genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.82221	1.48641	0.975923	0.827049	0.381689	0.573759	0.104796	-0.721449	-0.924723	-1.95996	-0.718342	-1.12699	0.32242	0.621925	0.991507	1.95996	1.62378	1.69036	1.45283	1.19586	0.442835	0.625495	0.551771	0.296206	0.472713	0.648622	0.290243	0.474084	0.563113	0.46575	0.401821	0.453374	0.604233	0.455089	0.465284	0.667523	0.40139	0.568658	0.516814	0.46215	0.262223	0.545536	0.328664	0.550977	0.4126	0.645712	0.489283	0.582852	0.343936	0.511954	0.610705	0.675669	0.496848	0.464539	0.346712	0.468045	0.491539	0.441888	0.539973	0.441185	0.421546	0.605945	0.593498	0.339524	0.401104	0.420407	0.446237	0.365921	0.281726	0.233801	0.485048	0.497062	0.547342	0.395388	0.58159	0.41799	0.617797	0.666197	0.331758	0.526209	0.454939	0.497269	0.658164	0.562046	0.582203	0.561164	0.526078	0.472334	0.384276	0.309862	0.369276	0.563322	0.267884	0.564487	0.393	0.541534	0.557476	0.511886	0.506517	0.549516
g1	-0.048024	0.191206	0.319407	0.706032	1.27608	0.294954	0.362872	1.56114	1.85411	1.93985	1.66848	1.95996	1.43586	-0.96383	-1.15857	-1.19438	-1.14545	-1.95996	-1.70423	-0.938152	0.410169	0.664831	0.581961	0.479523	0.395451	0.421621	0.513091	0.579788	0.603407	0.527103	0.37305	0.392257	0.48543	0.307493	0.472666	0.117597	0.222892	0.323118	0.428884	0.38314	0.410963	0.512222	0.419896	0.539469	0.441824	0.555458	0.497886	0.474561	0.711851	0.413214	0.385396	0.557524	0.470644	0.299843	0.402579	0.592702	0.45582	0.780029	0.4633	0.520981	0.317549	0.404313	0.648691	0.369297	0.277561	0.521363	0.334311	0.383035	0.649707	0.561492	0.475784	0.531326	0.397505	0.318043	0.667839	0.541014	0.23421	0.692804	0.451443	0.528934	0.550745	0.351191	0.548939	0.374341	0.442453	0.323042	0.565777	0.572776	0.267031	0.46872	0.305342	0.567153	0.731916	0.472875	0.509066	0.618018	0.647762	0.621301	0.341045	0.347663
g2	1.95996	1.22543	0.863793	0.831542	0.406243	0.842486	0.326649	0.0639228	-0.959661	-1.19395	-0.564777	-1.95996	-1.05924	-0.974394	-0.145161	0.336864	0.194091	0.472386	0.197109	-0.418135	0.404681	0.450857	0.645236	0.378095	0.483002	0.548393	0.513117	0.425537	0.602941	0.519456	0.409071	0.371356	0.601326	0.604818	0.463378	0.620082	0.299857	0.444732	0.461865	0.33835	0.451003	0.421631	0.443766	0.706387	0.460658	0.451696	0.523038	0.507506	0.520478	0.445864	0.459037	0.616209	0.588539	0.455911	0.561771	0.659668	0.540034	0.558846	0.597674	0.6965	0.524996	0.305988	0.612322	0.629172	0.52905	0.409753	0.649916	0.386946	0.311572	0.430388	0.569075	0.618876	0.647479	0.484335	0.243403	0.437917	0.498054	0.433904	0.525761	0.425315	0.386096	0.366438	0.483603	0.572347	0.397887	0.598945	0.325061	0.442833	0.442875	0.512776	0.428764	0.409345	0.694715	0.575535	0.334925	0.423816	0.46625	0.496322	0.540838	0.57552
g3	1.95996	1.59896	0.916961	0.684134	0.24972	0.508353	0.275288	-0.0719593	-1.36154	-1.95996	-1.45901	-1.80713	-1.62753	-1.41777	0.209536	0.674861	0.514043	0.746899	0.313912	0.168623	0.518565	0.345053	0.69556	0.523387	0.630619	0.256854	0.498085	0.432598	0.549912	0.413906	0.366105	0.283719	0.462132	0.586788	0.531497	0.239589	0.449301	0.408054	0.38345	0.569408	0.576308	0.444415	0.347207	0.296846	0.369063	0.300583	0.399038	0.381469	0.49992	0.594226	0.380331	0.335621	0.732369	0.545924	0.704059	0.544995	0.652695	0.407248	0.595178	0.58039	0.588298	0.565307	0.64606	0.531006	0.546353	0.447875	0.277134	0.436265	0.553542	0.309189	0.28255	0.557638	0.408933	0.44003	0.444854	0.339475	0.366558	0.685657	0.547738	0.505839	0.608551	0.534552	0.354338	0.7094	0.734003	0.259318	0.551862	0.610206	0.453172	0.665551	0.598175	0.553195	0.429408	0.504006	0.377907	0.439223	0.508252	0.428284	0.361318	0.673168
g4	-0.149485	-0.377566	-0.569479	-1.01275	-1.53228	0.268372	-0.688801	-1.05357	-1.71503	-1.95996	-1.6929	-1.88323	-1.55446	0.254627	1.72987	1.95996	1.1362	1.62338	1.03897	-0.218643	0.36357	0.505823	0.275465	0.493843	0.486003	0.407388	0.610037	0.647722	0.509761	0.252451	0.410878	0.45777	0.393476	0.349904	0.448259	0.438947	0.315861	0.417133	0.511186	0.400238	0.653899	0.483031	0.555688	0.364981	0.556564	0.608085	0.494494	0.514429	0.325744	0.344242	0.476817	0.641019	0.570646	0.447818	0.652392	0.640035	0.549441	0.494663	0.535166	0.511249	0.423403	0.498807	0.644875	0.417506	0.541402	0.634382	0.584657	0.473697	0.217214	0.350053	0.487324	0.455541	0.359557	0.52835	0.365033	0.4178	0.585358	0.437138	0.489134	0.451327	0.472381	0.373142	0.57887	0.415468	0.475025	0.55718	0.315634	0.610442	0.538254	0.501324	0.341294	0.661693	0.422566	0.412861	0.439165	0.488969	0.506325	0.497003	0.409329	0.519134
g5	-1.95996	-1.54454	-1.11339	-0.73274	-0.0203434	-0.694072	-0.11902	0.0444652	1.35344	1.95996	1.10758	1.32902	0.905493	0.192857	0.0239799	-1.64176	-0.483583	-1.16736	-0.32629	-0.264092	0.600372	0.396675	0.567831	0.406457	0.597898	0.569174	0.543774	0.632867	0.55167	0.426189	0.610403	0.548601	0.290527	0.4787	0.6981	0.209333	0.310362	0.583835	0.54075	0.557543	0.752443	0.476584	0.425703	0.57032	0.598068	0.663111	0.608282	0.490694	0.486685	0.415842	0.146247	0.304814	0.576671	0.499127	0.592764	0.742909	0.603117	0.488054	0.442313	0.343169	0.395553	0.409932	0.492341	0.620581	0.571915	0.264438	0.475352	0.659835	0.534686	0.69787	0.537498	0.462929	0.45882	0.418842	0.490874	0.499461	0.24441	0.458351	0.412739	0.354826	0.725955	0.497063	0.368894	0.4367	0.562434	0.468558	0.799781	0.421895	0.582186	0.669942	0.4529	0.479619	0.408062	0.518604	0.633457	0.543141	0.289451	0.295983	0.64222	0.488846
g6	-1.95996	-1.35021	-1.08659	-0.313023	0.666054	0.486168	1.62642	1.65109	1.82073	1.95996	1.28462	1.58493	1.2821	0.771935	0.28183	0.0992	0.406232	-0.554615	-0.457409	-0.168801	0.535294	0.547973	0.558072	0.426842	0.474768	0.413517	0.416926	0.294322	0.32	0.550832	0.34538	0.517782	0.586126	0.539758	0.486517	0.355999	0.383742	0.311558	0.498203	0.386008	0.708872	0.397789	0.642994	0.359139	0.554927	0.627523	0.597544	0.478035	0.444428	0.466838	0.368533	0.375818	0.566573	0.44293	0.462735	0.609668	0.74837	0.585904	0.568095	0.484855	0.393132	0.498003	0.907581	0.505428	0.338342	0.519018	0.481177	0.713476	0.535673	0.346917	0.464853	0.521441	0.126014	0.63148	0.459453	0.60262	0.494438	0.602419	0.43873	0.288002	0.589119	0.53851	0.609536	0.433662	0.499465	0.462847	0.376663	0.574352	0.417951	0.476056	0.548385	0.667302	0.520882	0.561439	0.436085	0.659655	0.408874	0.521001	0.331565	0.601373
g7	-1.95996	-1.36216	-0.899018	-0.203161	0.0478688	-0.374037	0.953666	1.22119	1.47451	1.95996	1.09319	1.13072	0.391111	-1.07397	-1.34433	-1.74173	-0.719471	-1.36579	-0.943855	-0.397181	0.408401	0.41114	0.67665	0.534645	0.574014	0.854739	0.421733	0.624062	0.493778	0.376735	0.619006	0.581963	0.451592	0.421536	0.624176	0.491996	0.501855	0.450272	0.305893	0.717927	0.556963	0.318954	0.695815	0.427003	0.370716	0.49253	0.388182	0.587936	0.623657	0.581717	0.569326	0.566211	0.627876	0.213435	0.458688	0.228003	0.373435	0.652324	0.386322	0.626221	0.397473	0.442895	0.462355	0.411045	0.396623	0.45524	0.781812	0.468714	0.556151	0.677995	0.607453	0.355593	0.318088	0.544235	0.611108	0.537741	0.448117	0.30984	0.454002	0.57421	0.409588	0.358319	0.438616	0.301801	0.31775	0.50063	0.442577	0.369423	0.453976	0.405835	0.56251	0.324885	0.471402	0.398128	0.407129	0.533543	0.460331	0.413033	0.542856	0.473602
g8	1.95996	1.43059	1.36961	1.20039	0.471756	0.999142	0.144818	-0.663771	-1.62196	-1.68955	-0.892486	-1.95996	-1.12856	-0.949594	-0.790318	-0.158603	-0.771704	-0.284719	-0.333752	-0.457793	0.420694	0.247762	0.423722	0.710378	0.382881	0.474898	0.390253	0.501199	0.477444	0.504004	0.575689	0.326093	0.314952	0.498264	0.53337	0.417156	0.534123	0.488903	0.469446	0.664028	0.194303	0.569602	0.483366	0.538785	0.335342	0.601799	0.381367	0.502195	0.386726	0.566683	0.694167	0.279738	0.376157	0.43037	0.516349	0.707245	0.682443	0.463745	0.482771	0.417242	0.65887	0.578911	0.328755	0.499452	0.554617	0.369948	0.604678	0.328983	0.762788	0.18087	0.504518	0.554202	0.542335	0.39404	0.612012	0.530958	0.608337	0.436573	0.63988	0.520793	0.550474	0.322257	0.786363	0.611732	0.675346	0.426845	0.517741	0.446534	0.446259	0.362355	0.362148	0.519942	0.484519	0.14601	0.567465	0.576784	0.47112	0.551592	0.581396	0.416743
g9	0.170579	0.693501	0.933637	1.42587	1.61173	-1.95996	-0.325657	-0.194241	0.337256	1.89135	1.22519	1.95996	1.57735	1.15985	0.583201	-0.739306	-0.366897	-1.88598	-1.5079	-0.113434	0.261809	0.353394	0.411968	0.598038	0.361466	0.479822	0.319936	0.441099	0.447646	0.350554	0.539842	0.390184	0.40828	0.430809	0.34576	0.494995	0.460509	0.576543	0.541408	0.436701	0.623537	0.494739	0.448196	0.494761	0.62574	0.619425	0.547462	0.524408	0.515289	0.48939	0.468624	0.467835	0.540017	0.599684	0.488103	0.437948	0.475603	0.689362	0.484824	0.564217	0.45631	0.405828	0.431564	0.672725	0.506815	0.644257	0.674311	0.401932	0.659683	0.555215	0.454078	0.375772	0.323859	0.445381	0.633793	0.282622	0.481919	0.720877	0.429703	0.359068	0.264404	0.528022	0.412941	0.726325	0.659974	0.695505	0.572415	0.381371	0.520424	0.538657	0.406909	0.464757	0.681874	0.413845	0.638346	0.394529	0.525072	0.650546	0.423164	0.528296
