genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.00066	-0.923113	-0.484905	-0.616629	0.486153	1.28972	1.65012	1.57898	0.139216	-0.475703	-1.50534	-1.39818	-1.43088	-1.04342	-0.897136	-1.85343	-1.95996	-0.697005	0.408148	1.95996	0.940513	1.3219	0.568959	-0.519839	-0.158901	0.339945	0.568772	0.305478	0.320337	0.559156	0.691401	0.473766	0.543185	0.473044	0.240594	0.591617	0.645569	0.432002	0.417392	0.624068	0.541465	0.409084	0.638069	0.643484	0.563269	0.47532	0.567288	0.860007	0.644094	0.750744	0.492478	0.56302	0.469127	0.634494	0.530034	0.448269	0.867151	0.504589	0.631403	0.489729	0.384705	0.401619	0.674667	0.428215	0.66457	0.515215	0.398836	0.351096	0.608103	0.766241	0.510393	0.56593	0.525843	0.458582	0.503438	0.596253	0.644031	0.510809	0.550414	0.666418	0.586254	0.568067	0.600194	0.722651	0.578492	0.545302	0.361816	0.454814	0.785995	0.451803	0.633675	0.491307	0.572932	0.375026	0.439361	0.395048	0.604375	0.759964	0.687171	0.595736
g1	-0.884933	0.177101	1.13196	0.655726	0.904929	1.11401	1.95996	1.76086	1.22815	-0.677074	-1.95996	-1.30565	-1.38502	-0.984582	-0.949959	-1.0098	-1.06298	-0.779981	0.997441	1.94073	1.71317	1.74747	1.53005	1.3252	1.60698	0.381409	0.513591	0.487018	0.522416	0.403619	0.598373	0.466748	0.597351	0.464656	0.565261	0.617987	0.520039	0.590825	0.382963	0.522687	0.278825	0.629366	0.320256	0.616484	0.483111	0.603256	0.360114	0.685114	0.569067	0.36299	0.449085	0.494609	0.4567	0.626623	0.589342	0.576023	0.557973	0.446144	0.501817	0.464601	0.618923	0.446035	0.560369	0.620916	0.692442	0.499885	0.450054	0.486486	0.445483	0.448567	0.408633	0.525458	0.670471	0.645409	0.595841	0.462014	0.686329	0.564944	0.510252	0.394909	0.637987	0.624605	0.54587	0.594763	0.469414	0.350031	0.622163	0.441784	0.705422	0.398593	0.510939	0.658415	0.552227	0.70125	0.572294	0.338657	0.29654	0.515906	0.53665	0.403611
g2	-1.26455	-0.93557	-0.726256	-0.791326	-0.192432	1.54165	1.89293	0.781457	0.138934	-0.222611	-1.35639	-0.926044	-1.95996	-1.52862	-0.835828	-1.45785	-1.69388	-1.35332	0.780948	1.95996	0.135074	1.2972	0.315341	-0.825234	0.17009	0.465616	0.563341	0.76393	0.701894	0.645109	0.613226	0.591052	0.498773	0.560487	0.560424	0.592081	0.558295	0.620151	0.680362	0.554285	0.516154	0.338194	0.50685	0.552573	0.703138	0.476539	0.466375	0.531309	0.230796	0.429592	0.44206	0.679943	0.302297	0.58093	0.545067	0.250445	0.421701	0.752234	0.429852	0.700879	0.50754	0.563183	0.668252	0.574075	0.492782	0.848972	0.413432	0.64113	0.445273	0.481631	0.301555	0.392367	0.481177	0.548294	0.554615	0.664295	0.302524	0.318361	0.616919	0.708457	0.539474	0.573357	0.487409	0.502879	0.454531	0.392733	0.571602	0.48582	0.415396	0.515508	0.556563	0.654009	0.434596	0.394852	0.534449	0.407896	0.540611	0.510917	0.548217	0.696463
g3	1.95996	1.2598	1.04918	1.32816	1.14852	1.08608	0.0775644	0.955915	1.69322	1.75268	1.78888	0.262472	0.479884	-0.139861	-0.594373	-0.465759	0.582053	-0.435242	-1.41012	-1.56544	-1.24161	-1.95996	-0.779708	-0.625849	-0.902878	0.500921	0.366221	0.558991	0.466871	0.403679	0.414854	0.539975	0.449894	0.517755	0.379357	0.735169	0.467082	0.481695	0.456394	0.713181	0.484542	0.580421	0.433954	0.615694	0.451176	0.561231	0.697917	0.274322	0.509448	0.437819	0.536163	0.57742	0.570212	0.59181	0.41812	0.458224	0.442548	0.460707	0.250847	0.665766	0.409524	0.649595	0.531296	0.656032	0.384147	0.554181	0.500022	0.528509	0.606505	0.522258	0.324378	0.47268	0.631828	0.436525	0.466807	0.355643	0.686571	0.688274	0.34785	0.661595	0.46018	0.748638	0.518276	0.563047	0.532943	0.549771	0.539095	0.49838	0.494514	0.537453	0.668212	0.558497	0.707276	0.409577	0.476091	0.381024	0.603645	0.485042	0.450772	0.231288
g4	0.447824	-0.935427	-1.13696	0.197606	-0.210203	-1.28958	-1.95996	-1.8852	-0.792165	-0.148582	1.05188	0.584383	1.02509	0.866917	0.714429	1.55731	1.95996	0.712827	0.624767	-0.19771	0.150578	-0.213145	0.529469	1.18363	0.632139	0.545574	0.614625	0.300886	0.502495	0.315865	0.398537	0.337077	0.410839	0.604699	0.626526	0.335535	0.535423	0.602815	0.577251	0.450209	0.670964	0.584605	0.346085	0.794484	0.34223	0.556666	0.470751	0.414021	0.302846	0.411243	0.670205	0.407172	0.522916	0.583734	0.562546	0.315551	0.366565	0.595256	0.507199	0.476172	0.654075	0.511456	0.373569	0.432883	0.567808	0.604666	0.320995	0.377809	0.509068	0.474722	0.579909	0.533679	0.623504	0.513989	0.666449	0.447311	0.478246	0.659213	0.507562	0.464733	0.481993	0.575888	0.440052	0.32862	0.432813	0.701369	0.736517	0.487076	0.558335	0.47911	0.623871	0.400796	0.390042	0.518186	0.709714	0.483949	0.648816	0.408491	0.555109	0.502967
g5	0.322341	-0.221148	-1.35712	0.154504	0.0977839	-0.922407	-1.95996	-0.742485	0.676912	1.48364	1.7745	-0.628333	0.0600056	-0.191515	-1.12054	-0.179742	0.957665	0.574604	0.362395	0.325804	1.32851	0.760595	1.2163	1.95996	1.75456	0.543841	0.576529	0.58428	0.666877	0.600914	0.423508	0.494264	0.34467	0.477066	0.755839	0.493221	0.837562	0.722	0.577289	0.441036	0.259079	0.606026	0.414171	0.461782	0.617223	0.560771	0.668857	0.434137	0.603257	0.513398	0.54128	0.382336	0.302804	0.269678	0.374173	0.37292	0.446793	0.370938	0.615045	0.821654	0.414523	0.528744	0.571596	0.6568	0.601926	0.548674	0.459784	0.664897	0.5762	0.538813	0.493018	0.219297	0.515061	0.386674	0.450612	0.647383	0.440079	0.649769	0.470717	0.409187	0.548092	0.652792	0.50309	0.546801	0.452053	0.406486	0.511225	0.532777	0.586711	0.721944	0.410573	0.38016	0.425918	0.698328	0.468905	0.663249	0.703404	0.501253	0.523233	0.477358
g6	1.06586	0.656085	0.414216	0.829224	-0.225889	-0.706984	-1.11202	-0.427673	-0.290033	0.396431	1.95996	1.16566	1.4079	0.558596	-1.33993	-0.29817	0.694753	0.508248	-0.207526	-1.04564	-1.00001	-1.95996	-1.54548	0.347098	-0.0645639	0.741872	0.548908	0.715553	0.723027	0.344175	0.481728	0.428548	0.252585	0.56012	0.538283	0.549929	0.700505	0.500623	0.346639	0.482732	0.548506	0.578446	0.492628	0.538507	0.506528	0.583468	0.514279	0.293263	0.598878	0.450758	0.16921	0.567242	0.513481	0.405611	0.426105	0.498887	0.573124	0.551703	0.661631	0.313628	0.346679	0.365376	0.535942	0.618042	0.357391	0.409585	0.581053	0.480228	0.637889	0.570457	0.634224	0.772605	0.501312	0.341883	0.550897	0.647588	0.35159	0.461344	0.428904	0.417644	0.3791	0.566872	0.419389	0.446203	0.419226	0.621794	0.475136	0.349871	0.587633	0.596155	0.573025	0.430756	0.463852	0.459774	0.473937	0.650779	0.548659	0.539038	0.676969	0.403049
g7	1.95996	0.828222	0.744238	0.901202	0.85528	-0.457665	-0.613079	-0.538103	-0.356937	-0.142368	0.0290075	-0.683281	-0.475631	-1.10096	-1.87516	-1.70071	-1.18354	-1.24522	-1.59389	-1.95996	-1.51049	-1.62961	-1.29857	-1.1684	-1.82164	0.75667	0.503272	0.494722	0.685279	0.599876	0.600308	0.73975	0.531729	0.376046	0.539718	0.631981	0.847787	0.650724	0.53326	0.455233	0.51412	0.659459	0.460704	0.597288	0.739143	0.436039	0.543605	0.349738	0.566887	0.595809	0.5922	0.6123	0.406382	0.500225	0.703573	0.454172	0.480602	0.633809	0.508413	0.643443	0.371894	0.39942	0.612808	0.33507	0.43926	0.426731	0.462106	0.392262	0.559247	0.650136	0.665781	0.636778	0.433356	0.618758	0.452279	0.62677	0.571779	0.480607	0.47068	0.648019	0.779736	0.48545	0.353309	0.567037	0.4138	0.397092	0.474512	0.412732	0.625115	0.44657	0.390927	0.651782	0.633551	0.518307	0.763571	0.484135	0.327998	0.762715	0.606436	0.501202
g8	-1.95996	-0.768381	-0.15155	-0.994542	-0.754397	0.872863	1.95996	1.57134	1.18448	0.614425	-0.485577	0.293229	-0.644809	-0.0654739	-0.0269617	-0.219223	-0.351961	0.931852	1.6596	1.955	0.842643	1.12918	0.755889	0.692157	1.805	0.422801	0.489108	0.539572	0.609063	0.548826	0.475393	0.650061	0.493482	0.421023	0.477243	0.402453	0.720838	0.862486	0.608859	0.692477	0.452961	0.43758	0.400868	0.613345	0.514722	0.232462	0.339104	0.662031	0.4813	0.554779	0.717635	0.760553	0.445299	0.613396	0.467334	0.634192	0.488011	0.604973	0.518915	0.3888	0.48381	0.418645	0.538608	0.470624	0.40436	0.485516	0.663243	0.564944	0.573142	0.37051	0.714004	0.438705	0.550708	0.664508	0.738481	0.670449	0.71497	0.499506	0.538477	0.299426	0.487638	0.492135	0.447502	0.363538	0.693514	0.47718	0.489037	0.672743	0.489857	0.541471	0.409689	0.640658	0.545542	0.618384	0.255419	0.578569	0.697078	0.6092	0.450141	0.54752
g9	0.229598	1.52405	1.95996	-0.174704	0.0756747	0.483866	1.22229	0.975695	0.595458	-0.500957	-0.820359	0.284721	-0.029437	0.217953	0.951041	-0.575322	-1.95996	-1.70517	-1.18675	-1.06332	-1.24889	-0.850081	-1.23956	-1.94981	-1.79148	0.459352	0.370195	0.652336	0.455724	0.645027	0.562465	0.28795	0.626497	0.532889	0.382336	0.485615	0.498375	0.78621	0.391736	0.590177	0.508921	0.458746	0.498174	0.423262	0.477404	0.550033	0.587934	0.651052	0.680907	0.545292	0.668547	0.381528	0.536565	0.578827	0.595081	0.586847	0.381135	0.457759	0.473384	0.611481	0.474443	0.586435	0.487411	0.540877	0.720275	0.622131	0.509317	0.667274	0.673805	0.680043	0.668027	0.57169	0.381338	0.45957	0.591153	0.605603	0.487184	0.5229	0.44119	0.555996	0.457647	0.479941	0.537736	0.562072	0.661135	0.485384	0.502712	0.567637	0.348644	0.314344	0.686532	0.758939	0.411278	0.58294	0.592957	0.419352	0.645768	0.498327	0.695748	0.352141
