genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.706	-1.23922	-1.74393	-1.14785	-1.5227	-0.162763	0.0093772	1.09078	1.19934	1.95996	1.39521	1.07843	1.24182	-0.390637	-1.07785	-0.778954	-0.471232	-0.343745	-0.494293	-1.95996	0.619944	0.736907	0.67238	0.429358	0.363832	0.442249	0.454576	0.196521	0.677973	0.592777	0.559	0.504865	0.307546	0.494864	0.525871	0.302966	0.378536	0.677076	0.618063	0.533486	0.220042	0.317083	0.50456	0.568975	0.619962	0.359505	0.448191	0.75378	0.249262	0.406409	0.582403	0.439926	0.395102	0.633318	0.507218	0.579655	0.618996	0.450645	0.458004	0.53409	0.38093	0.274294	0.369348	0.492021	0.5649	0.426921	0.458706	0.35109	0.550358	0.561206	0.614531	0.662798	0.427976	0.328422	0.3104	0.471022	0.535201	0.505132	0.269674	0.580862	0.591832	0.523748	0.559896	0.598289	0.564936	0.607727	0.567395	0.436985	0.484207	0.4603	0.353106	0.576262	0.509737	0.448372	0.571054	0.695029	0.305925	0.740049	0.466485	0.577497
g1	-1.2867	-0.35442	-0.860354	-0.680853	-1.95996	-1.46708	-1.41501	0.546602	0.852009	1.30696	0.968358	0.0287369	1.95996	1.11802	-0.752629	-0.14666	-0.0333218	0.54776	-0.437111	-0.54342	0.292331	0.532102	0.492483	0.66034	0.506436	0.532205	0.457486	0.534447	0.394477	0.25022	0.425989	0.218322	0.287236	0.632745	0.328866	0.728392	0.608427	0.527903	0.838904	0.570341	0.578026	0.503044	0.454639	0.647757	0.268378	0.488081	0.432781	0.545366	0.434642	0.56802	0.357018	0.636975	0.469263	0.43344	0.359884	0.452865	0.482109	0.505582	0.402976	0.688113	0.735639	0.472573	0.333197	0.446459	0.644684	0.495112	0.689567	0.498569	0.564252	0.790459	0.542113	0.502383	0.223254	0.312274	0.286213	0.445914	0.485098	0.782329	0.436551	0.489029	0.615222	0.447021	0.467843	0.487292	0.436838	0.443657	0.640574	0.641991	0.685967	0.67957	0.332232	0.592191	0.568803	0.239166	0.302262	0.497879	0.578409	0.355944	0.367245	0.51972
g2	1.41231	0.938675	1.95996	-0.34235	1.54585	1.11344	0.442811	0.242479	-0.277796	-0.678371	-0.0230389	0.391928	-1.15439	0.196169	0.720235	-1.1556	-1.66052	-1.95996	-1.74341	-0.630708	0.550612	0.538684	0.472875	0.523835	0.344613	0.417958	0.330726	0.603188	0.365009	0.254444	0.399619	0.633443	0.362661	0.448246	0.639358	0.473302	0.494808	0.522381	0.302831	0.561446	0.544455	0.53906	0.365034	0.545324	0.40171	0.318971	0.461193	0.544308	0.446959	0.512238	0.618973	0.558638	0.510508	0.613316	0.436471	0.531962	0.36061	0.562222	0.532904	0.478934	0.501274	0.514936	0.539946	0.329945	0.331535	0.393837	0.543293	0.309181	0.353178	0.559669	0.433481	0.638198	0.577692	0.354333	0.344197	0.231432	0.509461	0.553851	0.430295	0.647996	0.350476	0.500559	0.413368	0.634061	0.5884	0.431862	0.442959	0.485758	0.57658	0.584958	0.389772	0.592994	0.299716	0.332168	0.583946	0.389577	0.675267	0.192464	0.240035	0.461883
g3	0.252018	-0.87535	0.211176	-0.29373	1.95996	0.916476	0.717555	-0.491307	-0.663437	-1.95996	-1.70699	0.306193	-0.545184	0.0747031	1.28745	0.968871	0.557046	-0.791353	-0.443214	0.849008	0.688031	0.181293	0.541634	0.689384	0.596182	0.322457	0.381823	0.548251	0.38195	0.398629	0.22763	0.593167	0.436675	0.368271	0.508642	0.521751	0.618636	0.536931	0.582648	0.464726	0.508892	0.562758	0.509016	0.424171	0.67267	0.490048	0.534929	0.418452	0.274021	0.411622	0.655621	0.558754	0.472295	0.314753	0.429069	0.355212	0.484918	0.331391	0.449979	0.501646	0.29837	0.607994	0.269107	0.458492	0.726501	0.380473	0.635127	0.426997	0.591831	0.509957	0.622236	0.452319	0.7673	0.502323	0.395131	0.51021	0.420237	0.363587	0.633747	0.581407	0.305598	0.657243	0.582341	0.647578	0.470049	0.526277	0.577768	0.553875	0.743602	0.408334	0.261718	0.722133	0.592403	0.365233	0.385123	0.437739	0.460709	0.501989	0.387842	0.549134
g4	0.913714	0.456662	1.16811	0.533988	0.843414	0.807897	0.261356	-0.60069	-1.03621	-1.95996	0.0131415	0.716183	0.373315	1.27569	1.32224	0.993244	0.662412	0.280974	0.479619	1.95996	0.522049	0.385435	0.519057	0.702358	0.53026	0.461118	0.363979	0.67047	0.561472	0.325743	0.422625	0.487743	0.367957	0.594328	0.469432	0.538503	0.483993	0.531411	0.491777	0.456832	0.492041	0.508783	0.27747	0.414015	0.364287	0.354215	0.634103	0.63248	0.561814	0.240343	0.576148	0.490211	0.534421	0.702016	0.603314	0.720965	0.45524	0.462577	0.252009	0.544739	0.367607	0.553472	0.363127	0.3792	0.376876	0.350982	0.589941	0.679183	0.329552	0.196898	0.462918	0.776219	0.446703	0.53806	0.529008	0.527725	0.432209	0.412956	0.474731	0.341355	0.469164	0.634852	0.431627	0.446898	0.465863	0.362842	0.516324	0.500016	0.649105	0.454665	0.528975	0.44828	0.440307	0.529306	0.318806	0.507065	0.423835	0.487846	0.468229	0.568936
g5	0.0560392	-0.00809308	0.145074	-0.05182	1.95996	1.15993	0.208607	-0.143529	-0.848585	-1.4342	-1.34219	-1.23275	-1.47326	-0.249622	0.813523	-0.275365	-0.868109	-1.95996	-1.86344	-1.60659	0.59891	0.378271	0.388881	0.309215	0.391558	0.48371	0.472963	0.628499	0.33753	0.456426	0.325284	0.449995	0.370852	0.448674	0.590134	0.599197	0.442527	0.478363	0.434017	0.404194	0.569386	0.5691	0.607124	0.420718	0.681238	0.349336	0.458322	0.518533	0.420807	0.43794	0.416892	0.621464	0.401371	0.583101	0.406101	0.506477	0.38309	0.692809	0.714446	0.576661	0.510744	0.434117	0.512644	0.508764	0.348486	0.555844	0.661253	0.431654	0.613067	0.390206	0.454215	0.615414	0.417073	0.674081	0.489384	0.36514	0.397314	0.518398	0.37305	0.360845	0.323033	0.572561	0.58632	0.394461	0.407808	0.444619	0.347611	0.436379	0.58169	0.446724	0.455928	0.63558	0.449092	0.485813	0.543461	0.274095	0.613461	0.686533	0.463436	0.437342
g6	-0.317477	0.417208	0.28709	0.726844	-1.35967	-0.896343	0.431329	1.01077	1.51265	1.95996	1.89527	0.504982	1.01877	-1.40387	-1.95996	-1.53601	-0.982352	-0.00854253	-1.32827	-1.8838	0.582912	0.58116	0.418791	0.645409	0.417599	0.612186	0.490383	0.628204	0.502321	0.582146	0.444961	0.579778	0.613122	0.473797	0.384389	0.595498	0.365213	0.347504	0.586307	0.464351	0.393035	0.441994	0.559823	0.535837	0.309056	0.67121	0.502491	0.501907	0.615787	0.615598	0.50367	0.396555	0.589558	0.505762	0.426305	0.499297	0.27341	0.680562	0.556245	0.377668	0.59827	0.651984	0.393654	0.535491	0.391204	0.600565	0.414489	0.467206	0.429877	0.664095	0.394804	0.507818	0.239288	0.436607	0.477115	0.556865	0.593897	0.693862	0.647948	0.544325	0.589229	0.42826	0.354969	0.455799	0.543703	0.477038	0.391552	0.69932	0.441879	0.351067	0.610339	0.565756	0.619673	0.497541	0.538955	0.480544	0.523695	0.508747	0.585034	0.462031
g7	-1.0749	-0.721686	-1.24381	-1.10935	-1.95996	-0.469777	-0.119212	-0.104482	0.96064	1.95996	1.80488	1.02962	1.13082	-0.397146	-0.864451	-0.713197	0.0852616	0.34037	0.0837694	-0.65193	0.563679	0.483315	0.502839	0.349222	0.584407	0.449549	0.723226	0.53183	0.384714	0.554611	0.413675	0.245091	0.430631	0.373241	0.352502	0.526957	0.348511	0.46424	0.272013	0.621058	0.514351	0.669155	0.511489	0.593236	0.518544	0.394244	0.61299	0.525372	0.582274	0.48471	0.537659	0.488495	0.354738	0.535324	0.566815	0.476014	0.521951	0.593016	0.586476	0.452462	0.422807	0.54183	0.238011	0.440038	0.537458	0.447928	0.315055	0.466123	0.571831	0.249808	0.599114	0.475854	0.701027	0.415789	0.551428	0.401937	0.478694	0.669435	0.360952	0.474132	0.41946	0.540528	0.592144	0.723221	0.398818	0.43171	0.442595	0.443983	0.585918	0.646085	0.545295	0.361466	0.34848	0.46973	0.671268	0.461592	0.408348	0.446981	0.705175	0.5302
g8	-1.95996	-1.35939	-1.66702	-0.364636	-1.85251	-1.78493	-1.35007	-0.450609	0.842476	1.87277	1.57793	0.172823	0.875369	0.417959	0.197155	0.755648	1.47329	1.95996	1.44312	0.962059	0.537485	0.45048	0.431103	0.455544	0.589883	0.526342	0.46172	0.524495	0.422341	0.369381	0.426002	0.490317	0.600967	0.627694	0.659831	0.675401	0.525087	0.464115	0.289828	0.377539	0.646342	0.63248	0.567239	0.294247	0.558119	0.489091	0.515349	0.43681	0.400902	0.462472	0.367379	0.483007	0.510409	0.621343	0.593182	0.754988	0.489777	0.621537	0.252384	0.436225	0.498647	0.542446	0.36844	0.53925	0.239702	0.593867	0.546603	0.398709	0.556317	0.46776	0.693387	0.46281	0.520262	0.58421	0.613636	0.562094	0.42308	0.47192	0.488559	0.46279	0.619043	0.598113	0.477856	0.420334	0.277896	0.287674	0.382263	0.431894	0.402051	0.43836	0.410365	0.487887	0.498042	0.469928	0.370398	0.49277	0.367428	0.301929	0.475375	0.756484
g9	0.351754	1.12577	-1.92008	-1.48537	-1.95996	-1.5756	-1.30851	-0.463369	0.521556	1.7522	0.506619	0.193498	1.32433	-0.042567	-0.456418	-0.177651	1.43184	1.95996	0.862158	0.728558	0.542866	0.533244	0.600053	0.382592	0.483583	0.459422	0.229984	0.611729	0.344673	0.63172	0.594933	0.395138	0.394829	0.414229	0.680734	0.42413	0.49647	0.511757	0.704044	0.177955	0.328628	0.565805	0.335291	0.40452	0.492518	0.456656	0.570988	0.462539	0.385533	0.310152	0.579013	0.312552	0.438287	0.516555	0.597699	0.457348	0.554814	0.434931	0.599719	0.554956	0.607173	0.460281	0.295394	0.515708	0.611172	0.396516	0.507336	0.427141	0.516681	0.542209	0.184977	0.243055	0.585403	0.564326	0.554843	0.587538	0.548116	0.533685	0.4259	0.421792	0.485647	0.352655	0.37902	0.45311	0.521392	0.592367	0.571638	0.455035	0.42202	0.52927	0.624983	0.370344	0.495718	0.743152	0.339025	0.393554	0.50277	0.449264	0.451547	0.569649
