genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.95996	1.81347	1.42622	0.865831	0.693421	-0.239611	-1.0714	-0.871912	-1.35148	-1.53854	-1.95996	-1.95595	-1.51912	-1.52844	-1.44618	-1.06435	-0.885219	-1.40316	-1.61209	-1.73493	0.522456	0.497144	0.337873	0.435664	0.326597	0.472768	0.773218	0.487276	0.457658	0.5521	0.562604	0.419878	0.495105	0.556009	0.446644	0.534268	0.548676	0.445584	0.355911	0.328362	0.581023	0.403084	0.39413	0.327754	0.257945	0.654207	0.511036	0.556562	0.64413	0.474098	0.380596	0.458793	0.578895	0.473579	0.324568	0.28387	0.37006	0.341791	0.622533	0.604111	0.404626	0.45926	0.584566	0.424282	0.544112	0.506728	0.54714	0.351587	0.648081	0.602515	0.447582	0.620647	0.62676	0.500302	0.295637	0.556168	0.523698	0.272933	0.272518	0.66855	0.557469	0.375644	0.418099	0.594576	0.495658	0.550519	0.552063	0.392483	0.400656	0.523063	0.450234	0.586036	0.546653	0.553094	0.706755	0.378579	0.582338	0.585113	0.489208	0.382022
g1	-1.95996	-1.19365	-0.915551	0.144192	0.795585	0.913064	1.0555	0.593123	1.38798	1.52588	1.78537	1.06432	0.931221	1.95996	1.32461	1.12537	0.803481	0.947135	1.12321	1.5797	0.747063	0.563359	0.660705	0.611676	0.473901	0.4226	0.515544	0.75893	0.121168	0.601073	0.383032	0.688005	0.622885	0.573575	0.568005	0.319916	0.481544	0.580128	0.548762	0.4909	0.6794	0.517909	0.50888	0.438175	0.477352	0.555233	0.614342	0.357099	0.397617	0.659889	0.570735	0.762259	0.476428	0.260809	0.675387	0.778069	0.591653	0.518057	0.397145	0.431702	0.538154	0.374646	0.538316	0.528641	0.428115	0.448148	0.569878	0.465882	0.425097	0.557199	0.395553	0.664062	0.387402	0.510128	0.526429	0.459537	0.56918	0.532875	0.672693	0.513702	0.660692	0.527407	0.584565	0.485321	0.7192	0.378783	0.587086	0.503513	0.773863	0.362735	0.46682	0.406421	0.524871	0.781865	0.690093	0.483091	0.442993	0.465912	0.318785	0.465195
g2	-1.95996	-1.52637	-1.17176	-0.63953	-0.138887	-0.0330489	0.073919	0.0036643	0.0842194	0.273308	1.67474	1.5177	1.18549	1.95996	1.50036	0.691355	0.371047	0.423651	0.472081	1.10367	0.513714	0.518627	0.66359	0.313329	0.426041	0.422286	0.373914	0.537015	0.666187	0.264564	0.38037	0.711585	0.778949	0.807224	0.622835	0.480613	0.474734	0.327971	0.547823	0.450887	0.437081	0.603556	0.593377	0.310102	0.463802	0.525827	0.468207	0.562444	0.46073	0.60445	0.648784	0.464692	0.622155	0.502092	0.428199	0.664346	0.426034	0.245021	0.667178	0.406126	0.638568	0.472241	0.671463	0.468487	0.597443	0.469505	0.511048	0.646567	0.477616	0.441026	0.664971	0.411795	0.507639	0.595227	0.585248	0.641753	0.466768	0.585499	0.4914	0.427033	0.541245	0.63514	0.450794	0.208739	0.593662	0.529907	0.434415	0.547057	0.377798	0.53213	0.536013	0.679968	0.39742	0.290326	0.309774	0.382504	0.54533	0.511449	0.492957	0.555212
g3	-1.95996	-1.29938	-0.972998	-0.286819	0.976738	1.15038	1.55654	1.30516	1.49242	1.53019	1.95996	1.61201	1.5351	1.93238	1.63195	1.32126	0.79079	1.10828	1.26794	1.40918	0.37217	0.648218	0.46963	0.322189	0.368143	0.336786	0.558758	0.492423	0.380553	0.548756	0.154531	0.438075	0.581498	0.498802	0.426984	0.53869	0.720459	0.508923	0.337929	0.711321	0.55996	0.424717	0.222597	0.494439	0.52264	0.401586	0.386585	0.390371	0.442117	0.38015	0.411247	0.448451	0.563918	0.446287	0.631012	0.455674	0.348875	0.354439	0.457525	0.524335	0.639318	0.607685	0.494347	0.518918	0.547441	0.425695	0.557391	0.376183	0.475019	0.306795	0.492526	0.470557	0.377425	0.553483	0.519192	0.329747	0.383556	0.545835	0.51676	0.304734	0.608382	0.637372	0.26273	0.557315	0.441446	0.435896	0.4858	0.443741	0.607391	0.547312	0.456492	0.426048	0.395897	0.52262	0.336065	0.571103	0.678133	0.6131	0.561962	0.585664
g4	-1.95996	-1.79698	-1.326	-0.501128	-0.405458	-0.056163	0.564538	0.50392	0.50889	0.804131	1.80572	1.67727	1.41534	1.55546	1.32127	0.531482	0.0617662	0.743359	1.07358	1.95996	0.42115	0.480305	0.504461	0.443377	0.411719	0.338243	0.757992	0.658642	0.637328	0.747431	0.720215	0.76022	0.630641	0.393894	0.583598	0.497496	0.668065	0.534481	0.453084	0.476063	0.514009	0.644091	0.672068	0.280178	0.466365	0.383025	0.652911	0.680246	0.375881	0.456311	0.187354	0.507307	0.587732	0.501974	0.203275	0.478051	0.59328	0.650446	0.227747	0.385904	0.517272	0.612819	0.632298	0.485552	0.265251	0.471222	0.510007	0.747239	0.391433	0.573452	0.640945	0.527109	0.542684	0.601615	0.649479	0.486497	0.482267	0.564801	0.512628	0.306896	0.589901	0.415017	0.625139	0.434155	0.379631	0.734097	0.424923	0.488877	0.475587	0.513662	0.47745	0.498901	0.675245	0.683537	0.366771	0.467585	0.620642	0.301742	0.418599	0.392278
g5	1.95996	1.33673	-0.414333	-0.448827	-0.749772	-1.11149	-1.95996	-0.349378	-0.628062	-0.855622	-1.34962	-0.485214	0.20408	-0.490594	-0.0222228	0.455344	1.62523	0.521523	0.265747	-0.150337	0.577302	0.536089	0.715206	0.604229	0.628176	0.685515	0.497994	0.724254	0.571246	0.523496	0.584165	0.641649	0.451141	0.507339	0.420005	0.487409	0.508646	0.6882	0.490581	0.552353	0.491573	0.324989	0.654104	0.55022	0.421176	0.498779	0.443829	0.592982	0.383286	0.538536	0.437817	0.328007	0.613092	0.364577	0.580698	0.474477	0.511602	0.6437	0.441217	0.618139	0.629903	0.240674	0.485072	0.443696	0.623936	0.317573	0.457191	0.398023	0.268139	0.425344	0.475698	0.381322	0.213661	0.497273	0.815033	0.575793	0.625035	0.495974	0.460863	0.818025	0.465503	0.697045	0.539367	0.28663	0.672031	0.526235	0.439504	0.637813	0.554722	0.50285	0.696504	0.604694	0.583524	0.489952	0.358438	0.568034	0.33643	0.517878	0.433853	0.189605
g6	1.95996	1.90187	1.8575	1.70596	1.35602	0.809727	0.159913	0.343881	-0.520342	-0.657033	-1.95996	-1.30776	-0.958563	-1.28	-0.323905	-0.0492741	0.0240125	-0.190684	-0.405166	-0.800211	0.379438	0.53813	0.703862	0.61946	0.269776	0.303542	0.36925	0.565535	0.627975	0.662354	0.416742	0.548595	0.587165	0.512759	0.399699	0.530429	0.410724	0.516274	0.498979	0.654147	0.572475	0.387387	0.530239	0.576057	0.642726	0.312848	0.424047	0.46755	0.393608	0.310317	0.61196	0.482768	0.366437	0.641053	0.511193	0.566012	0.568474	0.276608	0.715793	0.368184	0.631996	0.472287	0.635456	0.279391	0.72841	0.462708	0.515263	0.538399	0.334679	0.500927	0.508923	0.682392	0.581291	0.538702	0.506012	0.45359	0.596944	0.325421	0.411029	0.429734	0.53236	0.282141	0.528808	0.799935	0.376522	0.577431	0.689127	0.451817	0.47291	0.45191	0.511812	0.570594	0.291967	0.386672	0.655361	0.28458	0.506926	0.558824	0.349583	0.471339
g7	1.95996	1.24133	0.240737	0.211603	-0.211221	-0.533854	-0.663608	-0.547352	-0.749974	-0.791621	-1.95996	-1.3891	-1.01431	-1.31286	-0.823395	-0.457068	0.301102	-0.546514	-0.836089	-0.930314	0.278676	0.491517	0.620786	0.537869	0.475047	0.554053	0.536427	0.588285	0.504436	0.609826	0.613172	0.445981	0.591828	0.680263	0.476678	0.491351	0.523132	0.571076	0.629905	0.614201	0.426941	0.440353	0.351762	0.340553	0.485488	0.590509	0.469293	0.590153	0.640133	0.652256	0.583702	0.718889	0.691917	0.408136	0.56774	0.793432	0.271304	0.564115	0.368762	0.481908	0.458859	0.436542	0.432595	0.40477	0.586488	0.559983	0.551023	0.325931	0.422186	0.525602	0.59983	0.604568	0.444531	0.605746	0.518974	0.410721	0.486098	0.696208	0.501173	0.650238	0.593257	0.515191	0.51107	0.252179	0.625537	0.564882	0.559629	0.450407	0.550824	0.524022	0.479029	0.436072	0.520161	0.569572	0.433783	0.334161	0.605078	0.486109	0.587414	0.376676
g8	-1.95996	-1.74349	-1.64401	-0.922445	-0.34399	-0.205742	1.95996	1.22715	1.39733	1.56453	1.74549	1.58087	1.50635	1.95233	0.470728	-1.13738	-1.27747	-0.92609	-0.304029	0.084754	0.649153	0.520297	0.591228	0.520352	0.613452	0.424577	0.577306	0.437316	0.563071	0.445202	0.511678	0.543504	0.62977	0.426378	0.299393	0.623956	0.343965	0.556322	0.585617	0.567061	0.527175	0.533923	0.495125	0.59735	0.537993	0.272672	0.586738	0.438218	0.386446	0.416005	0.46669	0.512591	0.617934	0.641457	0.441948	0.614574	0.59558	0.38765	0.390001	0.443977	0.458731	0.601704	0.267353	0.555242	0.48329	0.680563	0.299563	0.546162	0.40084	0.544946	0.528844	0.519639	0.471114	0.648358	0.530492	0.29262	0.68051	0.403058	0.583795	0.635846	0.380152	0.47016	0.552942	0.305694	0.532325	0.597629	0.498309	0.544155	0.454542	0.417213	0.717336	0.59752	0.474538	0.435786	0.53617	0.368818	0.451769	0.578157	0.227851	0.488707
g9	-1.95996	-1.62849	-1.29384	-0.939862	-0.680707	-0.581703	-0.283235	-0.452746	-0.00184425	0.266461	0.804703	-0.234148	-0.848487	1.01964	0.674673	0.435086	0.174649	0.700466	1.54691	1.95996	0.462646	0.83369	0.485021	0.663198	0.350191	0.432013	0.5479	0.277889	0.688329	0.586636	0.588961	0.463525	0.48822	0.568262	0.453055	0.521869	0.62435	0.190778	0.328711	0.574179	0.612577	0.578926	0.669182	0.367455	0.55831	0.297445	0.485273	0.219526	0.503094	0.299357	0.734889	0.466623	0.496683	0.491189	0.472158	0.397269	0.676518	0.559185	0.465174	0.41664	0.492143	0.400272	0.509176	0.584667	0.424397	0.487784	0.235767	0.715832	0.443796	0.411983	0.485083	0.657667	0.363949	0.512187	0.467642	0.433201	0.311141	0.509013	0.514521	0.633833	0.327861	0.565495	0.513745	0.384478	0.443199	0.58068	0.639734	0.522664	0.506045	0.283021	0.463853	0.54676	0.376128	0.63624	0.459891	0.493461	0.462587	0.303072	0.358908	0.61689
