genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.95996	-1.45946	-0.943809	-0.249038	0.29291	-0.46772	-1.1382	0.282934	0.398406	0.390234	-0.0515143	1.20306	0.954296	0.512719	-0.0889001	-0.0611419	0.272838	-0.0748636	1.71635	1.95996	0.188076	1.02473	-0.0775592	0.192683	-0.476832	0.691886	0.575767	0.502838	0.442803	0.598933	0.384911	0.479711	0.504643	0.533402	0.508631	0.442616	0.630777	0.382242	0.524317	0.663078	0.511474	0.472863	0.352045	0.62631	0.463852	0.423984	0.61847	0.609445	0.294363	0.416833	0.573853	0.558029	0.381118	0.424308	0.516207	0.414744	0.48008	0.273961	0.344623	0.522914	0.370019	0.6179	0.505167	0.250802	0.411872	0.625753	0.62051	0.550135	0.462871	0.550122	0.365659	0.266337	0.413999	0.442737	0.633258	0.406073	0.478825	0.524167	0.384883	0.544393	0.625987	0.720688	0.33807	0.440153	0.466555	0.425031	0.450196	0.504895	0.662015	0.544911	0.489122	0.519233	0.596048	0.247846	0.458508	0.441007	0.603132	0.615367	0.311633	0.426404
g1	1.95996	1.41941	1.25065	0.789048	0.703513	0.957242	1.33476	0.713892	0.267535	0.882926	1.00028	-0.258171	-0.0147766	0.142462	0.327202	-0.753479	-0.786073	-0.53906	-0.833961	-1.00681	-0.812436	-1.44011	-1.35911	-1.95996	-0.818165	0.643423	0.512417	0.574678	0.576531	0.533934	0.521841	0.56427	0.494399	0.511313	0.300994	0.606214	0.581458	0.46707	0.487149	0.445923	0.495315	0.514125	0.536769	0.646298	0.459469	0.420261	0.427979	0.459344	0.57578	0.581225	0.332819	0.455549	0.427939	0.62413	0.709873	0.549407	0.580583	0.610714	0.32093	0.593704	0.484606	0.304519	0.30294	0.298446	0.55773	0.594767	0.437687	0.377058	0.558282	0.51549	0.5262	0.469612	0.848095	0.426631	0.447864	0.46974	0.510424	0.55379	0.358061	0.737721	0.454989	0.503882	0.320032	0.574262	0.396418	0.582158	0.520333	0.530137	0.340832	0.718492	0.350891	0.3624	0.6062	0.407731	0.338167	0.494273	0.590205	0.437655	0.557135	0.688693
g2	-1.29558	0.767511	1.21133	1.87806	1.95996	0.35427	0.188728	0.363627	0.696795	-0.11835	-0.232131	0.804777	0.33202	-1.04358	-1.95996	-1.6224	-0.326933	-1.08571	0.00146856	0.764014	-0.11733	1.65286	-0.559157	-0.186816	-1.03211	0.447494	0.525164	0.535402	0.594576	0.388791	0.468829	0.462699	0.579742	0.394859	0.444529	0.430593	0.407763	0.438449	0.494159	0.548533	0.628442	0.656611	0.757854	0.337942	0.163803	0.730411	0.679839	0.445068	0.415268	0.391729	0.611592	0.52127	0.632631	0.416237	0.171889	0.496645	0.506197	0.576086	0.426015	0.321145	0.608787	0.523872	0.462893	0.284833	0.493082	0.0602203	0.45161	0.529151	0.532389	0.556807	0.467047	0.38935	0.627811	0.413232	0.455549	0.568608	0.611484	0.449513	0.533644	0.616235	0.528511	0.655918	0.43102	0.488285	0.46007	0.490435	0.684327	0.287882	0.627439	0.602057	0.773834	0.642133	0.446559	0.454035	0.278872	0.465112	0.469938	0.523946	0.517798	0.617371
g3	0.302172	1.27142	1.33073	1.70617	1.95996	1.33939	-1.68923	-1.1612	-0.926411	-1.01903	-1.08143	-0.492491	-1.17771	-1.79404	-1.95996	-0.306763	0.217271	-0.361077	-0.0292731	0.194503	-0.0991479	0.00270497	-0.790058	-0.506994	-0.514796	0.448282	0.683189	0.394601	0.366646	0.325162	0.564008	0.636217	0.449093	0.454707	0.648695	0.279188	0.461485	0.40362	0.442525	0.50881	0.400552	0.509452	0.45867	0.396194	0.39231	0.533946	0.479219	0.404671	0.73144	0.329621	0.490404	0.199836	0.774916	0.625854	0.504112	0.453924	0.668847	0.683466	0.499002	0.499371	0.344135	0.79815	0.633392	0.512591	0.714401	0.753328	0.559732	0.388564	0.432678	0.581911	0.445321	0.577583	0.57341	0.457078	0.636849	0.425808	0.392449	0.35393	0.462872	0.495788	0.366295	0.605577	0.631308	0.588557	0.541337	0.353274	0.343732	0.618701	0.420451	0.551012	0.525406	0.368765	0.252197	0.258691	0.503619	0.570565	0.300579	0.553735	0.482619	0.723796
g4	1.34973	0.5648	0.208243	-1.61066	-1.66757	-1.4272	-1.12843	-1.81302	-1.95996	-1.6582	0.0351481	-0.291641	0.368027	1.0376	1.95996	1.77419	0.851734	1.17644	0.746539	-0.0693191	1.16726	1.00619	1.42223	0.322712	0.69601	0.462522	0.604039	0.625645	0.582378	0.497015	0.511198	0.306017	0.359768	0.457962	0.555559	0.383408	0.465566	0.417153	0.493636	0.649508	0.530377	0.579453	0.410129	0.464368	0.576009	0.515307	0.474167	0.584524	0.322104	0.735961	0.263972	0.468944	0.391716	0.693262	0.497598	0.393357	0.418665	0.473425	0.525637	0.459721	0.224156	0.390093	0.301281	0.50367	0.651689	0.460786	0.530683	0.468941	0.456765	0.240269	0.376054	0.603851	0.478788	0.353203	0.640575	0.570336	0.398867	0.484206	0.481978	0.416599	0.485156	0.312805	0.48814	0.600452	0.525572	0.50321	0.654642	0.471656	0.324503	0.352769	0.405765	0.513277	0.454997	0.451374	0.51442	0.594362	0.543161	0.556626	0.462876	0.674914
g5	0.441928	0.0272748	-1.47518	-1.77663	-1.89133	-1.66795	-1.37731	-1.61413	-1.95996	-0.823914	-0.484677	-1.29233	-0.87932	0.144379	0.661791	0.545364	0.245387	0.568386	0.231887	0.108235	0.843883	0.627616	1.45572	0.704671	1.95996	0.32497	0.550633	0.379556	0.525514	0.625536	0.474842	0.537247	0.538214	0.675503	0.362752	0.478549	0.504414	0.586207	0.423171	0.722854	0.323448	0.449764	0.552054	0.492712	0.56607	0.569315	0.437053	0.544906	0.529829	0.388234	0.504157	0.561107	0.451093	0.505416	0.637549	0.417688	0.37681	0.293863	0.507784	0.412315	0.547494	0.424334	0.460133	0.457789	0.475546	0.362561	0.513335	0.504153	0.431074	0.330256	0.443443	0.368276	0.501825	0.456036	0.375004	0.390687	0.589126	0.48854	0.589539	0.580635	0.5201	0.336474	0.503217	0.523599	0.42512	0.504814	0.373856	0.600164	0.516716	0.485068	0.286071	0.485613	0.580854	0.607435	0.452168	0.530629	0.428287	0.52065	0.702428	0.623639
g6	0.720433	-0.0355833	-0.396092	-0.836681	-1.95996	-1.30484	0.220183	0.0726628	-0.120305	0.714433	1.19374	0.0102341	0.351401	1.51314	1.80121	0.646341	0.519227	1.95996	1.49608	-0.52544	-0.262524	-1.19822	-0.72177	-0.849368	-0.395219	0.521733	0.459262	0.469444	0.527758	0.523399	0.461661	0.59612	0.531706	0.687212	0.379713	0.562927	0.572765	0.312262	0.439033	0.453602	0.456761	0.43925	0.531711	0.579422	0.591735	0.705895	0.548471	0.561416	0.533596	0.656775	0.442173	0.401606	0.486693	0.505654	0.645556	0.558192	0.580108	0.543721	0.616584	0.650819	0.414376	0.538797	0.552388	0.625504	0.475323	0.472801	0.39641	0.540409	0.493194	0.272253	0.717714	0.534035	0.480919	0.591831	0.407808	0.499863	0.401093	0.452979	0.437152	0.672663	0.608284	0.35097	0.492733	0.828762	0.698523	0.473301	0.364017	0.395494	0.56474	0.404519	0.340209	0.472174	0.53887	0.502394	0.323585	0.393602	0.355267	0.504935	0.632547	0.434814
g7	-0.719004	-0.585991	-0.114693	0.117098	0.284831	-0.28037	-1.3057	-1.28379	-0.550232	-0.940485	-0.969529	-0.493409	-1.43803	-1.68237	-1.95996	0.00370962	1.18396	0.631512	0.693213	1.75699	1.74175	1.95996	1.47872	1.9218	1.70146	0.522308	0.434816	0.536816	0.564432	0.388727	0.441596	0.542029	0.522367	0.4598	0.484546	0.434957	0.460444	0.422119	0.499503	0.52474	0.474386	0.464719	0.602725	0.398455	0.531293	0.641369	0.390123	0.400997	0.647292	0.670641	0.631083	0.813895	0.55056	0.464328	0.508837	0.623606	0.547161	0.414421	0.493736	0.565542	0.359064	0.536371	0.67326	0.371876	0.633979	0.343569	0.691882	0.4036	0.456758	0.54615	0.527728	0.411911	0.461683	0.540414	0.368481	0.351026	0.355517	0.507613	0.562447	0.549242	0.40944	0.723378	0.432813	0.57635	0.541644	0.521642	0.496961	0.564024	0.549201	0.624117	0.585512	0.609004	0.498552	0.589021	0.589504	0.732623	0.757964	0.289235	0.145416	0.553162
g8	-1.95996	-1.35343	0.361074	0.865149	1.95996	1.26789	0.588823	0.919861	1.74981	1.43741	-0.0480303	0.380654	0.292798	0.0423324	-0.382029	-0.327131	-0.186671	-0.381174	-0.278509	1.04937	0.657254	1.4889	1.30741	1.52758	1.004	0.414044	0.507083	0.370392	0.413862	0.373868	0.66598	0.609221	0.555261	0.450013	0.488112	0.263875	0.555672	0.594276	0.49573	0.351714	0.448422	0.507649	0.56367	0.497441	0.445887	0.630942	0.486314	0.263245	0.626562	0.41231	0.484999	0.461163	0.596166	0.523304	0.54513	0.524397	0.447892	0.407419	0.279023	0.567209	0.451683	0.548725	0.503098	0.46589	0.508671	0.549019	0.562213	0.448595	0.55305	0.661973	0.351152	0.483254	0.493074	0.539256	0.50069	0.617342	0.44305	0.63965	0.489416	0.479524	0.55719	0.343891	0.415412	0.537386	0.697055	0.5216	0.440804	0.547709	0.610132	0.565527	0.562683	0.456828	0.543282	0.673883	0.525571	0.572009	0.397293	0.563011	0.413619	0.410025
g9	1.26252	0.121332	-0.519366	-0.587338	-1.95996	-1.76748	-0.908895	-1.26967	-1.65346	-0.880387	-0.0883556	-0.494469	0.807259	1.3484	1.95996	-0.0979959	-0.576191	-0.240514	-0.821581	-1.41144	-0.712141	-0.738972	-0.28928	-1.06326	-0.103483	0.389271	0.456265	0.368215	0.591631	0.795681	0.444433	0.560028	0.572002	0.408202	0.484525	0.529962	0.525352	0.3539	0.626804	0.595571	0.462134	0.44846	0.515493	0.420005	0.557309	0.549796	0.425916	0.324859	0.671801	0.7046	0.484093	0.61261	0.17941	0.411801	0.644934	0.659485	0.375802	0.53657	0.59648	0.596295	0.657766	0.611963	0.253431	0.430209	0.640079	0.41165	0.76542	0.510911	0.444337	0.424817	0.656307	0.485455	0.358511	0.510386	0.278832	0.547826	0.506565	0.628029	0.476894	0.498317	0.572585	0.508073	0.522064	0.302909	0.627289	0.541326	0.57059	0.456728	0.370224	0.590408	0.569779	0.423964	0.469716	0.595307	0.57615	0.281887	0.416452	0.542287	0.430492	0.646252
