genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.30129	1.00819	1.95996	1.63794	0.23532	0.887379	1.64254	1.33969	0.0282679	-0.482231	-0.992309	-1.92237	-1.83559	-1.95996	-1.81656	-1.28917	-1.76225	-1.06954	-1.20928	-0.0109049	-0.16133	-0.509172	-0.194474	-0.444877	-0.379322	0.37842	0.385124	0.472262	0.45796	0.549136	0.486933	0.454655	0.582968	0.735494	0.462521	0.456828	0.508193	0.564754	0.621628	0.529307	0.566093	0.575823	0.595014	0.300027	0.599857	0.560988	0.687994	0.534217	0.488041	0.559443	0.652233	0.48762	0.369082	0.560386	0.486141	0.455988	0.682198	0.255386	0.711537	0.427978	0.352682	0.604279	0.654024	0.574181	0.562705	0.531983	0.694895	0.593837	0.576119	0.62154	0.46345	0.268155	0.377935	0.510259	0.545845	0.467749	0.741721	0.654693	0.412266	0.219357	0.550662	0.534685	0.631777	0.580186	0.399746	0.511812	0.437062	0.605931	0.729911	0.424806	0.522635	0.516975	0.440319	0.289557	0.703134	0.522182	0.637778	0.616685	0.367716	0.55846
g1	-0.587788	0.930877	0.752996	0.961552	1.59134	0.354265	0.235543	0.430941	1.28729	1.34884	1.90529	1.95996	0.786102	0.994636	-0.195118	-0.595826	0.181241	-0.702233	-0.47366	-0.528721	-0.0877115	0.204456	-0.642381	-0.569338	-1.95996	0.591765	0.332724	0.385475	0.718705	0.5298	0.446595	0.759998	0.556328	0.475996	0.605568	0.481648	0.544567	0.326815	0.5602	0.609553	0.337484	0.491375	0.436983	0.550544	0.581931	0.491664	0.374673	0.634553	0.591275	0.632728	0.601805	0.396528	0.365864	0.632659	0.30978	0.672204	0.282323	0.398863	0.42264	0.613339	0.724401	0.686368	0.532651	0.458746	0.436428	0.792741	0.470725	0.434407	0.570585	0.545394	0.333598	0.445813	0.360696	0.51359	0.540019	0.45275	0.532901	0.650281	0.447763	0.536185	0.79743	0.505559	0.424188	0.466627	0.432994	0.537727	0.462174	0.539159	0.46866	0.495635	0.451498	0.641305	0.737494	0.395084	0.388115	0.511145	0.631021	0.364115	0.486903	0.533106
g2	1.95996	0.590843	1.06262	0.771918	-0.0618727	0.259401	0.52523	0.362111	-0.415594	-1.00792	-1.10581	-1.95996	-1.54587	-1.67225	-1.07448	-0.694785	-1.06976	-0.781759	-1.4113	-0.887949	-0.993225	-1.04279	-0.393289	-1.05497	-0.935338	0.4229	0.484318	0.711399	0.450677	0.657354	0.419812	0.497618	0.617963	0.2836	0.627954	0.45403	0.645452	0.760149	0.493698	0.225037	0.706043	0.543574	0.654361	0.539522	0.580903	0.497807	0.737378	0.222507	0.721004	0.410183	0.501275	0.421976	0.534035	0.531199	0.45798	0.438749	0.621385	0.605478	0.495641	0.709517	0.573964	0.549893	0.353102	0.547623	0.381475	0.644429	0.487769	0.473623	0.70475	0.391273	0.455055	0.451076	0.485753	0.660183	0.294748	0.489257	0.45542	0.411303	0.357772	0.433666	0.505648	0.552376	0.416326	0.663708	0.670345	0.352502	0.643728	0.488928	0.444025	0.520857	0.4867	0.461778	0.618286	0.456418	0.569243	0.563129	0.616823	0.35837	0.439983	0.439711
g3	-0.914894	-0.201473	-0.392244	-0.236243	0.663095	-0.644744	-1.95996	-1.79172	-1.77856	-1.61889	0.321708	1.80046	1.64648	1.95996	1.7125	0.0456813	1.73501	1.01167	1.15061	-1.4478	-1.31611	-1.04911	-1.51238	-0.189754	-1.81579	0.435422	0.607093	0.729589	0.535209	0.430116	0.660547	0.55698	0.463945	0.506168	0.499583	0.395903	0.610213	0.430062	0.580146	0.529555	0.619596	0.654316	0.385295	0.565162	0.439069	0.651179	0.553207	0.598255	0.645549	0.525529	0.443405	0.63377	0.431733	0.614302	0.709646	0.545029	0.609986	0.484011	0.460314	0.505901	0.765836	0.57552	0.485929	0.553902	0.385142	0.529438	0.606761	0.586042	0.530561	0.500114	0.323229	0.700879	0.622548	0.710021	0.417196	0.454707	0.540282	0.803018	0.498271	0.479568	0.696199	0.389936	0.623201	0.535722	0.493984	0.470352	0.497734	0.524901	0.574746	0.557129	0.63903	0.370494	0.584499	0.421885	0.565774	0.613686	0.497315	0.739579	0.401251	0.620762
g4	0.69458	1.28988	-0.650336	-0.473253	-0.0511022	-1.20217	-1.95996	-1.65037	-1.12893	-0.993421	-0.464132	0.988348	0.308718	1.10989	0.397178	-0.815921	1.29183	-0.42592	0.365297	-0.0638097	1.71729	1.95996	0.540159	0.583064	0.453319	0.479661	0.562177	0.5494	0.726471	0.44006	0.544809	0.54583	0.475598	0.501413	0.436458	0.466419	0.317824	0.327697	0.485389	0.707688	0.425926	0.227747	0.665467	0.186221	0.58509	0.54374	0.406491	0.251199	0.57901	0.656404	0.710898	0.49335	0.510218	0.526299	0.666766	0.527885	0.47647	0.619644	0.685505	0.366094	0.497697	0.644071	0.177654	0.581398	0.573086	0.674502	0.485071	0.593365	0.544626	0.285635	0.557827	0.655834	0.46555	0.705726	0.421051	0.50376	0.49437	0.778082	0.481378	0.374659	0.499064	0.400578	0.608861	0.555162	0.606385	0.413332	0.631978	0.570608	0.298645	0.216343	0.51042	0.542058	0.664798	0.583229	0.43751	0.245022	0.417992	0.448044	0.331258	0.487201
g5	1.95996	1.75158	1.93289	1.74942	1.49394	1.6232	1.64438	1.28295	0.896221	0.759431	0.173226	-0.499705	-0.274357	-0.605536	-0.461597	-0.318515	-0.445455	-0.213017	-1.01868	-0.573108	-0.618439	-1.38731	-1.37055	-1.95996	-1.66833	0.628323	0.466733	0.44042	0.662311	0.446115	0.551894	0.249692	0.579125	0.501146	0.348887	0.582978	0.463739	0.732931	0.522004	0.476569	0.432722	0.626752	0.42983	0.609108	0.593316	0.444146	0.543376	0.453301	0.536625	0.460889	0.198005	0.367278	0.674347	0.461805	0.567035	0.562258	0.4996	0.407161	0.662399	0.432667	0.800958	0.445891	0.471349	0.596337	0.259216	0.460683	0.556388	0.498973	0.333985	0.430439	0.459119	0.483873	0.314402	0.613877	0.456985	0.548139	0.522927	0.529599	0.70516	0.360491	0.532966	0.470109	0.550352	0.470885	0.349599	0.675007	0.472239	0.477692	0.690489	0.355741	0.586552	0.438524	0.371385	0.315555	0.456553	0.596761	0.48146	0.544107	0.476785	0.627694
g6	1.93578	1.50582	1.83393	1.7336	1.1769	1.74234	1.95996	0.0759929	-0.259279	-1.48723	-1.87582	-1.95996	-1.01295	-1.24535	-0.941284	-0.0172406	-0.770442	-0.315252	-0.369123	0.0977188	-0.586169	-1.73363	-0.999448	-1.18763	-0.750777	0.551474	0.498144	0.785883	0.577886	0.583593	0.582381	0.359959	0.315916	0.626231	0.535741	0.443288	0.486412	0.406644	0.54612	0.615458	0.382657	0.582783	0.44129	0.455278	0.492074	0.617855	0.596714	0.461552	0.52622	0.427138	0.443625	0.554593	0.67486	0.595394	0.570059	0.581017	0.353335	0.625981	0.623868	0.568806	0.469328	0.360027	0.554765	0.748431	0.491995	0.564286	0.57766	0.430191	0.515833	0.418769	0.378756	0.632862	0.674404	0.551016	0.860058	0.577083	0.586337	0.53646	0.415228	0.479863	0.354835	0.503538	0.505038	0.440942	0.423576	0.496234	0.604802	0.412067	0.457499	0.525551	0.598141	0.376486	0.41909	0.398701	0.494222	0.478191	0.727981	0.663586	0.589258	0.636573
g7	-1.31808	-0.378543	-0.946883	-0.237843	0.23138	-0.295645	-1.95996	-1.60093	-1.50782	-1.23953	-1.18172	-0.513281	-0.612572	-0.464519	-0.918497	-1.43945	-0.259954	-0.519401	-0.0848843	-0.264915	1.23529	1.24408	1.08691	1.95996	1.39465	0.605659	0.625645	0.611489	0.619215	0.469997	0.533106	0.31799	0.388093	0.4845	0.699904	0.460769	0.445569	0.573722	0.405769	0.269707	0.563406	0.568007	0.636706	0.55604	0.455736	0.61673	0.54439	0.580504	0.288273	0.491508	0.426919	0.547168	0.406024	0.461405	0.334559	0.351968	0.452698	0.61247	0.600552	0.295652	0.387596	0.599519	0.752576	0.340908	0.709458	0.472977	0.344902	0.444184	0.602842	0.489542	0.603283	0.355021	0.426201	0.595901	0.414172	0.347283	0.471594	0.528075	0.463687	0.589874	0.682132	0.541102	0.555143	0.396963	0.489786	0.444598	0.58268	0.565131	0.485794	0.46489	0.284675	0.564624	0.555565	0.246699	0.548073	0.496361	0.344268	0.30272	0.497938	0.645911
g8	1.95996	1.21013	1.33026	0.366286	0.25614	0.391887	0.613791	0.386809	0.201645	0.0595294	-0.691164	-1.85942	-1.73942	-1.95996	-0.678511	-0.132842	-0.355982	1.29208	1.22009	1.34431	0.382466	0.212248	0.891625	0.482159	1.69704	0.479606	0.633218	0.419669	0.611593	0.501328	0.655083	0.341209	0.676543	0.525135	0.516857	0.611868	0.502477	0.439416	0.477717	0.424302	0.576039	0.581449	0.608467	0.644322	0.396349	0.523381	0.42214	0.566617	0.684325	0.457281	0.493567	0.281484	0.611367	0.687065	0.65871	0.703524	0.464506	0.364576	0.503861	0.369717	0.4142	0.333721	0.386981	0.553375	0.438313	0.570281	0.376475	0.23474	0.85632	0.503106	0.464395	0.4735	0.68334	0.549311	0.596274	0.443216	0.620249	0.627623	0.533732	0.61501	0.482278	0.339501	0.505342	0.441327	0.722397	0.518175	0.556233	0.572375	0.456045	0.647128	0.528699	0.583428	0.570413	0.508099	0.602527	0.477557	0.571134	0.486761	0.347315	0.614878
g9	1.36137	1.00828	1.52669	1.05794	0.83196	1.42927	1.95996	1.00562	0.713191	-0.382293	-0.708279	-0.779287	0.937099	0.82504	1.20907	1.2824	0.567781	0.875446	0.0617035	0.249878	-1.34719	-1.89716	-1.53867	-1.95996	-1.27458	0.463885	0.518038	0.476144	0.467427	0.65936	0.690945	0.499938	0.635211	0.538246	0.805007	0.506204	0.410658	0.5456	0.725945	0.406214	0.514752	0.480405	0.688201	0.751819	0.588972	0.635927	0.476734	0.48899	0.639266	0.539971	0.685108	0.490104	0.601848	0.528714	0.666347	0.519655	0.491936	0.487199	0.399848	0.480123	0.632005	0.349386	0.590861	0.421536	0.498164	0.409535	0.575029	0.516976	0.506512	0.539786	0.641741	0.47967	0.530337	0.568848	0.622815	0.543801	0.553633	0.563844	0.459413	0.66433	0.634483	0.424777	0.545572	0.644085	0.658118	0.404447	0.548517	0.501943	0.574093	0.589117	0.312928	0.474212	0.40307	0.518787	0.480311	0.601195	0.580689	0.44144	0.49708	0.69444
