genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.827702	0.573348	-0.710496	1.66534	1.01763	1.36788	1.12776	1.4367	1.95996	1.33296	1.95453	1.60353	0.276174	-1.95996	-0.332687	0.488548	0.419536	0.412146	0.494674	0.27488	0.660941	0.513638	0.476648	0.518654	0.434666	0.467331	0.431677	0.6357	0.518851	0.507297	0.526091	0.424804	0.518768	0.417683	0.554592	0.564102	0.319221	0.665923	0.644717	0.643559	0.512897	0.840553	0.383579	0.496302	0.362553	0.59009	0.698973	0.545016	0.519639	0.504759	0.395506	0.412486	0.500638	0.69022	0.538541	0.440679	0.544046	0.533423	0.517547	0.520686	0.494973	0.525692	0.760807	0.624707	0.411924	0.579241	0.624064	0.543828	0.474964	0.600656	0.644254	0.624186	0.406179	0.424633	0.576841	0.379198	0.588387	0.28344	0.486849	0.442606	0.714996	0.23085	0.524122	0.527554	0.460837	0.464994	0.447807	0.513081	0.342389	0.545168	0.425823	0.591695	0.63419	0.701415	0.299916	0.521196	0.502315	0.467545	0.402153	0.266027
g1	1.95996	0.807826	-0.043457	-0.0339002	-0.694333	-0.586536	-0.782074	-0.5585	-0.129311	-0.780531	-0.697924	-0.887196	-1.17786	-1.95996	-1.61195	0.523848	0.512534	0.365898	0.557605	0.508043	0.537361	0.570645	0.0962333	0.577499	0.405402	0.390515	0.659136	0.325143	0.337598	0.640236	0.764166	0.61387	0.52474	0.409142	0.554199	0.611389	0.446184	0.381403	0.484124	0.552841	0.34659	0.573772	0.427035	0.46827	0.180584	0.503703	0.49222	0.49313	0.467698	0.354769	0.650481	0.556886	0.375583	0.427417	0.404394	0.531986	0.487753	0.428697	0.702389	0.417583	0.299177	0.532915	0.565825	0.42652	0.565934	0.492476	0.585065	0.369043	0.619502	0.487506	0.553739	0.615857	0.519836	0.686174	0.468129	0.601609	0.670656	0.576422	0.484213	0.526271	0.415946	0.521644	0.477045	0.657915	0.430597	0.491825	0.713178	0.599516	0.397012	0.519541	0.548815	0.35832	0.182125	0.584874	0.426207	0.56988	0.631252	0.66674	0.600314	0.37883
g2	1.95996	1.86595	0.2221	0.594309	-0.187353	0.0337479	-0.966179	-0.0945894	0.0123549	-0.831115	-0.226714	-1.22063	-1.26573	-1.95996	-0.990012	0.476745	0.47145	0.531585	0.611089	0.563077	0.635193	0.600124	0.597651	0.41048	0.601036	0.474726	0.454908	0.448562	0.422019	0.502792	0.389799	0.518597	0.473689	0.275059	0.583407	0.502373	0.361951	0.313775	0.392034	0.701277	0.484948	0.525275	0.500427	0.488326	0.243491	0.455846	0.385875	0.644963	0.437312	0.538613	0.475411	0.514619	0.503446	0.532668	0.367759	0.266266	0.565424	0.55316	0.538921	0.633788	0.632297	0.500388	0.554425	0.341914	0.492697	0.412569	0.347121	0.61006	0.398272	0.640416	0.219733	0.588583	0.336833	0.676798	0.679515	0.608268	0.525862	0.37917	0.517094	0.500226	0.475274	0.683688	0.640518	0.265955	0.379715	0.423741	0.308075	0.340419	0.441961	0.654185	0.41223	0.496287	0.52889	0.334505	0.426432	0.637425	0.436645	0.554179	0.508678	0.358278
g3	1.95996	0.883862	-0.86469	-0.666456	-1.6575	-1.54701	-1.94928	-1.53603	-0.432451	-1.5974	-1.04429	-1.45968	-1.60553	-1.95996	-1.84062	0.418689	0.443927	0.35954	0.339094	0.460485	0.405439	0.439377	0.601827	0.576339	0.449851	0.427919	0.32695	0.493326	0.414029	0.393482	0.437871	0.535185	0.558437	0.707405	0.450247	0.418717	0.525341	0.536807	0.560249	0.514748	0.494889	0.371657	0.437665	0.445252	0.45407	0.648176	0.497835	0.390415	0.538663	0.423601	0.605872	0.542241	0.460799	0.302416	0.48401	0.531814	0.605116	0.655367	0.555068	0.493409	0.331568	0.616033	0.504568	0.373554	0.465511	0.342759	0.549832	0.724499	0.478653	0.585585	0.597175	0.576215	0.650039	0.576294	0.548794	0.452457	0.485925	0.511114	0.406238	0.60713	0.699366	0.405702	0.407942	0.45219	0.597932	0.599956	0.439642	0.433981	0.527858	0.304923	0.391073	0.643288	0.393441	0.586394	0.41206	0.584401	0.489592	0.197437	0.259816	0.450576
g4	1.12423	-0.140035	-1.72609	-0.641109	-1.94959	-0.883968	-1.95996	-1.17676	1.20721	0.851604	1.95996	0.534172	0.276785	-0.355365	0.541532	0.30347	0.504562	0.251504	0.649261	0.594971	0.302878	0.570759	0.74398	0.335287	0.624533	0.348882	0.750644	0.342623	0.601395	0.50043	0.371708	0.470577	0.385753	0.54314	0.333356	0.527473	0.426994	0.348158	0.495572	0.384625	0.672687	0.386594	0.561982	0.409605	0.695719	0.508288	0.311148	0.467465	0.285751	0.15354	0.493744	0.488268	0.606652	0.486998	0.454078	0.390173	0.357962	0.510462	0.57152	0.351834	0.374533	0.6411	0.535622	0.569349	0.409274	0.649786	0.518996	0.616503	0.211627	0.642365	0.542995	0.429918	0.605731	0.177796	0.554012	0.408787	0.674922	0.725619	0.274271	0.533637	0.649553	0.451606	0.585508	0.488548	0.432795	0.482528	0.55285	0.499929	0.512981	0.56562	0.407508	0.540576	0.579421	0.534722	0.814543	0.426857	0.29867	0.529969	0.365071	0.346476
g5	1.95996	1.56112	1.15511	1.91086	0.996971	1.41755	-0.189727	0.195162	0.410711	-1.51566	-0.913156	-1.03081	-1.56415	-1.95996	-1.14211	0.39993	0.6769	0.569758	0.552045	0.509879	0.4058	0.429738	0.544679	0.557185	0.571328	0.559015	0.545148	0.591689	0.305037	0.452333	0.303785	0.5922	0.46386	0.3909	0.624818	0.335883	0.335566	0.328607	0.653453	0.439514	0.437473	0.728935	0.326361	0.429314	0.413859	0.475749	0.545698	0.631449	0.47355	0.601336	0.472878	0.677592	0.377657	0.484224	0.574711	0.495764	0.435064	0.478104	0.431254	0.488954	0.539305	0.545136	0.519382	0.377902	0.477452	0.472867	0.555952	0.673304	0.525994	0.563384	0.487841	0.612193	0.466255	0.496471	0.419098	0.48083	0.545368	0.564753	0.466315	0.423145	0.357705	0.590764	0.473079	0.581228	0.421697	0.540531	0.434077	0.492069	0.486723	0.450629	0.619771	0.465842	0.520706	0.585751	0.470344	0.59008	0.394754	0.509394	0.4981	0.613075
g6	0.31785	-0.480539	-0.886681	0.807756	-0.407025	-0.011961	-0.574524	0.235082	1.95996	0.0664573	1.54471	1.00929	0.667455	-1.95996	-0.592869	0.0812696	0.721275	0.473776	0.477661	0.193408	0.304591	0.463079	0.471198	0.59339	0.482733	0.583115	0.58481	0.427459	0.38087	0.382142	0.446493	0.591601	0.349451	0.453309	0.517979	0.515996	0.359096	0.744008	0.532703	0.52398	0.585105	0.402233	0.256703	0.590669	0.489208	0.435015	0.512849	0.533353	0.285975	0.556831	0.387419	0.585418	0.55443	0.389261	0.600874	0.600217	0.671001	0.39339	0.6449	0.518005	0.462598	0.43244	0.680376	0.632861	0.52342	0.476144	0.656483	0.446196	0.336534	0.557554	0.633893	0.50316	0.200057	0.436955	0.460846	0.52716	0.567918	0.608698	0.683877	0.574546	0.662881	0.52005	0.728678	0.614036	0.415893	0.524847	0.555167	0.361007	0.458982	0.630639	0.572168	0.398459	0.544619	0.550382	0.683111	0.491336	0.653611	0.561809	0.475632	0.459
g7	-0.824105	-1.05566	-1.60317	-1.52158	-1.95996	-0.686333	-1.40241	0.576193	1.08384	0.601618	1.95996	1.47815	1.47594	0.852892	0.997164	0.477709	0.714838	0.649141	0.56043	0.470409	0.570422	0.513789	0.560954	0.419588	0.463944	0.268959	0.354258	0.338382	0.550581	0.598485	0.559287	0.543766	0.533108	0.356897	0.528052	0.483025	0.328959	0.46521	0.442728	0.665077	0.463599	0.421874	0.464396	0.431248	0.190363	0.741553	0.605623	0.474852	0.435482	0.601706	0.568592	0.629541	0.437969	0.401043	0.436096	0.352152	0.455095	0.655665	0.670654	0.698188	0.627433	0.524886	0.508858	0.562703	0.48535	0.445351	0.706779	0.626975	0.300964	0.330079	0.487389	0.497292	0.669856	0.50848	0.627809	0.472549	0.533705	0.193613	0.501497	0.250205	0.672725	0.468301	0.457504	0.458546	0.410515	0.548571	0.290702	0.583645	0.546981	0.357706	0.407025	0.445884	0.41824	0.562082	0.46182	0.655746	0.345627	0.746288	0.659494	0.539015
g8	0.163381	-0.233858	-0.670263	1.81493	1.63291	1.95996	-1.03733	0.18112	0.383129	0.116676	0.981527	0.300734	-1.03982	-1.95996	-1.49027	0.497591	0.464081	0.459832	0.565988	0.338398	0.578778	0.442681	0.190778	0.439567	0.549978	0.47093	0.283431	0.485894	0.375713	0.554575	0.589177	0.500774	0.547105	0.653397	0.415239	0.728948	0.4566	0.573669	0.456052	0.49413	0.443898	0.571464	0.622321	0.578384	0.349098	0.39459	0.56726	0.371819	0.533415	0.397963	0.419713	0.355885	0.557268	0.331294	0.580102	0.487034	0.242558	0.555519	0.476043	0.73078	0.499591	0.350254	0.440069	0.299567	0.405514	0.860637	0.639815	0.500626	0.384175	0.565948	0.52377	0.427041	0.317716	0.465618	0.530685	0.514594	0.515491	0.58276	0.652123	0.660451	0.560118	0.638514	0.656453	0.478491	0.478932	0.639997	0.452749	0.602243	0.652841	0.548449	0.335673	0.282074	0.418805	0.518137	0.616635	0.466044	0.551747	0.446499	0.551468	0.270145
g9	1.95996	1.70317	1.54643	1.65075	0.151634	0.363838	-1.95996	-0.424775	1.13355	0.656111	1.54763	1.20777	-0.473724	-1.21517	-0.256827	0.427918	0.468819	0.493674	0.381915	0.537272	0.387692	0.530191	0.512166	0.60101	0.54045	0.53905	0.258029	0.48189	0.668061	0.528722	0.601044	0.547117	0.381663	0.450793	0.614471	0.551156	0.354198	0.459935	0.441404	0.49405	0.559494	0.569942	0.530593	0.650792	0.344377	0.741106	0.485895	0.432078	0.5359	0.47056	0.467117	0.459252	0.490857	0.534134	0.402286	0.559357	0.339642	0.568449	0.532385	0.845669	0.521018	0.65558	0.419272	0.575891	0.647013	0.238156	0.393562	0.557953	0.580826	0.475811	0.534605	0.545298	0.390646	0.475195	0.303207	0.419863	0.386322	0.661913	0.420502	0.487037	0.652707	0.551463	0.323774	0.390617	0.46354	0.584812	0.552933	0.485369	0.524195	0.623022	0.54982	0.425267	0.544471	0.582078	0.534988	0.66131	0.689039	0.45021	0.468009	0.496852
