genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.95996	1.09974	0.694826	-0.276313	-0.171302	-0.792484	-0.287976	1.71378	1.52375	1.09011	-0.655191	-1.95996	-0.958589	-1.04212	-1.34773	-0.863636	-0.440906	0.161175	0.132336	0.503144	0.418025	0.540505	0.522725	0.596251	0.633332	0.455578	0.616401	0.643157	0.491461	0.50425	0.7441	0.45114	0.362122	0.473443	0.426026	0.664864	0.289333	0.444723	0.426637	0.521502	0.501865	0.520799	0.456939	0.504282	0.495368	0.426486	0.349858	0.509803	0.42044	0.414126	0.120394	0.353347	0.58745	0.44012	0.523176	0.60054	0.385632	0.325258	0.514489	0.665664	0.476969	0.659958	0.628135	0.421593	0.607793	0.503712	0.526345	0.516604	0.40247	0.526249	0.394017	0.535884	0.461624	0.3556	0.563669	0.352873	0.443779	0.56443	0.312163	0.514628	0.498248	0.349795	0.540512	0.379799	0.574679	0.506616	0.463977	0.569912	0.486725	0.381902	0.575926	0.444791	0.49883	0.459094	0.429156	0.489598	0.525115	0.161879	0.388251	0.531021
g1	-1.95996	-1.5325	-0.798689	-0.702968	-1.2209	-0.783409	-0.868655	-1.07009	-0.922365	-0.634022	-0.322162	0.425132	0.402029	1.86916	1.95996	1.67696	1.45954	1.08094	1.31532	1.10632	0.583562	0.634842	0.207326	0.341042	0.541722	0.472052	0.470414	0.49137	0.433135	0.480443	0.4863	0.558745	0.534751	0.398381	0.568635	0.417325	0.34442	0.482835	0.555769	0.421728	0.566199	0.347574	0.437347	0.245192	0.399404	0.484912	0.499979	0.572899	0.546527	0.43062	0.368262	0.291864	0.27571	0.742	0.51572	0.531254	0.685514	0.644084	0.472572	0.383696	0.481189	0.50641	0.433354	0.537959	0.522049	0.382471	0.301729	0.460529	0.571062	0.597086	0.428849	0.237035	0.612137	0.37183	0.489953	0.605648	0.633494	0.287687	0.521099	0.615933	0.408222	0.40859	0.372697	0.654977	0.527582	0.490234	0.486592	0.358674	0.4263	0.539963	0.792785	0.220513	0.505488	0.481638	0.412941	0.673309	0.44671	0.426408	0.46828	0.500059
g2	-1.01118	-0.0802333	0.488458	1.50789	1.22443	1.60563	0.784765	-1.95996	-1.50098	-0.998305	-0.608155	0.74911	0.293253	0.542354	1.95996	1.65224	1.38564	-0.630224	-0.48024	-0.991666	0.449056	0.397817	0.373588	0.48585	0.519564	0.397096	0.629184	0.60135	0.445765	0.591132	0.619052	0.321602	0.654326	0.489419	0.46785	0.276219	0.605147	0.495553	0.20205	0.481349	0.619872	0.356676	0.600455	0.513277	0.458228	0.465191	0.505619	0.482264	0.603939	0.479086	0.596683	0.487091	0.587258	0.259853	0.275746	0.422502	0.452152	0.462209	0.423056	0.156605	0.350011	0.55282	0.480532	0.509582	0.346273	0.386182	0.479781	0.44853	0.759265	0.504836	0.388051	0.594019	0.5023	0.484932	0.530501	0.568825	0.460431	0.437684	0.416312	0.344067	0.424336	0.57664	0.576023	0.498167	0.49144	0.692741	0.331456	0.39984	0.621756	0.522287	0.353969	0.462141	0.455056	0.425888	0.522397	0.35585	0.317947	0.556763	0.470893	0.292622
g3	1.95996	1.40364	0.911417	0.795444	0.906809	-0.400684	-0.228581	0.107452	-0.0622526	-0.414034	-0.901021	-1.11549	-0.978716	-1.61524	-1.95996	-1.83884	-0.818423	-0.325539	-0.479582	-0.000361825	0.268274	0.567736	0.436079	0.659216	0.397501	0.334935	0.530153	0.480308	0.610688	0.449999	0.433763	0.394154	0.457909	0.334614	0.449132	0.453664	0.527255	0.308868	0.463595	0.529045	0.596291	0.363065	0.590494	0.524176	0.407628	0.553203	0.472209	0.371318	0.591518	0.61939	0.636518	0.338885	0.3022	0.476355	0.652803	0.545283	0.553754	0.696573	0.519197	0.501781	0.581333	0.404588	0.69806	0.508765	0.427507	0.359967	0.464731	0.398848	0.355433	0.59609	0.548084	0.621618	0.526471	0.683598	0.4731	0.345797	0.516207	0.497978	0.460852	0.671983	0.225839	0.53234	0.579701	0.516446	0.25025	0.411505	0.427411	0.400312	0.596595	0.540886	0.385208	0.420244	0.345691	0.618296	0.287752	0.330033	0.446312	0.51158	0.580714	0.291098
g4	1.04198	0.979819	0.225122	-0.43477	0.929927	0.748689	1.16161	1.95996	1.03087	0.543628	0.513677	-1.34051	-1.0076	-1.8453	-1.95996	-1.89888	-1.64585	-1.10185	-1.26013	-0.911875	0.479716	0.758834	0.652422	0.56224	0.329035	0.332892	0.504706	0.493361	0.468255	0.571227	0.766308	0.398022	0.604368	0.406338	0.559302	0.687115	0.508768	0.283691	0.383473	0.488989	0.424738	0.11764	0.475381	0.487987	0.393675	0.654576	0.358898	0.461513	0.60239	0.19104	0.75455	0.38128	0.42308	0.449022	0.688634	0.324663	0.664474	0.562109	0.530752	0.39976	0.563317	0.462442	0.308467	0.5673	0.480321	0.447533	0.485984	0.620435	0.641376	0.465905	0.193547	0.512314	0.534786	0.541142	0.705147	0.591265	0.478957	0.466014	0.279198	0.62949	0.522623	0.541751	0.665851	0.595396	0.645285	0.453211	0.571603	0.582448	0.48478	0.537434	0.37307	0.400812	0.425678	0.401106	0.427034	0.436674	0.707955	0.684402	0.514395	0.394365
g5	-1.95996	-1.53836	-0.337135	0.0210902	0.00925546	0.361231	-1.33349	-1.94229	-1.40557	-1.34878	-0.240125	-0.188506	-0.631749	1.42333	1.95996	1.5878	1.26091	0.195637	1.06765	0.160106	0.560025	0.476785	0.844323	0.669004	0.631231	0.396568	0.312368	0.266914	0.500659	0.439468	0.539101	0.718097	0.548971	0.59665	0.696831	0.461311	0.434635	0.400722	0.491458	0.392814	0.331716	0.44087	0.652466	0.399796	0.53538	0.370178	0.633915	0.426426	0.440049	0.354743	0.40272	0.566556	0.488921	0.427301	0.580235	0.563113	0.505137	0.393204	0.59999	0.361316	0.456312	0.505127	0.528596	0.535223	0.548556	0.620984	0.471501	0.499299	0.328684	0.394778	0.520343	0.52167	0.574399	0.421876	0.573768	0.614117	0.475263	0.496697	0.394404	0.429732	0.431123	0.317921	0.571512	0.291567	0.308956	0.162924	0.753627	0.467227	0.341499	0.4907	0.347433	0.583053	0.563388	0.448125	0.384628	0.512761	0.491131	0.525411	0.532172	0.643732
g6	-1.95996	-1.15692	-1.06194	-0.72111	-0.875775	-0.721225	-0.910382	-1.17508	-0.850955	-0.78801	-0.55294	-0.552045	-1.1862	-0.50987	-0.286519	-0.304698	-0.506061	-0.583362	1.95996	1.05576	0.244938	0.542579	0.490651	0.506081	0.531959	0.50427	0.52725	0.428298	0.573466	0.776577	0.642757	0.529007	0.463304	0.512523	0.447879	0.384787	0.337879	0.476909	0.490231	0.43089	0.480742	0.448647	0.497179	0.66219	0.313893	0.54787	0.346602	0.580678	0.326176	0.525038	0.420164	0.607771	0.549273	0.565687	0.424771	0.407577	0.362724	0.67319	0.652979	0.329548	0.436562	0.300939	0.495381	0.489216	0.515619	0.581937	0.265842	0.355579	0.361623	0.329553	0.709664	0.469622	0.905673	0.574691	0.540821	0.418218	0.55152	0.552208	0.424786	0.553079	0.466179	0.501763	0.569536	0.436807	0.322425	0.523637	0.631028	0.577457	0.413648	0.439245	0.29417	0.615129	0.62052	0.411641	0.447534	0.56845	0.355159	0.604307	0.486439	0.647708
g7	-1.95996	-1.77957	-1.62591	-0.518047	-0.582628	0.182347	0.0542621	-0.0295037	0.139197	0.840718	1.24996	1.85214	1.72241	1.85798	1.95996	1.68407	1.38092	0.73958	1.28871	1.17973	0.445046	0.428193	0.390943	0.394581	0.335476	0.503776	0.373158	0.454814	0.302659	0.577259	0.516567	0.493459	0.703674	0.443689	0.405334	0.535175	0.710697	0.601435	0.359624	0.569313	0.336234	0.441531	0.493316	0.483066	0.577255	0.498718	0.471614	0.406421	0.370714	0.550639	0.521465	0.508082	0.408028	0.371534	0.241009	0.291105	0.495835	0.518232	0.318721	0.59169	0.424673	0.578758	0.331124	0.537309	0.530456	0.458438	0.522699	0.526485	0.457448	0.55673	0.529289	0.396407	0.40486	0.550396	0.508469	0.314049	0.286326	0.532731	0.61017	0.440194	0.581612	0.4519	0.446175	0.568287	0.304967	0.391992	0.66372	0.337295	0.406658	0.550915	0.539602	0.744549	0.518425	0.514792	0.464022	0.566191	0.541463	0.933212	0.490653	0.607702
g8	0.356187	0.256398	-0.00723807	-0.653552	0.219995	-0.135329	1.02994	1.95996	0.770616	-0.190001	-0.926462	-1.31775	-1.15108	-1.31594	-1.95996	-1.76686	-0.974044	-0.548236	-1.62861	-0.460267	0.51838	0.568501	0.55601	0.47723	0.62042	0.459696	0.48462	0.646099	0.379325	0.48246	0.675719	0.465015	0.454115	0.370385	0.595818	0.717436	0.578091	0.611294	0.51397	0.608371	0.452889	0.411662	0.287333	0.631708	0.478469	0.316407	0.449224	0.559385	0.487268	0.277881	0.622254	0.508196	0.512563	0.320775	0.22298	0.520223	0.277337	0.487056	0.583656	0.447076	0.518924	0.538506	0.594752	0.201701	0.531373	0.556284	0.209741	0.455288	0.521553	0.555133	0.460857	0.585536	0.579529	0.486166	0.402179	0.520944	0.349195	0.352744	0.422249	0.736133	0.55773	0.644898	0.503224	0.526549	0.481967	0.437917	0.505376	0.518596	0.400623	0.509065	0.465967	0.642773	0.510683	0.437151	0.391118	0.405886	0.457113	0.458238	0.432287	0.546728
g9	1.4893	1.23082	0.957575	0.619419	0.758068	0.616421	1.24731	1.95996	1.04186	-0.192677	-0.38626	-1.58279	-1.55201	-1.74588	-1.83696	-1.67437	-1.15587	-0.492881	-1.95996	-0.944865	0.474321	0.529873	0.517835	0.25522	0.349732	0.530554	0.396367	0.297493	0.547413	0.518277	0.559101	0.503789	0.598531	0.444266	0.230145	0.4895	0.482255	0.326572	0.533488	0.382204	0.547293	0.670374	0.420714	0.504548	0.229208	0.547569	0.402995	0.454303	0.518053	0.329572	0.345168	0.38638	0.618707	0.452164	0.386749	0.51678	0.662919	0.506	0.590533	0.524975	0.4187	0.587357	0.366067	0.286837	0.459502	0.441905	0.230564	0.533151	0.483086	0.49842	0.371831	0.502341	0.371368	0.525966	0.426165	0.450021	0.613157	0.478731	0.47	0.445977	0.627648	0.558589	0.406939	0.451853	0.316312	0.324062	0.50212	0.458837	0.484802	0.671712	0.285761	0.584032	0.28895	0.578101	0.56982	0.382815	0.502474	0.395683	0.46636	0.701616
