genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.73639	-1.82965	-1.95996	-1.88402	-1.79441	-1.24108	-0.912751	-1.20302	-0.51019	0.0973435	0.0170796	0.073112	0.488745	0.912228	1.23894	1.11233	1.00613	1.83332	1.56963	1.95996	0.50686	0.533893	0.466311	0.464214	0.404929	0.509048	0.496687	0.599765	0.51908	0.514624	0.51396	0.577045	0.55394	0.405523	0.51309	0.442122	0.490472	0.319637	0.249626	0.510751	0.528112	0.49074	0.618878	0.59919	0.501161	0.323774	0.318359	0.500712	0.486625	0.42664	0.531522	0.483417	0.447272	0.34129	0.617599	0.498172	0.54933	0.413999	0.583499	0.347862	0.524376	0.354617	0.423073	0.530631	0.244441	0.521677	0.541377	0.375871	0.648651	0.375637	0.545984	0.555009	0.336359	0.471727	0.412171	0.385926	0.42431	0.607907	0.514929	0.44516	0.49956	0.604676	0.645828	0.411098	0.338905	0.618141	0.551964	0.44687	0.446025	0.587833	0.36196	0.528847	0.399759	0.473337	0.416182	0.392018	0.537468	0.529486	0.322872	0.489785
g1	0.983178	1.1413	1.95996	1.75888	1.66225	1.42447	0.663476	1.00945	0.768203	0.340257	0.432816	-0.0206393	-0.200382	-0.632469	-1.58763	-1.46502	-1.21551	-1.95996	-1.55362	-1.82353	0.45767	0.511046	0.654641	0.388343	0.518893	0.445922	0.406914	0.613844	0.368608	0.357677	0.517915	0.359298	0.469589	0.431418	0.660593	0.409306	0.51608	0.324468	0.567636	0.43289	0.396081	0.362645	0.611582	0.311441	0.532252	0.457524	0.444248	0.68575	0.542651	0.455031	0.389991	0.5172	0.403628	0.635275	0.480431	0.387573	0.353735	0.377596	0.484127	0.529632	0.474926	0.691333	0.445972	0.360816	0.392628	0.365062	0.263902	0.447962	0.337729	0.400861	0.363648	0.48215	0.452757	0.451437	0.52116	0.571433	0.680022	0.479938	0.34511	0.699419	0.498854	0.379153	0.467794	0.307683	0.405224	0.392639	0.506602	0.488495	0.523032	0.575985	0.528421	0.422536	0.502186	0.648744	0.511234	0.635278	0.365655	0.525256	0.384901	0.548578
g2	-1.38135	-1.58771	-1.95996	-1.39071	-1.22285	-1.1331	-1.07026	-1.14774	-0.972511	-0.92635	-0.99375	0.125991	0.2886	0.935689	1.57644	1.36422	1.30082	1.85419	1.72887	1.95996	0.447648	0.65468	0.433469	0.437369	0.503776	0.419769	0.369433	0.3784	0.516882	0.573988	0.423291	0.388121	0.36684	0.370923	0.505476	0.391503	0.378884	0.576042	0.497743	0.474018	0.470179	0.591827	0.556345	0.451535	0.349814	0.433573	0.465763	0.415138	0.418698	0.527519	0.560749	0.459784	0.516526	0.568366	0.38532	0.516339	0.489255	0.437996	0.523642	0.516249	0.493768	0.364466	0.564425	0.390818	0.465701	0.466444	0.398884	0.464055	0.607218	0.592621	0.497882	0.562899	0.513022	0.388864	0.453122	0.480878	0.633026	0.724758	0.323114	0.400676	0.353694	0.571025	0.358897	0.381683	0.562616	0.641036	0.448458	0.427749	0.515219	0.462721	0.461076	0.582538	0.610401	0.435579	0.57229	0.551752	0.602172	0.44826	0.321949	0.507819
g3	-1.56777	-1.65731	-1.95996	-1.70567	-0.932856	-0.750101	-0.203262	-0.44393	-0.00194764	0.813471	0.654105	1.05068	1.42528	1.82502	1.95996	1.47157	0.736848	0.742363	0.530015	0.686704	0.436702	0.332229	0.524611	0.280552	0.533159	0.581373	0.30117	0.396285	0.499349	0.423594	0.367315	0.450299	0.620763	0.405389	0.557875	0.561545	0.652201	0.397141	0.780557	0.446157	0.404277	0.452041	0.332113	0.50087	0.481806	0.620733	0.572029	0.38585	0.585775	0.585548	0.477678	0.458377	0.452629	0.578402	0.425946	0.528464	0.330962	0.514778	0.480935	0.685958	0.483217	0.508764	0.453801	0.279109	0.438325	0.676508	0.34281	0.524712	0.402189	0.48332	0.323654	0.561284	0.512995	0.735076	0.415226	0.246815	0.672636	0.477551	0.458557	0.574809	0.606206	0.346678	0.661776	0.586892	0.594894	0.476639	0.424214	0.464562	0.428623	0.454524	0.662043	0.512516	0.229527	0.509148	0.509211	0.440597	0.462689	0.415558	0.462225	0.545084
g4	1.27822	1.86717	1.95996	1.89711	1.812	1.51282	0.95556	0.961736	0.694125	0.690675	0.801663	-0.785786	-0.849361	-1.23982	-1.95996	-1.64358	-1.21294	-1.3225	-1.19579	-1.87589	0.50145	0.39303	0.387217	0.471141	0.407613	0.437548	0.417595	0.361555	0.505038	0.568695	0.483958	0.500959	0.347541	0.528229	0.349353	0.430669	0.417233	0.375426	0.580285	0.441115	0.327217	0.515347	0.433567	0.214	0.316519	0.46243	0.454363	0.545252	0.662289	0.70317	0.322393	0.439267	0.511383	0.455326	0.346455	0.524726	0.423728	0.587925	0.467642	0.370227	0.399476	0.644446	0.708855	0.368741	0.4784	0.374038	0.470609	0.33044	0.438591	0.555809	0.569604	0.478935	0.448804	0.552092	0.540089	0.469791	0.441592	0.481419	0.494142	0.485871	0.417521	0.299499	0.416155	0.461908	0.533122	0.42122	0.354193	0.626683	0.448837	0.522239	0.656289	0.537697	0.299104	0.298315	0.360032	0.535011	0.322844	0.649653	0.584971	0.289795
g5	0.853032	1.58151	1.95996	1.67997	0.782324	-0.525089	-0.614908	0.611452	0.278116	-0.241095	0.526338	-0.44051	-0.922076	-1.42345	-1.95996	-1.58782	-1.20015	-1.24631	-0.0959682	-0.176517	0.523915	0.646276	0.617804	0.466945	0.541348	0.456991	0.554538	0.423354	0.533619	0.597271	0.437179	0.54978	0.444747	0.724096	0.606776	0.565511	0.425361	0.377351	0.305267	0.402468	0.251782	0.413666	0.544789	0.444193	0.441032	0.568893	0.511375	0.56957	0.337659	0.401814	0.510457	0.531391	0.38651	0.316856	0.382499	0.363104	0.30295	0.483154	0.363068	0.575267	0.401907	0.436617	0.697836	0.490874	0.503435	0.558986	0.662934	0.72277	0.569539	0.430511	0.607802	0.528365	0.354581	0.430805	0.469206	0.438705	0.515033	0.679018	0.44201	0.350648	0.597268	0.485719	0.465359	0.274542	0.583642	0.560991	0.332077	0.355433	0.280715	0.501832	0.411462	0.418949	0.33899	0.46728	0.387315	0.468053	0.435029	0.556891	0.281544	0.466213
g6	1.53425	1.66146	1.95996	1.85856	1.73805	0.945676	0.706161	0.734046	0.152237	-0.00530145	0.152691	-0.552176	-0.659244	-1.12313	-1.35271	-1.31393	-1.25204	-1.57109	-1.36891	-1.95996	0.371722	0.386228	0.676407	0.621834	0.373208	0.68038	0.365776	0.50201	0.43219	0.683775	0.511595	0.427715	0.55256	0.510299	0.498168	0.372878	0.388546	0.269069	0.533261	0.499308	0.40451	0.534114	0.553839	0.444248	0.357056	0.409609	0.465334	0.469274	0.531013	0.438504	0.488319	0.343448	0.558959	0.564518	0.297019	0.26551	0.583479	0.418792	0.436284	0.420029	0.682159	0.379656	0.387641	0.386445	0.347622	0.334556	0.759991	0.461102	0.401987	0.404066	0.482446	0.348846	0.36543	0.435652	0.439918	0.277451	0.664796	0.586384	0.404371	0.401461	0.620327	0.303986	0.390064	0.383051	0.434301	0.626528	0.552907	0.41159	0.563677	0.440227	0.312041	0.452364	0.465856	0.342025	0.407278	0.378538	0.504917	0.294203	0.45755	0.406133
g7	1.22337	1.49869	1.95996	1.60591	1.54518	1.2951	1.19683	1.36593	1.13787	0.934232	1.2102	0.909869	0.0717709	-1.11467	-1.5213	-1.40324	-0.903998	-1.94959	-1.10025	-1.95996	0.542385	0.352719	0.357282	0.238046	0.666868	0.398982	0.419398	0.423373	0.586901	0.398945	0.457713	0.334556	0.422605	0.591513	0.415788	0.503798	0.303042	0.2767	0.384392	0.459664	0.476798	0.440058	0.432786	0.615456	0.426578	0.588793	0.356219	0.501264	0.382737	0.625504	0.509827	0.278993	0.477665	0.600405	0.629406	0.61219	0.324236	0.607724	0.360366	0.505657	0.270131	0.569526	0.534431	0.601507	0.43611	0.484474	0.540232	0.667176	0.438359	0.514586	0.49734	0.363466	0.205061	0.410191	0.608166	0.443177	0.835039	0.398442	0.422845	0.453572	0.36722	0.425898	0.401744	0.704447	0.450786	0.356402	0.466843	0.394998	0.418246	0.484542	0.44136	0.387883	0.625583	0.551603	0.467395	0.406556	0.55201	0.665173	0.49505	0.49806
g8	-0.865392	-1.61504	-1.95996	-1.30685	-0.59982	-0.0290272	0.743716	-0.294833	0.0936199	0.184791	-0.543003	-0.290772	0.312056	0.577995	1.95996	1.02399	0.435628	0.519131	-0.212572	0.892158	0.598048	0.382465	0.361642	0.453901	0.548588	0.462171	0.473198	0.371977	0.467964	0.447229	0.358256	0.550028	0.369059	0.483992	0.30367	0.472219	0.540174	0.546574	0.436369	0.445364	0.288252	0.696464	0.551043	0.457308	0.459346	0.515096	0.536371	0.568967	0.573117	0.340306	0.392333	0.40352	0.653838	0.598023	0.38181	0.527218	0.369823	0.41672	0.247503	0.510832	0.413851	0.439372	0.568783	0.158267	0.501009	0.290356	0.414773	0.505321	0.418683	0.527606	0.350733	0.411357	0.557522	0.51162	0.32189	0.558464	0.578368	0.613448	0.662777	0.524412	0.419361	0.618895	0.447032	0.438156	0.543812	0.469302	0.443915	0.289884	0.65556	0.514422	0.468239	0.518037	0.494869	0.58196	0.557277	0.338391	0.508946	0.363343	0.414476	0.382177
g9	-1.2826	-1.33231	-1.95996	-1.68788	-0.899285	-0.477155	-0.346682	-0.520872	-0.318401	0.23728	-0.0443457	0.946139	1.25408	1.28253	1.95996	1.26076	0.8511	1.30454	0.963246	0.967735	0.578754	0.587282	0.393818	0.624409	0.668252	0.382558	0.515186	0.622842	0.618148	0.473206	0.424889	0.498741	0.564241	0.329782	0.376779	0.332551	0.405993	0.422781	0.539295	0.268404	0.542995	0.356971	0.604041	0.562697	0.450403	0.407583	0.405389	0.476356	0.503064	0.426286	0.530518	0.481414	0.508706	0.523616	0.373413	0.448619	0.436635	0.47531	0.317174	0.654581	0.426287	0.525431	0.403886	0.492897	0.463943	0.485628	0.453809	0.476854	0.455338	0.408722	0.478405	0.444641	0.420887	0.359093	0.568452	0.378412	0.515734	0.372715	0.514087	0.387426	0.507535	0.43394	0.321125	0.486509	0.251205	0.19452	0.422356	0.35128	0.234949	0.405768	0.294343	0.402888	0.245898	0.473708	0.622736	0.596784	0.393128	0.490999	0.689709	0.302225
g10	-1.38249	-1.84403	-1.95996	-0.362423	-0.00849782	0.0229947	0.167094	-0.0779542	0.159647	0.341782	0.195743	0.784438	1.35965	1.52585	1.95996	1.16445	1.12038	1.39674	1.33097	1.35663	0.412715	0.150178	0.415237	0.62271	0.511444	0.372003	0.460263	0.561189	0.407966	0.361117	0.559515	0.251373	0.578874	0.590201	0.334162	0.423276	0.334246	0.536522	0.44856	0.668304	0.547242	0.403883	0.438201	0.40088	0.503193	0.50706	0.387621	0.566191	0.415026	0.545004	0.550244	0.191309	0.342397	0.485679	0.424384	0.702383	0.355545	0.427667	0.332344	0.530652	0.576718	0.638456	0.287096	0.596108	0.260445	0.339249	0.428721	0.418481	0.685839	0.325842	0.422347	0.491684	0.534306	0.446741	0.523501	0.396342	0.435084	0.421051	0.553245	0.529935	0.46841	0.596835	0.637117	0.600731	0.482907	0.306978	0.325182	0.506585	0.510789	0.499068	0.648921	0.532837	0.395862	0.558864	0.624031	0.596791	0.396101	0.662574	0.550849	0.577932
g11	1.33174	1.84481	1.95996	1.84961	0.47122	0.259685	-0.0687975	0.0691166	-0.000499547	-0.473847	-0.355753	-0.82164	-1.04651	-1.283	-1.87639	-1.69978	-1.58165	-1.89347	-1.63384	-1.95996	0.356425	0.418689	0.573854	0.550088	0.491712	0.370602	0.3024	0.498399	0.397486	0.442079	0.666148	0.656714	0.38087	0.396035	0.667237	0.45179	0.520996	0.578209	0.506751	0.557657	0.323581	0.396147	0.650184	0.385857	0.352841	0.446317	0.444211	0.37325	0.0727861	0.348342	0.325031	0.555618	0.388818	0.533849	0.678275	0.686161	0.634767	0.513543	0.589661	0.270804	0.483478	0.387928	0.570288	0.359746	0.448796	0.412823	0.318536	0.19029	0.525302	0.483846	0.546187	0.43866	0.389661	0.562869	0.425717	0.477315	0.520151	0.411252	0.367612	0.621992	0.440165	0.459964	0.456861	0.485395	0.453674	0.612091	0.413672	0.436206	0.478284	0.607101	0.469781	0.363981	0.644038	0.185874	0.61604	0.372131	0.46835	0.474532	0.499301	0.419318
g12	-0.691912	-1.23209	-1.95996	-1.57297	-1.45311	-1.38236	-0.347547	-0.659552	-0.475957	-0.273321	-0.472664	-0.460221	-0.394647	-0.0279013	1.79196	1.0658	0.833852	1.45041	1.35527	1.95996	0.551252	0.59181	0.425414	0.390522	0.407042	0.474349	0.505829	0.358941	0.355577	0.363733	0.551405	0.419464	0.537469	0.444032	0.523394	0.520928	0.464193	0.49169	0.581535	0.482752	0.604247	0.493184	0.43139	0.565896	0.500314	0.607496	0.521267	0.503798	0.59993	0.505799	0.454644	0.549114	0.373743	0.524975	0.253024	0.502535	0.291747	0.494879	0.647828	0.598206	0.409748	0.264853	0.392129	0.431261	0.469805	0.508808	0.505431	0.448218	0.375263	0.287744	0.481591	0.369478	0.453916	0.640892	0.444032	0.518268	0.455623	0.448583	0.571209	0.529965	0.576326	0.381624	0.50836	0.60006	0.262866	0.479083	0.49734	0.459611	0.275104	0.438769	0.392386	0.548982	0.508526	0.452738	0.518307	0.465168	0.518918	0.3838	0.482145	0.284133
g13	1.78431	1.87383	1.95996	1.80089	0.84582	0.474451	-0.00469795	0.138008	-0.965672	-1.20458	-0.677099	-0.89132	-0.96988	-1.39825	-1.95996	-1.87736	-1.40817	-1.5184	-1.25952	-1.66147	0.452842	0.489802	0.62613	0.37771	0.390996	0.53565	0.368085	0.571154	0.214494	0.470728	0.433635	0.445671	0.37967	0.396269	0.490752	0.569731	0.548281	0.350629	0.246027	0.411868	0.391223	0.462372	0.447103	0.496254	0.327685	0.426848	0.335548	0.430885	0.451883	0.361155	0.345871	0.66547	0.459449	0.563344	0.39873	0.47547	0.517918	0.459185	0.395889	0.438991	0.503625	0.325284	0.550359	0.563605	0.439589	0.442855	0.313472	0.244656	0.438351	0.425197	0.459553	0.47443	0.274349	0.488205	0.531841	0.503992	0.210158	0.490954	0.348516	0.344614	0.545953	0.39163	0.622596	0.591469	0.660137	0.473019	0.382947	0.409147	0.579854	0.441942	0.564344	0.491072	0.37347	0.491622	0.533136	0.500063	0.475127	0.554287	0.372204	0.657489
