genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.95996	1.42702	0.745754	1.39227	1.06271	-0.621794	-0.912182	0.138576	0.524146	-0.0825725	-0.495957	-1.50051	0.319693	0.421847	0.4616	-0.240277	-0.496111	-1.95996	-1.19014	-0.77649	-0.726104	0.896763	0.307341	0.0790857	0.98284	0.514393	0.596572	0.34415	0.552169	0.506597	0.491161	0.543117	0.469056	0.383266	0.662836	0.55761	0.629513	0.606859	0.484519	0.793541	0.549445	0.477085	0.375954	0.357914	0.447956	0.49226	0.60589	0.360864	0.547104	0.560534	0.560236	0.555201	0.562251	0.543566	0.216273	0.471273	0.546125	0.497164	0.611745	0.633863	0.327601	0.492086	0.518335	0.375735	0.625981	0.427993	0.519776	0.564486	0.628189	0.347319	0.727473	0.504674	0.349393	0.595244	0.414171	0.667424	0.514651	0.502297	0.275043	0.440405	0.595503	0.560992	0.36626	0.474174	0.368924	0.526629	0.335154	0.682107	0.456525	0.327639	0.583247	0.52046	0.311945	0.570409	0.500595	0.722261	0.437255	0.593684	0.613665	0.448589
g1	1.95996	0.904107	0.173472	0.580923	0.201693	-0.518384	-0.933673	-0.627162	0.197555	-0.326109	-0.515648	-1.95996	-1.80437	-0.135511	0.0790981	-0.056714	-0.338781	-0.389846	0.567359	0.903742	1.29421	1.37646	1.17275	0.308803	0.429943	0.680472	0.646132	0.651861	0.307476	0.685046	0.283629	0.529747	0.551005	0.597759	0.601294	0.454731	0.427368	0.562467	0.580705	0.579414	0.502979	0.532886	0.45773	0.738826	0.587834	0.504146	0.617548	0.195874	0.531818	0.520699	0.546542	0.510793	0.3703	0.656907	0.444199	0.507338	0.537111	0.718271	0.395854	0.566978	0.665287	0.547088	0.488462	0.560852	0.581006	0.425136	0.415542	0.630896	0.401475	0.529422	0.578421	0.560101	0.447604	0.395364	0.466012	0.517471	0.52012	0.339186	0.398133	0.534214	0.45283	0.532556	0.400089	0.602254	0.508987	0.446917	0.599224	0.563451	0.482341	0.607695	0.492424	0.342564	0.44131	0.606886	0.553104	0.221598	0.701862	0.509242	0.560565	0.321795
g2	-1.21435	0.189564	1.80542	-0.044232	0.117542	0.603337	1.04875	0.200269	-1.95996	-0.260285	0.0433265	0.343063	-0.210684	-0.769459	-1.29051	-0.373393	0.751957	1.95996	1.68741	1.36464	0.382001	-0.711634	0.115675	1.29678	-0.190382	0.779665	0.453917	0.427375	0.450282	0.278598	0.481022	0.648357	0.47001	0.43724	0.479028	0.368883	0.36416	0.354033	0.417319	0.542848	0.51501	0.391444	0.613113	0.351289	0.274204	0.547417	0.400568	0.589976	0.467451	0.571456	0.579484	0.532214	0.405098	0.502422	0.383585	0.497755	0.52374	0.261568	0.488541	0.335632	0.566403	0.346344	0.453032	0.47593	0.427727	0.475953	0.650453	0.287555	0.406885	0.279302	0.453867	0.410327	0.362658	0.459598	0.606929	0.325938	0.482296	0.794381	0.502306	0.586165	0.610234	0.410567	0.557495	0.528186	0.692269	0.375129	0.484762	0.45531	0.490821	0.727287	0.257339	0.568903	0.518655	0.405556	0.605071	0.507846	0.492008	0.465987	0.639084	0.678353
g3	1.95996	1.07807	1.00688	1.09662	1.01693	0.746763	0.0380444	0.410758	0.66799	-0.592862	-1.52143	-1.65299	-1.52699	-1.30792	-1.18157	-1.21422	-1.72272	-1.95996	-1.66984	-0.821827	-0.780334	-0.0323116	-0.200137	-0.606262	0.194413	0.63702	0.579569	0.433757	0.591343	0.58385	0.507047	0.629692	0.401571	0.26869	0.469927	0.738881	0.290592	0.454104	0.501528	0.398812	0.567289	0.421078	0.374	0.511426	0.539734	0.500113	0.592439	0.469635	0.31925	0.611761	0.558068	0.498701	0.517347	0.534865	0.600972	0.460036	0.311311	0.398169	0.288969	0.537682	0.768764	0.541134	0.445903	0.503988	0.314209	0.478018	0.466758	0.501456	0.566533	0.476689	0.503324	0.644082	0.322276	0.43081	0.540635	0.396341	0.471607	0.36928	0.436296	0.525166	0.635578	0.547429	0.468617	0.550631	0.668536	0.372789	0.453608	0.362128	0.407381	0.53027	0.409496	0.62389	0.359477	0.626201	0.531981	0.399177	0.382765	0.342437	0.313315	0.501567
g4	1.56963	1.30688	1.17953	1.95996	1.04265	0.453446	0.045299	0.430226	1.47495	1.16373	-0.270088	-0.439546	-0.326735	-0.0173932	0.493436	0.237084	0.208194	-1.95996	-1.13743	-0.773928	-0.0135244	0.435935	-0.0209918	-0.228777	0.533292	0.49888	0.546599	0.46243	0.583716	0.514666	0.568819	0.445784	0.752391	0.461516	0.828794	0.671708	0.527948	0.670233	0.578711	0.367084	0.600072	0.529074	0.497269	0.546346	0.395583	0.482495	0.543059	0.425817	0.760345	0.419201	0.414346	0.460098	0.468728	0.429869	0.791759	0.551075	0.595868	0.525797	0.346418	0.496853	0.40437	0.633034	0.429058	0.573156	0.474895	0.476423	0.232621	0.579339	0.443843	0.529815	0.728496	0.375026	0.608257	0.392069	0.526572	0.498807	0.386858	0.500028	0.370961	0.473358	0.367663	0.637731	0.565027	0.557907	0.46513	0.564589	0.504964	0.541891	0.204239	0.492686	0.586529	0.587545	0.377738	0.529774	0.487006	0.298218	0.330068	0.432591	0.478579	0.346136
g5	-1.95996	-1.76974	-1.49803	-1.67196	-1.01233	-0.730635	-0.371057	-0.486706	-0.496302	-0.286466	0.311536	1.89026	1.79535	1.47701	0.95799	1.40391	1.73677	1.95996	1.53408	1.0685	0.946051	0.677421	1.109	1.18751	0.470666	0.364752	0.684009	0.486974	0.692932	0.438581	0.387391	0.434922	0.512949	0.496364	0.43819	0.497442	0.605755	0.602024	0.515513	0.436529	0.467599	0.471046	0.334449	0.707502	0.615535	0.567952	0.562984	0.748661	0.637817	0.412452	0.327934	0.511882	0.521371	0.65396	0.392341	0.522709	0.393496	0.501952	0.336531	0.339447	0.645697	0.668914	0.532593	0.465294	0.558533	0.528083	0.267187	0.785842	0.502682	0.538601	0.547042	0.366256	0.401198	0.606085	0.553934	0.25121	0.341219	0.395764	0.497615	0.650678	0.475458	0.302567	0.489407	0.492841	0.519759	0.570363	0.373118	0.57526	0.354563	0.456631	0.238429	0.452812	0.584317	0.627788	0.382519	0.336344	0.454211	0.480527	0.723342	0.467584
g6	1.95996	1.67083	1.49788	1.51846	1.35177	1.20032	0.712775	0.773263	1.20559	1.18188	-1.06956	-1.95996	-0.920349	-0.510922	0.528588	0.0480468	0.0353258	-0.401955	-0.0231746	0.293977	0.654576	0.829471	0.711261	0.65865	1.22281	0.625545	0.505958	0.43722	0.38879	0.558541	0.665436	0.598468	0.333896	0.386401	0.471163	0.556937	0.393457	0.493597	0.616502	0.31198	0.448086	0.318916	0.733066	0.433535	0.541998	0.59104	0.63281	0.630437	0.770699	0.481887	0.664784	0.326862	0.485236	0.513375	0.423042	0.628322	0.431919	0.639483	0.523345	0.368016	0.638979	0.585117	0.592328	0.496645	0.651165	0.575149	0.761992	0.613627	0.615799	0.481311	0.412915	0.394971	0.625811	0.430706	0.554227	0.67743	0.406621	0.436902	0.392282	0.557634	0.506065	0.636871	0.365468	0.662415	0.582237	0.67313	0.400839	0.577288	0.512322	0.449501	0.543365	0.68553	0.603157	0.688857	0.371105	0.525859	0.44018	0.598646	0.533736	0.496859
g7	-1.95996	-0.952631	-0.238688	-0.366578	0.822922	1.25866	1.95996	1.60027	0.616852	0.874669	1.12411	1.63612	1.08145	-0.328846	-1.0273	-0.872771	0.551728	1.32928	0.389774	-0.15318	-0.756543	-0.844132	-0.628827	-0.19885	-0.398771	0.658912	0.655085	0.320219	0.511613	0.403419	0.57926	0.659281	0.55449	0.583093	0.400661	0.368541	0.62153	0.587062	0.599263	0.268831	0.512921	0.379179	0.493674	0.573067	0.4991	0.483157	0.513472	0.490391	0.682414	0.417322	0.466631	0.316807	0.716453	0.440728	0.521023	0.32106	0.504555	0.497591	0.718708	0.444012	0.556412	0.615449	0.452203	0.561774	0.505043	0.347246	0.455197	0.479824	0.5254	0.477869	0.683917	0.571064	0.45518	0.507896	0.202626	0.262597	0.505527	0.539097	0.410454	0.588693	0.550213	0.357716	0.646228	0.624641	0.534766	0.574942	0.56358	0.605538	0.714694	0.58841	0.486184	0.450589	0.455169	0.686538	0.395612	0.565002	0.643328	0.591327	0.46627	0.362041
g8	1.95996	1.69169	0.990681	1.41349	1.12988	0.846823	0.210912	0.631327	0.713329	0.390202	-0.470589	-1.38129	-1.33518	-1.25159	-0.732964	-0.852151	-0.956792	-1.95996	-1.47076	-1.00499	-0.406959	-0.361255	-0.827982	-0.860182	-0.35477	0.402654	0.385883	0.688442	0.406775	0.639544	0.548747	0.320866	0.745523	0.3371	0.402813	0.549634	0.480943	0.474914	0.588707	0.446151	0.544741	0.47458	0.395094	0.640541	0.438807	0.53316	0.510198	0.526442	0.715615	0.425953	0.574282	0.285274	0.266987	0.421208	0.464256	0.58624	0.650912	0.425045	0.473231	0.502309	0.428337	0.402113	0.67437	0.374227	0.367229	0.508642	0.682242	0.676155	0.571486	0.443048	0.614389	0.357084	0.657124	0.546897	0.668805	0.473707	0.473662	0.569159	0.516378	0.378424	0.630258	0.476161	0.432624	0.60535	0.625731	0.618581	0.520849	0.580451	0.527995	0.45419	0.56841	0.404961	0.608935	0.577636	0.642202	0.675538	0.469913	0.438364	0.569063	0.512144
g9	-1.95996	-1.54388	-0.458131	-0.594565	0.287977	1.1178	1.62162	0.922502	0.616891	0.750685	1.07371	1.49646	0.91293	0.587855	-0.133352	0.485974	0.803686	1.17568	1.02298	0.934364	0.668705	0.238197	1.22262	1.95996	0.773861	0.626132	0.552259	0.631876	0.474758	0.309606	0.342044	0.485393	0.54403	0.418737	0.545518	0.397203	0.329823	0.357588	0.478031	0.670291	0.386601	0.207985	0.404629	0.5354	0.574929	0.420629	0.444732	0.453766	0.529157	0.483892	0.598585	0.465658	0.49444	0.381459	0.631847	0.674513	0.465088	0.443915	0.55991	0.539599	0.483516	0.36144	0.672	0.281767	0.322356	0.452569	0.598706	0.416865	0.560926	0.406044	0.679641	0.613577	0.616065	0.446062	0.516311	0.607091	0.452855	0.514033	0.391679	0.308345	0.521727	0.553578	0.532209	0.702968	0.259903	0.459051	0.521457	0.559956	0.770033	0.323889	0.560737	0.49454	0.384211	0.804853	0.545468	0.76203	0.513295	0.593687	0.478252	0.356695
