genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.13261	1.36477	0.860606	0.664003	1.24672	1.73683	1.81129	1.95996	0.948387	0.819863	0.488795	-0.0266838	-0.297644	-1.83504	-1.95996	0.648203	0.424309	0.640794	0.354663	0.43553	0.406074	0.606332	0.440245	0.438747	0.418639	0.520645	0.439542	0.500499	0.311667	0.311471	0.608135	0.488771	0.355656	0.41199	0.512569	0.476184	0.467667	0.540071	0.517542	0.528727	0.502798	0.526862	0.648656	0.413359	0.425291	0.543761	0.518744	0.345085	0.478077	0.526422	0.386362	0.367641	0.337793	0.529592	0.454298	0.535737	0.314114	0.292195	0.468736	0.250827	0.497291	0.395382	0.406204	0.436473	0.470751	0.527453	0.537085	0.37413	0.413036	0.357417	0.6868	0.384089	0.417113	0.428387	0.295016	0.521102	0.491035	0.203179	0.386366	0.487717	0.629807	0.371411	0.517462	0.552305	0.491495	0.618607	0.494002	0.630451	0.496543	0.479929	0.45785	0.714995	0.404712	0.427734	0.558334	0.326852	0.529174	0.462508	0.433166	0.538824
g1	1.10259	0.79772	1.01533	1.03719	0.85441	0.0458934	-1.42291	-1.95996	-1.65195	-1.37199	-1.19983	-0.720461	0.518558	0.856011	1.95996	0.374474	0.401558	0.584336	0.475276	0.353773	0.684197	0.47738	0.69353	0.343992	0.406535	0.490838	0.519253	0.615641	0.517423	0.540681	0.315953	0.444765	0.428929	0.327407	0.472406	0.456401	0.281996	0.414808	0.641378	0.52759	0.403295	0.461526	0.537412	0.429004	0.451251	0.455442	0.303572	0.450682	0.6	0.48216	0.447281	0.249185	0.225247	0.444823	0.650212	0.315128	0.601048	0.546087	0.504911	0.560434	0.653367	0.305914	0.286563	0.342705	0.468467	0.609645	0.529163	0.535186	0.502295	0.600407	0.413731	0.227246	0.534359	0.602601	0.297019	0.640977	0.702026	0.43807	0.468144	0.447117	0.68429	0.469656	0.434895	0.522881	0.422816	0.558518	0.591395	0.481862	0.32223	0.286775	0.429027	0.467956	0.504269	0.498791	0.464339	0.423571	0.382868	0.40364	0.350809	0.334424
g2	-1.89602	-1.95996	-1.67496	-0.820319	-1.03619	-1.05992	-1.57978	-1.95946	-0.201458	0.373171	0.722957	0.889003	0.948511	1.18702	1.95996	0.407595	0.484415	0.418143	0.255357	0.585204	0.24108	0.419918	0.534209	0.452577	0.433029	0.473957	0.557185	0.356109	0.477598	0.563489	0.472515	0.478798	0.461623	0.325806	0.304977	0.441373	0.582609	0.399221	0.597329	0.469611	0.567086	0.577055	0.380812	0.520723	0.550522	0.452943	0.548803	0.522649	0.588417	0.513822	0.477537	0.522827	0.424224	0.497753	0.422459	0.286495	0.314336	0.518523	0.567876	0.524066	0.536261	0.538852	0.619802	0.69525	0.313325	0.546043	0.5496	0.445797	0.413512	0.442095	0.442207	0.395871	0.482121	0.573439	0.326572	0.583361	0.640837	0.454956	0.608596	0.630309	0.466001	0.637505	0.306866	0.338302	0.335724	0.44651	0.434905	0.589415	0.162035	0.653551	0.484342	0.479294	0.307454	0.429641	0.396067	0.387281	0.363267	0.516179	0.356701	0.504062
g3	-1.65253	-0.140469	-0.636472	-0.78997	0.406728	1.0185	1.49515	1.95996	1.84273	1.73538	1.19474	-1.0263	-1.26286	-1.75074	-1.95996	0.604863	0.476574	0.499771	0.58895	0.472923	0.437026	0.271867	0.654127	0.653195	0.637405	0.389299	0.298344	0.553776	0.458789	0.32804	0.350277	0.642976	0.370689	0.292569	0.443431	0.636706	0.532612	0.411746	0.51278	0.360568	0.148689	0.216883	0.576965	0.340423	0.445187	0.628449	0.700722	0.473115	0.523926	0.501391	0.388275	0.442934	0.589475	0.645425	0.785361	0.288717	0.530597	0.619775	0.364346	0.467677	0.569288	0.694915	0.517501	0.531143	0.46459	0.596751	0.645208	0.350476	0.539973	0.425022	0.701576	0.598262	0.443599	0.669734	0.37036	0.467695	0.744229	0.628186	0.616281	0.296644	0.359641	0.446232	0.385158	0.304221	0.316025	0.546378	0.359408	0.608735	0.666359	0.333536	0.500536	0.436866	0.400487	0.487091	0.418894	0.539504	0.207762	0.554291	0.451767	0.391628
g4	0.818915	1.22253	1.17502	0.756968	0.925	1.05747	1.53843	1.95996	1.35132	-0.17122	-0.580052	-0.673843	-1.44637	-1.77425	-1.95996	0.610599	0.525475	0.558632	0.435865	0.40849	0.459944	0.516049	0.368363	0.566158	0.553073	0.3867	0.483711	0.47732	0.584616	0.323427	0.480572	0.604196	0.366497	0.48127	0.610251	0.550636	0.539171	0.471027	0.430382	0.594111	0.489954	0.374636	0.364605	0.653234	0.300876	0.564285	0.587092	0.638678	0.541332	0.648981	0.316296	0.28689	0.637562	0.483359	0.509746	0.758892	0.486492	0.373779	0.444152	0.447241	0.438883	0.488453	0.476476	0.4669	0.708505	0.670204	0.454475	0.468167	0.696628	0.656674	0.498071	0.668191	0.472575	0.347817	0.47109	0.506	0.414885	0.513783	0.284368	0.672542	0.25695	0.452533	0.726797	0.327495	0.548826	0.57304	0.382965	0.367323	0.381415	0.445022	0.600479	0.52341	0.455586	0.425919	0.502309	0.452088	0.543764	0.662767	0.560443	0.565794
g5	-1.51589	-1.95014	-1.16117	-0.686368	-1.04417	-1.12063	-1.41256	-1.95996	-0.796857	-0.33869	-0.169742	-0.025641	0.860374	1.20719	1.95996	0.227559	0.506424	0.28983	0.519013	0.320229	0.48127	0.341295	0.654997	0.547918	0.414404	0.280361	0.538272	0.353047	0.333524	0.466611	0.332883	0.340127	0.361109	0.529385	0.429651	0.430674	0.537693	0.294588	0.456642	0.358802	0.529128	0.319831	0.367991	0.579149	0.590929	0.401098	0.470064	0.299473	0.525407	0.531877	0.314717	0.317477	0.349426	0.452288	0.550045	0.374086	0.498611	0.486511	0.323547	0.50404	0.289991	0.465484	0.362168	0.348428	0.526259	0.461756	0.51707	0.903129	0.505464	0.493562	0.538913	0.367377	0.620214	0.403367	0.447225	0.468785	0.216262	0.767068	0.358454	0.661775	0.580816	0.45113	0.477861	0.61434	0.596393	0.313806	0.661735	0.436293	0.519779	0.38864	0.588459	0.39544	0.533626	0.558272	0.491512	0.388801	0.361325	0.369391	0.467871	0.316946
g6	0.371851	0.800756	0.702761	0.641004	0.977732	1.35837	1.74595	1.95996	0.582986	0.061262	-0.0655106	-0.497397	-0.851008	-1.60173	-1.95996	0.393626	0.412225	0.39	0.327093	0.422369	0.533303	0.677912	0.510905	0.504566	0.331716	0.500955	0.51897	0.654169	0.324987	0.437716	0.455442	0.463278	0.323486	0.569817	0.462917	0.538171	0.36474	0.560959	0.758109	0.398718	0.254831	0.521384	0.460641	0.57751	0.492813	0.4714	0.50082	0.360704	0.5113	0.655968	0.488167	0.423574	0.563833	0.430126	0.194256	0.581757	0.394993	0.4667	0.506586	0.546922	0.664907	0.405384	0.321074	0.516828	0.666948	0.632986	0.354041	0.420402	0.476525	0.415005	0.49885	0.517249	0.377212	0.729218	0.63977	0.376721	0.613072	0.252593	0.503901	0.47801	0.318384	0.703875	0.300623	0.481943	0.458493	0.361739	0.444999	0.745208	0.297902	0.571384	0.441917	0.649741	0.459512	0.587328	0.202553	0.511391	0.514889	0.582643	0.445313	0.358136
g7	-1.34766	-1.66002	-1.19354	-0.674097	-0.822671	-1.40923	-1.88341	-1.95996	-1.91509	-1.83174	-1.38727	-0.372974	0.26866	0.288327	1.95996	0.498006	0.442495	0.649585	0.572356	0.448973	0.512743	0.495745	0.338147	0.477569	0.483724	0.409108	0.523055	0.599995	0.450556	0.509769	0.416818	0.640443	0.359438	0.499584	0.485423	0.641175	0.367584	0.407691	0.455416	0.575338	0.44903	0.428917	0.242218	0.637568	0.659103	0.474569	0.735902	0.301452	0.584422	0.363436	0.368208	0.258917	0.643242	0.499565	0.451738	0.37306	0.570474	0.58504	0.335036	0.372926	0.37108	0.499261	0.443913	0.548663	0.326647	0.437783	0.34525	0.698562	0.456133	0.536458	0.484939	0.35168	0.320906	0.547708	0.534014	0.472801	0.588193	0.366842	0.565464	0.483284	0.6335	0.456401	0.441765	0.263282	0.584907	0.596783	0.462642	0.373086	0.50729	0.533278	0.509675	0.574004	0.494987	0.356206	0.596834	0.485518	0.57255	0.347643	0.412022	0.223288
g8	0.48411	-0.529489	0.948374	1.65528	1.10139	-0.39573	-0.938151	-1.95996	-0.764503	0.428409	0.890891	0.966044	1.39823	1.6956	1.95996	0.53424	0.503785	0.609124	0.278773	0.368215	0.594266	0.449172	0.502216	0.580558	0.530147	0.440339	0.523705	0.387504	0.522338	0.411261	0.338073	0.609975	0.382862	0.413126	0.350379	0.665578	0.288701	0.516209	0.577209	0.582206	0.540972	0.437179	0.424281	0.308493	0.469208	0.269875	0.687834	0.595701	0.408185	0.547619	0.475281	0.518747	0.421908	0.368821	0.382311	0.760641	0.585734	0.521395	0.391319	0.64462	0.293541	0.377387	0.558345	0.387873	0.454983	0.451469	0.549696	0.310637	0.485527	0.538207	0.50777	0.434913	0.228613	0.277547	0.392713	0.685375	0.436069	0.415245	0.426946	0.41906	0.607244	0.456176	0.495687	0.218659	0.532371	0.509076	0.516359	0.375792	0.403094	0.505808	0.586693	0.434258	0.273452	0.577266	0.428861	0.487878	0.560544	0.270938	0.512793	0.5759
g9	-1.41318	-1.69315	-1.29909	-0.443614	-0.54923	-0.853414	-1.13893	-1.95996	-1.36245	-0.256171	0.0414056	0.0482857	0.568402	0.911759	1.95996	0.604441	0.467349	0.455223	0.440804	0.510379	0.380726	0.792237	0.66881	0.548046	0.450105	0.32015	0.441152	0.388196	0.548621	0.459572	0.406159	0.656467	0.400681	0.708366	0.704826	0.350073	0.499188	0.577269	0.599665	0.558885	0.325045	0.429187	0.477947	0.598938	0.341041	0.509554	0.652877	0.242322	0.660088	0.456457	0.357462	0.327428	0.507404	0.400472	0.355527	0.186992	0.311604	0.296771	0.337329	0.382914	0.54113	0.536149	0.628459	0.377208	0.489331	0.581549	0.270415	0.62035	0.346914	0.474247	0.604396	0.557504	0.621732	0.449404	0.230371	0.547632	0.344609	0.556859	0.602218	0.753905	0.272667	0.555588	0.649999	0.509204	0.420046	0.370036	0.341238	0.383276	0.716691	0.397311	0.434314	0.503123	0.527895	0.507258	0.461172	0.512014	0.474193	0.502104	0.124313	0.35075
