genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	1.95996	1.56217	1.88154	1.51879	1.45672	1.01995	0.542681	0.124265	0.216414	0.0710446	0.452227	-1.41084	-1.95996	-1.85848	-1.37107	0.490306	0.504552	0.472616	0.486217	0.509956	0.535875	0.608114	0.451821	0.42226	0.437724	0.504043	0.521546	0.35832	0.734495	0.474515	0.4029	0.551637	0.460983	0.65154	0.681199	0.538144	0.501725	0.478332	0.459615	0.53281	0.401001	0.418127	0.690535	0.485723	0.600599	0.695003	0.584626	0.420183	0.508038	0.563174	0.403348	0.57916	0.3583	0.161847	0.440238	0.434392	0.507527	0.46201	0.614361	0.538997	0.643067	0.488768	0.654696	0.533539	0.410773	0.528755	0.526681	0.380637	0.402301	0.639122	0.657648	0.358289	0.593703	0.596147	0.680529	0.497547	0.827145	0.650516	0.616626	0.601208	0.396747	0.573003	0.508172	0.501183	0.488386	0.695983	0.357284	0.483425	0.461856	0.719537	0.331185	0.636868	0.42338	0.410145	0.497915	0.604436	0.528709	0.396135	0.584167	0.558756
g1	-1.51507	-1.2874	-1.95996	-0.305175	-0.250689	0.976147	1.47193	1.95996	0.928881	1.55616	0.380971	0.570868	0.710521	0.328118	-0.716399	0.589525	0.491679	0.50711	0.698481	0.58887	0.411533	0.508993	0.583411	0.461401	0.606698	0.55146	0.469068	0.509471	0.545738	0.531756	0.428512	0.44309	0.550011	0.503092	0.356693	0.492846	0.45976	0.57243	0.539355	0.726248	0.535809	0.487856	0.41742	0.608465	0.594181	0.512195	0.627251	0.639189	0.570389	0.525392	0.599551	0.340598	0.518745	0.288422	0.21853	0.635364	0.386443	0.635307	0.655979	0.553324	0.538972	0.638981	0.372158	0.341401	0.688761	0.571785	0.326601	0.55512	0.56184	0.522028	0.475401	0.540747	0.437322	0.516902	0.421452	0.642911	0.521157	0.389571	0.308004	0.454164	0.720972	0.542775	0.553908	0.395649	0.547455	0.480017	0.549341	0.550434	0.296478	0.611031	0.402948	0.550718	0.401915	0.493583	0.455093	0.452213	0.625567	0.546374	0.51697	0.348335
g2	1.95996	1.29406	1.46837	0.939509	-0.0610893	-0.205038	-1.15522	-1.36839	-0.736028	-0.785569	-0.202559	-1.50601	-1.95996	-0.999274	-0.921662	0.641603	0.461884	0.578818	0.574544	0.352329	0.570029	0.478213	0.439512	0.571647	0.544935	0.485995	0.679217	0.702575	0.634248	0.29734	0.38703	0.494639	0.493251	0.559025	0.485625	0.561841	0.450894	0.545997	0.4616	0.471966	0.584505	0.482802	0.626562	0.496473	0.463224	0.431396	0.547416	0.742859	0.732584	0.451467	0.532118	0.466119	0.324211	0.565695	0.560341	0.486358	0.515547	0.394332	0.305828	0.639626	0.492088	0.71098	0.581878	0.612452	0.582971	0.464542	0.33299	0.604277	0.519245	0.498471	0.416451	0.330635	0.493431	0.593331	0.565505	0.568253	0.459004	0.400363	0.517326	0.681032	0.446839	0.682069	0.423028	0.59567	0.537279	0.299464	0.480948	0.578552	0.537648	0.359612	0.34931	0.501468	0.779501	0.499662	0.526077	0.397462	0.355611	0.447935	0.562182	0.588238
g3	-1.95996	-1.32387	-1.44464	-1.04512	-0.877876	-0.0825411	-0.0207291	0.415132	-0.177773	0.638149	0.423344	1.57508	1.95996	1.90986	1.49359	0.573159	0.395538	0.633586	0.427993	0.883464	0.170909	0.481527	0.573673	0.606619	0.488882	0.6163	0.461862	0.483093	0.529844	0.364884	0.436655	0.485402	0.472342	0.536631	0.342452	0.599813	0.415727	0.271204	0.552284	0.610586	0.621259	0.546898	0.622719	0.482017	0.546466	0.469688	0.419854	0.612894	0.616307	0.550517	0.545696	0.433376	0.628317	0.609766	0.609662	0.727968	0.521581	0.502327	0.561284	0.599608	0.441435	0.400485	0.504851	0.382042	0.598197	0.512087	0.49882	0.476207	0.721939	0.549215	0.551211	0.50391	0.426946	0.439708	0.412302	0.639675	0.358141	0.434601	0.676471	0.543113	0.635234	0.784333	0.393927	0.623314	0.662285	0.393108	0.430839	0.33536	0.635547	0.622815	0.613232	0.572133	0.390639	0.691911	0.469099	0.499032	0.515856	0.635698	0.520617	0.487524
g4	0.714774	0.162252	1.95996	1.10474	0.778536	0.556294	-0.272778	-0.584356	0.277633	-0.626159	-0.396394	-1.11655	-1.95996	-0.879133	-0.159328	0.546012	0.304649	0.302674	0.450221	0.502503	0.721275	0.591361	0.3608	0.564617	0.488387	0.40201	0.488971	0.482238	0.456494	0.513726	0.470466	0.449311	0.59115	0.428048	0.489678	0.780207	0.487524	0.615114	0.313799	0.528502	0.763507	0.451744	0.63161	0.330047	0.426813	0.416133	0.55379	0.403815	0.517994	0.62604	0.619489	0.310289	0.308034	0.581877	0.484014	0.470208	0.37871	0.468788	0.558434	0.2671	0.528436	0.423322	0.588664	0.420984	0.560821	0.310185	0.501019	0.295377	0.49527	0.451759	0.477794	0.355586	0.645412	0.499484	0.490337	0.351712	0.587683	0.577177	0.438264	0.545786	0.694983	0.460672	0.530389	0.581592	0.359174	0.449545	0.455269	0.821617	0.520561	0.328414	0.332768	0.642807	0.504148	0.499756	0.444949	0.622453	0.405637	0.426567	0.427803	0.624382
g5	-1.95996	-0.0931908	-1.53174	-0.624821	0.362454	0.626772	1.19982	1.38665	0.578945	0.707969	-0.144776	1.22562	1.95996	0.666874	-0.628472	0.619498	0.620691	0.431356	0.452562	0.323667	0.572905	0.53674	0.550871	0.755842	0.586218	0.534304	0.388316	0.192539	0.711551	0.443089	0.589568	0.533612	0.387583	0.562693	0.445688	0.358173	0.515241	0.422772	0.573291	0.340981	0.533335	0.549665	0.731119	0.608088	0.511904	0.680877	0.476661	0.668222	0.522906	0.347074	0.550605	0.537383	0.58334	0.314535	0.563569	0.482843	0.61593	0.552619	0.51334	0.400551	0.328988	0.468757	0.683163	0.521296	0.391756	0.466295	0.586398	0.470995	0.242024	0.563686	0.508214	0.622655	0.41355	0.607658	0.430761	0.66343	0.384387	0.505867	0.492459	0.541259	0.750721	0.437602	0.473768	0.561209	0.437726	0.36523	0.482113	0.397316	0.435634	0.589775	0.395016	0.399905	0.377559	0.416118	0.679947	0.600747	0.434082	0.647643	0.407088	0.646202
g6	1.90654	1.4569	1.95996	1.77009	1.46008	0.922603	-0.0495984	-0.215191	-0.0870532	-1.33269	-0.544874	-1.03481	-1.95996	-0.443126	0.200986	0.55209	0.599165	0.497261	0.363912	0.628505	0.446268	0.5853	0.594722	0.405146	0.557364	0.551344	0.480505	0.470354	0.514315	0.779418	0.536872	0.543435	0.441304	0.598884	0.655918	0.560449	0.428782	0.597619	0.441779	0.459407	0.635642	0.340377	0.635071	0.53353	0.432325	0.510455	0.541318	0.575261	0.555871	0.398245	0.487098	0.381588	0.483456	0.550323	0.485432	0.689166	0.587705	0.377194	0.518672	0.57871	0.487078	0.694751	0.515477	0.534168	0.56466	0.524135	0.562332	0.543576	0.556092	0.564785	0.381961	0.662085	0.684143	0.46393	0.389021	0.541981	0.363541	0.393178	0.337795	0.436453	0.668683	0.725417	0.439707	0.64712	0.659895	0.407553	0.47881	0.663132	0.642387	0.551242	0.508285	0.440171	0.578912	0.389954	0.49875	0.440378	0.513188	0.59783	0.597148	0.363653
g7	0.230724	0.141188	1.66756	0.870609	0.417966	-0.0636	-1.31221	-1.88663	-1.38825	-1.87933	-1.30744	-1.6168	-1.95996	0.224843	1.95996	0.229215	0.509621	0.574459	0.28102	0.461905	0.421882	0.363189	0.412931	0.514205	0.55052	0.674792	0.527609	0.377768	0.427779	0.391586	0.530161	0.711387	0.516226	0.465399	0.590307	0.54446	0.706675	0.467801	0.483242	0.391889	0.382167	0.363738	0.407769	0.632388	0.478928	0.453473	0.637334	0.452264	0.459389	0.406487	0.454821	0.643286	0.499033	0.397765	0.400249	0.371424	0.39653	0.549944	0.509971	0.405147	0.398675	0.496911	0.572856	0.543924	0.630764	0.656578	0.544675	0.454068	0.436764	0.477371	0.747599	0.509774	0.498601	0.385125	0.601616	0.555243	0.646885	0.273978	0.378836	0.377782	0.522621	0.488961	0.45973	0.470798	0.498047	0.5027	0.428806	0.346819	0.540249	0.428124	0.413981	0.685982	0.2787	0.440574	0.416651	0.48142	0.624636	0.40382	0.366495	0.421069
g8	1.81725	1.79261	1.95996	0.568025	-0.320622	-0.641578	-1.00007	-1.38364	-1.1555	-1.54984	-1.45979	-1.67759	-1.95996	-1.88796	-1.82719	0.692747	0.513387	0.624836	0.528867	0.485531	0.502787	0.398514	0.21667	0.559239	0.626942	0.382299	0.446605	0.64326	0.496145	0.56611	0.427596	0.52799	0.353332	0.58491	0.586485	0.637575	0.634197	0.479508	0.480745	0.792553	0.513845	0.352094	0.497498	0.462196	0.550519	0.624415	0.458912	0.46823	0.639089	0.26987	0.734548	0.627256	0.363347	0.610639	0.396562	0.636877	0.445687	0.513935	0.523921	0.554111	0.36607	0.502308	0.528944	0.396086	0.702252	0.461302	0.601825	0.542315	0.450056	0.506617	0.617	0.600965	0.662511	0.555592	0.243103	0.560691	0.535435	0.45813	0.481391	0.67595	0.374695	0.54899	0.564661	0.529567	0.417002	0.315431	0.576071	0.490277	0.55128	0.567881	0.403244	0.483435	0.452693	0.735251	0.482595	0.536653	0.594969	0.528288	0.589987	0.692163
g9	1.73333	1.61939	1.95996	1.83324	1.58964	-0.685179	-1.00545	-1.56714	-1.07502	-1.55167	-0.366932	-0.965204	-1.95996	-1.91996	-1.4382	0.595122	0.459753	0.613769	0.525527	0.759434	0.345352	0.38418	0.611644	0.513228	0.509524	0.563473	0.381994	0.773672	0.503042	0.396844	0.487207	0.631545	0.714914	0.46813	0.475229	0.419049	0.644729	0.366356	0.529705	0.4833	0.629124	0.575249	0.500099	0.440063	0.600572	0.628614	0.496425	0.617226	0.56673	0.445167	0.651288	0.536934	0.333906	0.502796	0.567815	0.821741	0.656559	0.377683	0.481345	0.416562	0.338928	0.346439	0.531437	0.356822	0.603351	0.5381	0.488489	0.56313	0.481541	0.515591	0.505846	0.636943	0.496309	0.485341	0.508607	0.440905	0.456299	0.425917	0.552952	0.496253	0.473258	0.505198	0.461129	0.332893	0.52162	0.625187	0.633294	0.606285	0.513693	0.566293	0.525805	0.639402	0.613845	0.448218	0.491183	0.364071	0.584339	0.390777	0.559181	0.404463
g10	1.95996	1.36011	1.85139	1.37713	0.297988	-0.444754	-0.642803	-0.784806	-0.19536	-1.23979	-1.17676	-1.84909	-1.95996	-1.54396	-0.397556	0.609126	0.425759	0.4107	0.667899	0.361463	0.572718	0.553716	0.660264	0.497789	0.58108	0.486323	0.436135	0.606328	0.492622	0.481065	0.624092	0.644923	0.513339	0.498303	0.418803	0.602301	0.612216	0.471033	0.434131	0.662077	0.392623	0.447587	0.419029	0.510729	0.607148	0.460978	0.47774	0.539506	0.588608	0.419516	0.347599	0.715432	0.497973	0.437801	0.61379	0.362949	0.528943	0.567275	0.523671	0.673913	0.615549	0.505653	0.494607	0.589836	0.62507	0.446338	0.54128	0.552782	0.535877	0.533428	0.609521	0.507672	0.60514	0.552941	0.471936	0.729869	0.352951	0.403803	0.52367	0.523743	0.645131	0.578168	0.613746	0.603519	0.609095	0.497633	0.421367	0.473437	0.630371	0.479398	0.751242	0.635854	0.495473	0.513305	0.451212	0.367223	0.466279	0.609791	0.149734	0.62043
g11	1.95996	0.858739	1.73887	0.995997	0.810212	0.312106	-0.130861	-0.645513	0.20257	-0.814911	0.196496	-0.54779	-1.95996	-0.079906	0.192573	0.484945	0.497447	0.479061	0.506489	0.60125	0.582438	0.512032	0.498582	0.537094	0.430864	0.335833	0.296202	0.638496	0.463661	0.391856	0.659499	0.504638	0.63705	0.49367	0.543982	0.393857	0.472669	0.609955	0.343551	0.595405	0.471576	0.49633	0.261094	0.501604	0.5076	0.323623	0.55116	0.38536	0.678155	0.475364	0.414751	0.534365	0.586346	0.621282	0.567212	0.496652	0.390983	0.622071	0.59666	0.282681	0.543435	0.546715	0.476526	0.492084	0.562533	0.291656	0.548419	0.519903	0.441491	0.428345	0.62691	0.284075	0.7105	0.423268	0.659654	0.507707	0.417206	0.470415	0.566967	0.419395	0.539503	0.640536	0.455387	0.694752	0.53702	0.39408	0.709417	0.508737	0.586658	0.556128	0.433772	0.495669	0.464705	0.348904	0.43646	0.514337	0.789681	0.302638	0.426658	0.372585
g12	-1.95996	-0.49737	-0.846818	-0.424636	0.218622	0.543222	0.865974	1.33508	1.25614	1.70724	1.42433	1.66745	1.95996	1.73396	1.70338	0.652641	0.53781	0.495971	0.347663	0.510163	0.526748	0.456467	0.557938	0.405525	0.555878	0.469324	0.402108	0.649802	0.682002	0.568488	0.553913	0.649156	0.586078	0.499857	0.545873	0.374789	0.459761	0.626154	0.616883	0.615812	0.310532	0.237341	0.561209	0.544996	0.589825	0.56171	0.530651	0.529685	0.545441	0.46756	0.551534	0.679547	0.591579	0.425963	0.547567	0.567301	0.585867	0.411353	0.517886	0.445368	0.272629	0.495385	0.615678	0.522967	0.618704	0.602934	0.652493	0.38396	0.292235	0.42035	0.615309	0.553062	0.316166	0.455334	0.487646	0.518748	0.418792	0.478587	0.427112	0.539528	0.73676	0.389595	0.744709	0.715649	0.567782	0.648474	0.451817	0.496482	0.525159	0.423738	0.470488	0.533393	0.372773	0.538742	0.629447	0.422514	0.568141	0.445699	0.36612	0.449753
g13	1.55631	1.35863	1.95996	1.1102	-0.25579	-0.362557	-1.0382	-1.95996	-1.11552	-1.75183	-0.616982	-1.16488	-1.89368	-0.805307	0.22628	0.500634	0.396858	0.588248	0.453963	0.43138	0.659645	0.595062	0.51403	0.430199	0.572365	0.511341	0.575163	0.662022	0.501428	0.520627	0.545015	0.445611	0.34847	0.528411	0.405719	0.493645	0.594473	0.413876	0.406734	0.46147	0.563802	0.493298	0.347378	0.486845	0.542114	0.390052	0.323561	0.515755	0.617031	0.562499	0.568957	0.629107	0.504822	0.437872	0.365345	0.60746	0.556443	0.526408	0.582475	0.512544	0.50728	0.453968	0.491256	0.650876	0.624663	0.524538	0.705658	0.645264	0.480195	0.554944	0.325822	0.564206	0.45928	0.280756	0.421598	0.364833	0.67753	0.43274	0.545164	0.539525	0.652883	0.595219	0.398642	0.483284	0.44545	0.72106	0.328225	0.665009	0.621389	0.393617	0.422764	0.502639	0.452434	0.536391	0.514421	0.620226	0.579961	0.636389	0.478375	0.438536
g14	-1.95996	-0.753784	-0.874444	-0.53866	-0.190923	0.217836	1.18011	1.68895	1.37703	1.70536	1.69815	1.88404	1.95996	1.17524	0.882901	0.385501	0.702012	0.53286	0.579235	0.52382	0.66075	0.610531	0.713883	0.474775	0.45958	0.434316	0.502217	0.296512	0.611796	0.498517	0.585889	0.541806	0.469666	0.444013	0.420149	0.598894	0.433536	0.380275	0.560931	0.568149	0.4153	0.640296	0.476284	0.434878	0.386336	0.702823	0.482877	0.596127	0.501041	0.576558	0.515444	0.378018	0.6023	0.555291	0.336618	0.584807	0.555432	0.591893	0.534957	0.580848	0.274899	0.61806	0.699535	0.633287	0.517117	0.548307	0.412369	0.531125	0.678443	0.343328	0.419204	0.409509	0.436694	0.586635	0.239282	0.463158	0.665569	0.466521	0.496689	0.527987	0.518779	0.683815	0.428129	0.515858	0.516457	0.329897	0.539727	0.600223	0.518785	0.517276	0.518097	0.453212	0.579659	0.63562	0.693096	0.402548	0.576533	0.326199	0.489536	0.504656
g15	-0.542696	0.819936	-1.95996	-1.30661	-0.790335	-0.32341	-0.231255	-0.170679	-0.242172	0.592782	0.291017	1.16269	1.95996	1.76379	1.50362	0.553522	0.390056	0.526102	0.36675	0.45973	0.616694	0.541039	0.494284	0.579626	0.311242	0.648253	0.447436	0.487118	0.635242	0.472541	0.668049	0.342167	0.641324	0.626467	0.544015	0.568331	0.429377	0.444013	0.452142	0.44486	0.61127	0.458957	0.791192	0.630567	0.488198	0.57338	0.623427	0.628412	0.447608	0.469826	0.481156	0.345382	0.611772	0.511509	0.388382	0.44906	0.517416	0.436296	0.524595	0.484721	0.515433	0.526604	0.56559	0.466998	0.254628	0.456868	0.294367	0.464842	0.597174	0.458681	0.597141	0.614378	0.424506	0.400148	0.408583	0.411703	0.479867	0.577776	0.494979	0.498126	0.589716	0.493201	0.50495	0.504813	0.311966	0.634416	0.472	0.41742	0.636937	0.601443	0.642591	0.569352	0.460947	0.788769	0.586993	0.580557	0.523176	0.393366	0.470318	0.376536
g16	1.35249	0.55715	1.95996	1.5902	1.27578	0.938802	0.433479	-0.738859	0.327087	-1.76926	-1.27757	-1.87351	-1.95996	-0.85387	1.36859	0.725007	0.545144	0.647485	0.490295	0.600031	0.452103	0.411133	0.46965	0.744339	0.294909	0.563718	0.562381	0.574693	0.570205	0.444871	0.22426	0.460175	0.500286	0.448773	0.591394	0.581614	0.384092	0.291942	0.384744	0.441703	0.377373	0.467086	0.411585	0.481769	0.608019	0.545989	0.485347	0.686438	0.583228	0.566973	0.541927	0.441676	0.531257	0.586252	0.238259	0.452196	0.442093	0.408972	0.52664	0.665841	0.421805	0.630998	0.565537	0.433877	0.440938	0.435921	0.544489	0.737059	0.550239	0.550466	0.668621	0.441066	0.463805	0.731192	0.43973	0.425116	0.505748	0.652445	0.511821	0.545433	0.327609	0.481777	0.64176	0.385264	0.56777	0.48223	0.535102	0.37292	0.527699	0.66105	0.444676	0.445828	0.523677	0.592649	0.588949	0.391941	0.520422	0.51241	0.543661	0.653791
