genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.220997	-0.284139	-0.157855	-0.631421	-0.473566	-0.031571	-0.126284	-0.189426	-0.59985	-0.0947131	-0.694563	-0.757705	-0.347281	-0.505137	-0.536708	-0.662992	-0.441995	-0.410423	-0.726134	-0.31571	-0.252568	-0.789276	-0.0631421	-0.378852	-0.568279	0.336664	0.446258	0.710228	0.531851	0.562073	0.397883	0.514867	0.573913	0.533021	0.484956	0.47831	0.486394	0.428197	0.434117	0.56779	0.261784	0.389054	0.526226	0.215604	0.630173	0.627593	0.347601	0.44775	0.42442	0.40467	0.606507	0.443028	0.63104	0.399255	0.284984	0.462287	0.248434	0.448747	0.575452	0.550589	0.649718	0.311741	0.694072	0.526703	0.503328	0.456145	0.423337	0.653516	0.540389	0.331334	0.477154	0.462886	0.251863	0.483669	0.569823	0.522585	0.395714	0.500288	0.500063	0.470877	0.724864	0.34579	0.58362	0.555101	0.230266	0.257051	0.439043	0.543323	0.516331	0.417788	0.432262	0.508566	0.576873	0.149568	0.434149	0.384607	0.50586	0.348162	0.571225	0.695725
g1	0.499563	0.642295	0.356831	1.42732	1.07049	0.0713662	0.285465	0.428197	1.35596	0.214098	1.57006	1.71279	0.785028	1.14186	1.21322	1.49869	0.999126	0.92776	1.64142	0.713662	0.570929	1.78415	0.142732	0.856394	1.28459	0.624207	0.277927	0.500711	0.407135	0.33202	0.29488	0.543172	0.465997	0.650861	0.550432	0.625637	0.417464	0.5951	0.676871	0.347486	0.358718	0.548956	0.739757	0.499703	0.512422	0.294939	0.436934	0.509241	0.600433	0.574514	0.469432	0.307059	0.539317	0.509651	0.621668	0.37655	0.393899	0.523944	0.644127	0.522938	0.564231	0.363147	0.54892	0.484239	0.579497	0.452696	0.614117	0.509239	0.436341	0.41625	0.340614	0.410957	0.689154	0.41474	0.693756	0.490771	0.458495	0.49282	0.40883	0.453964	0.338993	0.308753	0.459669	0.497809	0.417159	0.534263	0.476891	0.393962	0.382116	0.541697	0.477655	0.558161	0.522354	0.6064	0.510711	0.370538	0.485127	0.427625	0.612206	0.398249
g2	-0.0902581	-0.116046	-0.0644701	-0.25788	-0.19341	-0.012894	-0.0515761	-0.0773641	-0.244986	-0.038682	-0.283668	-0.309456	-0.141834	-0.206304	-0.219198	-0.270774	-0.180516	-0.167622	-0.296562	-0.12894	-0.103152	-0.32235	-0.025788	-0.154728	-0.232092	0.547617	0.540311	0.472548	0.455206	0.254482	0.44805	0.401474	0.557928	0.372816	0.672205	0.284068	0.50839	0.421447	0.557393	0.386065	0.487777	0.675004	0.465651	0.486209	0.49417	0.38724	0.258165	0.312733	0.62619	0.765501	0.417369	0.73431	0.564957	0.495875	0.647953	0.52314	0.461487	0.547663	0.527874	0.503459	0.387731	0.507943	0.392985	0.610866	0.367129	0.498122	0.428564	0.513974	0.442957	0.675569	0.388719	0.351253	0.396045	0.433736	0.437815	0.403816	0.579563	0.324655	0.516463	0.312261	0.380558	0.339945	0.67031	0.659982	0.545197	0.608664	0.573483	0.473532	0.277989	0.487106	0.41449	0.407135	0.524073	0.488831	0.24627	0.409195	0.611324	0.581442	0.650776	0.422737
g3	0.352428	0.453121	0.251734	1.00694	0.755202	0.0503468	0.201387	0.302081	0.95659	0.15104	1.10763	1.20832	0.553815	0.805549	0.855896	1.05728	0.704855	0.654509	1.15798	0.503468	0.402775	1.25867	0.100694	0.604162	0.906243	0.289425	0.492002	0.351927	0.698969	0.377372	0.637645	0.702261	0.594276	0.511233	0.386938	0.65362	0.688878	0.50752	0.59554	0.535472	0.674733	0.464658	0.48444	0.585409	0.300781	0.4937	0.681446	0.372716	0.579543	0.369923	0.42784	0.544967	0.418328	0.35489	0.49302	0.295537	0.257552	0.383613	0.534394	0.333098	0.262859	0.498818	0.681294	0.481609	0.563717	0.384176	0.38229	0.545457	0.39745	0.319454	0.310094	0.527995	0.457081	0.690273	0.347983	0.496773	0.667492	0.598691	0.438663	0.425127	0.408204	0.600912	0.510795	0.457382	0.243753	0.105306	0.366441	0.385173	0.461419	0.526211	0.265103	0.267865	0.455447	0.418978	0.631239	0.501701	0.654318	0.697785	0.576832	0.293208
g4	-0.126331	-0.162425	-0.0902361	-0.360944	-0.270708	-0.0180472	-0.0721889	-0.108283	-0.342897	-0.0541416	-0.397039	-0.433133	-0.198519	-0.288755	-0.306803	-0.378992	-0.252661	-0.234614	-0.415086	-0.180472	-0.144378	-0.45118	-0.0360944	-0.216567	-0.32485	0.67382	0.253792	0.469358	0.410963	0.437777	0.549754	0.455927	0.357668	0.426482	0.412691	0.453542	0.545184	0.329267	0.52415	0.318227	0.400921	0.393733	0.296848	0.501465	0.674751	0.382295	0.417879	0.300614	0.502802	0.418429	0.41519	0.471817	0.296371	0.475118	0.56382	0.487676	0.577622	0.300109	0.420239	0.464421	0.588209	0.579504	0.369309	0.404953	0.424098	0.46293	0.344957	0.5134	0.38835	0.640407	0.416613	0.471006	0.473641	0.555706	0.485218	0.461793	0.628863	0.456957	0.402358	0.431885	0.506606	0.322338	0.484299	0.479515	0.476439	0.448162	0.263643	0.674842	0.174925	0.395489	0.680219	0.505909	0.370431	0.419321	0.604794	0.399373	0.389764	0.383064	0.425383	0.344299
g5	0.119782	0.154006	0.0855589	0.342235	0.256677	0.0171118	0.0684471	0.102671	0.325124	0.0513353	0.376459	0.410683	0.18823	0.273788	0.2909	0.359347	0.239565	0.222453	0.393571	0.171118	0.136894	0.427794	0.0342235	0.205341	0.308012	0.393071	0.496799	0.551739	0.524019	0.523006	0.422059	0.552978	0.356484	0.479302	0.335777	0.409725	0.470181	0.468524	0.480591	0.59939	0.523231	0.326467	0.48434	0.257159	0.359398	0.435433	0.504331	0.583064	0.527793	0.318441	0.451799	0.54667	0.327691	0.545079	0.427524	0.43853	0.504538	0.687385	0.495523	0.384325	0.565155	0.557709	0.359189	0.529215	0.592525	0.550276	0.791257	0.343147	0.528009	0.453196	0.612338	0.517743	0.498498	0.481872	0.31964	0.333075	0.2242	0.19557	0.429728	0.619867	0.501749	0.440599	0.420527	0.378006	0.329455	0.526075	0.55677	0.513493	0.546251	0.43535	0.521835	0.645217	0.518326	0.387375	0.445097	0.431184	0.390688	0.510392	0.502513	0.545012
g6	-0.266162	-0.342209	-0.190116	-0.760464	-0.570348	-0.0380232	-0.152093	-0.228139	-0.72244	-0.11407	-0.83651	-0.912556	-0.418255	-0.608371	-0.646394	-0.798487	-0.532325	-0.494301	-0.874533	-0.380232	-0.304185	-0.95058	-0.0760464	-0.456278	-0.684417	0.663569	0.480864	0.429787	0.499367	0.460103	0.292121	0.612095	0.402741	0.36931	0.207974	0.416639	0.303092	0.415486	0.683869	0.380123	0.64919	0.326661	0.404515	0.454197	0.510742	0.61108	0.246294	0.466525	0.552492	0.508263	0.425586	0.414289	0.295256	0.33162	0.743778	0.568185	0.448406	0.501886	0.516875	0.552269	0.682943	0.526564	0.488391	0.501642	0.428686	0.585407	0.380013	0.353345	0.650018	0.505996	0.396214	0.611126	0.614933	0.478285	0.299946	0.560062	0.412081	0.442101	0.556779	0.604612	0.359592	0.42211	0.549358	0.641429	0.46425	0.424155	0.576759	0.435665	0.439443	0.495387	0.389957	0.521929	0.4446	0.378485	0.58613	0.443523	0.491453	0.469262	0.599063	0.356851
g7	0.205624	0.264373	0.146874	0.587496	0.440622	0.0293748	0.117499	0.176249	0.558121	0.0881244	0.646246	0.704995	0.323123	0.469997	0.499372	0.616871	0.411247	0.381872	0.67562	0.293748	0.234998	0.73437	0.0587496	0.352498	0.528746	0.431795	0.514688	0.659774	0.325231	0.497266	0.506437	0.576636	0.328926	0.432091	0.359345	0.296305	0.450194	0.523868	0.383313	0.412546	0.519665	0.319434	0.498036	0.593236	0.815617	0.543376	0.364849	0.496347	0.479951	0.591663	0.523497	0.535662	0.440835	0.186813	0.457592	0.593316	0.665936	0.550123	0.612664	0.458485	0.491079	0.438227	0.332421	0.320887	0.222148	0.54629	0.463795	0.36566	0.447979	0.811815	0.478098	0.424774	0.300632	0.470599	0.521653	0.553347	0.503127	0.338992	0.694781	0.520888	0.438884	0.520054	0.573703	0.547606	0.395134	0.537403	0.536867	0.659016	0.642757	0.317362	0.422166	0.478342	0.446772	0.517684	0.611454	0.633961	0.448006	0.590829	0.549024	0.446242
g8	-0.144202	-0.185403	-0.103001	-0.412006	-0.309004	-0.0206003	-0.0824012	-0.123602	-0.391406	-0.0618009	-0.453207	-0.494407	-0.226603	-0.329605	-0.350205	-0.432606	-0.288404	-0.267804	-0.473807	-0.206003	-0.164802	-0.515007	-0.0412006	-0.247204	-0.370805	0.441503	0.417147	0.483758	0.617622	0.553409	0.59162	0.31372	0.519567	0.488275	0.429997	0.554735	0.565138	0.380453	0.482418	0.401017	0.55072	0.614661	0.541304	0.61662	0.319702	0.541603	0.583242	0.565849	0.32349	0.51442	0.66115	0.458944	0.456727	0.306357	0.603961	0.359356	0.462037	0.469843	0.567174	0.571006	0.477557	0.341188	0.420181	0.469882	0.532715	0.182166	0.326927	0.492817	0.422958	0.640134	0.353888	0.724976	0.588007	0.333773	0.665592	0.485153	0.345655	0.480274	0.639681	0.680621	0.42178	0.56741	0.633683	0.649983	0.47616	0.486033	0.37939	0.303998	0.497668	0.434739	0.772048	0.497495	0.564366	0.309084	0.18792	0.604235	0.480258	0.529946	0.430166	0.461153
g9	0.100247	0.12889	0.0716053	0.286421	0.214816	0.0143211	0.0572842	0.0859264	0.2721	0.0429632	0.315063	0.343705	0.157532	0.229137	0.243458	0.300742	0.200495	0.186174	0.329384	0.143211	0.114568	0.358027	0.0286421	0.171853	0.257779	0.459759	0.604218	0.102562	0.41172	0.253569	0.445396	0.619574	0.515391	0.279273	0.37474	0.520187	0.582732	0.46052	0.451338	0.61655	0.427237	0.362528	0.775065	0.270236	0.576346	0.439938	0.382813	0.331079	0.533948	0.472078	0.538947	0.541918	0.360978	0.436135	0.508858	0.534306	0.49141	0.437099	0.491884	0.363591	0.637264	0.78423	0.505415	0.272623	0.45813	0.374818	0.520554	0.629867	0.424555	0.61152	0.624606	0.630743	0.595296	0.394369	0.363762	0.54484	0.478094	0.812609	0.329473	0.580829	0.509774	0.480398	0.381497	0.612338	0.487063	0.513233	0.601981	0.40607	0.369696	0.694114	0.468373	0.428659	0.467731	0.594724	0.530146	0.460906	0.741745	0.580854	0.413749	0.397038
