genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.360773	0.0983927	0.0327976	0.295178	0.491963	0.426368	0.0655951	0.623154	0.163988	0.393571	0.557558	0.13119	0.229583	0.524761	0.590356	0.26238	0.459166	0.196785	0.327976	0.655951	0.544	0.424115	0.502349	0.465591	0.475674	0.449953	0.747763	0.684008	0.561805	0.573714	0.527139	0.561294	0.448121	0.62818	0.66941	0.580462	0.389619	0.502643	0.462733	0.365779	0.420761	0.594876	0.545192	0.365572	0.555583	0.42978	0.251284	0.487342	0.402625	0.327233	0.388213	0.488373	0.449578	0.580976	0.37993	0.606919	0.561719	0.600173	0.411385	0.65462	0.450845	0.514162	0.58414	0.509439	0.682827	0.580603	0.493477	0.37787	0.525081	0.635359	0.572239	0.619469	0.455407	0.461908	0.63975	0.541624	0.608389	0.715515	0.506173	0.449864	0.56264	0.423833	0.569811	0.552672	0.662438	0.644126	0.467525	0.461103	0.666495	0.373758	0.577433	0.55937	0.573434	0.362254	0.66707	0.475235	0.262666	0.484257	0.650718	0.625883
g1	-0.336268	-0.0917093	-0.0305698	-0.275128	-0.458547	-0.397407	-0.0611396	-0.580826	-0.152849	-0.366837	-0.519686	-0.122279	-0.213988	-0.489116	-0.550256	-0.244558	-0.427977	-0.183419	-0.305698	-0.611396	0.597958	0.390137	0.438522	0.449612	0.271943	0.25222	0.691	0.548803	0.461517	0.676532	0.473733	0.459499	0.340598	0.589319	0.356795	0.709501	0.403858	0.292633	0.556693	0.527708	0.701805	0.454702	0.654638	0.563332	0.546863	0.638954	0.418721	0.467211	0.409745	0.575506	0.17762	0.420512	0.385358	0.516293	0.631822	0.459797	0.641909	0.43486	0.545705	0.472779	0.544772	0.460957	0.592944	0.646207	0.551562	0.520824	0.504307	0.507791	0.753967	0.595447	0.624579	0.324959	0.521016	0.617719	0.491033	0.61884	0.378884	0.558577	0.370386	0.597696	0.434719	0.727742	0.466821	0.586459	0.502017	0.428212	0.596727	0.481543	0.608643	0.554202	0.588739	0.357544	0.563655	0.440339	0.494143	0.636938	0.566188	0.492251	0.628124	0.580436
g2	0.697859	0.190325	0.0634417	0.570975	0.951626	0.824742	0.126883	1.20539	0.317209	0.7613	1.07851	0.253767	0.444092	1.01507	1.14195	0.507534	0.888184	0.38065	0.634417	1.26883	0.47446	0.237453	0.398128	0.568289	0.431576	0.540796	0.585103	0.591599	0.599648	0.633201	0.500542	0.532454	0.606291	0.738186	0.510409	0.447232	0.614811	0.336317	0.612843	0.452497	0.611442	0.380125	0.38478	0.529153	0.352706	0.536062	0.571432	0.485357	0.437119	0.541291	0.351882	0.548973	0.343275	0.420462	0.582123	0.408348	0.565694	0.642716	0.370415	0.666918	0.320045	0.630636	0.464551	0.402868	0.373025	0.435346	0.644721	0.446059	0.773966	0.580611	0.671622	0.409524	0.513423	0.507611	0.444567	0.553743	0.530947	0.511808	0.589322	0.555414	0.671948	0.694726	0.674266	0.429668	0.581276	0.481626	0.441624	0.496638	0.695755	0.451352	0.664187	0.516753	0.517055	0.417643	0.415294	0.612066	0.361749	0.316523	0.508956	0.384645
g3	0.26484	0.0722291	0.0240764	0.216687	0.361146	0.312993	0.0481528	0.457451	0.120382	0.288917	0.409298	0.0963055	0.168535	0.385222	0.433375	0.192611	0.337069	0.144458	0.240764	0.481528	0.449372	0.520177	0.353076	0.432151	0.304168	0.4928	0.208076	0.774917	0.632138	0.215813	0.723368	0.45602	0.513491	0.432426	0.486988	0.337878	0.365247	0.547589	0.492631	0.391085	0.593147	0.941828	0.721313	0.685097	0.342635	0.424633	0.444703	0.352906	0.696273	0.4758	0.501451	0.53535	0.386807	0.370259	0.509844	0.420232	0.251963	0.380874	0.671235	0.530232	0.506627	0.599434	0.570203	0.537656	0.448179	0.503571	0.463059	0.356457	0.44678	0.46823	0.479035	0.639295	0.395885	0.344921	0.53057	0.700231	0.36713	0.549873	0.691738	0.37839	0.38189	0.545967	0.32721	0.33448	0.506251	0.642633	0.735852	0.510233	0.53111	0.456702	0.594957	0.519863	0.395279	0.52042	0.528198	0.553957	0.476413	0.526079	0.480914	0.565298
g4	0.350333	0.0955454	0.0318485	0.286636	0.477727	0.41403	0.063697	0.605121	0.159242	0.382182	0.541424	0.127394	0.222939	0.509576	0.573273	0.254788	0.445879	0.191091	0.318485	0.63697	0.617108	0.488274	0.262487	0.498891	0.641772	0.69604	0.489078	0.543859	0.405665	0.393372	0.577429	0.31875	0.412148	0.611879	0.6005	0.425918	0.501195	0.589427	0.607338	0.287892	0.519646	0.603485	0.64547	0.622747	0.671871	0.622347	0.515782	0.426591	0.423844	0.477553	0.762511	0.616568	0.583517	0.646711	0.232683	0.46561	0.580467	0.33833	0.392927	0.450678	0.64948	0.486172	0.274833	0.408152	0.573074	0.434776	0.575652	0.491134	0.354087	0.527636	0.468475	0.395155	0.500761	0.59504	0.536243	0.552475	0.562261	0.417315	0.696418	0.409672	0.516036	0.628682	0.472922	0.377883	0.338833	0.459447	0.462797	0.509958	0.473727	0.544337	0.326321	0.415117	0.366422	0.519777	0.400023	0.456297	0.408329	0.491458	0.466542	0.559421
g5	-0.162344	-0.0442756	-0.0147585	-0.132827	-0.221378	-0.191861	-0.0295171	-0.280412	-0.0737927	-0.177102	-0.250895	-0.0590342	-0.10331	-0.236137	-0.265654	-0.118068	-0.20662	-0.0885512	-0.147585	-0.295171	0.568736	0.451368	0.499286	0.746941	0.648872	0.507522	0.55397	0.719548	0.382299	0.547359	0.430648	0.469851	0.461348	0.46332	0.468658	0.571467	0.451908	0.477867	0.403663	0.431896	0.45423	0.583531	0.654709	0.435874	0.468633	0.33566	0.389977	0.525578	0.363781	0.467665	0.680436	0.603141	0.36967	0.499441	0.522997	0.741963	0.41592	0.595364	0.562164	0.588965	0.532913	0.672308	0.560177	0.523543	0.6309	0.695358	0.525651	0.582737	0.631023	0.523536	0.56026	0.341531	0.524933	0.402427	0.52502	0.511414	0.493959	0.582584	0.647491	0.601795	0.607251	0.345418	0.616205	0.536958	0.628139	0.530526	0.576376	0.780564	0.576937	0.496865	0.479597	0.482904	0.531647	0.586098	0.535529	0.535077	0.604694	0.490032	0.554722	0.383961
g6	-0.534177	-0.145685	-0.0485616	-0.437054	-0.728423	-0.6313	-0.0971231	-0.92267	-0.242808	-0.582739	-0.825547	-0.194246	-0.339931	-0.776985	-0.874108	-0.388493	-0.679862	-0.291369	-0.485616	-0.971231	0.409797	0.544949	0.395795	0.366766	0.569523	0.530798	0.289742	0.658265	0.505153	0.525396	0.416597	0.555631	0.445526	0.354384	0.455589	0.517229	0.852027	0.398447	0.442773	0.642816	0.574823	0.553291	0.372388	0.7263	0.476001	0.646303	0.56084	0.61003	0.317613	0.427275	0.509023	0.508044	0.521604	0.610936	0.436277	0.496897	0.580806	0.5191	0.427022	0.473133	0.594047	0.615694	0.495281	0.418475	0.386508	0.560447	0.484408	0.548118	0.319524	0.398501	0.508276	0.542351	0.461178	0.402747	0.476879	0.524676	0.610633	0.326317	0.630753	0.572148	0.518451	0.449695	0.400618	0.374068	0.586168	0.574233	0.721687	0.56595	0.415418	0.452554	0.573548	0.365586	0.636452	0.756519	0.730082	0.364469	0.504581	0.5968	0.538698	0.677964
g7	0.166212	0.0453307	0.0151102	0.135992	0.226653	0.196433	0.0302204	0.287094	0.0755511	0.181323	0.256874	0.0604409	0.105772	0.241764	0.271984	0.120882	0.211543	0.0906613	0.151102	0.302204	0.575408	0.443824	0.40996	0.362328	0.664806	0.627348	0.585899	0.406143	0.650779	0.548535	0.474267	0.764729	0.379016	0.386986	0.590541	0.448011	0.516508	0.480064	0.624252	0.574894	0.557024	0.618521	0.462311	0.610024	0.502185	0.431528	0.382855	0.477982	0.526328	0.406644	0.473763	0.392928	0.226127	0.483143	0.571186	0.567585	0.474289	0.479617	0.433478	0.411386	0.347795	0.615651	0.62973	0.420768	0.491088	0.442997	0.474325	0.647674	0.62943	0.596323	0.638952	0.510011	0.49725	0.417576	0.685044	0.404633	0.48166	0.80239	0.422844	0.817332	0.541427	0.630698	0.440831	0.45902	0.327154	0.462798	0.550054	0.468738	0.599656	0.514046	0.192359	0.475194	0.32689	0.537518	0.649961	0.462237	0.5	0.609886	0.193962	0.525059
g8	-0.71621	-0.19533	-0.06511	-0.58599	-0.97665	-0.84643	-0.13022	-1.23709	-0.32555	-0.78132	-1.10687	-0.26044	-0.45577	-1.04176	-1.17198	-0.52088	-0.91154	-0.39066	-0.6511	-1.3022	0.594907	0.58438	0.510344	0.512239	0.474479	0.505352	0.737778	0.295267	0.704205	0.453088	0.337271	0.405655	0.389387	0.555012	0.306043	0.712825	0.471217	0.33112	0.609038	0.350806	0.447638	0.368262	0.555643	0.39324	0.640356	0.492908	0.541973	0.652449	0.611999	0.58761	0.311563	0.485985	0.513604	0.530282	0.534698	0.305944	0.463665	0.440232	0.734912	0.663352	0.617631	0.467652	0.472699	0.539897	0.745646	0.405187	0.519858	0.562142	0.611314	0.352744	0.4318	0.330691	0.396628	0.302904	0.433351	0.492705	0.409807	0.414804	0.40561	0.540969	0.532354	0.34488	0.563254	0.387701	0.526739	0.69966	0.239404	0.300032	0.490347	0.50041	0.580167	0.500311	0.361834	0.293551	0.613539	0.604264	0.295159	0.523124	0.551403	0.420669
g9	-0.729656	-0.198997	-0.0663324	-0.596992	-0.994986	-0.862321	-0.132665	-1.26032	-0.331662	-0.795989	-1.12765	-0.26533	-0.464327	-1.06132	-1.19398	-0.530659	-0.928654	-0.397994	-0.663324	-1.32665	0.456393	0.476301	0.5226	0.632501	0.197711	0.475428	0.584477	0.616033	0.613427	0.561811	0.376816	0.527199	0.517702	0.43737	0.726835	0.566799	0.520052	0.529031	0.373669	0.596057	0.398301	0.699703	0.468366	0.56616	0.558159	0.569152	0.56939	0.62079	0.396694	0.512967	0.721281	0.564825	0.418859	0.474874	0.33144	0.326437	0.427767	0.590647	0.501401	0.514632	0.448456	0.513618	0.603773	0.494125	0.45148	0.495728	0.518925	0.401733	0.496305	0.571486	0.377282	0.536202	0.555307	0.441819	0.4005	0.264908	0.409922	0.406667	0.378191	0.585097	0.677406	0.543412	0.492748	0.410638	0.29511	0.664308	0.538425	0.415749	0.435017	0.512327	0.561607	0.710968	0.45588	0.369656	0.447272	0.287237	0.408159	0.650165	0.60168	0.45306
