genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.0884826	-0.0126404	-0.0505615	-0.189606	-0.139044	-0.164325	-0.151684	-0.101123	-0.176965	-0.126404	-0.0632019	-0.0758422	-0.0252807	-0.0379211	-0.113763	0.502491	0.30414	0.521163	0.352937	0.489242	0.400747	0.588247	0.47867	0.578232	0.47744	0.437042	0.454532	0.370126	0.571476	0.416436	0.376989	0.294032	0.513703	0.51549	0.18681	0.529601	0.266669	0.497177	0.563988	0.656134	0.691381	0.344177	0.692245	0.451188	0.564227	0.584275	0.427495	0.338414	0.520588	0.606548	0.396489	0.517957	0.282657	0.795355	0.506172	0.536537	0.459161	0.382149	0.476116	0.375215	0.456737	0.531755	0.400913	0.488099	0.483322	0.386208	0.413706	0.597627	0.46709	0.390538	0.23967	0.385947	0.401488	0.544336	0.645845	0.477242	0.359573	0.361153	0.707962	0.258556	0.573248	0.532493	0.348192	0.413362	0.672027	0.418342	0.323829	0.51112	0.416417	0.58162	0.529916	0.304575	0.41474	0.448937	0.396613	0.464635	0.394129	0.446968	0.590833	0.539639
g1	0.309513	0.0442161	0.176865	0.663242	0.486378	0.57481	0.530594	0.353729	0.619026	0.442161	0.221081	0.265297	0.0884323	0.132648	0.397945	0.521546	0.460851	0.66205	0.529336	0.514186	0.714877	0.255785	0.559038	0.440014	0.516779	0.500892	0.469677	0.408272	0.4176	0.671394	0.351371	0.353185	0.285971	0.446295	0.442054	0.518433	0.204453	0.539526	0.407568	0.393312	0.51672	0.580382	0.488192	0.355309	0.478149	0.466129	0.570125	0.664329	0.414182	0.520746	0.441654	0.564818	0.630655	0.264023	0.329365	0.270908	0.428147	0.658633	0.46533	0.532836	0.543642	0.35453	0.348146	0.347062	0.415708	0.494812	0.526771	0.470072	0.387926	0.363576	0.373138	0.415171	0.464446	0.387154	0.476073	0.424423	0.595367	0.566924	0.43966	0.506115	0.343443	0.481662	0.365061	0.551329	0.472972	0.565067	0.581746	0.284177	0.486215	0.565757	0.613383	0.697774	0.443978	0.394269	0.616107	0.460049	0.526287	0.626042	0.536981	0.456912
g2	0.604497	0.0863567	0.345427	1.29535	0.949924	1.12264	1.03628	0.690854	1.20899	0.863567	0.431783	0.51814	0.172713	0.25907	0.77721	0.417773	0.474548	0.302836	0.687758	0.499272	0.413625	0.418602	0.369945	0.495837	0.454081	0.51656	0.501729	0.513106	0.429709	0.305334	0.479041	0.529435	0.447711	0.580833	0.638494	0.38153	0.551514	0.562541	0.349424	0.487891	0.488416	0.413524	0.479422	0.648409	0.46995	0.512628	0.590977	0.218588	0.284278	0.517961	0.477159	0.479055	0.510791	0.25637	0.438808	0.637549	0.582711	0.584465	0.503835	0.482923	0.336154	0.475825	0.44368	0.43293	0.25615	0.597822	0.358532	0.340162	0.314822	0.324342	0.663243	0.473791	0.366328	0.469884	0.28732	0.426773	0.360871	0.686079	0.527729	0.464261	0.283622	0.413031	0.412408	0.337648	0.510075	0.440547	0.445444	0.44277	0.560201	0.535907	0.501143	0.499986	0.416824	0.337972	0.324697	0.316673	0.33688	0.500445	0.573486	0.431191
g3	-0.781871	-0.111696	-0.446783	-1.67544	-1.22865	-1.45205	-1.34035	-0.893567	-1.56374	-1.11696	-0.558479	-0.670175	-0.223392	-0.335088	-1.00526	0.338524	0.566286	0.580037	0.351807	0.385297	0.493836	0.418077	0.341617	0.410922	0.56811	0.354529	0.418483	0.769408	0.422482	0.515284	0.370817	0.514833	0.387588	0.428978	0.447193	0.326371	0.620825	0.491836	0.560585	0.427789	0.562722	0.38621	0.748536	0.501103	0.24686	0.330356	0.550492	0.513269	0.493291	0.612745	0.508005	0.407499	0.414896	0.498792	0.393445	0.366664	0.469304	0.445082	0.295215	0.383428	0.45971	0.612475	0.424594	0.374391	0.557617	0.584384	0.440844	0.474369	0.540289	0.486644	0.507007	0.720135	0.242105	0.324545	0.376889	0.278364	0.674782	0.688277	0.382931	0.427473	0.51125	0.445074	0.368431	0.518232	0.539591	0.552463	0.518528	0.460887	0.473302	0.340576	0.338533	0.468064	0.459222	0.457257	0.409853	0.419682	0.376458	0.566347	0.452482	0.436555
g4	-0.447108	-0.0638725	-0.25549	-0.958088	-0.702598	-0.830343	-0.76647	-0.51098	-0.894215	-0.638725	-0.319363	-0.383235	-0.127745	-0.191618	-0.574853	0.293938	0.517965	0.482616	0.24622	0.32053	0.397425	0.549859	0.506115	0.541641	0.586732	0.51254	0.537199	0.253274	0.293545	0.187185	0.518477	0.466912	0.482983	0.300316	0.628965	0.509107	0.305844	0.378797	0.4474	0.494821	0.451551	0.461886	0.477805	0.620081	0.438882	0.359632	0.599952	0.442624	0.366369	0.420261	0.334534	0.547275	0.480592	0.481112	0.342236	0.21851	0.39639	0.552903	0.495407	0.539847	0.451464	0.621588	0.341755	0.468951	0.493701	0.476271	0.389054	0.753675	0.483894	0.282059	0.451703	0.401192	0.535798	0.596963	0.449955	0.455385	0.632024	0.255094	0.313158	0.505957	0.625354	0.467689	0.272327	0.419952	0.418517	0.55994	0.487607	0.415744	0.387434	0.275058	0.422874	0.370943	0.594562	0.602022	0.540125	0.564644	0.578753	0.642212	0.385976	0.384268
g5	-0.624957	-0.0892796	-0.357118	-1.33919	-0.982075	-1.16063	-1.07135	-0.714237	-1.24991	-0.892796	-0.446398	-0.535677	-0.178559	-0.267839	-0.803516	0.374577	0.605463	0.557631	0.465711	0.478074	0.530367	0.55458	0.554052	0.281873	0.660333	0.384203	0.578478	0.401331	0.34547	0.594886	0.306207	0.452191	0.395564	0.573618	0.507166	0.348241	0.506109	0.276892	0.202902	0.480795	0.540321	0.447648	0.548197	0.37503	0.476398	0.517686	0.572856	0.123458	0.654665	0.423925	0.413824	0.514832	0.31941	0.514069	0.423181	0.334866	0.386732	0.328572	0.448676	0.504143	0.565688	0.70487	0.429475	0.299321	0.44991	0.419803	0.438161	0.585038	0.429792	0.640932	0.516043	0.403081	0.574387	0.460454	0.307061	0.322796	0.361917	0.331	0.48644	0.611881	0.368298	0.58867	0.405219	0.526238	0.452328	0.19964	0.502866	0.326408	0.412405	0.510204	0.359707	0.22343	0.343836	0.255701	0.551039	0.381506	0.432464	0.548989	0.340353	0.367849
g6	-0.552683	-0.0789547	-0.315819	-1.18432	-0.868502	-1.02641	-0.947457	-0.631638	-1.10537	-0.789547	-0.394774	-0.473728	-0.157909	-0.236864	-0.710593	0.202892	0.358668	0.328665	0.478184	0.423769	0.635401	0.260534	0.279855	0.457656	0.613589	0.699411	0.650346	0.473334	0.649173	0.629894	0.416274	0.300673	0.39306	0.370348	0.610359	0.408025	0.357047	0.545819	0.346979	0.459468	0.679696	0.526132	0.573001	0.686597	0.461714	0.400305	0.597552	0.595761	0.547162	0.382929	0.330488	0.448968	0.360547	0.51288	0.488071	0.2908	0.267282	0.529978	0.403857	0.451287	0.427876	0.251451	0.320859	0.307647	0.654313	0.642613	0.57402	0.534739	0.589021	0.42328	0.413424	0.276537	0.395572	0.370951	0.285996	0.323742	0.431904	0.360537	0.511907	0.580793	0.491154	0.487167	0.423713	0.479163	0.382949	0.337194	0.481131	0.495899	0.456753	0.427512	0.544152	0.459684	0.400209	0.558228	0.388975	0.432109	0.490491	0.752977	0.55773	0.311499
g7	-0.136554	-0.0195077	-0.0780308	-0.292615	-0.214585	-0.2536	-0.234092	-0.156062	-0.273108	-0.195077	-0.0975385	-0.117046	-0.0390154	-0.0585231	-0.175569	0.425513	0.497274	0.499461	0.680746	0.545087	0.47276	0.393084	0.627833	0.199564	0.360472	0.550884	0.655684	0.43914	0.458156	0.466151	0.332906	0.43924	0.466769	0.327665	0.371191	0.407661	0.437874	0.444804	0.472396	0.570917	0.422846	0.601953	0.347973	0.420598	0.408944	0.641182	0.473125	0.45991	0.383401	0.350937	0.382414	0.403681	0.586455	0.61594	0.489854	0.451063	0.445204	0.392576	0.466176	0.417476	0.334371	0.148885	0.432949	0.36685	0.551933	0.415017	0.343885	0.52867	0.453356	0.438057	0.267908	0.452026	0.537206	0.457512	0.508561	0.522826	0.401027	0.177232	0.253405	0.537159	0.556728	0.581446	0.515648	0.526462	0.527099	0.314595	0.540405	0.334187	0.439489	0.395959	0.315893	0.343961	0.442108	0.548607	0.331999	0.428757	0.345012	0.283986	0.486337	0.48445
g8	0.658705	0.0941008	0.376403	1.41151	1.03511	1.22331	1.12921	0.752806	1.31741	0.941008	0.470504	0.564605	0.188202	0.282302	0.846907	0.382569	0.505721	0.681571	0.474157	0.318663	0.424488	0.569217	0.53243	0.702296	0.518935	0.390793	0.404484	0.440232	0.497395	0.27591	0.309713	0.368924	0.250137	0.579108	0.439471	0.290303	0.609811	0.592126	0.500978	0.430718	0.43044	0.273223	0.431678	0.56785	0.727864	0.497865	0.492778	0.578193	0.572585	0.390941	0.593142	0.33233	0.421716	0.607615	0.501883	0.61105	0.429764	0.401781	0.511486	0.615049	0.58476	0.444541	0.684013	0.261033	0.598705	0.515762	0.461712	0.3953	0.610599	0.50688	0.261535	0.416202	0.606152	0.562542	0.440272	0.398557	0.595812	0.26914	0.527671	0.703694	0.478893	0.489106	0.436806	0.401873	0.43943	0.678314	0.375045	0.511861	0.501543	0.351701	0.430585	0.574832	0.44522	0.545626	0.291117	0.520017	0.23019	0.287426	0.468398	0.547298
g9	-0.460658	-0.0658083	-0.263233	-0.987125	-0.723892	-0.855508	-0.7897	-0.526467	-0.921317	-0.658083	-0.329042	-0.39485	-0.131617	-0.197425	-0.592275	0.380089	0.649785	0.405529	0.536145	0.264276	0.421844	0.398246	0.589071	0.388732	0.385688	0.341131	0.468606	0.436564	0.544769	0.381071	0.28528	0.502656	0.583843	0.613607	0.347339	0.629323	0.43692	0.494904	0.354437	0.474334	0.487684	0.478194	0.488863	0.410789	0.46351	0.489221	0.373957	0.556566	0.493374	0.233007	0.442739	0.510649	0.450493	0.492825	0.520343	0.366947	0.410891	0.313759	0.554179	0.473342	0.649703	0.499365	0.335749	0.299766	0.71801	0.491699	0.441702	0.555114	0.493807	0.391161	0.557729	0.630394	0.498683	0.392704	0.266055	0.481498	0.419603	0.66824	0.443145	0.432929	0.555477	0.408825	0.530728	0.318372	0.175398	0.442296	0.491774	0.583592	0.459807	0.267673	0.424136	0.573325	0.378119	0.493085	0.508976	0.468953	0.532397	0.466217	0.388586	0.36616
