genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.60297	-0.487859	-1.53327	-1.11511	-0.557554	-0.139388	-1.32419	-0.906025	-0.696942	-0.348471	-1.67266	-1.74235	-1.2545	-0.83633	-1.46358	-0.418165	-0.975719	-1.1848	-1.39388	-0.209083	-0.766636	-0.627248	-0.0696942	-0.278777	-1.04541	0.436899	0.392243	0.512008	0.514896	0.540489	0.526811	0.261507	0.516809	0.423187	0.704833	0.515323	0.524534	0.4084	0.384573	0.502428	0.495587	0.508864	0.598507	0.521908	0.342886	0.535733	0.524526	0.595898	0.515524	0.383703	0.560218	0.454343	0.465186	0.669965	0.479821	0.508995	0.204202	0.531947	0.431087	0.511015	0.499148	0.617069	0.447247	0.406874	0.571679	0.45533	0.517343	0.601992	0.77769	0.53865	0.533235	0.531906	0.551911	0.753383	0.475538	0.566568	0.382211	0.584085	0.698263	0.308436	0.586803	0.607977	0.306094	0.479134	0.372394	0.352796	0.598531	0.352961	0.415238	0.497819	0.460202	0.574748	0.749984	0.623478	0.592041	0.53825	0.369042	0.455379	0.692436	0.466835
g1	-1.65709	-0.504332	-1.58504	-1.15276	-0.57638	-0.144095	-1.3689	-0.936617	-0.720475	-0.360237	-1.72914	-1.80119	-1.29685	-0.86457	-1.513	-0.432285	-1.00866	-1.22481	-1.44095	-0.216142	-0.792522	-0.648427	-0.0720475	-0.28819	-1.08071	0.605766	0.724258	0.540259	0.469776	0.312445	0.61433	0.619888	0.234996	0.598924	0.370341	0.288223	0.572077	0.546925	0.443869	0.797884	0.568627	0.35836	0.539812	0.534206	0.521652	0.626683	0.568473	0.685193	0.505081	0.373599	0.262959	0.403285	0.383754	0.518448	0.652649	0.546827	0.273967	0.546987	0.480915	0.514696	0.514324	0.564689	0.53163	0.478058	0.485016	0.438526	0.353798	0.570112	0.257574	0.440887	0.289642	0.577002	0.380674	0.655504	0.519108	0.437395	0.493723	0.406067	0.552926	0.487243	0.643214	0.37618	0.64206	0.490744	0.50647	0.41994	0.474266	0.392347	0.76983	0.510507	0.528275	0.382589	0.73913	0.602387	0.381449	0.497896	0.572693	0.400219	0.440846	0.331096
g2	0.0534132	0.0162562	0.0510909	0.037157	0.0185785	0.00464462	0.0441239	0.0301901	0.0232231	0.0116116	0.0557355	0.0580578	0.0418016	0.0278677	0.0487686	0.0139339	0.0325124	0.0394793	0.0464462	0.00696694	0.0255454	0.0209008	0.00232231	0.00928925	0.0348347	0.578251	0.546356	0.408417	0.495439	0.473822	0.491457	0.593463	0.415555	0.598057	0.517862	0.350501	0.502694	0.513796	0.209541	0.548097	0.348978	0.325069	0.545524	0.46443	0.682118	0.538458	0.575758	0.649583	0.571875	0.500796	0.296403	0.536141	0.382929	0.42999	0.530101	0.423188	0.638628	0.575633	0.613984	0.428482	0.503512	0.377173	0.57462	0.328647	0.758373	0.448334	0.39828	0.392569	0.427395	0.3032	0.459831	0.373952	0.750089	0.502358	0.361301	0.590724	0.649735	0.468572	0.434926	0.36261	0.557491	0.383654	0.396444	0.397186	0.453157	0.544661	0.490372	0.482679	0.535509	0.55291	0.576153	0.522924	0.558808	0.547698	0.669374	0.392486	0.791449	0.664129	0.578614	0.43459
g3	1.67091	0.508536	1.59826	1.16237	0.581184	0.145296	1.38031	0.944425	0.726481	0.36324	1.74355	1.8162	1.30766	0.871777	1.52561	0.435888	1.01707	1.23502	1.45296	0.217944	0.799129	0.653832	0.0726481	0.290592	1.08972	0.612764	0.467929	0.69937	0.43592	0.855381	0.386233	0.34152	0.609733	0.515354	0.54854	0.309261	0.34906	0.52146	0.404523	0.470445	0.653464	0.512853	0.371861	0.162478	0.476183	0.636999	0.510642	0.521969	0.452755	0.538715	0.472947	0.474085	0.593484	0.314858	0.634666	0.134715	0.480757	0.561436	0.522166	0.354183	0.422744	0.401007	0.508378	0.378147	0.279475	0.464813	0.478826	0.376348	0.525765	0.636522	0.448382	0.428812	0.600809	0.407671	0.362712	0.464901	0.491501	0.549617	0.252599	0.373304	0.286296	0.305533	0.754023	0.370933	0.336171	0.350151	0.462976	0.579687	0.598753	0.661582	0.660208	0.495856	0.398947	0.42954	0.623649	0.358025	0.568886	0.429109	0.49306	0.264677
g4	-0.0908361	-0.0276458	-0.0868867	-0.0631903	-0.0315952	-0.00789879	-0.0750385	-0.0513421	-0.039494	-0.019747	-0.0947855	-0.0987349	-0.0710891	-0.0473927	-0.0829373	-0.0236964	-0.0552915	-0.0671397	-0.0789879	-0.0118482	-0.0434433	-0.0355446	-0.00394939	-0.0157976	-0.0592409	0.417635	0.388196	0.870186	0.609898	0.423243	0.431541	0.646236	0.456479	0.293739	0.425939	0.486839	0.574359	0.352287	0.386812	0.25039	0.453769	0.538856	0.485299	0.662765	0.390295	0.457066	0.47103	0.545715	0.233574	0.613901	0.33526	0.512703	0.380837	0.550813	0.492686	0.346827	0.684042	0.545305	0.438656	0.394791	0.457724	0.506156	0.389227	0.436988	0.331784	0.368536	0.383049	0.509503	0.423428	0.622332	0.641524	0.551887	0.459363	0.647782	0.450383	0.483792	0.426071	0.410538	0.474848	0.215472	0.414724	0.391133	0.590433	0.613386	0.718641	0.398312	0.421008	0.646669	0.653758	0.663194	0.556169	0.406877	0.401373	0.569452	0.469684	0.607265	0.433503	0.673584	0.432416	0.270348
g5	0.174316	0.0530525	0.166737	0.121263	0.0606315	0.0151579	0.144	0.0985262	0.0757894	0.0378947	0.181894	0.189473	0.136421	0.0909472	0.159158	0.0454736	0.106105	0.128842	0.151579	0.0227368	0.0833683	0.0682104	0.00757894	0.0303157	0.113684	0.533818	0.677905	0.54252	0.537817	0.291905	0.61165	0.471599	0.345371	0.576249	0.504451	0.671502	0.467952	0.448564	0.58308	0.622142	0.678856	0.321685	0.247391	0.453324	0.708345	0.407584	0.527541	0.654578	0.467743	0.437889	0.377945	0.57406	0.463364	0.45883	0.566289	0.572006	0.516696	0.572213	0.479538	0.443198	0.415221	0.581638	0.261092	0.407009	0.436128	0.406578	0.290283	0.390914	0.375479	0.380147	0.472297	0.284604	0.586885	0.573692	0.689906	0.439402	0.412166	0.681342	0.511734	0.638889	0.493264	0.529385	0.604508	0.400643	0.477756	0.487601	0.478955	0.24171	0.480414	0.534889	0.445264	0.62843	0.545737	0.57256	0.409832	0.599728	0.645103	0.470587	0.574309	0.462671
g6	0.457025	0.139094	0.437154	0.31793	0.158965	0.0397413	0.377542	0.258318	0.198706	0.0993532	0.476895	0.496766	0.357672	0.238448	0.417283	0.119224	0.278189	0.337801	0.397413	0.0596119	0.218577	0.178836	0.0198706	0.0794826	0.29806	0.451493	0.563151	0.49367	0.531692	0.526173	0.368537	0.731983	0.497874	0.512751	0.609709	0.580317	0.549287	0.283056	0.440265	0.421984	0.433143	0.378546	0.722673	0.512421	0.527362	0.332438	0.575089	0.522878	0.508955	0.348415	0.487257	0.394394	0.33727	0.404194	0.453902	0.325313	0.43485	0.773821	0.69923	0.648668	0.435902	0.528365	0.487905	0.281479	0.536771	0.508762	0.594811	0.447946	0.54736	0.51845	0.503887	0.503445	0.491473	0.486539	0.53716	0.610123	0.728085	0.482714	0.496921	0.500315	0.365086	0.676597	0.451239	0.34733	0.612421	0.462517	0.456327	0.367742	0.617996	0.318501	0.352851	0.371829	0.529503	0.426974	0.48817	0.684393	0.500796	0.401208	0.74903	0.401677
g7	-0.323704	-0.0985185	-0.309629	-0.225185	-0.112593	-0.0281481	-0.267407	-0.182963	-0.140741	-0.0703703	-0.337778	-0.351852	-0.253333	-0.168889	-0.295555	-0.0844444	-0.197037	-0.239259	-0.281481	-0.0422222	-0.154815	-0.126667	-0.0140741	-0.0562963	-0.211111	0.55161	0.457924	0.342915	0.714657	0.450218	0.581858	0.602092	0.538046	0.560817	0.508175	0.307882	0.338548	0.411243	0.669239	0.740351	0.398944	0.586975	0.479349	0.586725	0.446559	0.495665	0.461573	0.477502	0.38607	0.431487	0.428167	0.502381	0.437367	0.429993	0.530535	0.273997	0.482212	0.499511	0.528222	0.415692	0.508047	0.337965	0.61313	0.668913	0.537178	0.542671	0.590306	0.439733	0.344452	0.432703	0.784543	0.551316	0.472464	0.537613	0.257301	0.593433	0.526123	0.326211	0.763237	0.446916	0.609909	0.408768	0.631963	0.586195	0.556012	0.505391	0.462575	0.598269	0.409217	0.403043	0.667583	0.408929	0.468966	0.47831	0.577338	0.446544	0.414716	0.447245	0.710933	0.475513
g8	0.919617	0.279883	0.879633	0.639733	0.319867	0.0799667	0.759683	0.519783	0.399833	0.199917	0.9596	0.999583	0.7197	0.4798	0.83965	0.2399	0.559767	0.679717	0.799667	0.11995	0.439817	0.35985	0.0399833	0.159933	0.59975	0.468458	0.51918	0.427063	0.500331	0.356786	0.586279	0.274351	0.255631	0.293987	0.736437	0.677307	0.539859	0.57812	0.445288	0.329473	0.543284	0.564179	0.51491	0.507619	0.403795	0.296361	0.446853	0.613603	0.457995	0.424215	0.31704	0.514693	0.559945	0.527432	0.485032	0.529611	0.668487	0.546263	0.693744	0.548159	0.529587	0.508337	0.455064	0.599661	0.503015	0.557719	0.441985	0.547542	0.627526	0.615996	0.516491	0.600303	0.410052	0.369273	0.403851	0.429636	0.676858	0.779376	0.225701	0.57351	0.522116	0.251138	0.516653	0.411972	0.330479	0.531167	0.401666	0.504474	0.461211	0.492824	0.586725	0.576738	0.309144	0.470415	0.643161	0.470003	0.491021	0.370153	0.483476	0.551383
g9	-1.69951	-0.517241	-1.62562	-1.18227	-0.591133	-0.147783	-1.40394	-0.960591	-0.738916	-0.369458	-1.7734	-1.84729	-1.33005	-0.886699	-1.55172	-0.44335	-1.03448	-1.25616	-1.47783	-0.221675	-0.812808	-0.665024	-0.0738916	-0.295566	-1.10837	0.554004	0.396531	0.375127	0.454914	0.525181	0.402243	0.380819	0.457482	0.539375	0.634803	0.533291	0.539411	0.508387	0.383961	0.469731	0.534759	0.494588	0.2294	0.515518	0.413281	0.526922	0.558569	0.641296	0.46764	0.641794	0.595202	0.606986	0.641285	0.529501	0.592687	0.331803	0.433099	0.503188	0.55863	0.513734	0.492632	0.312389	0.581455	0.47389	0.532982	0.4277	0.57087	0.393	0.563899	0.527476	0.618039	0.293907	0.659606	0.634444	0.555878	0.561053	0.398714	0.436696	0.416159	0.497436	0.62079	0.541775	0.421696	0.646358	0.513843	0.492313	0.517916	0.471	0.57661	0.77101	0.284412	0.579858	0.543516	0.466782	0.603409	0.647734	0.468877	0.600407	0.358096	0.537014
