genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.622291	1.12012	0.248916	0.746749	0.995666	1.24458	1.61796	1.36904	0.497833	0.124458	1.74241	0.373375	0.871207	1.86687	1.4935	0.522695	0.480824	0.54556	0.51342	0.551865	0.629029	0.398499	0.440534	0.523707	0.505806	0.512707	0.460867	0.398777	0.389082	0.472367	0.433491	0.689704	0.495356	0.307382	0.43333	0.254635	0.460423	0.368705	0.500089	0.59821	0.64112	0.534698	0.547696	0.322935	0.744754	0.409818	0.693125	0.505981	0.485719	0.34452	0.53094	0.358841	0.380725	0.50907	0.675717	0.391536	0.427587	0.490283	0.471201	0.396352	0.55869	0.638392	0.696169	0.36701	0.688757	0.470665	0.503266	0.608841	0.324144	0.591438	0.553957	0.294419	0.398661	0.462468	0.409597	0.48401	0.577739	0.392943	0.290507	0.65283	0.587199	0.591208	0.213537	0.511982	0.48422	0.458177	0.67933	0.600118	0.522068	0.569399	0.525274	0.631983	0.581875	0.5044	0.664062	0.38061	0.72765	0.377876	0.192495	0.792697
g1	0.24636	0.443448	0.0985441	0.295632	0.394176	0.49272	0.640537	0.541992	0.197088	0.049272	0.689809	0.147816	0.344904	0.739081	0.591265	0.3403	0.416865	0.549146	0.316976	0.434155	0.760021	0.563469	0.702032	0.36235	0.38529	0.467214	0.585171	0.525784	0.612493	0.291844	0.443415	0.384122	0.568426	0.565422	0.409891	0.497346	0.681344	0.613205	0.458389	0.477253	0.432383	0.428235	0.66502	0.391239	0.613889	0.597805	0.418792	0.765609	0.457705	0.488463	0.625289	0.471415	0.292156	0.548262	0.592317	0.324392	0.440512	0.585609	0.61309	0.504949	0.430265	0.634584	0.735291	0.426851	0.403658	0.392103	0.454132	0.404165	0.408317	0.480962	0.356008	0.270299	0.404175	0.174056	0.43008	0.340704	0.518905	0.520709	0.488518	0.492889	0.469359	0.600133	0.440651	0.787351	0.384545	0.518808	0.44791	0.434525	0.572614	0.468985	0.619852	0.519094	0.426209	0.641712	0.580447	0.276578	0.544184	0.478391	0.574547	0.379222
g2	-0.258265	-0.464876	-0.103306	-0.309918	-0.413223	-0.516529	-0.671488	-0.568182	-0.206612	-0.0516529	-0.723141	-0.154959	-0.361571	-0.774794	-0.619835	0.578026	0.538664	0.58257	0.450742	0.608743	0.544174	0.560958	0.428493	0.400401	0.587962	0.639719	0.532457	0.676113	0.467408	0.612776	0.482475	0.606446	0.556131	0.395981	0.477135	0.373889	0.370777	0.446579	0.558433	0.336044	0.624402	0.347334	0.589942	0.414601	0.468771	0.563084	0.426235	0.520757	0.619527	0.372931	0.480336	0.614855	0.361397	0.410817	0.422386	0.488353	0.383726	0.477322	0.399385	0.593544	0.612027	0.62214	0.508303	0.336461	0.568478	0.749397	0.269356	0.493382	0.439217	0.401569	0.4961	0.530655	0.686855	0.669442	0.432583	0.397591	0.52311	0.469105	0.313849	0.254172	0.445347	0.537086	0.32389	0.537911	0.654036	0.519011	0.65608	0.66612	0.519899	0.286289	0.462472	0.54244	0.452007	0.631855	0.628724	0.584839	0.360484	0.458343	0.496068	0.664735
g3	0.0785135	0.141324	0.0314054	0.0942161	0.125622	0.157027	0.204135	0.17273	0.0628108	0.0157027	0.219838	0.0471081	0.109919	0.23554	0.188432	0.668265	0.531613	0.65058	0.594418	0.245405	0.628499	0.437533	0.291055	0.29957	0.373833	0.574061	0.522144	0.653094	0.36055	0.751536	0.595863	0.451998	0.463319	0.596058	0.675888	0.546128	0.479823	0.400642	0.326361	0.462968	0.499904	0.371916	0.556707	0.490129	0.57458	0.323078	0.362767	0.619203	0.732568	0.519896	0.565418	0.449175	0.38171	0.416832	0.405953	0.631946	0.640853	0.401728	0.652657	0.592119	0.44141	0.602855	0.57392	0.527587	0.4556	0.485617	0.48565	0.373705	0.467083	0.40052	0.550348	0.587904	0.518174	0.712819	0.627173	0.32906	0.596858	0.590044	0.610577	0.586911	0.465756	0.544546	0.71522	0.444794	0.640828	0.421785	0.708032	0.477314	0.522592	0.395344	0.530656	0.636846	0.486503	0.555607	0.595547	0.583654	0.524209	0.632527	0.367165	0.522517
g4	0.238258	0.428864	0.0953032	0.28591	0.381213	0.476516	0.619471	0.524167	0.190606	0.0476516	0.667122	0.142955	0.333561	0.714774	0.571819	0.519175	0.535126	0.514072	0.393845	0.460315	0.431776	0.40376	0.599529	0.550018	0.696845	0.543605	0.472365	0.543619	0.495118	0.393786	0.554267	0.445699	0.600591	0.518073	0.341404	0.677908	0.478728	0.45931	0.602911	0.559408	0.56515	0.559863	0.585659	0.553294	0.545654	0.78027	0.57317	0.569458	0.489496	0.58863	0.507838	0.449339	0.663924	0.402682	0.390816	0.423058	0.52653	0.577281	0.705992	0.718708	0.742752	0.482111	0.602608	0.66373	0.410201	0.427134	0.512476	0.676794	0.59409	0.505465	0.496093	0.409525	0.46005	0.501493	0.72049	0.522722	0.385994	0.447411	0.533328	0.473578	0.566565	0.462569	0.717073	0.411217	0.570163	0.366866	0.484113	0.406608	0.550218	0.342713	0.309073	0.492431	0.506493	0.515619	0.582343	0.541081	0.570019	0.323342	0.556792	0.527919
g5	0.0187959	0.0338327	0.00751838	0.0225551	0.0300735	0.0375919	0.0488694	0.0413511	0.0150368	0.00375919	0.0526286	0.0112776	0.0263143	0.0563878	0.0451103	0.670214	0.399039	0.59375	0.571133	0.541485	0.546537	0.480098	0.367453	0.54735	0.655336	0.521626	0.330661	0.628874	0.489438	0.450699	0.427302	0.515747	0.631621	0.365391	0.42726	0.720164	0.631832	0.757791	0.565068	0.592442	0.465924	0.550456	0.464459	0.512224	0.505814	0.626544	0.542886	0.604658	0.581031	0.409189	0.494736	0.276316	0.706028	0.719618	0.356869	0.533945	0.457016	0.587164	0.602062	0.711616	0.265825	0.354896	0.511185	0.452384	0.450548	0.426625	0.846414	0.403871	0.579723	0.410808	0.342349	0.55191	0.649953	0.594388	0.239521	0.627056	0.599158	0.423789	0.295158	0.672053	0.605135	0.571322	0.617444	0.494212	0.697652	0.467041	0.549467	0.308642	0.625379	0.417916	0.483582	0.581788	0.504744	0.50583	0.603906	0.695102	0.595788	0.424097	0.630732	0.43622
g6	-0.488715	-0.879686	-0.195486	-0.586457	-0.781943	-0.977429	-1.27066	-1.07517	-0.390972	-0.0977429	-1.3684	-0.293229	-0.6842	-1.46614	-1.17291	0.431281	0.496274	0.495919	0.527733	0.487254	0.459793	0.508612	0.645158	0.513973	0.538397	0.427815	0.538931	0.683429	0.728351	0.269336	0.469701	0.772426	0.516949	0.544883	0.510569	0.528893	0.458059	0.481759	0.536642	0.325144	0.61234	0.456021	0.453607	0.520158	0.439166	0.464206	0.477351	0.616757	0.671683	0.53073	0.618886	0.542163	0.542787	0.642327	0.588088	0.474802	0.514884	0.587632	0.265005	0.565344	0.445555	0.546503	0.562113	0.452883	0.462442	0.733488	0.519207	0.56158	0.431778	0.526972	0.526965	0.391523	0.660583	0.32081	0.419089	0.611708	0.404709	0.641832	0.453216	0.429397	0.413212	0.512078	0.532582	0.423579	0.542667	0.737086	0.500507	0.637006	0.408809	0.427106	0.700774	0.579498	0.422499	0.349772	0.470922	0.292137	0.545578	0.292191	0.425141	0.548785
g7	-0.454986	-0.818974	-0.181994	-0.545983	-0.727977	-0.909971	-1.18296	-1.00097	-0.363989	-0.0909971	-1.27396	-0.272991	-0.63698	-1.36496	-1.09197	0.444639	0.495681	0.379496	0.745406	0.436359	0.76778	0.594653	0.355027	0.524714	0.466665	0.508765	0.51538	0.495922	0.496616	0.569701	0.613668	0.478633	0.657711	0.435502	0.502448	0.778514	0.539536	0.691853	0.403087	0.441951	0.696021	0.773567	0.418606	0.554932	0.484038	0.454399	0.527265	0.513142	0.40802	0.26683	0.388726	0.307187	0.46738	0.30246	0.427961	0.511287	0.478589	0.560074	0.388168	0.42295	0.508856	0.498714	0.514281	0.561524	0.444138	0.465992	0.470583	0.361948	0.435464	0.564589	0.585966	0.423379	0.526609	0.527752	0.612362	0.43125	0.38182	0.391297	0.499394	0.578678	0.422516	0.560706	0.32648	0.514574	0.450997	0.387857	0.791894	0.458408	0.610952	0.427515	0.703754	0.685562	0.464334	0.37208	0.537879	0.501568	0.308374	0.579512	0.415177	0.346114
g8	-0.0531826	-0.0957287	-0.0212731	-0.0638192	-0.0850922	-0.106365	-0.138275	-0.117002	-0.0425461	-0.0106365	-0.148911	-0.0319096	-0.0744557	-0.159548	-0.127638	0.473747	0.316347	0.390517	0.439293	0.498735	0.225806	0.460473	0.371787	0.836698	0.408139	0.751606	0.536881	0.448125	0.503423	0.572929	0.703893	0.641763	0.462898	0.483307	0.418163	0.652594	0.579709	0.427328	0.501922	0.373069	0.664799	0.515656	0.401708	0.432615	0.44375	0.600582	0.166228	0.595738	0.558293	0.406874	0.58257	0.405046	0.485163	0.49493	0.576812	0.63583	0.519561	0.354098	0.550109	0.450605	0.520651	0.584831	0.456553	0.617055	0.596466	0.480183	0.557366	0.397988	0.511438	0.339234	0.449851	0.644651	0.529004	0.553086	0.496057	0.53891	0.557642	0.49337	0.628477	0.657128	0.666621	0.735148	0.656033	0.675999	0.475039	0.487802	0.402521	0.566629	0.456823	0.533773	0.349725	0.626857	0.54853	0.408926	0.653614	0.487587	0.47361	0.603145	0.512294	0.629121
g9	-0.0564633	-0.101634	-0.0225853	-0.0677559	-0.0903412	-0.112927	-0.146804	-0.124219	-0.0451706	-0.0112927	-0.158097	-0.033878	-0.0790486	-0.16939	-0.135512	0.325652	0.569106	0.553828	0.376025	0.402586	0.521538	0.434004	0.432945	0.520337	0.67452	0.645527	0.310478	0.628485	0.297836	0.320754	0.396235	0.438204	0.412354	0.528061	0.629143	0.425427	0.594682	0.593004	0.422264	0.411485	0.422443	0.396765	0.471637	0.333519	0.634959	0.596654	0.537799	0.584428	0.57105	0.736938	0.54136	0.545714	0.537846	0.387667	0.534145	0.473054	0.537342	0.518712	0.409569	0.440021	0.633513	0.350582	0.452454	0.545015	0.277103	0.599134	0.553933	0.441009	0.384171	0.48986	0.426497	0.296132	0.510713	0.492444	0.623896	0.533597	0.42246	0.644199	0.383789	0.856123	0.739575	0.544921	0.529985	0.786611	0.317565	0.397507	0.573902	0.628881	0.524487	0.616595	0.75477	0.270395	0.58333	0.390105	0.24957	0.573028	0.346242	0.493754	0.400842	0.56161
