genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.464508	0.714628	0.607434	0.393046	0.50024	0.0357314	0.178657	0.428777	0.321583	0.643166	0.0714628	0.214389	0.285851	0.678897	0.142926	0.357314	0.107194	0.535971	0.571703	0.25012	0.5415	0.788142	0.496912	0.572013	0.417839	0.43324	0.635417	0.545268	0.685796	0.531056	0.613205	0.583369	0.520459	0.516489	0.524366	0.415481	0.533945	0.457315	0.623723	0.535363	0.469068	0.609596	0.532197	0.575371	0.40426	0.446881	0.448186	0.566054	0.391664	0.481389	0.451495	0.465103	0.572591	0.494773	0.361903	0.484384	0.456082	0.437765	0.763659	0.468165	0.438708	0.463236	0.619963	0.225081	0.378702	0.64054	0.549985	0.56358	0.550371	0.541324	0.652998	0.27333	0.362253	0.513111	0.813931	0.425789	0.454892	0.559062	0.621367	0.453269	0.576894	0.538191	0.579237	0.467169	0.520111	0.620841	0.435413	0.304502	0.300095	0.533478	0.518969	0.492048	0.640814	0.381578	0.487636	0.415203	0.660586	0.61341	0.442319	0.425084
g1	-0.960652	-1.47793	-1.25624	-0.812859	-1.03455	-0.0738963	-0.369482	-0.886756	-0.665067	-1.33013	-0.147793	-0.443378	-0.59117	-1.40403	-0.295585	-0.738963	-0.221689	-1.10844	-1.18234	-0.517274	0.432772	0.730968	0.580469	0.315748	0.528455	0.529635	0.465466	0.52245	0.552291	0.391977	0.376589	0.57778	0.481645	0.489786	0.462327	0.701248	0.5852	0.610233	0.250553	0.573273	0.351292	0.64476	0.455611	0.64085	0.570531	0.72012	0.385557	0.561624	0.560687	0.415002	0.43844	0.347843	0.606642	0.409278	0.407851	0.583844	0.512665	0.393476	0.3534	0.506356	0.520833	0.509192	0.541475	0.445953	0.325048	0.580208	0.542205	0.426635	0.495762	0.389755	0.464459	0.497491	0.456054	0.615623	0.379922	0.626436	0.424964	0.360282	0.438613	0.43411	0.601872	0.42624	0.539972	0.708882	0.59826	0.498275	0.602954	0.441789	0.433121	0.468905	0.520915	0.267036	0.418269	0.443493	0.422432	0.530354	0.667373	0.531609	0.471104	0.463798
g2	-0.0800809	-0.123201	-0.104721	-0.0677608	-0.086241	-0.00616007	-0.0308003	-0.0739208	-0.0554406	-0.110881	-0.0123201	-0.0369604	-0.0492805	-0.117041	-0.0246403	-0.0616007	-0.0184802	-0.092401	-0.0985611	-0.0431205	0.322397	0.658603	0.561905	0.549551	0.658908	0.417825	0.548874	0.503939	0.382299	0.378118	0.534655	0.375583	0.748627	0.594469	0.363945	0.715593	0.573019	0.39169	0.487902	0.470432	0.215146	0.388615	0.509705	0.497487	0.507091	0.411765	0.469259	0.746015	0.565911	0.737433	0.401912	0.538909	0.473924	0.658387	0.497112	0.516306	0.61034	0.625397	0.644876	0.515324	0.509556	0.485686	0.450472	0.648283	0.578756	0.478472	0.603611	0.517393	0.238873	0.389806	0.500717	0.55623	0.647941	0.278704	0.562075	0.605294	0.615919	0.507306	0.533764	0.550027	0.452514	0.320298	0.562492	0.484582	0.175696	0.468529	0.788662	0.675449	0.432256	0.728312	0.261996	0.463929	0.468981	0.703403	0.45289	0.513435	0.528034	0.542766	0.518748	0.659917
g3	-0.714854	-1.09978	-0.93481	-0.604877	-0.769843	-0.0549888	-0.274944	-0.659866	-0.494899	-0.989798	-0.109978	-0.329933	-0.43991	-1.04479	-0.219955	-0.549888	-0.164966	-0.824832	-0.879821	-0.384922	0.600105	0.416542	0.634028	0.522923	0.361888	0.404026	0.549588	0.524962	0.547813	0.367492	0.564999	0.523621	0.443339	0.47571	0.427978	0.657203	0.462121	0.478641	0.558626	0.777874	0.781296	0.311798	0.165911	0.376493	0.520984	0.635444	0.571505	0.665033	0.557079	0.396004	0.397513	0.567441	0.406588	0.523883	0.5335	0.39086	0.36901	0.48916	0.508172	0.555827	0.501713	0.49341	0.387451	0.562502	0.515831	0.447076	0.40911	0.426768	0.571634	0.444027	0.325901	0.558039	0.572205	0.503658	0.472353	0.375086	0.704953	0.656459	0.420844	0.591799	0.621834	0.430389	0.518277	0.543554	0.585474	0.339996	0.555458	0.595157	0.571791	0.512614	0.478569	0.547874	0.468673	0.505801	0.5792	0.200758	0.496467	0.266357	0.496478	0.693197
g4	-0.84174	-1.29499	-1.10074	-0.712242	-0.90649	-0.0647493	-0.323746	-0.776991	-0.582743	-1.16549	-0.129499	-0.388496	-0.517994	-1.23024	-0.258997	-0.647493	-0.194248	-0.971239	-1.03599	-0.453245	0.401917	0.474503	0.432281	0.529284	0.594145	0.592363	0.640697	0.418208	0.416476	0.517427	0.41648	0.663655	0.436028	0.499288	0.346483	0.491331	0.536285	0.412374	0.470517	0.560774	0.536281	0.603036	0.564568	0.311849	0.49392	0.518914	0.619276	0.636592	0.529818	0.61731	0.569412	0.572062	0.504079	0.49404	0.418957	0.452148	0.471835	0.3268	0.455954	0.43777	0.624572	0.633292	0.480321	0.518523	0.452993	0.459527	0.410687	0.716	0.367224	0.437783	0.521555	0.34968	0.506487	0.555896	0.561504	0.634228	0.503776	0.489735	0.603585	0.410102	0.44306	0.489569	0.565385	0.574012	0.591844	0.451187	0.428157	0.46756	0.65237	0.408618	0.608619	0.674003	0.446024	0.456428	0.648632	0.369276	0.47824	0.427555	0.308034	0.62973
g5	-0.913266	-1.40502	-1.19427	-0.772764	-0.983517	-0.0702512	-0.351256	-0.843015	-0.632261	-1.26452	-0.140502	-0.421507	-0.56201	-1.33477	-0.281005	-0.702512	-0.210754	-1.05377	-1.12402	-0.491759	0.515872	0.447413	0.534763	0.501209	0.51451	0.448673	0.816944	0.52424	0.513527	0.495769	0.395133	0.558039	0.509352	0.581324	0.617521	0.495204	0.493708	0.609548	0.635659	0.682057	0.385281	0.395805	0.392992	0.327977	0.282237	0.363326	0.543779	0.521035	0.443394	0.478379	0.501557	0.562959	0.424001	0.665934	0.478611	0.587758	0.309523	0.42992	0.472956	0.37261	0.528213	0.507539	0.374975	0.573546	0.51031	0.402393	0.601021	0.589333	0.449309	0.418853	0.369559	0.513835	0.575302	0.467497	0.493601	0.379207	0.687774	0.35552	0.423116	0.581409	0.464665	0.375563	0.494296	0.501032	0.756276	0.519343	0.372154	0.512557	0.582948	0.366176	0.358977	0.621928	0.429601	0.5672	0.589208	0.527831	0.515585	0.789725	0.598768	0.416557
g6	0.185727	0.285733	0.242873	0.157153	0.200013	0.0142867	0.0714333	0.17144	0.12858	0.25716	0.0285733	0.08572	0.114293	0.271447	0.0571466	0.142867	0.04286	0.2143	0.228587	0.100007	0.583426	0.744506	0.512973	0.692823	0.618731	0.634153	0.577562	0.639756	0.408176	0.531397	0.484468	0.580778	0.528892	0.663844	0.316934	0.593442	0.424861	0.498362	0.390299	0.603156	0.5286	0.449635	0.380715	0.515672	0.516666	0.619037	0.462644	0.464056	0.603977	0.657255	0.494653	0.34149	0.506446	0.397652	0.514537	0.494718	0.540469	0.612019	0.483685	0.41294	0.404123	0.532897	0.593689	0.66162	0.609029	0.406564	0.388032	0.515748	0.443144	0.572884	0.633689	0.494222	0.574666	0.578181	0.681352	0.483202	0.36843	0.46932	0.534467	0.374535	0.508119	0.431158	0.759618	0.497136	0.665357	0.437696	0.635363	0.759976	0.382098	0.291983	0.651327	0.590002	0.545627	0.400337	0.789317	0.696427	0.465473	0.64185	0.451431	0.572196
g7	0.920809	1.41663	1.20413	0.779146	0.99164	0.0708314	0.354157	0.849977	0.637483	1.27497	0.141663	0.424989	0.566651	1.3458	0.283326	0.708314	0.212494	1.06247	1.1333	0.49582	0.543733	0.438553	0.466246	0.528555	0.526549	0.463824	0.367915	0.520896	0.525395	0.294635	0.471365	0.613684	0.704743	0.368165	0.456637	0.478202	0.542124	0.518785	0.506903	0.574588	0.644553	0.414558	0.612739	0.345196	0.492894	0.412815	0.634394	0.500186	0.634229	0.517453	0.670873	0.513981	0.706438	0.304123	0.497543	0.519911	0.468234	0.369732	0.65424	0.671046	0.258362	0.674109	0.65489	0.357246	0.486502	0.507574	0.216829	0.650007	0.490665	0.549964	0.774105	0.564283	0.585864	0.550892	0.457976	0.512793	0.578837	0.52216	0.495668	0.452097	0.227152	0.414311	0.432228	0.622088	0.742522	0.640929	0.410412	0.534115	0.691338	0.531782	0.647341	0.568393	0.599388	0.479732	0.510239	0.335077	0.549472	0.601967	0.522556	0.537211
g8	0.654167	1.00641	0.85545	0.553526	0.704488	0.0503206	0.251603	0.603847	0.452885	0.90577	0.100641	0.301923	0.402565	0.956091	0.201282	0.503206	0.150962	0.754808	0.805129	0.352244	0.438483	0.513772	0.38151	0.405454	0.436612	0.466851	0.548172	0.467161	0.420467	0.580718	0.508892	0.513486	0.34508	0.643014	0.70177	0.639338	0.500545	0.574024	0.451881	0.465046	0.395606	0.471417	0.626825	0.386157	0.553092	0.563716	0.552099	0.656992	0.549166	0.329653	0.541245	0.426557	0.581545	0.565448	0.531281	0.63051	0.420484	0.421173	0.533222	0.374882	0.662483	0.157694	0.533421	0.427693	0.527536	0.623398	0.243448	0.690741	0.526587	0.296926	0.655379	0.483212	0.436956	0.33908	0.478597	0.487926	0.357654	0.475913	0.507573	0.443869	0.559676	0.623719	0.248767	0.340134	0.383168	0.527303	0.446928	0.425146	0.623451	0.372956	0.404699	0.36619	0.36114	0.508959	0.598494	0.510935	0.575927	0.351926	0.298513	0.443765
g9	0.274339	0.422059	0.35875	0.232133	0.295441	0.021103	0.105515	0.253236	0.189927	0.379853	0.0422059	0.126618	0.168824	0.400956	0.0844118	0.21103	0.0633089	0.316544	0.337647	0.147721	0.456799	0.51434	0.575275	0.45119	0.606689	0.334132	0.572746	0.449736	0.539099	0.407179	0.307051	0.787939	0.400528	0.56108	0.446659	0.620481	0.544236	0.547831	0.40457	0.506363	0.51124	0.573488	0.395117	0.440484	0.596369	0.334821	0.665752	0.347469	0.510948	0.417236	0.532044	0.354582	0.491398	0.472243	0.551298	0.383697	0.417362	0.371611	0.627415	0.27769	0.424713	0.513636	0.372401	0.282529	0.594769	0.421122	0.545927	0.48664	0.461803	0.587121	0.48087	0.601021	0.413834	0.513858	0.641146	0.441283	0.654702	0.720764	0.472046	0.530753	0.340589	0.39377	0.248816	0.543242	0.530551	0.43696	0.546924	0.407601	0.48954	0.694957	0.572368	0.433417	0.476418	0.42469	0.678054	0.462796	0.423647	0.741184	0.585155	0.428802
