genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.38138	-0.502321	-0.627902	-1.00464	-0.12558	-1.2558	-1.63254	-0.251161	-0.879062	-1.75812	-1.13022	-0.376741	-1.50696	-1.8837	-0.753482	0.360053	0.502354	0.366851	0.582633	0.444567	0.386879	0.670026	0.668244	0.426252	0.575015	0.505574	0.477924	0.40477	0.631259	0.507319	0.368636	0.576198	0.717162	0.700697	0.561663	0.452817	0.612673	0.520654	0.46843	0.447421	0.623044	0.452742	0.568281	0.521149	0.451484	0.762731	0.42261	0.594	0.440705	0.372921	0.452139	0.662491	0.56926	0.62861	0.50936	0.66669	0.48918	0.592757	0.437806	0.410878	0.432731	0.365032	0.438099	0.503695	0.515467	0.631303	0.39384	0.630181	0.597408	0.508217	0.510994	0.625179	0.430171	0.805905	0.583112	0.706145	0.441	0.55632	0.481701	0.425293	0.562036	0.444749	0.509623	0.684277	0.434006	0.430114	0.438456	0.467712	0.422836	0.756755	0.551718	0.584874	0.613537	0.404237	0.54079	0.814291	0.474989	0.364461	0.503024	0.617176
g1	-0.577681	-0.210066	-0.262582	-0.420131	-0.0525164	-0.525164	-0.682713	-0.105033	-0.367615	-0.73523	-0.472648	-0.157549	-0.630197	-0.787746	-0.315099	0.415484	0.532039	0.442508	0.622972	0.669705	0.561121	0.298405	0.678268	0.708462	0.339829	0.46427	0.583177	0.374214	0.36028	0.570469	0.452449	0.5845	0.701981	0.43141	0.449375	0.730512	0.374824	0.673579	0.631673	0.57833	0.584734	0.637996	0.51613	0.510174	0.475388	0.532023	0.503667	0.491417	0.435248	0.623066	0.435765	0.626886	0.591236	0.386414	0.748256	0.392622	0.495497	0.546004	0.480444	0.641756	0.435324	0.633422	0.577276	0.497289	0.586283	0.605383	0.593132	0.630887	0.571112	0.467555	0.418098	0.602437	0.542584	0.359324	0.538635	0.355739	0.684583	0.426363	0.271302	0.516569	0.468147	0.489504	0.447495	0.655308	0.426716	0.404531	0.417179	0.516723	0.647088	0.320217	0.440216	0.769817	0.665273	0.455473	0.560999	0.593987	0.490934	0.505674	0.550419	0.642833
g2	-0.731662	-0.266059	-0.332574	-0.532118	-0.0665148	-0.665148	-0.864692	-0.13303	-0.465603	-0.931207	-0.598633	-0.199544	-0.798177	-0.997721	-0.399089	0.502597	0.401707	0.397079	0.473876	0.485391	0.780478	0.515086	0.587935	0.502404	0.502997	0.391635	0.550607	0.610869	0.588585	0.392498	0.372323	0.450541	0.480367	0.720557	0.422134	0.546539	0.250961	0.55879	0.560389	0.534747	0.45955	0.461683	0.449709	0.465426	0.466053	0.588643	0.492521	0.522051	0.456591	0.579133	0.491043	0.491983	0.550537	0.518407	0.514594	0.485135	0.501557	0.494721	0.578053	0.539151	0.448794	0.399415	0.311574	0.467419	0.245997	0.745636	0.466564	0.701541	0.613659	0.481562	0.571703	0.604698	0.354121	0.585658	0.676447	0.470936	0.615868	0.644406	0.423393	0.454224	0.510736	0.557487	0.49535	0.437563	0.572659	0.418526	0.435849	0.61589	0.365536	0.408068	0.499428	0.443259	0.451227	0.393685	0.587036	0.408963	0.452212	0.631188	0.474381	0.539678
g3	-1.08791	-0.395604	-0.494505	-0.791208	-0.0989011	-0.989011	-1.28571	-0.197802	-0.692307	-1.38461	-0.890109	-0.296703	-1.18681	-1.48352	-0.593406	0.489429	0.610692	0.705047	0.474594	0.291781	0.669825	0.391135	0.553698	0.710981	0.436252	0.456598	0.460149	0.550895	0.658339	0.460017	0.618081	0.41588	0.539091	0.52931	0.359028	0.506256	0.612164	0.548682	0.376856	0.451404	0.482197	0.487112	0.434353	0.597974	0.427267	0.535456	0.454412	0.473784	0.434243	0.544605	0.634876	0.582579	0.492858	0.414884	0.335002	0.469706	0.527111	0.624724	0.457189	0.684269	0.518864	0.443703	0.297143	0.50463	0.57548	0.465763	0.543496	0.30771	0.531184	0.658596	0.594298	0.482608	0.578548	0.491234	0.357495	0.591875	0.43343	0.59046	0.57318	0.80641	0.55952	0.50889	0.310997	0.453063	0.537614	0.438699	0.617252	0.429816	0.395455	0.490102	0.403841	0.517671	0.420516	0.443442	0.42788	0.37254	0.550041	0.33854	0.569037	0.420031
g4	-1.05377	-0.38319	-0.478987	-0.76638	-0.0957975	-0.957975	-1.24537	-0.191595	-0.670582	-1.34116	-0.862177	-0.287392	-1.14957	-1.43696	-0.574785	0.604555	0.284321	0.415156	0.535209	0.566107	0.411297	0.442244	0.546596	0.381019	0.670661	0.455231	0.419699	0.548268	0.522375	0.457676	0.318234	0.480546	0.396551	0.452733	0.432102	0.472059	0.443087	0.455769	0.512874	0.570109	0.403755	0.465356	0.606532	0.427107	0.525408	0.56629	0.422485	0.564674	0.422743	0.842553	0.568349	0.472288	0.663719	0.563383	0.47112	0.493725	0.513071	0.37561	0.458302	0.555268	0.600907	0.493741	0.548011	0.389326	0.452666	0.635005	0.439847	0.567503	0.516486	0.650302	0.492456	0.580478	0.548914	0.504001	0.464483	0.583464	0.449016	0.433501	0.586398	0.420503	0.622894	0.823235	0.39316	0.577987	0.562211	0.663831	0.731873	0.633419	0.581448	0.676085	0.568099	0.479602	0.468683	0.58918	0.454374	0.387559	0.675747	0.375098	0.69184	0.455258
g5	-0.148558	-0.0540211	-0.0675264	-0.108042	-0.0135053	-0.135053	-0.175569	-0.0270106	-0.0945369	-0.189074	-0.121547	-0.0405158	-0.162063	-0.202579	-0.0810317	0.464499	0.646627	0.374438	0.503386	0.64425	0.733152	0.610273	0.405096	0.546407	0.513348	0.675173	0.895213	0.423866	0.619	0.558075	0.46675	0.686793	0.678836	0.317524	0.712161	0.62719	0.535153	0.420056	0.70714	0.452469	0.449949	0.485205	0.486835	0.475288	0.405945	0.456758	0.46011	0.517375	0.46411	0.409079	0.680387	0.454018	0.438258	0.360628	0.404051	0.47614	0.486083	0.368534	0.535573	0.812149	0.44324	0.532271	0.711875	0.391721	0.645441	0.457612	0.49208	0.455488	0.366026	0.388593	0.486652	0.48314	0.588384	0.784191	0.490946	0.434181	0.559886	0.540437	0.34361	0.400341	0.503027	0.647575	0.46201	0.523343	0.41367	0.445485	0.509894	0.365773	0.677306	0.425449	0.485343	0.49141	0.526528	0.712584	0.439189	0.404371	0.446329	0.344432	0.399955	0.477143
g6	-0.99947	-0.363444	-0.454305	-0.726888	-0.090861	-0.90861	-1.18119	-0.181722	-0.636027	-1.27205	-0.817749	-0.272583	-1.09033	-1.36291	-0.545166	0.472006	0.423577	0.541017	0.549692	0.391858	0.477084	0.483503	0.309848	0.428069	0.510227	0.43031	0.349272	0.616291	0.344807	0.631531	0.571021	0.37861	0.683901	0.311316	0.500577	0.702086	0.456197	0.816327	0.637902	0.552771	0.384734	0.614376	0.664022	0.607179	0.579447	0.530434	0.539622	0.51511	0.501032	0.606684	0.295974	0.41701	0.789065	0.570215	0.33982	0.447502	0.463038	0.518616	0.606167	0.381734	0.517668	0.362869	0.72611	0.425855	0.58783	0.606495	0.433119	0.543557	0.583943	0.245935	0.451137	0.667187	0.590285	0.462362	0.617298	0.32455	0.643015	0.487225	0.589305	0.545576	0.470009	0.61574	0.576526	0.63855	0.761719	0.5015	0.668352	0.523513	0.684739	0.554047	0.425821	0.675323	0.428175	0.504209	0.493284	0.408789	0.440661	0.660856	0.653253	0.533306
g7	-0.573793	-0.208652	-0.260815	-0.417304	-0.052163	-0.52163	-0.678119	-0.104326	-0.365141	-0.730282	-0.469467	-0.156489	-0.625956	-0.782446	-0.312978	0.365248	0.446508	0.582605	0.580392	0.554842	0.409971	0.359486	0.584441	0.63225	0.392072	0.49468	0.620095	0.571366	0.582003	0.39109	0.492349	0.503423	0.326654	0.521756	0.675409	0.380923	0.433764	0.613468	0.359859	0.315731	0.579232	0.701463	0.436014	0.42864	0.641072	0.252426	0.366336	0.749909	0.556671	0.41486	0.475093	0.706899	0.552038	0.429775	0.670328	0.532804	0.4474	0.461457	0.597384	0.7474	0.540777	0.351111	0.519675	0.551842	0.426529	0.475011	0.544295	0.593328	0.265236	0.538959	0.444892	0.607841	0.755672	0.517159	0.574514	0.404546	0.726214	0.627225	0.511848	0.426591	0.578819	0.599492	0.465559	0.339932	0.697563	0.673029	0.451047	0.520269	0.694097	0.784656	0.59178	0.52406	0.421538	0.481465	0.381029	0.515709	0.641372	0.817733	0.650997	0.508585
g8	0.538623	0.195863	0.244829	0.391726	0.0489658	0.489658	0.636555	0.0979315	0.34276	0.685521	0.440692	0.146897	0.587589	0.734486	0.293795	0.348172	0.509195	0.408797	0.600639	0.511304	0.378573	0.643898	0.673303	0.576358	0.638995	0.655393	0.404975	0.523391	0.485886	0.502778	0.566155	0.571898	0.664096	0.480596	0.715062	0.412517	0.413922	0.504671	0.442263	0.209852	0.60764	0.431618	0.609537	0.528018	0.566339	0.47076	0.497984	0.513269	0.461399	0.363631	0.370135	0.663808	0.518259	0.439426	0.632814	0.547666	0.490733	0.638554	0.632137	0.359864	0.474691	0.551954	0.458233	0.505734	0.286571	0.528511	0.424721	0.474907	0.520077	0.4708	0.566087	0.734894	0.503919	0.461188	0.535055	0.419348	0.582311	0.777866	0.51782	0.42594	0.46126	0.402869	0.442649	0.663047	0.403473	0.556985	0.638942	0.587274	0.570141	0.529498	0.424773	0.478627	0.372167	0.41172	0.399466	0.328087	0.49851	0.568391	0.546472	0.541574
g9	0.402147	0.146235	0.182794	0.29247	0.0365588	0.365588	0.475264	0.0731176	0.255911	0.511823	0.329029	0.109676	0.438705	0.548382	0.219353	0.724271	0.613723	0.613467	0.448761	0.392875	0.381131	0.555361	0.583638	0.295718	0.3541	0.573515	0.484812	0.653629	0.635788	0.622641	0.639763	0.584912	0.446058	0.486743	0.552753	0.598995	0.412483	0.343163	0.345464	0.511091	0.496428	0.35095	0.602238	0.465617	0.626555	0.547571	0.54874	0.505703	0.266614	0.686467	0.459133	0.374509	0.397373	0.72241	0.475932	0.395147	0.476025	0.495135	0.535934	0.695266	0.361988	0.620822	0.343354	0.454982	0.298189	0.507886	0.613558	0.267272	0.463784	0.566092	0.647252	0.686053	0.462889	0.538875	0.546842	0.461974	0.420089	0.443007	0.656957	0.518617	0.551248	0.610043	0.395678	0.443242	0.533418	0.416297	0.494292	0.426954	0.56406	0.497567	0.632486	0.51309	0.474052	0.649045	0.399259	0.365656	0.523679	0.472677	0.624394	0.559374
