genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.164345	0.0597617	0.0896425	0.194225	0.104583	0.134464	0.0747021	0.0149404	0.0298808	0.209166	0.149404	0.119523	0.0448213	0.179285	0.224106	0.411344	0.781498	0.427791	0.374941	0.656608	0.519283	0.555886	0.493855	0.645261	0.543479	0.611191	0.73415	0.400457	0.470058	0.455618	0.382196	0.743153	0.490794	0.537566	0.597702	0.534943	0.54911	0.500939	0.537661	0.663406	0.449409	0.443083	0.405337	0.553198	0.414526	0.542772	0.665325	0.622406	0.57379	0.599486	0.554967	0.64387	0.476227	0.381283	0.780693	0.374066	0.533813	0.51365	0.59692	0.66003	0.740035	0.623429	0.724617	0.530622	0.643901	0.613087	0.385884	0.629782	0.586191	0.653493	0.612203	0.658248	0.510085	0.77233	0.552878	0.700732	0.542673	0.262387	0.413533	0.541522	0.553409	0.562186	0.684933	0.455903	0.449663	0.822333	0.509491	0.499747	0.628572	0.540402	0.487382	0.410214	0.373065	0.279887	0.572709	0.53248	0.694679	0.340092	0.558171	0.518306
g1	0.62997	0.22908	0.34362	0.74451	0.40089	0.51543	0.28635	0.05727	0.11454	0.80178	0.5727	0.45816	0.17181	0.68724	0.85905	0.628987	0.305863	0.758604	0.37788	0.549792	0.595596	0.627219	0.403014	0.724083	0.575293	0.661644	0.450827	0.428127	0.614739	0.423574	0.510354	0.792802	0.478578	0.43824	0.644903	0.503395	0.544671	0.558695	0.531538	0.461199	0.641401	0.318074	0.573688	0.659512	0.378617	0.527533	0.646825	0.337453	0.547598	0.605177	0.725366	0.447202	0.56343	0.512405	0.636791	0.602697	0.573063	0.589973	0.58158	0.629669	0.391408	0.676023	0.560791	0.453125	0.490396	0.660144	0.310764	0.564045	0.576597	0.506305	0.734137	0.484814	0.447652	0.697642	0.541142	0.552842	0.504305	0.349565	0.527532	0.657344	0.536782	0.661166	0.569941	0.545613	0.52163	0.470904	0.309886	0.511199	0.534816	0.697002	0.581778	0.477352	0.774646	0.695028	0.503211	0.583949	0.649543	0.376271	0.76321	0.425983
g2	1.24767	0.453698	0.680547	1.47452	0.793971	1.02082	0.567122	0.113424	0.226849	1.58794	1.13424	0.907396	0.340273	1.36109	1.70137	0.569735	0.383694	0.510065	0.49866	0.768485	0.470251	0.456797	0.600262	0.410511	0.4184	0.366964	0.45124	0.42895	0.444088	0.687592	0.549204	0.626683	0.527714	0.497723	0.646844	0.55524	0.370425	0.732086	0.602928	0.389996	0.616558	0.666324	0.753949	0.594677	0.714629	0.323212	0.565888	0.431527	0.421686	0.507881	0.742992	0.403146	0.453374	0.560259	0.420404	0.608676	0.606624	0.409777	0.395137	0.58159	0.772396	0.609139	0.614948	0.713279	0.407096	0.756968	0.690303	0.706513	0.616867	0.524161	0.550875	0.612523	0.507607	0.348162	0.663527	0.692717	0.539216	0.518876	0.656216	0.689464	0.66963	0.653635	0.608577	0.720853	0.728588	0.702889	0.520892	0.558637	0.534117	0.630942	0.676856	0.672006	0.601673	0.466214	0.473498	0.558438	0.645422	0.512196	0.654576	0.563751
g3	0.0674695	0.0245344	0.0368015	0.0797366	0.0429351	0.0552023	0.0306679	0.00613359	0.0122672	0.0858702	0.0613359	0.0490687	0.0184008	0.073603	0.0920038	0.58597	0.363803	0.749065	0.393443	0.641716	0.602322	0.587564	0.487672	0.671153	0.417334	0.513858	0.488476	0.591951	0.64976	0.621627	0.752128	0.5732	0.57919	0.663042	0.539398	0.595609	0.763553	0.464273	0.539117	0.444292	0.531396	0.535964	0.540699	0.564151	0.433457	0.513074	0.454643	0.431717	0.482155	0.773834	0.442906	0.535643	0.667466	0.648845	0.508131	0.767178	0.434575	0.743918	0.639314	0.319313	0.476016	0.4736	0.558961	0.582597	0.576162	0.553	0.527459	0.472514	0.570321	0.572942	0.495015	0.472092	0.543608	0.504488	0.500035	0.457377	0.492941	0.470714	0.482479	0.556034	0.552836	0.644823	0.550168	0.444017	0.461816	0.603682	0.481448	0.498714	0.501272	0.76931	0.396916	0.387182	0.505476	0.589682	0.585323	0.643084	0.643495	0.474011	0.537234	0.630933
g4	0.401991	0.146178	0.219268	0.47508	0.255812	0.328901	0.182723	0.0365446	0.0730892	0.511625	0.365446	0.292357	0.109634	0.438535	0.548169	0.572568	0.422682	0.473835	0.576026	0.762946	0.489049	0.548971	0.722601	0.678695	0.596026	0.587993	0.482976	0.452114	0.50666	0.645504	0.526205	0.700002	0.586942	0.444684	0.423071	0.480122	0.525514	0.662686	0.570461	0.429669	0.476049	0.543254	0.683568	0.607137	0.413179	0.419676	0.644833	0.704698	0.492039	0.490708	0.428846	0.453576	0.487427	0.399721	0.578229	0.707663	0.554446	0.679647	0.406996	0.703942	0.380812	0.513477	0.823394	0.399901	0.545858	0.667642	0.476616	0.516523	0.680188	0.554831	0.454592	0.554816	0.668292	0.515333	0.648803	0.437456	0.511476	0.706731	0.619113	0.664519	0.705538	0.396973	0.393154	0.631162	0.698831	0.557737	0.652597	0.674304	0.687985	0.44704	0.517336	0.584696	0.69598	0.754978	0.53096	0.577352	0.371497	0.598814	0.599665	0.569107
g5	0.8024	0.291782	0.437673	0.948291	0.510618	0.656509	0.364727	0.0729455	0.145891	1.02124	0.729455	0.583564	0.218836	0.875345	1.09418	0.62038	0.736772	0.493332	0.70643	0.327066	0.473341	0.636005	0.651172	0.675113	0.714471	0.484526	0.547173	0.459677	0.712813	0.596302	0.507553	0.633387	0.559345	0.331145	0.505258	0.70303	0.556964	0.680523	0.478849	0.654075	0.678594	0.618335	0.660203	0.609524	0.589575	0.683414	0.401777	0.647712	0.51909	0.443686	0.717141	0.498505	0.535354	0.460321	0.525121	0.474311	0.527725	0.375229	0.71168	0.55112	0.547484	0.616292	0.385495	0.668242	0.673448	0.689087	0.433539	0.614823	0.489901	0.605069	0.514727	0.663114	0.624245	0.613679	0.572599	0.535793	0.720351	0.495327	0.333581	0.65085	0.497155	0.464579	0.603229	0.763201	0.683631	0.554231	0.635985	0.646258	0.522537	0.448749	0.68675	0.597953	0.506984	0.423574	0.55715	0.502522	0.612697	0.42092	0.667565	0.478906
g6	-1.41429	-0.514289	-0.771433	-1.67144	-0.900005	-1.15715	-0.642861	-0.128572	-0.257144	-1.80001	-1.28572	-1.02858	-0.385716	-1.54287	-1.92858	0.685782	0.461187	0.477897	0.634286	0.462919	0.808764	0.575094	0.518089	0.52897	0.368193	0.584209	0.696975	0.606755	0.535182	0.614036	0.498659	0.461326	0.458396	0.359419	0.600879	0.443145	0.596579	0.363085	0.475526	0.540141	0.480804	0.472165	0.680872	0.503806	0.454643	0.552058	0.526693	0.329643	0.651104	0.592237	0.655435	0.659087	0.575711	0.499753	0.68999	0.405722	0.651854	0.779862	0.531792	0.530252	0.467981	0.627172	0.611642	0.725424	0.521346	0.640231	0.45318	0.429681	0.603557	0.388181	0.628549	0.550801	0.538808	0.638714	0.659486	0.459513	0.564374	0.651304	0.547817	0.427201	0.462891	0.404122	0.525831	0.608338	0.596344	0.382509	0.582857	0.477142	0.557955	0.688313	0.365107	0.577578	0.434376	0.600937	0.654069	0.543472	0.671569	0.635438	0.454625	0.608902
g7	-0.634903	-0.230874	-0.346311	-0.75034	-0.404029	-0.519466	-0.288592	-0.0577185	-0.115437	-0.808058	-0.577185	-0.461748	-0.173155	-0.692621	-0.865777	0.40825	0.630314	0.683423	0.59077	0.584123	0.353613	0.419725	0.592328	0.665944	0.722989	0.403727	0.387828	0.56519	0.728656	0.56205	0.52229	0.515632	0.626015	0.538521	0.487869	0.602727	0.644465	0.512619	0.390855	0.771363	0.593912	0.660598	0.614834	0.5877	0.505807	0.615602	0.409493	0.578164	0.661197	0.60177	0.702584	0.480909	0.566999	0.463125	0.837938	0.648844	0.602588	0.452981	0.549615	0.674281	0.457633	0.27744	0.465758	0.805638	0.527193	0.395312	0.476102	0.556951	0.414942	0.452189	0.522256	0.512743	0.392989	0.507146	0.622251	0.605343	0.464701	0.711552	0.480001	0.374655	0.448395	0.56733	0.626512	0.412224	0.590846	0.693447	0.561702	0.67738	0.671195	0.594195	0.532305	0.559749	0.532299	0.381509	0.643896	0.512106	0.606095	0.508175	0.587021	0.550831
g8	-0.306964	-0.111623	-0.167435	-0.362775	-0.195341	-0.251152	-0.139529	-0.0279058	-0.0558116	-0.390681	-0.279058	-0.223246	-0.0837174	-0.334869	-0.418587	0.375375	0.532674	0.539934	0.599404	0.630426	0.387561	0.560736	0.672861	0.719019	0.476444	0.667432	0.514993	0.537602	0.611288	0.665483	0.523513	0.627013	0.508435	0.658481	0.389624	0.755922	0.735371	0.420178	0.508325	0.685613	0.4959	0.716573	0.403357	0.400203	0.603372	0.480246	0.752656	0.616713	0.495759	0.519714	0.40642	0.448003	0.521074	0.626988	0.537967	0.62712	0.632684	0.481805	0.54347	0.50879	0.638367	0.666148	0.5132	0.473323	0.658869	0.512915	0.426267	0.664263	0.683927	0.603313	0.546485	0.699786	0.576204	0.561765	0.472976	0.542991	0.544578	0.543339	0.456426	0.585591	0.4358	0.545614	0.507335	0.454959	0.816579	0.581219	0.588295	0.715943	0.618702	0.51189	0.462093	0.442153	0.5456	0.499125	0.460137	0.628535	0.589728	0.557474	0.457212	0.483438
g9	1.13722	0.413535	0.620302	1.34399	0.723685	0.930453	0.516918	0.103384	0.206767	1.44737	1.03384	0.827069	0.310151	1.2406	1.55075	0.463615	0.502883	0.515618	0.565703	0.541962	0.64432	0.615158	0.442007	0.41175	0.497116	0.55201	0.512247	0.761541	0.471439	0.442253	0.563874	0.486104	0.530058	0.353363	0.555282	0.525598	0.511057	0.569112	0.419699	0.372856	0.517834	0.443169	0.694095	0.374104	0.55549	0.575354	0.48691	0.606652	0.745138	0.605263	0.582565	0.539414	0.507856	0.387716	0.543341	0.702216	0.740371	0.572912	0.563496	0.611516	0.430561	0.537111	0.714125	0.724588	0.464537	0.680758	0.536377	0.598486	0.656479	0.420228	0.613755	0.543633	0.622466	0.49141	0.532146	0.485247	0.537602	0.73129	0.559555	0.506518	0.515927	0.724567	0.717208	0.542798	0.449532	0.579691	0.548057	0.455776	0.491461	0.769463	0.663124	0.517464	0.490901	0.641758	0.711363	0.627963	0.664461	0.310658	0.594132	0.624029
