genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	-0.100822047675	1.83451682966	0.549585502643	-0.0917279104489	-0.823413405611	-0.00682693780327	-0.0237091451863	1.53186709707	-0.266279919019	-0.202771161723	-0.114649798368	1.25196398834	1.44267103784	-0.131700208522	-1.66718206608	-2.02730712985	-0.473993204767	0.150751732857	-0.132075578684	0.382839220692	-0.244990358353	-0.665812165388	0.849458516146	0.392783962341	-0.867118177999	1.26601424764	-0.850692451357	0.0779494566868	0.691747391148	0.826486832809	-1.41015291204	0.806375220049	0.779610512475	1.21932355953	-0.607543351539	0.591513390768	0.0806448297377	0.61341984526	-0.513306316608	-0.263831549695	-0.321690257477	1.41108095554	1.46807312669	-0.35354127815	-1.27904047914	0.275885743278	0.79400180258	0.49055065859	0.163828858718	0.695438818986	-0.0267564137859	0.073739287574	-1.35097924285	-1.00542027927	-1.42300398763	1.17949255354	0.998617568607	0.566283448775	-0.669563636956	0.645905939608	-0.245698475969	-0.887585643557	-0.659560512293	0.596256340298	-1.70752049878	-0.738107778309	-0.144569361876	0.331886279224	-1.30513613691	-1.29899899512	-0.531403896058	0.0844642206211	-1.14719067429	0.138270042534	-0.254927834907	-1.01598888194	-1.81512685948	0.839625744739	2.40154028276	-0.609324211573	-0.852105427126	-1.24486886817	-0.611676420483	0.0738568524251	1.82213583927	-1.28249365542
g1	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	-0.251254209715	0.348368900027	-1.14607802928	0.0479851195927	-0.289257880706	1.05391255266	0.779922623561	-0.312955790376	1.63770071034	0.103906886758	0.862456415539	0.572739668248	-0.396821399659	0.231417666033	0.92008607328	0.228979188814	0.869477222433	0.292076323652	0.223338500418	-0.942160206158	1.650301104	1.89163223274	-0.466127376324	-0.861319338534	-0.587664001298	-0.162676887678	0.934373125343	0.80295910652	0.708964734949	-0.959259446949	-0.262934155716	0.256586802861	0.434578749736	0.310942160483	-1.1127257261	-0.379766728345	1.75128628205	0.212950964004	0.933732951023	1.2286590091	-1.17959668234	1.62464114642	0.412953331909	0.444265121211	2.16465426998	-0.545410715879	1.58408125635	-0.135602746032	0.585858549089	0.288944464875	0.72391891594	0.394685190638	-1.23570574897	1.60186355336	-0.489645855283	-0.527830593747	-0.145218015578	0.598177545321	0.141879251816	-1.41437148049	-1.76114208356	0.818106881124	-1.27576035374	0.114638838609	-0.501402483206	-0.831242073725	0.589654501308	1.36591969533	-0.279491069653	-0.304201507708	1.29278594901	-0.00203404997766	0.649652556137	-0.0764880050853	0.0726010929293	1.29721896523	-0.279172820137	2.22015398205	1.31106718384	-1.95517356782	-0.920580877935	0.530752869578	-0.0728510415539	1.32652858491	1.4328482635	0.268039220682
g2	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.250036206986	0.352581273535	-1.20251381077	1.91960599	0.205283449539	1.59252590832	1.05656487225	0.111907240519	-0.254398218988	1.87332087322	-1.9234109356	1.20415452004	0.971599552153	-2.52098470843	-1.20180045078	-0.723519815826	1.78984343708	0.72726612997	-0.5075028691	0.540301657671	-0.106245179722	-0.578234835916	1.48418282354	-0.561300719888	-0.761901805936	-0.101150054826	-0.41270430119	-0.841827304327	-0.645787121183	0.45809021503	0.521773731632	1.35175103481	0.733023038716	0.476986756988	0.734635700206	0.67454561256	-0.909886249397	0.270353828009	-0.528495112379	2.17470476007	0.143231384212	-1.38089657424	0.115090436966	0.0767590730442	-0.103518821149	0.694373447163	-1.1435276518	-1.0889177515	3.12236595389	1.71729870769	1.05243804329	-0.918486116769	-0.0387229808155	-1.25170189099	-1.43915717887	1.4448401076	-0.338670646284	0.750308930365	0.0774269856964	-1.09549269075	-0.982112933	-1.13546731195	0.677223844171	-0.324351100394	-0.0452444902461	-0.389706406585	1.91540280361	-0.771065225692	0.208713669642	-1.39068631555	0.325451294226	-1.02572415392	0.699457989478	1.36465462955	-0.610031541061	2.28610068816	-0.425461696037	1.04708181263	-1.28692925897	-0.903784881192	0.589424629991	-0.921171666876	-1.02282897644	1.18489670493	0.791140643982	0.594739138143
g3	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	1.07298914142	0.63048126683	-0.301633835692	-0.289976005199	0.00300848131888	-0.212020397669	-0.0955332346865	-0.412488576955	0.0322816609535	0.409137485101	0.987469948677	-1.55516089621	0.044823991962	0.193954360506	0.675522048433	-0.693088400714	0.450155891009	0.910343274743	2.24717237673	1.36106226533	0.809097102218	-0.837233131033	1.30775686709	1.87197996564	-0.44075465242	0.485353478422	-0.244751155856	2.04544498102	0.508465019672	2.61260728944	-0.732571567868	0.464892853927	0.562776557468	-1.37479014064	1.31246220861	0.875519749073	0.991963661077	-0.118972090807	0.292467922408	0.353217303295	0.604652074183	1.05611164216	-0.532815820518	1.10751467154	1.70809790939	1.0597071876	-0.430085639459	-0.116925470239	-0.685421010163	-0.524203946246	0.442296402407	-0.91495815534	0.94121874961	0.68026139424	1.19746284985	-0.170033954627	0.196017223805	-0.0693552065301	0.451806819798	-0.542633916811	0.426931443403	0.382919439661	0.197738561034	-0.944385118683	-0.968857770982	-0.232479569224	-2.13818892721	1.24829551542	-1.4566171194	-0.206843319313	0.589432643146	-0.548228721724	0.025099142978	-0.913606936046	3.02403891684	0.634983897502	0.242432302804	-0.646790062288	0.0795356756854	0.354688581641	-0.212522772968	0.873636939515	-0.0322427420176	-0.472926956125	0.380515214119	2.05426848828
g4	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.0443400941112	-0.638813803734	-0.864090536713	0.482131515942	0.374554345581	-0.893403612954	0.455755492234	-0.247381329362	0.531356787178	-0.337360988099	-0.933112297709	-0.138868973695	-0.346860666268	1.52913297489	-0.250976217315	-0.292075151468	0.0227742269541	-0.453269196679	-0.187635127541	-0.152458416202	2.41381453582	-0.559995499914	-1.11974740647	-1.24843332793	0.138859156824	-0.174689724934	0.00336627904914	-1.35621911218	1.09866203079	0.817388818677	-0.614755549761	-0.716303362459	0.444198974881	-0.505082842093	-0.102800954416	0.390253214632	-1.66908688467	-0.910758801233	1.25284779981	-0.0539071981031	0.690471736988	-0.582473893133	-0.626414539731	-0.5732219849	0.132325251591	-0.559184009957	0.939433507786	1.18575590541	-1.67145346278	2.68067682376	-0.43745653475	-0.19518799754	-1.03653403527	0.701736552661	0.269544185521	-0.140601278417	-0.598178579763	-0.746048879109	-2.21588431993	0.751971926127	2.07882960446	0.305923634574	-0.282997364513	0.105502673165	-1.33721334843	0.990301633005	-3.20684258172	-0.5579976964	0.953160754332	-0.325762303252	-1.05370437435	-0.437695726165	-1.71698174327	2.49064594159	0.197846689898	0.286947749577	0.399545609817	-1.0726468793	-0.164368278439	-0.742486758426	-0.985056562965	0.059902804585	-0.738985400373	1.59354905972	0.177726620895	0.529540890988
g5	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.22640741717	-0.437835840285	-1.55193322974	-0.59597336627	0.955881577649	-0.803270225861	-1.23804405299	-0.627797069978	-0.412909279262	0.389864268359	-1.2581560655	-0.245620811023	0.0718045069785	-0.559781822303	-0.0168062389115	-0.487420441872	-0.939914528034	-0.764737953981	2.03111766099	-1.82325144954	0.136877750996	0.294856747349	-0.228606474157	-0.220948848059	-0.964217039704	-0.605324841076	0.0356615655766	-0.262758046561	0.281131931422	-0.440142878738	-1.07959432409	-1.13954003616	0.795601845313	-0.152508101813	1.76850549051	0.352543044786	-0.34881092579	-0.719572600908	-1.10288630753	1.01645956035	-1.01159219796	0.174948810223	0.621492337399	0.707274496412	1.07572233062	1.07409169644	1.04729193684	1.03483518395	0.916903706538	-1.01640602274	-1.7365080932	0.859069294323	1.40498506389	-1.09301005929	-1.35147387617	-0.256022341072	-0.335290704371	-0.303833523746	0.753242419688	-0.436699985576	1.33548951068	-1.15550379038	-1.05234553719	1.25510651954	0.162787175662	1.36336736096	-0.949933369159	0.189161967313	-1.02009127884	0.936953181034	-1.8507297887	-0.117963550305	-1.01895928011	0.985277815904	-0.635898433085	-0.610968033948	0.330248027782	-0.226699170038	1.5923508047	0.117057347219	0.205099834344	-0.581171420685	-1.1865818494	0.106844476736	0.611830098212	-1.15906173932
g6	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	-0.506728812723	1.14332840368	1.3287588467	1.51626680133	-0.626053033455	2.1190179191	0.1129143168	-0.162359056323	-0.0880101911041	-1.62285491621	1.33098148588	0.467630729447	-0.100863683425	-0.150540467089	-0.994080821061	-0.850589385859	0.140711606893	-0.382757638558	0.10276150268	-1.8718352093	-0.817825857956	0.25029802606	0.309680058814	-0.707447839034	-0.0786385667686	0.265358876803	-2.64427083622	-1.67373783497	-1.46705817304	0.446335899077	-0.114001825572	-0.277725816548	2.42386345576	-1.02516367242	-1.46148546889	-0.752491452232	-0.48029335817	0.717109611021	-0.393573302525	1.41933203795	-1.1620221877	0.151912980523	-0.852579580126	-0.800503725407	1.24920230568	-2.18912885359	-0.660677686252	-2.21394603761	-0.587889311702	-0.114765102591	0.274507675091	-0.877024079011	-0.312151358967	-0.839940599384	0.277473383105	-0.0699814561401	-2.18946019687	0.378997346257	-0.38744356471	0.212513030415	0.631114588479	-0.625764762247	-1.95526238417	0.0325865081851	-1.2383272159	0.15949599476	0.355774088591	-0.880550687308	-1.04422892189	-1.3931030648	0.21811497534	-0.0273688749751	1.49027615212	-1.45771673915	2.64904056772	-0.492498469787	-0.0471023808439	0.37565776261	-0.852599068142	1.55928230624	-0.427487663984	1.46364448224	-1.13520990986	-0.867567900203	0.711135182732	-0.860071508502
g7	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.340758131939	-0.475406481511	0.465085272913	1.24977642552	-0.934273692486	-0.395710132644	1.64726045058	0.909775108819	1.05540089368	1.67221434645	0.498618662172	1.51075826451	1.13362185532	-1.05361263182	0.77887401316	0.513077079508	1.46841885812	-0.307470880881	-0.128349074308	-0.190284058482	0.0995419404772	0.619463346421	-0.786842237793	-0.424258586957	-0.330229188074	0.127446621387	0.104917354015	-1.22192960195	0.0989938333027	0.146367518965	0.631637605981	-0.882242681635	-0.446766570258	-0.564247706861	0.852961158785	-1.87636782068	0.0925778654359	0.625628803301	-0.357350646994	0.514262011753	-0.591428563801	-0.729425573109	-0.379926592921	0.461912100741	0.941578178732	0.311300066762	-0.742569778776	-1.50483889216	-0.574507904693	1.20870698246	0.692318986475	-0.460848843043	1.27090408668	-0.453434876776	0.683930474312	-0.180417783764	0.0110927325267	-0.483748086318	0.425261131202	2.0892632509	0.449783595594	1.52001376567	-0.972998040253	-1.06324617083	0.0985541056105	-0.990134989759	1.8840656695	0.483334214504	-0.437817056128	-0.819266888395	0.637097837731	0.890992640508	0.817520814789	-1.66513560822	1.75013220132	1.8244772225	-0.737332850924	-1.0551405176	-0.783543135703	1.96785687728	1.14318657197	1.98121820098	-0.296793476403	1.69879603521	0.424130366927	-0.223610402247
g8	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	-1.63411567088	1.23744916275	0.208727666395	1.01956508737	1.69675449811	-0.155725872659	-0.0410122695845	-1.50005229557	-1.51161579768	1.37881785889	0.676834060663	-0.667389668307	0.446128227405	-0.754203093347	0.764575715396	-0.922755079149	-0.0633542598038	-0.530265671416	3.13606301338	-1.89120382525	1.4215586435	0.41143519384	1.08411999681	-1.58449543613	-0.2719648645	-0.306863996378	0.508537446321	-0.942551765425	0.239202079794	1.31380364069	0.60595456923	-1.38456205429	-1.50139324976	0.860589813177	-1.23520731294	0.954162530853	0.882162061487	-0.533673938745	-0.420916313837	-2.3377311412	-2.21264699056	-1.40075315324	-0.107326432388	-0.683946657741	-0.111181704317	-0.601453278369	-0.713737555671	-0.956723770103	0.404499887243	-0.0855370153598	-0.45847211099	-0.375690090453	-0.349954687339	0.410964734586	-0.665781548634	0.401368496905	-0.90056709464	0.095931971514	0.66887503958	-2.17056049767	0.00379392538463	1.18800937435	-1.34258684251	0.0838099881486	0.473833392985	-1.93900350042	-0.0847102389358	1.83166448605	0.488931235199	-1.4679483385	-0.182330106728	-0.2305966285	1.54077300552	1.8785172999	-1.49345838931	1.41103674442	-0.261505152061	1.93517428935	1.83747862684	1.11777319333	0.41113642576	-1.1503993872	1.55459436324	-1.48798973879	1.16892868818	1.18255783365
g9	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.686432287631	-0.514103168812	0.191856271912	-0.764093519871	0.77533053464	-0.0123902528255	-1.1851090156	1.03853937758	-0.466453667724	-0.243570903032	0.654271845159	0.590858076785	1.11632410757	0.834162858104	1.27124734876	1.63402684166	-0.675837441266	-0.696656939113	-0.186415610353	-0.855261308275	1.43840021323	-2.08502018583	-0.365836615273	-0.0541489357333	-1.35287847135	2.27820547917	1.29049629819	-0.83033022474	-0.628052584966	-0.771501354429	-1.79405721607	-1.43599134813	0.259225718838	1.14534128421	1.08035525212	-1.3723721051	0.100151796479	0.491366529951	-0.61594772494	-1.5117122417	0.490042948948	-1.26650971315	-1.93562407244	1.23961475122	0.706720123736	-1.16494966617	0.277774375752	0.265548432	2.07892847741	-0.162624608977	0.399963644073	0.466272958313	0.49974677258	-0.212846081604	-0.677242031074	0.100705345136	1.02650059215	-3.46975010839	0.686584965135	0.742538855315	0.286078731187	-1.00768967414	0.916724996127	-1.11833924527	0.994495467083	-0.200289624122	-0.288404075555	0.474064412995	0.0421396181364	1.51337855976	-1.53926028625	-1.19166597261	0.711497714499	-1.77339769503	0.710461084373	-0.21609826218	-0.0413832410389	-0.193037121842	-0.480448837227	-1.96295601012	-0.502712916188	-0.0384696086456	-1.32386117149	-0.721654571269	0.244668052244	-0.455419640036
