genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	-0.241719	-1.47794	-1.45718	-1.62041	-1.95996	-1.41319	-1.6954	-1.27792	-1.07851	-0.81873	-1.43694	-0.924119	-0.226078	-0.100497	0.343493	1.70166	1.95996	1.30188	0.575264	0.859694	0.434131	0.343299	0.400687	0.228126	0.405643	0.487603	0.47552	0.42187	0.452952	0.427247	0.666898	0.147006	0.350441	0.468834	0.292665	0.340658	0.624308	0.492921	0.36533	0.470333	0.437835	0.570718	0.597716	0.441026	0.546179	0.404385	0.482475	0.396331	0.426747	0.565659	0.493337	0.569219	0.327837	0.488635	0.530084	0.3472	0.485545	0.621067	0.450516	0.555981	0.43934	0.31489	0.673469	0.355887	0.490195	0.45389	0.431288	0.43007	0.441831	0.304483	0.599926	0.436517	0.303079	0.476718	0.527341	0.609472	0.261543	0.369986	0.236728	0.625191	0.550838	0.218556	0.587427	0.40221	0.513688	0.476021	0.530159	0.550503	0.429897	0.364903	0.331297	0.424171	0.253512	0.315977	0.432951	0.51815	0.471458	0.561362	0.373091	0.440592	0.356879	0.475306	0.498405	0.601582	0.661108	0.359854	0.360637	0.439004	0.450392	0.674979	0.6005	0.459647	0.429093	0.577205	0.228612	0.448939	0.591815	0.622031	0.593432	0.498647	0.38391	0.552848	0.461297	0.399951	0.571716	0.411419	0.543189	0.508816	0.439769	0.357355	0.401729	0.469576	0.600022	0.402433	0.497655	0.791451	0.588021	0.695011	0.117657	0.437224	0.615007	0.433	0.581791	0.416567	0.424437	0.456318	0.488058	0.588606	0.418499	0.580892
g1	0.387296	0.931925	0.746437	1.02343	1.78284	1.61797	1.91225	1.80173	1.52544	1.48506	1.95996	1.70336	1.43873	1.08446	-0.1291	-1.29829	-1.82652	-1.67194	-1.60125	-1.95996	0.333524	0.469428	0.392878	0.399903	0.669518	0.374938	0.675387	0.455615	0.491747	0.288382	0.451592	0.411834	0.454287	0.645422	0.288782	0.521409	0.517901	0.611418	0.496275	0.304027	0.383704	0.376719	0.474172	0.247543	0.54439	0.275505	0.184756	0.582841	0.574048	0.612262	0.653097	0.392471	0.439247	0.45854	0.410876	0.483207	0.392182	0.572553	0.405559	0.550078	0.414882	0.362678	0.470791	0.535684	0.636437	0.415934	0.654239	0.4183	0.46902	0.567114	0.585929	0.535324	0.59836	0.36413	0.446245	0.614645	0.576108	0.468787	0.530179	0.320837	0.414668	0.471207	0.582929	0.233013	0.516511	0.373964	0.482541	0.167545	0.35833	0.389654	0.527073	0.350875	0.532154	0.242981	0.553446	0.647911	0.424101	0.590728	0.320303	0.516093	0.377954	0.548889	0.430971	0.354807	0.475953	0.483554	0.570748	0.49584	0.56038	0.492769	0.487312	0.62998	0.218566	0.457302	0.25773	0.311041	0.317845	0.413823	0.568738	0.72489	0.653349	0.746289	0.346125	0.76822	0.407487	0.461595	0.480236	0.434911	0.441381	0.413385	0.460741	0.403077	0.256519	0.307869	0.430944	0.272698	0.52194	0.471275	0.428261	0.370398	0.58305	0.235005	0.549213	0.528009	0.566607	0.227279	0.537296	0.23611	0.406783	0.391024
g2	-0.66156	-0.973454	-0.229273	-1.26658	-1.37312	-1.23318	-1.95996	-1.264	-0.562233	-0.189806	-0.515202	0.487737	0.947094	1.03259	1.15903	1.86255	1.95996	1.57624	0.791616	1.01971	0.40235	0.595781	0.415547	0.517816	0.459894	0.315626	0.196504	0.580609	0.647922	0.393908	0.540848	0.541572	0.302712	0.521892	0.512877	0.547186	0.597857	0.53226	0.309847	0.491744	0.589638	0.393754	0.493945	0.489195	0.522819	0.549952	0.190799	0.446599	0.429067	0.481247	0.530874	0.327291	0.402054	0.255636	0.421057	0.440915	0.432172	0.531518	0.605107	0.542572	0.410682	0.498759	0.375961	0.453315	0.287245	0.698586	0.376178	0.351168	0.659477	0.644157	0.375964	0.54864	0.367403	0.545359	0.366847	0.485605	0.470858	0.45172	0.434642	0.666806	0.605803	0.466639	0.545518	0.436438	0.433064	0.548682	0.336313	0.464053	0.44573	0.567863	0.486449	0.486531	0.594685	0.348024	0.347207	0.254683	0.481978	0.507479	0.565616	0.512908	0.47961	0.523462	0.494638	0.61761	0.476357	0.436793	0.481587	0.613613	0.294941	0.527189	0.429969	0.518718	0.457341	0.62539	0.404696	0.401261	0.535371	0.653306	0.369202	0.482421	0.420566	0.365721	0.507319	0.208856	0.506342	0.434762	0.439605	0.367119	0.586728	0.482197	0.326732	0.504645	0.480216	0.452385	0.4117	0.559466	0.46371	0.608482	0.443436	0.574154	0.385427	0.523152	0.455183	0.388864	0.369789	0.429547	0.516276	0.397528	0.592311	0.515324
g3	1.00096	1.13689	1.0113	1.07668	1.95996	1.45881	1.6102	1.1859	0.698375	0.0321071	0.480427	-0.0512283	-0.614282	-1.30514	-1.61886	-1.93568	-1.95996	-1.52294	-0.781172	-0.844874	0.514108	0.282765	0.510396	0.359434	0.453096	0.395915	0.512927	0.577977	0.282485	0.487408	0.313945	0.586168	0.510794	0.427866	0.490796	0.621639	0.479222	0.580964	0.591563	0.456451	0.494832	0.499121	0.482036	0.426086	0.690548	0.393589	0.58677	0.477298	0.567921	0.533149	0.461095	0.375705	0.461403	0.703143	0.685714	0.514099	0.206774	0.338007	0.401695	0.281701	0.654043	0.218878	0.457741	0.445568	0.411483	0.665802	0.569226	0.657691	0.367466	0.41524	0.56057	0.400159	0.617254	0.60228	0.422548	0.464768	0.302797	0.658747	0.611659	0.534729	0.391864	0.425427	0.47032	0.59428	0.325457	0.611306	0.50571	0.294217	0.444329	0.346764	0.467911	0.419943	0.40453	0.612617	0.392756	0.439532	0.381119	0.498808	0.595578	0.115132	0.502997	0.523333	0.441943	0.455715	0.525271	0.440462	0.328359	0.579523	0.454039	0.299186	0.589387	0.500758	0.519504	0.583729	0.465565	0.526826	0.492693	0.408052	0.395641	0.402327	0.496355	0.449703	0.370545	0.309735	0.265115	0.354715	0.459013	0.677112	0.379191	0.538083	0.37778	0.429669	0.511066	0.406369	0.530005	0.395332	0.649596	0.692157	0.529827	0.581281	0.583059	0.482928	0.404253	0.577055	0.748345	0.50544	0.457858	0.399568	0.488575	0.448072
g4	-0.359716	-0.410199	-0.221599	-0.510845	-1.6623	-1.54653	-1.95996	-1.75949	-1.66285	-1.20565	-1.38816	-0.498299	-0.416622	0.177733	0.575714	0.771625	1.43673	0.913244	0.886055	1.95996	0.649444	0.714344	0.508298	0.41431	0.328626	0.265723	0.377756	0.264647	0.583323	0.598296	0.582497	0.562509	0.56909	0.410047	0.530587	0.233261	0.589572	0.547503	0.445327	0.603135	0.530368	0.650861	0.425727	0.416407	0.565168	0.526737	0.603025	0.643625	0.396411	0.477338	0.308058	0.200993	0.643577	0.396497	0.255299	0.394584	0.329049	0.54939	0.587814	0.50382	0.295788	0.593838	0.41484	0.33517	0.39573	0.463487	0.2354	0.321179	0.493406	0.411158	0.586125	0.256702	0.555271	0.583854	0.441029	0.269977	0.407404	0.475647	0.426329	0.66829	0.711403	0.535332	0.417219	0.400268	0.37471	0.624991	0.538178	0.46445	0.535725	0.39302	0.54008	0.344911	0.369884	0.257574	0.300343	0.390221	0.499687	0.265511	0.539169	0.402238	0.443301	0.520795	0.67056	0.432686	0.821188	0.389598	0.51272	0.64444	0.345775	0.418016	0.511236	0.476346	0.551429	0.553155	0.420695	0.532394	0.57685	0.491669	0.33868	0.46655	0.636372	0.322255	0.363163	0.493146	0.413913	0.510357	0.337019	0.486497	0.514995	0.393984	0.442594	0.351096	0.558764	0.382394	0.590845	0.472629	0.364004	0.335252	0.274741	0.294477	0.419981	0.428012	0.377326	0.283461	0.721226	0.54762	0.386938	0.482154	0.541422	0.330546
g5	-0.70996	-1.95006	-0.686924	-1.53928	-1.89962	-1.22168	-1.95996	-1.43331	-1.23158	-0.836623	-1.10979	-0.990495	-0.945223	-0.3665	0.359003	0.856369	1.28534	0.846567	0.789815	1.95996	0.476081	0.432458	0.461094	0.353403	0.46677	0.599505	0.665934	0.452647	0.371751	0.493593	0.431424	0.220132	0.644111	0.530886	0.357171	0.536027	0.332366	0.58767	0.524058	0.460753	0.422399	0.324367	0.6413	0.35239	0.541403	0.367442	0.398793	0.526754	0.51362	0.333643	0.377699	0.410873	0.473711	0.611267	0.357525	0.457466	0.302163	0.557978	0.525874	0.33721	0.378818	0.293697	0.502458	0.373534	0.33185	0.480653	0.359888	0.272011	0.459794	0.32362	0.454192	0.47169	0.471838	0.505725	0.533463	0.556657	0.571429	0.343465	0.644884	0.493387	0.380913	0.444653	0.463112	0.430806	0.252031	0.464164	0.243645	0.487271	0.39818	0.375594	0.33281	0.4823	0.457065	0.399459	0.536169	0.443412	0.464362	0.297967	0.383698	0.363213	0.621792	0.567378	0.233	0.399328	0.577298	0.533247	0.601523	0.506517	0.468778	0.636978	0.641257	0.613625	0.583228	0.367376	0.323796	0.56879	0.592547	0.291805	0.513057	0.40558	0.393714	0.437275	0.417478	0.484798	0.360373	0.350872	0.577394	0.435447	0.440057	0.350218	0.200045	0.169685	0.297613	0.405435	0.329941	0.442443	0.568686	0.601441	0.4654	0.507816	0.486294	0.629578	0.492996	0.355848	0.487802	0.303153	0.250377	0.597895	0.479473	0.346361
g6	-0.369436	-1.24448	-0.354128	-1.34989	-1.95996	-1.28506	-1.41793	-0.799732	-0.141166	0.53998	-0.154172	0.0927399	0.139051	0.958163	1.42399	1.89978	1.95996	1.17796	0.54174	1.47257	0.65441	0.467889	0.553233	0.304308	0.402168	0.338013	0.56153	0.495594	0.524459	0.551163	0.464461	0.672354	0.337134	0.402635	0.406516	0.348242	0.354132	0.565925	0.472604	0.387041	0.523268	0.421199	0.312907	0.571322	0.329586	0.452878	0.43583	0.308625	0.336518	0.396423	0.388921	0.437399	0.667145	0.669838	0.610044	0.434798	0.334372	0.477235	0.37653	0.647907	0.404944	0.433424	0.459788	0.377947	0.511499	0.487458	0.513087	0.586832	0.16911	0.515188	0.522971	0.365303	0.39283	0.451203	0.41235	0.658257	0.557409	0.404681	0.459465	0.561355	0.391506	0.413685	0.355983	0.536338	0.593017	0.433887	0.52365	0.360484	0.654845	0.517304	0.586279	0.382088	0.332689	0.429408	0.392495	0.399216	0.475558	0.345239	0.700983	0.754696	0.441049	0.503987	0.60571	0.419665	0.417854	0.615573	0.316514	0.354959	0.476915	0.459711	0.51274	0.501576	0.584075	0.472751	0.397216	0.453283	0.473094	0.610731	0.478255	0.663255	0.425648	0.501067	0.477942	0.649267	0.395397	0.427056	0.628938	0.536206	0.512655	0.370374	0.519261	0.693218	0.432008	0.347181	0.442814	0.491436	0.379188	0.5312	0.673751	0.645594	0.538762	0.268814	0.483894	0.509437	0.356956	0.472318	0.557776	0.552939	0.32968	0.437796
g7	-1.95996	-1.65557	-1.74884	-1.36503	1.6351	0.642784	1.95996	1.56781	1.25823	0.95897	1.65539	0.78891	0.210548	-0.781604	-1.47914	-1.52402	-1.64134	-1.23806	-0.697042	-0.811976	0.592695	0.448873	0.393467	0.570371	0.544536	0.583567	0.478209	0.411737	0.585852	0.635968	0.585374	0.309727	0.516164	0.428272	0.567318	0.370478	0.444523	0.580752	0.540008	0.469704	0.589441	0.540162	0.557747	0.600616	0.43606	0.420769	0.288978	0.421369	0.609807	0.504375	0.35978	0.527734	0.434104	0.169495	0.496069	0.392918	0.596915	0.374542	0.598525	0.739572	0.220628	0.338988	0.401051	0.43555	0.464439	0.322531	0.403235	0.648884	0.436007	0.450183	0.613587	0.618786	0.616273	0.552728	0.536651	0.411844	0.509344	0.387312	0.355696	0.44289	0.724135	0.576799	0.630393	0.473337	0.503325	0.425948	0.412145	0.411807	0.606145	0.669268	0.49849	0.397867	0.435241	0.601519	0.329805	0.529787	0.496733	0.431887	0.551357	0.541265	0.537037	0.568477	0.531137	0.604612	0.47804	0.410539	0.51327	0.508517	0.41382	0.367338	0.494102	0.653941	0.403977	0.571871	0.31209	0.640046	0.746745	0.412038	0.548951	0.533769	0.610681	0.503322	0.540688	0.733578	0.663422	0.469775	0.582329	0.631099	0.592006	0.417139	0.534728	0.459774	0.418321	0.534357	0.50799	0.661667	0.341704	0.419784	0.319336	0.606503	0.632331	0.633798	0.442333	0.592731	0.770041	0.436135	0.428991	0.44379	0.594633	0.39633
g8	-1.26195	-1.48929	-1.23852	-1.70969	-1.95996	-1.3226	-1.71938	-1.20598	-0.940721	-0.48198	-0.709581	-0.543263	-0.185328	0.696587	0.751476	1.76026	1.95996	1.74398	1.61362	1.75227	0.231882	0.319214	0.531198	0.630025	0.524847	0.503302	0.632506	0.364203	0.288647	0.298401	0.51042	0.458847	0.486909	0.601232	0.285093	0.418354	0.441841	0.502169	0.35564	0.455031	0.407511	0.624649	0.378195	0.631814	0.670663	0.483877	0.433403	0.45315	0.569832	0.59598	0.451189	0.513288	0.519912	0.375732	0.537355	0.586456	0.407754	0.418436	0.354124	0.373903	0.597318	0.542192	0.613311	0.516591	0.64256	0.39767	0.496116	0.610822	0.456968	0.518451	0.432383	0.60265	0.527768	0.346688	0.682187	0.690659	0.483236	0.580536	0.436341	0.426395	0.297456	0.50265	0.517013	0.353585	0.425057	0.375893	0.470365	0.356578	0.590882	0.261734	0.324168	0.573741	0.275904	0.751487	0.370099	0.428389	0.679238	0.54674	0.246605	0.475473	0.43133	0.466777	0.612107	0.621524	0.431596	0.451094	0.484208	0.333004	0.447096	0.303279	0.562351	0.4625	0.365039	0.558096	0.612174	0.509621	0.501008	0.504574	0.452816	0.70061	0.419294	0.540339	0.611022	0.228198	0.52211	0.576323	0.376638	0.652569	0.596699	0.410816	0.395938	0.399225	0.419805	0.485378	0.352558	0.677361	0.465179	0.443731	0.387318	0.148315	0.324272	0.569392	0.402699	0.507594	0.579349	0.348443	0.576437	0.429269	0.432799	0.513561
g9	0.284918	1.48134	0.102683	0.222143	1.70688	1.07626	1.95996	1.7256	0.978326	0.473384	0.729591	0.275082	-0.028938	-0.624156	-1.70445	-1.85474	-1.95996	-1.52046	-0.79008	-0.811585	0.655942	0.453378	0.360964	0.367541	0.431407	0.529996	0.4928	0.426766	0.468316	0.481189	0.507667	0.19329	0.479162	0.514249	0.349851	0.534649	0.472029	0.51536	0.539369	0.483706	0.419169	0.376965	0.575181	0.380177	0.482845	0.704609	0.482619	0.290217	0.537774	0.45172	0.343618	0.321086	0.532886	0.350914	0.431991	0.336113	0.480834	0.313264	0.699803	0.496973	0.364433	0.263231	0.690814	0.447609	0.60768	0.312758	0.629452	0.431122	0.385666	0.361439	0.401768	0.359157	0.481402	0.546389	0.674076	0.543228	0.357287	0.384921	0.566668	0.528314	0.380468	0.515777	0.369513	0.395148	0.534497	0.525751	0.460613	0.200013	0.713742	0.429934	0.406092	0.432417	0.446617	0.543666	0.448496	0.536173	0.446504	0.446411	0.392962	0.300913	0.517334	0.551039	0.32002	0.733688	0.576023	0.58801	0.502283	0.534616	0.523758	0.48566	0.604871	0.532534	0.403832	0.448185	0.387071	0.435259	0.606596	0.66144	0.529528	0.340001	0.570402	0.30537	0.535738	0.401544	0.48383	0.485485	0.418012	0.713815	0.498845	0.288583	0.673658	0.318323	0.584346	0.391694	0.412969	0.441293	0.41389	0.409117	0.438421	0.556282	0.394328	0.61069	0.315469	0.461953	0.324876	0.432187	0.706759	0.594747	0.650676	0.514664
