genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.95996	-1.4679	-1.76997	-1.76841	0.0856227	-0.786191	0.827623	-1.12539	0.726534	-1.01023	1.01424	1.42178	1.44391	-0.698662	1.95996	0.383543	0.457315	0.398323	0.438259	0.71719	0.412157	0.349284	0.438988	0.223305	0.66285	0.365297	0.385449	0.60548	0.377067	0.576584	0.543519	0.303479	0.55472	0.498115	0.414789	0.361093	0.396689	0.492252	0.396371	0.222231	0.466855	0.55119	0.248129	0.349223	0.56421	0.522487	0.388591	0.568318	0.581917	0.315237	0.185326	0.394037	0.437816	0.531909	0.425722	0.449066	0.369472	0.483	0.548808	0.292828	0.343566	0.601591	0.469176	0.464945	0.349863	0.556582	0.36339	0.572045	0.279182	0.793831	0.388462	0.562915	0.437385	0.358489	0.409809	0.501049	0.630103	0.344997	0.558047	0.433739	0.223973	0.45795	0.284771	0.565712	0.5288	0.339566	0.471995	0.338972	0.286735	0.3415	0.331998	0.441124	0.744239	0.380524	0.573935	0.407197	0.384092	0.337854	0.601514	0.284415
g1	-1.95692	-1.80597	-1.95996	-1.84929	-0.392631	-0.416802	0.18381	-0.596718	-0.178602	-0.63844	-0.136535	0.237948	1.43015	1.31259	1.95996	0.475515	0.496262	0.286543	0.448401	0.707476	0.504351	0.503576	0.307657	0.489016	0.452711	0.256435	0.439207	0.541768	0.450282	0.452874	0.487919	0.552839	0.316165	0.451659	0.519711	0.486036	0.277476	0.410057	0.578005	0.482782	0.563685	0.479547	0.451484	0.432816	0.514913	0.420857	0.288868	0.672978	0.495457	0.492912	0.534973	0.636889	0.632409	0.437871	0.407477	0.394649	0.544597	0.442341	0.360185	0.367401	0.19389	0.440856	0.317882	0.566057	0.447764	0.208864	0.340512	0.59882	0.421992	0.307562	0.427481	0.505608	0.508601	0.661754	0.49462	0.36709	0.415874	0.464851	0.521011	0.593297	0.315262	0.468271	0.453422	0.485582	0.370266	0.280816	0.311534	0.481512	0.356261	0.36005	0.35837	0.418753	0.485849	0.482979	0.515255	0.198301	0.356374	0.542002	0.508628	0.363682
g2	-1.95996	-0.123515	-0.24358	0.777816	1.63973	0.962927	0.992707	0.458471	0.816269	-0.114038	0.817095	1.1538	1.62854	1.0352	1.95996	0.47827	0.38846	0.513967	0.444551	0.555452	0.506142	0.250011	0.334207	0.337778	0.425417	0.672388	0.612127	0.508357	0.588952	0.271232	0.361605	0.331012	0.435311	0.252595	0.458147	0.49505	0.702646	0.775093	0.16541	0.382937	0.628898	0.245335	0.502052	0.50564	0.681185	0.547626	0.408531	0.632345	0.414808	0.266953	0.505291	0.337392	0.329608	0.459963	0.582092	0.564065	0.541466	0.500857	0.4292	0.703711	0.439311	0.45621	0.208054	0.386343	0.449156	0.554299	0.0	0.467805	0.494055	0.427881	0.600857	0.471327	0.32634	0.550641	0.565317	0.384663	0.167872	0.432147	0.380391	0.433896	0.238366	0.299316	0.464326	0.387318	0.363037	0.66471	0.302061	0.402226	0.400745	0.312555	0.422235	0.5293	0.551855	0.379883	0.727108	0.552174	0.331861	0.396467	0.297767	0.429926
g3	1.76169	1.58934	1.95996	1.86494	0.554367	0.749281	-0.521876	-0.166863	-0.778357	0.119074	-0.996458	-1.64858	-1.89201	-1.85625	-1.95996	0.479535	0.345827	0.322411	0.438838	0.473585	0.311253	0.429322	0.43438	0.198165	0.46188	0.615082	0.695973	0.542318	0.394175	0.521374	0.505201	0.173413	0.530372	0.609194	0.706504	0.488644	0.434888	0.306596	0.496709	0.472451	0.447022	0.302105	0.497768	0.709866	0.511116	0.527608	0.425451	0.576004	0.486212	0.549697	0.369716	0.585805	0.544181	0.518237	0.405416	0.405679	0.588602	0.297837	0.491367	0.675544	0.53923	0.318287	0.478761	0.40015	0.526589	0.299683	0.464499	0.339492	0.580189	0.398473	0.396482	0.237672	0.331018	0.389305	0.412422	0.696513	0.634591	0.36403	0.632318	0.153199	0.414034	0.423453	0.722981	0.434042	0.276765	0.361024	0.406408	0.588902	0.302176	0.270588	0.406455	0.626118	0.366737	0.422413	0.400483	0.290405	0.405506	0.48126	0.3358	0.486055
g4	-0.177169	-1.86215	-0.244459	-1.60419	-1.95996	-1.51387	-1.63373	-1.19381	-1.36099	1.95996	1.13958	-0.220683	-0.825441	-0.540764	-0.984282	0.551633	0.412856	0.399846	0.339669	0.381883	0.265685	0.359506	0.407279	0.448946	0.464202	0.254974	0.450488	0.42533	0.383503	0.380694	0.53937	0.441563	0.384145	0.508903	0.512717	0.243495	0.471147	0.410091	0.288526	0.396899	0.395098	0.439548	0.423171	0.296025	0.507655	0.381745	0.546741	0.478978	0.406893	0.577433	0.469728	0.265846	0.342124	0.343792	0.426282	0.305226	0.569829	0.57407	0.517227	0.365509	0.431627	0.528397	0.326702	0.559047	0.53859	0.553591	0.686406	0.351393	0.718863	0.397304	0.417141	0.358762	0.349127	0.227794	0.339046	0.287089	0.331808	0.56165	0.420726	0.219392	0.345985	0.478402	0.348104	0.52527	0.580988	0.308079	0.499646	0.538456	0.622851	0.441671	0.61507	0.268347	0.447602	0.370772	0.5864	0.513849	0.623851	0.58375	0.18553	0.570894
g5	-0.991971	0.653314	0.295585	0.788884	1.1513	-0.982973	-0.860751	-1.33601	-1.04978	-1.95996	-1.86495	-0.81622	1.77421	1.51228	1.95996	0.599178	0.18814	0.549352	0.281256	0.40349	0.490928	0.264015	0.514285	0.394147	0.353036	0.473587	0.50963	0.463249	0.243391	0.280791	0.585119	0.322966	0.461108	0.300526	0.573947	0.44321	0.448837	0.394667	0.224576	0.38808	0.447219	0.509301	0.569449	0.343094	0.478335	0.5293	0.324585	0.294804	0.436534	0.50838	0.590957	0.413331	0.613613	0.508559	0.483484	0.618563	0.464331	0.393416	0.311886	0.45964	0.430051	0.456146	0.516213	0.447575	0.297346	0.453142	0.280522	0.697935	0.488359	0.551195	0.679917	0.413425	0.476543	0.410042	0.432235	0.453783	0.429556	0.386934	0.23299	0.517173	0.707992	0.556568	0.397514	0.331747	0.400135	0.397782	0.522206	0.587244	0.723376	0.47045	0.340918	0.425593	0.215373	0.331137	0.619782	0.645821	0.516146	0.42582	0.296832	0.498123
g6	1.95996	1.27297	1.36432	0.915871	0.0879544	0.475853	0.020803	0.439702	0.351535	0.539465	-1.37881	-1.69232	-1.91115	-1.69101	-1.95996	0.326122	0.686156	0.399945	0.331549	0.375841	0.477468	0.217788	0.414752	0.635331	0.430534	0.552504	0.369801	0.529315	0.454253	0.410613	0.353879	0.563031	0.593464	0.37488	0.551891	0.382935	0.424148	0.471158	0.493569	0.521601	0.304367	0.754376	0.444367	0.619136	0.281797	0.643833	0.456866	0.551273	0.299668	0.192025	0.594716	0.375372	0.583348	0.363577	0.786405	0.267642	0.527495	0.440018	0.34323	0.452989	0.334731	0.29443	0.30746	0.495695	0.483801	0.412892	0.351787	0.491635	0.323576	0.570891	0.286908	0.764166	0.38178	0.546349	0.413343	0.323661	0.54895	0.441275	0.373164	0.255232	0.310605	0.286578	0.564342	0.453489	0.114111	0.462871	0.132663	0.211092	0.209096	0.397752	0.695946	0.359635	0.330434	0.668353	0.260921	0.633062	0.394975	0.241231	0.449741	0.1799
g7	-1.95996	-1.27743	-1.62324	-0.435758	0.317167	0.154081	0.53618	0.400656	0.612794	0.458489	0.734636	1.25252	1.92829	1.72032	1.95996	0.303165	0.433056	0.433676	0.513833	0.551759	0.562456	0.525267	0.480204	0.382339	0.483333	0.588559	0.626751	0.478527	0.402992	0.425736	0.165917	0.299055	0.349166	0.619388	0.549051	0.308027	0.270214	0.363766	0.402768	0.463375	0.565566	0.734561	0.38809	0.494701	0.359823	0.350489	0.6932	0.355255	0.36791	0.330561	0.335998	0.187919	0.353004	0.4175	0.546509	0.338442	0.570401	0.22481	0.553017	0.576908	0.555825	0.445558	0.329704	0.317935	0.438016	0.440505	0.542402	0.205412	0.389033	0.476351	0.481399	0.50397	0.543075	0.516614	0.426674	0.602858	0.321083	0.417058	0.689574	0.560891	0.61723	0.571455	0.457642	0.34003	0.386927	0.230501	0.510554	0.337112	0.239527	0.39788	0.503909	0.610209	0.416032	0.324016	0.623784	0.680302	0.362496	0.597101	0.441589	0.283789
g8	1.68726	1.95996	1.07865	1.12182	1.6165	-0.540521	-0.0851802	-1.38269	-0.552014	-1.95996	-1.3281	1.58004	1.76511	-1.55582	-0.934839	0.57848	0.357449	0.507522	0.604039	0.286733	0.565107	0.438157	0.409306	0.284375	0.331278	0.561224	0.51095	0.434667	0.513664	0.532561	0.640116	0.415873	0.431658	0.249339	0.422814	0.559029	0.393158	0.391469	0.518803	0.628189	0.383447	0.662269	0.428748	0.0292914	0.209369	0.564761	0.394463	0.336428	0.323398	0.345881	0.441893	0.493721	0.371852	0.20239	0.357294	0.299103	0.434653	0.359217	0.389157	0.41207	0.41257	0.121536	0.418729	0.532545	0.521807	0.657598	0.428922	0.657686	0.375027	0.362453	0.501427	0.490208	0.450789	0.37981	0.428606	0.49553	0.32961	0.522256	0.305733	0.349326	0.32565	0.807566	0.674495	0.276149	0.543715	0.17753	0.453841	0.482925	0.504164	0.567606	0.584595	0.403204	0.627545	0.365315	0.428774	0.513508	0.375058	0.437796	0.626122	0.198147
g9	-1.95996	-1.60582	-1.79904	-1.50425	0.456004	0.386561	0.99452	0.872129	1.14738	0.779978	1.12367	1.47443	1.95996	1.62541	1.77266	0.485585	0.408757	0.531107	0.498144	0.43041	0.454828	0.58118	0.366186	0.519593	0.345716	0.386562	0.606445	0.616699	0.610312	0.267377	0.383206	0.4864	0.399104	0.556144	0.424843	0.489097	0.601919	0.346984	0.48282	0.492702	0.342458	0.433483	0.249709	0.415407	0.452527	0.517659	0.405817	0.468296	0.372072	0.436475	0.478506	0.379913	0.408453	0.506724	0.523225	0.384661	0.553029	0.465344	0.281962	0.455567	0.405128	0.528893	0.340817	0.277057	0.295866	0.386083	0.326484	0.505736	0.643413	0.395833	0.232596	0.293929	0.340786	0.444638	0.455223	0.267713	0.457461	0.438533	0.583047	0.353224	0.297864	0.352167	0.408353	0.202271	0.343679	0.334038	0.401579	0.0972803	0.483835	0.506836	0.128884	0.653923	0.369759	0.578	0.370995	0.463172	0.510536	0.527126	0.221183	0.199129
