genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.07311	-1.65298	-1.95996	-1.64923	-1.41654	-0.43013	0.365001	0.926091	1.13903	1.49479	0.789623	0.990119	0.610308	0.914526	1.95996	0.458434	0.381879	0.627795	0.266873	0.552382	0.382263	0.782275	0.374462	0.634288	0.584524	0.430891	0.438793	0.427302	0.639821	0.496425	0.384376	0.538674	0.804578	0.49038	0.37124	0.623572	0.562196	0.422306	0.383201	0.525857	0.651583	0.545194	0.559531	0.704889	0.355557	0.56098	0.496293	0.306216	0.580362	0.434699	0.391119	0.66263	0.472323	0.640426	0.65103	0.440172	0.46437	0.464537	0.466253	0.318227	0.614638	0.546317	0.301411	0.35986	0.504133	0.414984	0.672767	0.435503	0.298114	0.579098	0.722189	0.384812	0.566667	0.346006	0.582836	0.509807	0.754673	0.402931	0.603308	0.44822	0.479155	0.235559	0.602645	0.505747	0.491081	0.499664	0.527256	0.487275	0.734578	0.603719	0.310372	0.456585	0.420857	0.644254	0.368314	0.532611	0.393095	0.602371	0.607011	0.588806
g1	-1.34727	-1.63762	-1.95996	-1.24764	-0.692968	-0.595282	-0.176812	-0.108534	0.221835	0.964693	0.786253	1.62367	1.19166	1.7728	1.95996	0.462868	0.631672	0.604152	0.467107	0.43015	0.615661	0.45128	0.569517	0.316608	0.520481	0.452086	0.455959	0.6447	0.359934	0.554834	0.306131	0.399861	0.522883	0.56975	0.581633	0.573094	0.335324	0.500427	0.281402	0.682419	0.752161	0.560501	0.469967	0.333845	0.518671	0.460516	0.574903	0.506735	0.706082	0.334243	0.38688	0.636108	0.495886	0.54327	0.47361	0.433443	0.646247	0.524551	0.614947	0.61798	0.456498	0.527608	0.55291	0.317155	0.555311	0.40832	0.503626	0.38241	0.388006	0.332132	0.632851	0.337516	0.266142	0.304932	0.739334	0.276354	0.431296	0.688244	0.439663	0.583376	0.596246	0.42166	0.517798	0.439906	0.541942	0.299797	0.3582	0.499993	0.458085	0.396303	0.606856	0.759863	0.404734	0.664773	0.519845	0.240391	0.533565	0.477156	0.612377	0.373691
g2	-1.60919	0.607685	1.95996	1.89149	0.784645	0.569675	0.345131	-0.0231086	-1.11997	-1.32246	-0.656722	-1.83017	0.744197	-1.55318	-1.95996	0.576637	0.669783	0.445135	0.269762	0.590835	0.436567	0.619678	0.634875	0.485507	0.622471	0.546603	0.62234	0.596694	0.463118	0.593106	0.641686	0.621511	0.452657	0.562425	0.551077	0.452077	0.520478	0.463567	0.548139	0.426416	0.360615	0.314308	0.538594	0.613237	0.575645	0.566887	0.17993	0.654651	0.571214	0.623832	0.453355	0.613431	0.547969	0.447282	0.638995	0.378321	0.524953	0.544487	0.426648	0.458699	0.418878	0.599278	0.642093	0.790671	0.480234	0.77372	0.526164	0.431077	0.310175	0.506823	0.418812	0.529135	0.633174	0.537501	0.338563	0.477923	0.348621	0.542785	0.34578	0.395673	0.643523	0.555079	0.436777	0.517812	0.679454	0.46231	0.509392	0.726026	0.325589	0.567947	0.545954	0.50711	0.397808	0.504185	0.323795	0.444339	0.542828	0.621063	0.457595	0.408396
g3	-1.95996	-0.291954	1.95996	1.32879	0.840516	0.750722	-0.463442	-0.750169	-0.877114	-1.05963	-0.782745	-1.12257	-0.449224	-1.5925	-1.65541	0.741904	0.616442	0.178315	0.600829	0.371102	0.356392	0.560248	0.485928	0.589619	0.60134	0.446823	0.610685	0.431641	0.329708	0.55602	0.456514	0.4558	0.598586	0.405483	0.665943	0.442206	0.572688	0.675459	0.38264	0.405745	0.668725	0.514491	0.561609	0.406708	0.319807	0.608858	0.733362	0.212547	0.488791	0.451751	0.436823	0.579547	0.441257	0.371094	0.533938	0.727261	0.485531	0.523722	0.57731	0.396478	0.627557	0.54702	0.343027	0.46404	0.529966	0.367942	0.545353	0.398428	0.580765	0.444701	0.469665	0.272837	0.253296	0.511003	0.439617	0.461201	0.543849	0.505401	0.531679	0.422198	0.71952	0.493403	0.528807	0.704121	0.567619	0.559731	0.352471	0.573135	0.374529	0.563971	0.526199	0.627508	0.58305	0.584237	0.51366	0.523407	0.386037	0.348474	0.557349	0.482819
g4	0.942032	1.82533	1.95996	1.70587	0.905365	0.558934	-0.262517	-0.359554	-1.12614	-1.33495	-0.816673	-1.23844	-0.424938	-1.45911	-1.95996	0.508188	0.763901	0.526734	0.769742	0.539592	0.407255	0.393303	0.505293	0.324531	0.611193	0.349443	0.425334	0.484725	0.432944	0.606335	0.55872	0.548403	0.366641	0.391068	0.293175	0.53806	0.524401	0.383084	0.641704	0.461266	0.291667	0.477456	0.384728	0.553665	0.345408	0.56826	0.239674	0.466421	0.582908	0.596311	0.396475	0.57688	0.404476	0.406883	0.413983	0.572017	0.523396	0.608895	0.38729	0.72503	0.431057	0.529793	0.444077	0.449116	0.598939	0.569024	0.632481	0.170887	0.550529	0.60238	0.530104	0.450091	0.516983	0.455796	0.383327	0.750167	0.603942	0.412164	0.513084	0.418551	0.450064	0.553114	0.419602	0.330874	0.595354	0.282241	0.629582	0.385577	0.609805	0.575632	0.634404	0.443453	0.599274	0.559932	0.247935	0.564533	0.360066	0.271063	0.491553	0.456437
g5	1.53812	1.66928	1.95996	1.66947	0.331516	0.303856	0.258023	-0.0798408	-0.764933	-1.91238	-1.36482	-1.87502	-1.26198	-1.7612	-1.95996	0.513443	0.278185	0.423214	0.429807	0.467627	0.405941	0.328732	0.563843	0.354137	0.476303	0.489504	0.561146	0.490658	0.419415	0.834514	0.464295	0.434685	0.624502	0.358921	0.42139	0.454677	0.465115	0.709598	0.430185	0.436734	0.488854	0.517225	0.541242	0.537425	0.328025	0.421435	0.492564	0.643261	0.626131	0.548366	0.421954	0.45828	0.687084	0.464107	0.626142	0.520159	0.393928	0.539028	0.353118	0.514694	0.477073	0.472225	0.288701	0.284111	0.603615	0.432183	0.633352	0.673737	0.575005	0.480274	0.488824	0.380772	0.360011	0.393496	0.568195	0.565731	0.43524	0.519301	0.728741	0.340893	0.418936	0.505205	0.635747	0.440478	0.427524	0.644626	0.593066	0.207991	0.761688	0.655437	0.448895	0.502756	0.484424	0.719515	0.218748	0.317484	0.485772	0.458559	0.37653	0.381223
g6	-1.27073	-1.53452	-1.95996	-0.717165	-0.347591	-0.0681214	0.0118918	0.213317	0.644134	1.4165	1.23776	1.30522	1.25453	1.66788	1.95996	0.436894	0.659599	0.725228	0.429142	0.550249	0.798785	0.353218	0.53077	0.405216	0.396124	0.620129	0.27124	0.555186	0.930028	0.555951	0.439531	0.706065	0.398342	0.751799	0.607829	0.422204	0.698824	0.583894	0.421883	0.483475	0.306301	0.614421	0.558843	0.352877	0.439386	0.417443	0.318972	0.353313	0.392692	0.442879	0.253148	0.422184	0.317853	0.362935	0.399228	0.507205	0.440988	0.270017	0.509162	0.537008	0.664703	0.362506	0.600963	0.443147	0.416755	0.559741	0.640659	0.534397	0.355222	0.526677	0.688729	0.436866	0.507815	0.353828	0.598271	0.592754	0.755125	0.406139	0.68706	0.357882	0.351977	0.783992	0.184139	0.693601	0.702136	0.572826	0.640132	0.369386	0.425217	0.543321	0.491441	0.407956	0.565283	0.298538	0.745696	0.405246	0.573742	0.417313	0.732443	0.475989
g7	0.234952	1.23272	1.95996	1.44118	1.3142	1.18393	1.00045	0.350321	-0.720043	-1.33239	-0.953072	-1.41823	-1.31028	-1.6258	-1.95996	0.376691	0.487977	0.678563	0.403083	0.319617	0.480764	0.519584	0.586492	0.519938	0.495308	0.630291	0.395266	0.326398	0.517814	0.569589	0.389511	0.387334	0.676529	0.523238	0.342121	0.444449	0.407722	0.958288	0.413126	0.459052	0.498117	0.424131	0.61854	0.308014	0.626528	0.757193	0.75881	0.493525	0.486925	0.516462	0.477877	0.33443	0.371744	0.451529	0.259968	0.863678	0.410192	0.878669	0.610466	0.448573	0.442259	0.736659	0.488196	0.730951	0.42361	0.402221	0.555787	0.518198	0.61439	0.449719	0.754463	0.534189	0.530155	0.49895	0.351435	0.42389	0.583109	0.75451	0.323712	0.285673	0.552985	0.476734	0.428908	0.354277	0.451082	0.392891	0.574554	0.592681	0.675314	0.494551	0.479568	0.56497	0.533692	0.540424	0.486369	0.471627	0.497952	0.795307	0.405637	0.221323
g8	-0.334363	-0.978683	-1.95996	-1.56491	-1.51329	-1.06781	-0.201311	0.559526	0.694062	1.66567	1.50338	1.6173	1.27717	1.29584	1.95996	0.372134	0.393143	0.550714	0.486588	0.621535	0.542269	0.316652	0.683949	0.594706	0.557217	0.446798	0.166193	0.629396	0.519191	0.524783	0.276421	0.477908	0.460465	0.710369	0.447423	0.569495	0.410467	0.560392	0.42714	0.402033	0.254442	0.573769	0.622204	0.665335	0.538363	0.433737	0.643864	0.371991	0.451734	0.416477	0.404818	0.616962	0.471058	0.582062	0.536006	0.552859	0.657221	0.264238	0.624244	0.436823	0.592231	0.656435	0.342926	0.632847	0.266558	0.539365	0.653846	0.612498	0.38318	0.436585	0.344065	0.499302	0.35528	0.362651	0.613895	0.500836	0.637825	0.564042	0.278047	0.51058	0.497621	0.494802	0.395446	0.484167	0.45844	0.586104	0.568961	0.3142	0.45686	0.501405	0.575079	0.411978	0.544179	0.52987	0.476685	0.368143	0.543594	0.719213	0.630058	0.653762
g9	-1.3272	-1.74959	-1.95996	-0.869896	-0.442091	-0.38625	0.443779	0.850693	1.49339	1.8279	1.69931	1.77566	1.487	1.8684	1.95996	0.461416	0.418918	0.560618	0.643439	0.56623	0.491769	0.486668	0.475765	0.263038	0.481637	0.538451	0.786021	0.397895	0.461171	0.390358	0.393155	0.335833	0.676428	0.565663	0.398998	0.589612	0.477018	0.769161	0.497292	0.433605	0.496384	0.465202	0.372516	0.372497	0.596576	0.596304	0.6343	0.631786	0.460674	0.392269	0.454532	0.443312	0.356842	0.276751	0.513795	0.399541	0.558704	0.387555	0.368624	0.407363	0.555741	0.343221	0.387843	0.377026	0.339015	0.419259	0.444049	0.472802	0.423512	0.479067	0.780838	0.624919	0.402939	0.622369	0.360834	0.448792	0.414399	0.465338	0.54425	0.570578	0.251923	0.876064	0.448253	0.490208	0.439901	0.654362	0.506752	0.602602	0.621485	0.662288	0.466744	0.389567	0.529202	0.46173	0.554619	0.568774	0.58451	0.471027	0.361501	0.565225
