genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	0.311239	0.684893	1.28525	0.473938	1.95996	0.770656	0.636457	0.791568	0.375213	0.159829	-0.229026	-0.777883	-1.23286	-0.757998	0.187913	0.616555	0.439747	-1.15871	-1.7716	-1.95996	0.43787	0.643922	0.566232	0.607003	0.507098	0.406094	0.53709	0.311607	0.396824	0.503434	0.446601	0.504729	0.513095	0.648534	0.364377	0.624753	0.481506	0.567183	0.545782	0.594373	0.488577	0.52812	0.472069	0.610823	0.640552	0.760316	0.537528	0.600904	0.548186	0.466902	0.581066	0.576401	0.346328	0.580478	0.561696	0.630641	0.363733	0.633914	0.67205	0.485778	0.580742	0.37498	0.492831	0.526753	0.655858	0.303628	0.320668	0.719923	0.760914	0.426698	0.393384	0.55159	0.302202	0.389513	0.450418	0.388742	0.50871	0.560843	0.427163	0.47219	0.33727	0.417048	0.429386	0.52127	0.464604	0.509506	0.546101	0.61719	0.47029	0.397746	0.570707	0.446755	0.487291	0.599329	0.388191	0.502562	0.457137	0.419282	0.533154	0.369364	0.514445	0.554416	0.370723	0.582692	0.549854	0.338523	0.577899	0.406966	0.32204	0.607107	0.414245	0.419435	0.424533	0.34347	0.313487	0.599159	0.395186	0.641047	0.600932	0.377162	0.537654	0.566028	0.650789	0.648984	0.410226	0.382708	0.398305	0.450619	0.487908	0.432292	0.637561	0.680057	0.61082	0.512541	0.761327	0.4662	0.547448	0.396178	0.534704	0.519594	0.524807	0.585845	0.61266	0.561981	0.656684	0.666868	0.633364	0.56115	0.603472	0.556927
g1	0.696135	1.79009	1.95996	1.87328	1.9572	1.56354	0.718792	1.12428	-0.102938	-0.643999	-0.909697	-0.942278	-1.61893	-1.10547	-0.676733	-0.32439	-1.07405	-1.17783	-1.269	-1.95996	0.375787	0.392561	0.509405	0.555276	0.436251	0.422694	0.491909	0.513506	0.462833	0.382827	0.355889	0.428672	0.641658	0.312885	0.561972	0.443905	0.522324	0.564825	0.462315	0.54733	0.771824	0.555201	0.528547	0.601063	0.518456	0.823185	0.580559	0.51978	0.539272	0.471486	0.525927	0.581566	0.466316	0.505084	0.530524	0.600194	0.549661	0.35943	0.611006	0.605572	0.68559	0.601148	0.587642	0.285516	0.295056	0.447263	0.429307	0.471634	0.51068	0.522123	0.626266	0.41588	0.49808	0.544269	0.70927	0.504137	0.567129	0.760191	0.610562	0.685445	0.354552	0.685067	0.521811	0.423879	0.579842	0.485023	0.532253	0.42233	0.471015	0.483122	0.558203	0.588641	0.428209	0.475791	0.510462	0.401955	0.594961	0.414447	0.56591	0.487753	0.625204	0.428258	0.479622	0.534403	0.561275	0.593031	0.696835	0.55073	0.803671	0.369872	0.663719	0.536504	0.472272	0.566974	0.443839	0.628062	0.602437	0.565161	0.383205	0.467436	0.704784	0.593971	0.489636	0.73364	0.39883	0.412537	0.507288	0.781906	0.519429	0.571123	0.47123	0.750196	0.416061	0.532748	0.515299	0.542212	0.511688	0.54806	0.230937	0.303792	0.446064	0.714887	0.571701	0.609458	0.702877	0.443296	0.641751	0.783763	0.389535	0.716013
g2	1.28	1.50371	1.82463	1.56449	1.90578	1.83625	1.55073	1.95996	1.11906	0.960176	0.726949	-0.0497007	-0.847606	-0.779527	-0.630268	-0.289284	-0.859873	-1.07324	-1.57961	-1.95996	0.479218	0.703815	0.425487	0.342345	0.491529	0.704191	0.716738	0.552969	0.733956	0.457872	0.60314	0.554682	0.364655	0.574874	0.45171	0.393263	0.425895	0.642407	0.461231	0.528789	0.449254	0.635286	0.557264	0.54499	0.268653	0.545264	0.671399	0.494904	0.545783	0.785669	0.404983	0.519468	0.618524	0.536011	0.586051	0.442869	0.553415	0.583824	0.371874	0.370961	0.49275	0.443741	0.479373	0.507473	0.575115	0.541718	0.420434	0.61846	0.481047	0.426591	0.611198	0.547508	0.376112	0.528609	0.538431	0.519922	0.544469	0.431101	0.506235	0.415953	0.56897	0.633061	0.434393	0.350768	0.511327	0.689141	0.322698	0.732398	0.6112	0.450747	0.384404	0.629796	0.649593	0.511765	0.510901	0.410623	0.421119	0.364009	0.495527	0.684898	0.519735	0.329804	0.447195	0.510374	0.404744	0.562045	0.554659	0.5759	0.606423	0.541236	0.533824	0.727612	0.639033	0.522994	0.503927	0.592884	0.366317	0.599667	0.87171	0.439157	0.472513	0.439505	0.479702	0.642719	0.449176	0.249843	0.433912	0.351253	0.422666	0.561487	0.569982	0.676271	0.511731	0.418664	0.450627	0.591599	0.570019	0.526967	0.817672	0.518584	0.540391	0.690645	0.58874	0.357954	0.611585	0.652737	0.598406	0.607072	0.433563	0.488617
g3	-0.359557	-0.399622	-1.13604	-1.0416	-1.95996	-0.820009	-0.685601	-1.00523	-0.682379	-0.326834	-0.205309	-0.0290844	0.295949	-0.000219205	-1.3042	-1.82996	-1.42295	-0.622965	0.590439	1.95996	0.506222	0.627664	0.614042	0.559985	0.491447	0.581514	0.435096	0.562611	0.5652	0.313459	0.346132	0.292743	0.609228	0.634254	0.61832	0.544713	0.40224	0.859495	0.34745	0.437484	0.339426	0.675806	0.547129	0.425988	0.668621	0.596407	0.488661	0.31228	0.512303	0.476957	0.49972	0.632411	0.294044	0.575835	0.442745	0.432605	0.545733	0.496307	0.504457	0.454386	0.540335	0.576826	0.494345	0.454707	0.596779	0.596628	0.402693	0.549172	0.461787	0.332804	0.474519	0.668386	0.492001	0.393399	0.647064	0.504942	0.599414	0.581584	0.629505	0.445221	0.410079	0.507133	0.493332	0.334464	0.627273	0.493809	0.588395	0.721992	0.435581	0.443918	0.606882	0.593138	0.259304	0.626635	0.440744	0.572976	0.56787	0.604626	0.354504	0.495607	0.498396	0.217298	0.450443	0.685103	0.443294	0.274262	0.613523	0.481212	0.554024	0.64521	0.331179	0.366283	0.552886	0.485665	0.515184	0.634971	0.457157	0.439249	0.507174	0.50846	0.778769	0.390621	0.253072	0.644371	0.587915	0.528819	0.417167	0.686256	0.677277	0.610955	0.647058	0.672587	0.374865	0.569763	0.403664	0.488104	0.531207	0.472	0.537305	0.724097	0.500422	0.4402	0.605736	0.568421	0.56358	0.662048	0.300094	0.524964	0.589968	0.476228
g4	-1.45144	-1.54381	-1.78251	-0.960214	-1.95996	-1.51244	-0.400549	-1.08343	-0.498626	-0.363404	0.650974	1.05357	1.23055	-0.290108	-0.466207	-1.67566	-0.728604	-0.270517	1.07244	1.95996	0.300174	0.354234	0.491156	0.55109	0.531238	0.489635	0.409123	0.487941	0.506374	0.403375	0.531259	0.43208	0.786587	0.571385	0.497381	0.457185	0.458188	0.650338	0.497386	0.581146	0.722679	0.498398	0.417935	0.382958	0.601449	0.544594	0.505121	0.56859	0.715545	0.552546	0.554579	0.433579	0.569849	0.506738	0.565922	0.591693	0.482572	0.51687	0.688755	0.134293	0.583147	0.467953	0.313366	0.577423	0.411123	0.576276	0.53839	0.506993	0.416533	0.488962	0.421853	0.561334	0.381563	0.53759	0.436346	0.385435	0.544129	0.562519	0.616229	0.270676	0.37975	0.539116	0.50172	0.543862	0.419871	0.399075	0.590695	0.429569	0.525356	0.303361	0.576836	0.580365	0.491986	0.261595	0.465144	0.668467	0.489223	0.460215	0.488956	0.518511	0.55164	0.238657	0.620957	0.574511	0.575858	0.44067	0.39873	0.499782	0.629318	0.470669	0.572725	0.71289	0.425586	0.684026	0.487394	0.443147	0.415761	0.560017	0.549308	0.462671	0.537928	0.627796	0.421892	0.534328	0.469724	0.526687	0.466188	0.476182	0.436908	0.598432	0.396062	0.466878	0.565419	0.561869	0.421061	0.643224	0.510955	0.475551	0.551383	0.478449	0.674184	0.47359	0.483504	0.633406	0.510041	0.255985	0.494209	0.605103	0.416312	0.475228
g5	0.717119	1.00891	1.81873	1.01156	1.95996	0.64582	0.193253	1.5909	0.472698	-0.0303326	-0.144017	-0.362862	-1.43311	-1.30051	-1.15737	-0.978501	-1.22747	-1.60826	-1.7915	-1.95996	0.35104	0.481465	0.610581	0.596542	0.596401	0.578543	0.432201	0.622389	0.450622	0.574592	0.419742	0.286406	0.545976	0.537895	0.482627	0.435061	0.421847	0.474772	0.527162	0.495953	0.36222	0.386224	0.660241	0.27367	0.489699	0.476932	0.461814	0.468893	0.585775	0.480809	0.508892	0.39146	0.685603	0.491741	0.525056	0.667929	0.377402	0.620711	0.460496	0.752384	0.439996	0.564705	0.53128	0.531396	0.651465	0.54434	0.584876	0.618867	0.419038	0.536862	0.573008	0.471479	0.407056	0.661488	0.450267	0.446986	0.729264	0.448427	0.369779	0.355514	0.487341	0.359078	0.498744	0.480462	0.458052	0.57083	0.355852	0.284258	0.719566	0.393538	0.308627	0.541314	0.508916	0.562596	0.488772	0.501795	0.609878	0.588372	0.668894	0.62378	0.526121	0.471353	0.415276	0.553255	0.371615	0.747284	0.434267	0.607648	0.575423	0.271602	0.685841	0.437319	0.552417	0.532215	0.552046	0.47754	0.478223	0.618483	0.308071	0.512875	0.595908	0.456012	0.486512	0.502928	0.533552	0.402006	0.562385	0.602446	0.484372	0.440125	0.44529	0.55647	0.42529	0.360282	0.529545	0.40993	0.631639	0.317768	0.281716	0.490879	0.626932	0.492274	0.487854	0.186323	0.49242	0.510082	0.493582	0.422107	0.432921	0.431346
g6	-0.985526	-1.8413	-1.95996	-1.0818	-1.1614	-1.03046	-0.0483734	-1.24107	-1.04987	-0.695332	-0.37929	0.433164	1.31409	0.523413	0.159358	-0.272703	0.032871	1.56575	1.76594	1.95996	0.387206	0.442213	0.412967	0.565804	0.416764	0.633646	0.321131	0.554761	0.510493	0.565428	0.645467	0.39978	0.746744	0.590847	0.503602	0.437781	0.58676	0.504497	0.56478	0.669876	0.424279	0.467535	0.563315	0.419909	0.64974	0.530582	0.436111	0.495403	0.54249	0.559089	0.661866	0.70775	0.413478	0.482997	0.525141	0.680934	0.48153	0.618403	0.79105	0.451758	0.576404	0.649805	0.398983	0.376997	0.606345	0.440328	0.558151	0.503769	0.305629	0.519081	0.406496	0.537552	0.34119	0.359469	0.42845	0.580062	0.553856	0.205061	0.271263	0.426743	0.538299	0.641109	0.41107	0.460932	0.508849	0.656158	0.520029	0.402158	0.525118	0.542949	0.501977	0.416458	0.667351	0.403701	0.503794	0.320291	0.44679	0.483892	0.449436	0.516986	0.550828	0.508865	0.551179	0.628097	0.322122	0.520578	0.307054	0.464698	0.567641	0.510986	0.501538	0.388091	0.629742	0.529364	0.578855	0.477599	0.43015	0.550601	0.559643	0.508158	0.544321	0.358234	0.541507	0.553502	0.411911	0.495257	0.498235	0.505403	0.529982	0.462078	0.481692	0.58239	0.463383	0.473587	0.422179	0.418323	0.719477	0.50694	0.269662	0.616131	0.472542	0.63055	0.522705	0.646257	0.479749	0.593005	0.387134	0.467051	0.706214	0.502603
g7	-1.21508	-1.54643	-1.92955	-1.5631	-1.95996	-1.61831	-1.53036	-1.76407	-1.32529	-1.0497	-0.88181	-0.79061	0.303768	-0.0317051	-0.0462556	-0.23294	0.0716331	0.161143	0.805469	1.95996	0.57335	0.684804	0.60207	0.427324	0.504966	0.392855	0.639991	0.359592	0.526429	0.498377	0.428456	0.544605	0.637942	0.685524	0.550623	0.576155	0.40632	0.643707	0.429857	0.448491	0.363558	0.561508	0.416112	0.39981	0.645499	0.539841	0.541596	0.546094	0.561894	0.483938	0.661404	0.578383	0.504957	0.268995	0.519014	0.328495	0.441765	0.513846	0.499512	0.49868	0.413009	0.320715	0.541577	0.321658	0.505205	0.723404	0.427795	0.425821	0.506974	0.504307	0.617477	0.581415	0.456696	0.465258	0.546133	0.713479	0.587779	0.558549	0.551653	0.454195	0.699635	0.614278	0.478131	0.546491	0.518591	0.53127	0.410455	0.806576	0.739366	0.679463	0.404245	0.496557	0.408281	0.529818	0.523148	0.717611	0.405881	0.413352	0.500897	0.42752	0.477155	0.432076	0.615156	0.618664	0.532397	0.627742	0.441726	0.68957	0.554186	0.543523	0.455474	0.419787	0.41907	0.314227	0.303994	0.471353	0.64787	0.340758	0.367194	0.541677	0.57617	0.504561	0.380847	0.421293	0.65046	0.516676	0.493837	0.579225	0.483089	0.648213	0.541813	0.374377	0.540941	0.603641	0.612716	0.508533	0.605376	0.328583	0.558618	0.396083	0.285686	0.4219	0.61838	0.437865	0.443482	0.27805	0.559731	0.567245	0.479499	0.421442
g8	0.198519	0.516467	1.51946	0.708585	1.95996	0.607878	0.489798	1.52277	0.534706	0.331377	-0.805445	-1.28198	-1.95996	-1.88322	-1.16849	0.324981	0.0175561	-0.498628	-0.91986	-1.60246	0.602984	0.536434	0.531967	0.385251	0.475619	0.457421	0.569445	0.633964	0.500423	0.450128	0.725535	0.701741	0.699828	0.592059	0.418487	0.63976	0.476742	0.588576	0.447325	0.573769	0.562857	0.370358	0.495409	0.736983	0.659982	0.588271	0.635381	0.432451	0.480861	0.447632	0.361211	0.484913	0.651417	0.610062	0.538632	0.438653	0.740155	0.417852	0.535595	0.561214	0.66973	0.503538	0.562149	0.400298	0.492871	0.747273	0.487572	0.428186	0.435647	0.502311	0.582067	0.369712	0.363838	0.444665	0.426504	0.427053	0.255547	0.444076	0.527316	0.393117	0.528715	0.66343	0.61616	0.361337	0.568416	0.298984	0.557636	0.640641	0.676693	0.562342	0.266617	0.52292	0.614722	0.406379	0.57774	0.241676	0.367847	0.395851	0.322572	0.472735	0.457443	0.626495	0.470526	0.263566	0.36302	0.49598	0.44036	0.295613	0.579404	0.538646	0.44435	0.230707	0.706142	0.47201	0.508013	0.594343	0.336394	0.494974	0.708669	0.350846	0.336572	0.388993	0.795391	0.615377	0.596695	0.377355	0.486131	0.46956	0.476232	0.51913	0.640751	0.58963	0.497902	0.515778	0.616086	0.543282	0.509044	0.306199	0.420039	0.515546	0.436851	0.534659	0.422917	0.503684	0.362229	0.424599	0.518837	0.608871	0.46774	0.369569
g9	1.95996	-0.71505	-0.991497	-0.983133	-1.68192	-0.765651	-0.568128	-1.95996	-1.58477	-0.628086	-0.093729	0.23148	0.889567	0.881631	-0.622547	-0.880525	-0.575595	-0.164385	-0.14554	0.818123	0.413096	0.599869	0.397679	0.632455	0.624516	0.453655	0.610414	0.440897	0.611763	0.793858	0.450487	0.701483	0.518315	0.497584	0.456224	0.410272	0.486846	0.400411	0.349123	0.345294	0.388306	0.444792	0.453327	0.606735	0.51127	0.405118	0.60118	0.439454	0.573485	0.636234	0.410714	0.47995	0.580433	0.510494	0.577087	0.625096	0.579969	0.566868	0.511666	0.489876	0.585792	0.410016	0.635923	0.577259	0.568374	0.52076	0.523046	0.398464	0.428548	0.407703	0.465583	0.513555	0.36274	0.507928	0.535228	0.490529	0.619421	0.564566	0.329102	0.636723	0.627731	0.592165	0.598177	0.594065	0.679371	0.539846	0.404067	0.621815	0.464084	0.449161	0.510632	0.564569	0.49856	0.344551	0.321658	0.445487	0.512777	0.662039	0.366533	0.443797	0.554826	0.409211	0.515474	0.5287	0.406897	0.315486	0.563918	0.465824	0.53634	0.583501	0.535334	0.23309	0.416482	0.417499	0.568949	0.628559	0.447321	0.520224	0.671087	0.451192	0.513498	0.55082	0.50452	0.53795	0.48784	0.373694	0.499953	0.385141	0.659581	0.41938	0.46458	0.509342	0.426222	0.478726	0.510832	0.556541	0.361308	0.517729	0.626713	0.301223	0.660234	0.582862	0.372334	0.585931	0.578877	0.351108	0.466834	0.49517	0.339619	0.426376
