genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.0217911	0.383726	-0.0737806	0.442163	0.581304	-0.0877452	0.620144	1.95996	1.21293	0.543191	-1.31838	-0.308354	-0.948943	-1.41791	-1.95996	0.603277	0.623043	0.723171	0.534843	0.549688	0.437658	0.486872	0.321	0.567744	0.355901	0.514711	0.375343	0.290086	0.72027	0.555103	0.470904	0.272927	0.720274	0.513468	0.335423	0.330183	0.401545	0.141681	0.338931	0.580557	0.594989	0.43632	0.403141	0.481819	0.495148	0.439952	0.553419	0.222572	0.258667	0.392222	0.555726	0.346272	0.501404	0.386698	0.446818	0.452628	0.42192	0.281889	0.291815	0.361534	0.362723	0.424757	0.505972	0.651285	0.562519	0.498096	0.496641	0.468627	0.547264	0.474179	0.492738	0.773953	0.285946	0.408283	0.645751	0.423793	0.590662	0.495098	0.65769	0.521518	0.700114	0.480335	0.274461	0.409263	0.37026	0.546566	0.507373	0.404598	0.383956	0.459232	0.582992	0.494323	0.314316	0.537377	0.4649	0.613708	0.376008	0.641843	0.506632	0.261001
g1	-1.82583	-1.26372	-1.57064	-0.759211	1.86665	1.63231	1.81922	1.95996	1.06316	0.786721	-0.329667	-0.17962	-0.834932	-1.64401	-1.95996	0.444104	0.393	0.323246	0.486914	0.55664	0.369751	0.475723	0.361957	0.445473	0.594922	0.363164	0.393934	0.526992	0.741629	0.673698	0.330541	0.425003	0.639722	0.0955768	0.363504	0.621416	0.511526	0.507121	0.374141	0.497396	0.404664	0.559536	0.436018	0.511807	0.194369	0.560058	0.300388	0.495522	0.747043	0.683956	0.514854	0.437591	0.42856	0.52073	0.459735	0.43878	0.539087	0.232664	0.403658	0.469907	0.658171	0.341707	0.622042	0.562836	0.491084	0.413525	0.409277	0.381803	0.451063	0.374084	0.362017	0.508175	0.705012	0.344827	0.437017	0.242653	0.253664	0.441309	0.339436	0.48111	0.567083	0.580512	0.451076	0.452274	0.512396	0.553146	0.679228	0.457972	0.495386	0.559234	0.708215	0.459096	0.611688	0.486917	0.483595	0.381852	0.675788	0.690877	0.661145	0.476285
g2	-1.12385	-1.29176	-0.0106952	-1.4025	-1.95996	-1.08694	-1.23355	-1.69405	-1.28149	-0.217408	0.176851	0.0436424	0.316473	1.6036	1.95996	0.615702	0.408315	0.374148	0.798924	0.435859	0.43809	0.583834	0.563964	0.466348	0.460526	0.514484	0.598361	0.323298	0.449787	0.687907	0.577669	0.554954	0.591743	0.661347	0.396697	0.433891	0.516976	0.654762	0.454834	0.387213	0.34335	0.337568	0.428204	0.277807	0.349975	0.32233	0.377842	0.456986	0.533972	0.434957	0.505247	0.551299	0.386721	0.377891	0.651879	0.485043	0.596375	0.509896	0.39008	0.539066	0.320595	0.491567	0.386289	0.32994	0.651475	0.599239	0.294439	0.673021	0.743688	0.189771	0.413629	0.667336	0.693672	0.561738	0.452105	0.447309	0.509536	0.27398	0.465273	0.495374	0.532117	0.314089	0.424988	0.472162	0.54027	0.442246	0.352815	0.677241	0.458809	0.324295	0.29713	0.57097	0.547906	0.463916	0.691091	0.655238	0.580743	0.365196	0.436507	0.384674
g3	1.95996	1.25078	1.52875	0.911545	-1.52086	-1.04125	-1.62011	-1.95996	-1.53192	-0.91992	-0.446311	-1.80091	-1.36943	1.08186	1.54374	0.475188	0.310569	0.435144	0.520515	0.433897	0.446697	0.383726	0.67223	0.425052	0.595388	0.730002	0.583556	0.509748	0.477092	0.242862	0.423393	0.438677	0.538311	0.573532	0.538858	0.680041	0.363305	0.157201	0.380268	0.573128	0.559826	0.516796	0.524133	0.420018	0.459486	0.407451	0.64988	0.50993	0.467854	0.669399	0.513191	0.599446	0.527757	0.704019	0.467466	0.601675	0.786044	0.37618	0.530851	0.491834	0.536924	0.304326	0.535051	0.378962	0.51912	0.677139	0.312569	0.686871	0.524673	0.435365	0.310957	0.311055	0.38651	0.663525	0.463297	0.570528	0.410039	0.746119	0.562583	0.537479	0.662509	0.352551	0.452665	0.54363	0.500489	0.498107	0.460169	0.464299	0.467898	0.501403	0.491648	0.620361	0.342512	0.376803	0.451558	0.459891	0.818518	0.378304	0.531233	0.416083
g4	0.00867714	1.95996	0.42276	0.690438	1.28934	-0.999258	-0.407398	0.860361	-1.32631	-1.86196	-1.95996	0.387708	-0.240303	-1.20838	-1.84328	0.336258	0.439462	0.224434	0.474793	0.399528	0.460712	0.328777	0.474271	0.474543	0.560759	0.414193	0.46476	0.462167	0.441135	0.263302	0.488943	0.500801	0.421972	0.423732	0.538926	0.280636	0.569174	0.371424	0.528161	0.597702	0.682683	0.607732	0.393373	0.606014	0.492401	0.596888	0.51116	0.41506	0.345372	0.583632	0.376092	0.594643	0.648844	0.262525	0.551056	0.516175	0.403143	0.489632	0.52399	0.294145	0.587655	0.389155	0.49866	0.708181	0.451181	0.520487	0.24449	0.661972	0.303964	0.213729	0.618748	0.439547	0.5463	0.262219	0.477753	0.550617	0.706856	0.434405	0.523942	0.677637	0.526168	0.455965	0.579136	0.408517	0.680443	0.648182	0.45138	0.698051	0.807866	0.58907	0.464904	0.506706	0.487183	0.553117	0.513918	0.616329	0.557071	0.454524	0.428122	0.613177
g5	0.200534	0.807665	0.707279	1.29307	1.62495	1.25559	1.65894	1.95996	1.12933	0.664837	0.543813	0.837499	-0.962293	-1.5109	-1.95996	0.539075	0.368338	0.276663	0.350548	0.388627	0.38247	0.724854	0.581586	0.370457	0.373401	0.513967	0.405828	0.579992	0.421778	0.254673	0.227822	0.543895	0.578794	0.491786	0.507987	0.492016	0.427539	0.254342	0.273905	0.542258	0.429679	0.666979	0.399619	0.347039	0.44201	0.381766	0.32985	0.471995	0.475635	0.65594	0.412347	0.594902	0.296292	0.663707	0.518732	0.266687	0.388771	0.451585	0.472073	0.363319	0.572573	0.586298	0.275324	0.286741	0.704381	0.352212	0.720396	0.456699	0.622534	0.17356	0.724795	0.807374	0.498229	0.535138	0.529239	0.83587	0.446399	0.334691	0.30413	0.405135	0.47682	0.410413	0.319721	0.47514	0.401149	0.556832	0.574746	0.136468	0.486166	0.581801	0.298517	0.574999	0.658974	0.595964	0.380422	0.703221	0.549064	0.27393	0.453245	0.694743
g6	-0.686921	-1.4325	-0.557982	-0.873139	-1.79848	-0.868565	-1.52862	-1.95996	-1.21933	-1.01867	-0.184713	-0.465445	-0.0936275	1.61823	1.95996	0.438832	0.421967	0.697775	0.653159	0.530153	0.551341	0.782347	0.431506	0.485387	0.519609	0.378252	0.244257	0.563471	0.377559	0.455979	0.476774	0.57926	0.545084	0.505123	0.536775	0.327544	0.470041	0.54736	0.381578	0.215575	0.510439	0.313317	0.273309	0.673193	0.329617	0.435473	0.600713	0.411809	0.33772	0.314432	0.266665	0.386785	0.540955	0.530085	0.356208	0.531328	0.471689	0.439639	0.455305	0.523816	0.443945	0.382745	0.407755	0.408898	0.601154	0.744981	0.225727	0.302907	0.625893	0.724835	0.54723	0.464578	0.51871	0.542347	0.486247	0.747601	0.525277	0.383867	0.630587	0.397805	0.536333	0.484126	0.713378	0.614299	0.459938	0.711889	0.362893	0.340732	0.519818	0.71826	0.728645	0.652273	0.342912	0.544213	0.544967	0.483361	0.261961	0.576059	0.398618	0.631256
g7	-0.60407	-0.670621	-0.4056	-1.30295	-1.51362	-1.36413	-1.6093	-1.95996	-1.39698	0.66255	1.78978	0.134553	0.608435	1.06767	1.95996	0.429317	0.325968	0.448983	0.46609	0.643662	0.689151	0.378993	0.674471	0.451072	0.675446	0.166351	0.581641	0.619784	0.573743	0.483735	0.411989	0.584202	0.348119	0.572897	0.328111	0.699165	0.394985	0.62331	0.622392	0.500949	0.710178	0.358404	0.738719	0.62288	0.631631	0.453865	0.411176	0.425659	0.516831	0.410259	0.315131	0.412362	0.572107	0.307682	0.574181	0.326694	0.515434	0.481547	0.381567	0.326817	0.35002	0.33446	0.420021	0.402324	0.282938	0.625239	0.489995	0.638146	0.598843	0.422126	0.783335	0.469299	0.601093	0.45564	0.53379	0.230425	0.280614	0.493696	0.49118	0.453638	0.389106	0.44059	0.441482	0.476751	0.258915	0.472742	0.420454	0.405108	0.621725	0.520341	0.504859	0.394492	0.279829	0.485902	0.560346	0.661858	0.59806	0.525525	0.648528	0.336732
g8	0.0686546	0.920197	0.269773	1.39568	1.95996	0.758819	0.900029	0.98612	0.134607	0.0346122	-0.536561	-0.231868	-1.17385	-1.23153	-1.95996	0.435023	0.437253	0.149867	0.33497	0.55485	0.68639	0.338268	0.407376	0.450831	0.460978	0.628659	0.515545	0.420269	0.542742	0.399285	0.427375	0.776042	0.559127	0.683737	0.556806	0.413805	0.416831	0.458785	0.577388	0.595765	0.462424	0.393952	0.560089	0.656101	0.440042	0.465209	0.53332	0.480628	0.470992	0.363141	0.582661	0.322094	0.458335	0.397268	0.590066	0.415471	0.642733	0.699222	0.577699	0.515296	0.363523	0.511052	0.42132	0.567731	0.411937	0.398908	0.61094	0.381273	0.365514	0.38457	0.703079	0.389756	0.543001	0.417351	0.533277	0.361971	0.592288	0.538483	0.698762	0.508391	0.489543	0.449941	0.466598	0.549824	0.359355	0.451024	0.741556	0.492894	0.492833	0.355822	0.52026	0.459175	0.482796	0.488016	0.497357	0.391798	0.802096	0.357191	0.462047	0.725884
g9	1.68628	1.77387	1.34819	1.57763	1.95996	0.302455	0.703724	1.13231	1.01339	0.92561	-0.193909	0.333027	-0.72809	-1.54515	-1.95996	0.57135	0.302951	0.583427	0.589542	0.443264	0.722286	0.302177	0.506674	0.357069	0.284529	0.419492	0.37921	0.444146	0.480058	0.587512	0.530813	0.528381	0.477867	0.59727	0.377599	0.621986	0.268426	0.526625	0.505089	0.58365	0.519705	0.558985	0.629533	0.713798	0.619245	0.608942	0.33541	0.425888	0.722794	0.418336	0.689108	0.484635	0.732415	0.430978	0.543948	0.639231	0.432728	0.349812	0.0496448	0.363718	0.423616	0.393122	0.472355	0.503111	0.502866	0.501888	0.317969	0.339167	0.835782	0.462037	0.458377	0.218879	0.733279	0.559256	0.513056	0.591053	0.498039	0.530911	0.387559	0.52555	0.458953	0.693279	0.690185	0.540564	0.513397	0.385066	0.35205	0.452203	0.286409	0.619814	0.743849	0.59143	0.383904	0.324417	0.377459	0.424834	0.284087	0.536359	0.45947	0.771692
