genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	1.68879	1.95996	1.86283	1.60894	1.62182	1.21232	0.792085	0.292788	-0.121	-0.0928045	-0.675329	-1.55012	-1.57417	-1.70638	-1.90136	-1.6747	-1.83031	-1.83717	-1.95996	-1.45231	0.542565	0.408195	0.407087	0.485198	0.281206	0.531113	0.326007	0.581333	0.50819	0.417392	0.700746	0.469613	0.524333	0.569557	0.443789	0.606925	0.722171	0.673224	0.436571	0.33358	0.432527	0.503189	0.481932	0.325698	0.334854	0.573538	0.752996	0.504367	0.397387	0.477012	0.33228	0.68709	0.372838	0.565446	0.765283	0.375218	0.332792	0.299304	0.749025	0.482758	0.246437	0.181721	0.707679	0.479208	0.463607	0.639804	0.503891	0.464537	0.316317	0.498486	0.499446	0.735078	0.553956	0.198882	0.725736	0.518907	0.61581	0.422066	0.443797	0.577828	0.466148	0.488086	0.35005	0.480446	0.600741	0.298255	0.555128	0.548832	0.427977	0.420709	0.35842	0.311194	0.493606	0.373524	0.518368	0.557797	0.344907	0.493409	0.377397	0.616225	0.671679	0.447438	0.400823	0.271523	0.467574	0.567739	0.531	0.451416	0.698194	0.342035	0.239306	0.542543	0.58191	0.449743	0.57194	0.448075	0.543824	0.452635	0.535693	0.453884	0.406784	0.391932	0.610141	0.485697	0.541982	0.475837	0.716033	0.419885	0.402841	0.705613	0.641676	0.478666	0.405788	0.533138	0.504746	0.4813	0.323524	0.461521	0.363881	0.512826	0.750159	0.635202	0.360279	0.558972	0.709093	0.669406	0.506962	0.482841	0.378599	0.574317
g1	-1.58922	-1.95996	-1.6054	-1.32987	-1.46436	-1.28877	-1.08408	-0.290288	-0.184959	-0.379068	0.191351	0.293286	0.35303	1.37649	1.40853	1.33466	1.4263	1.71061	1.95996	1.59843	0.457367	0.530121	0.376693	0.552938	0.296229	0.494994	0.715047	0.409055	0.466028	0.496822	0.500345	0.42732	0.586777	0.444575	0.411166	0.566752	0.617456	0.600346	0.346598	0.44989	0.72682	0.550633	0.313067	0.413872	0.419196	0.590968	0.474518	0.553485	0.576505	0.722214	0.468011	0.458937	0.343274	0.65236	0.569906	0.405426	0.759506	0.250523	0.466969	0.28489	0.496013	0.503748	0.441537	0.541047	0.506508	0.390684	0.60129	0.431518	0.552373	0.228161	0.548202	0.398781	0.3523	0.528684	0.346532	0.450925	0.367016	0.479136	0.379995	0.526171	0.503409	0.684726	0.298929	0.706501	0.562765	0.39604	0.33909	0.70912	0.467865	0.617222	0.277595	0.834772	0.343017	0.374572	0.709695	0.41927	0.358942	0.52026	0.353188	0.496778	0.334042	0.285768	0.598752	0.566675	0.378219	0.460165	0.441126	0.529115	0.65354	0.335492	0.468808	0.428172	0.553327	0.173701	0.569461	0.278845	0.437875	0.413159	0.578079	0.330165	0.612964	0.368136	0.461257	0.473875	0.710209	0.650488	0.761852	0.375307	0.487782	0.725702	0.381624	0.746596	0.459517	0.404276	0.481777	0.436595	0.716505	0.470862	0.497066	0.360698	0.406647	0.356364	0.501442	0.689609	0.442368	0.4496	0.446611	0.477185	0.545273	0.436019
g2	-1.84486	-1.95996	-1.47669	-1.24071	-1.44219	-0.920783	-0.865323	-0.552929	-0.264481	-0.590503	-0.129696	0.0526922	0.426552	0.846613	0.971496	0.828663	1.51828	1.57431	1.95996	1.20182	0.432645	0.501753	0.580223	0.579768	0.548051	0.400287	0.440638	0.284282	0.617459	0.644277	0.658712	0.467711	0.607189	0.404223	0.537564	0.338625	0.462293	0.414231	0.547828	0.603557	0.72625	0.463931	0.52155	0.288672	0.627676	0.333657	0.422295	0.529533	0.455285	0.573843	0.52195	0.57585	0.543175	0.524529	0.520714	0.437062	0.336259	0.378221	0.501171	0.457357	0.831763	0.605128	0.41414	0.38984	0.397685	0.688657	0.549761	0.245064	0.523714	0.369045	0.510717	0.574225	0.609765	0.461203	0.607988	0.602005	0.43825	0.642309	0.488897	0.585477	0.451939	0.458921	0.419953	0.730601	0.56994	0.475472	0.494972	0.727197	0.547586	0.283676	0.300793	0.579897	0.533628	0.302716	0.713668	0.520626	0.372583	0.538002	0.587535	0.335451	0.408401	0.458435	0.428118	0.199978	0.484595	0.407553	0.417483	0.594364	0.49104	0.64396	0.279061	0.542706	0.467858	0.332755	0.556506	0.561399	0.239376	0.314172	0.52886	0.351724	0.490784	0.271021	0.329322	0.567385	0.707721	0.606212	0.428543	0.491448	0.380595	0.570637	0.509184	0.590872	0.581373	0.381281	0.26136	0.454176	0.423228	0.528632	0.22132	0.378034	0.661472	0.350505	0.337629	0.706941	0.439333	0.461775	0.547354	0.554948	0.531489	0.431283
g3	-1.71754	-1.95996	-1.64136	-1.48951	-1.6708	-0.885281	-0.775847	-0.757794	-0.00129473	-0.0825986	0.229828	0.830988	1.14627	1.37166	1.47486	1.29776	1.42597	1.63092	1.95996	1.65848	0.740058	0.554021	0.544565	0.422169	0.593274	0.56088	0.499466	0.554551	0.652197	0.609414	0.687622	0.512213	0.658834	0.608598	0.584239	0.620571	0.531874	0.484972	0.47929	0.60446	0.401679	0.459125	0.17542	0.560747	0.303003	0.565322	0.63983	0.452907	0.359298	0.641317	0.7366	0.526933	0.731171	0.508273	0.415981	0.442455	0.610178	0.443947	0.692588	0.445468	0.655714	0.43104	0.421793	0.345352	0.450848	0.339809	0.41711	0.426162	0.335293	0.457547	0.484659	0.494224	0.683746	0.485966	0.564712	0.498993	0.329636	0.395515	0.342271	0.394125	0.561601	0.369965	0.387907	0.510531	0.599282	0.558091	0.424282	0.519014	0.489871	0.374105	0.458633	0.597511	0.527476	0.527353	0.475993	0.415973	0.327703	0.476467	0.481264	0.550002	0.523251	0.363926	0.273839	0.363328	0.653047	0.301994	0.32663	0.525242	0.305526	0.494636	0.49102	0.476419	0.333574	0.465781	0.567011	0.617624	0.537267	0.567844	0.286064	0.447114	0.584473	0.280882	0.598929	0.439536	0.576965	0.230815	0.339348	0.493719	0.199336	0.301469	0.530707	0.610608	0.390208	0.526128	0.526908	0.412863	0.534426	0.500558	0.3425	0.218684	0.420266	0.382536	0.391097	0.509081	0.342881	0.23386	0.613395	0.51386	0.667952	0.548513
g4	-1.34059	-1.65247	-1.44907	-0.882803	-1.95996	-1.76932	-0.422622	0.429606	0.654221	-0.446409	-0.267143	0.153654	1.43057	1.55115	1.95996	1.22653	1.48801	1.74761	1.865	1.5877	0.552943	0.451035	0.731182	0.529468	0.454467	0.455235	0.695091	0.538729	0.388324	0.528445	0.418102	0.703229	0.543261	0.593109	0.452151	0.545488	0.602549	0.538482	0.481231	0.328238	0.526346	0.369219	0.489516	0.500729	0.410507	0.422187	0.645006	0.715703	0.477028	0.624602	0.570295	0.586914	0.426963	0.515408	0.313106	0.445663	0.410566	0.264219	0.553145	0.392198	0.577488	0.391583	0.426122	0.598842	0.366565	0.465895	0.518563	0.469206	0.47316	0.31783	0.486315	0.57554	0.416981	0.583587	0.358258	0.314158	0.68041	0.386073	0.55001	0.307333	0.65848	0.631152	0.530719	0.22597	0.393746	0.555639	0.490239	0.450426	0.750795	0.544069	0.424079	0.502	0.620202	0.395224	0.463306	0.347086	0.37236	0.379768	0.333181	0.402592	0.163169	0.516609	0.50356	0.268254	0.389291	0.447301	0.537425	0.511783	0.592954	0.166661	0.299302	0.400049	0.466369	0.461862	0.375608	0.451565	0.514741	0.550674	0.276916	0.526628	0.405708	0.482665	0.377638	0.311171	0.463485	0.657485	0.350974	0.446838	0.686291	0.350291	0.460077	0.487549	0.499035	0.282573	0.308708	0.52491	0.375555	0.53347	0.421552	0.339887	0.556329	0.282192	0.199201	0.407014	0.604254	0.545094	0.531303	0.464336	0.4759	0.394699
g5	-1.61443	-1.83274	-1.05046	-0.946431	-1.95996	-0.984886	-0.87131	-0.0386986	1.40047	-1.26562	0.0314079	0.496062	0.535783	0.790646	0.8991	-0.0333885	0.540769	1.50697	1.95996	0.506362	0.482172	0.451549	0.601354	0.528306	0.56387	0.390039	0.616248	0.292052	0.493143	0.270053	0.364284	0.665617	0.458123	0.563688	0.508963	0.351294	0.506621	0.5628	0.647432	0.351229	0.421339	0.579185	0.390644	0.60282	0.465628	0.305083	0.543498	0.595938	0.487092	0.48423	0.282118	0.551419	0.523472	0.494834	0.364115	0.400561	0.432925	0.623947	0.425556	0.32719	0.435297	0.55771	0.259886	0.623869	0.65165	0.440145	0.565466	0.432436	0.511288	0.660675	0.442137	0.530693	0.512986	0.49898	0.61268	0.552336	0.362328	0.408788	0.559317	0.560395	0.488714	0.408568	0.556939	0.519067	0.398429	0.50531	0.713165	0.387022	0.737886	0.546984	0.533112	0.4549	0.588609	0.404735	0.401723	0.277629	0.755344	0.373908	0.185954	0.421278	0.579867	0.461447	0.439697	0.793786	0.504461	0.275363	0.33316	0.549359	0.632471	0.458179	0.258256	0.202078	0.328963	0.530504	0.689509	0.660349	0.380327	0.528875	0.500623	0.543781	0.516287	0.307028	0.264954	0.568909	0.667488	0.303736	0.534678	0.336209	0.481509	0.519544	0.48309	0.722924	0.684254	0.517965	0.601109	0.398211	0.0693839	0.568139	0.488886	0.457572	0.338456	0.464642	0.42096	0.463971	0.518615	0.44732	0.419147	0.295545	0.258465	0.403772
g6	-1.53513	-1.76111	-1.48703	-1.22138	-1.95996	-1.77357	-1.42755	-0.93866	0.152447	-0.0487946	0.217189	0.641982	1.62276	1.71167	1.95996	1.33331	1.51137	1.80574	1.93232	1.80283	0.423136	0.487326	0.519648	0.493601	0.478738	0.27564	0.735924	0.40947	0.472735	0.338843	0.55492	0.543603	0.492973	0.434713	0.585515	0.193778	0.687108	0.493404	0.574238	0.376002	0.513238	0.34907	0.6187	0.371303	0.726233	0.488445	0.453808	0.508261	0.47559	0.517844	0.503282	0.565901	0.223477	0.421425	0.402837	0.685456	0.389767	0.623159	0.366148	0.529063	0.670014	0.607163	0.369881	0.485203	0.593481	0.372233	0.433787	0.50645	0.519357	0.671599	0.352958	0.578346	0.762614	0.550487	0.469022	0.558591	0.518729	0.296673	0.459315	0.495388	0.272083	0.495107	0.486183	0.310799	0.411954	0.640515	0.329654	0.379936	0.387417	0.506657	0.636543	0.52026	0.50225	0.571509	0.646483	0.453583	0.667986	0.412987	0.691792	0.593293	0.558579	0.599083	0.517809	0.303003	0.580331	0.36964	0.935385	0.89296	0.35815	0.529025	0.669022	0.615702	0.504466	0.537353	0.455658	0.632638	0.530252	0.579838	0.406085	0.340353	0.216788	0.47069	0.371741	0.522287	0.371641	0.652663	0.338592	0.625023	0.527267	0.596932	0.412583	0.489626	0.48488	0.321405	0.350398	0.613864	0.480365	0.57267	0.524089	0.413571	0.29239	0.4214	0.480318	0.325814	0.443823	0.429976	0.569226	0.531017	0.514594	0.470956
g7	-1.33674	-1.95996	-1.1613	-0.778026	-0.820309	-0.542497	-0.277396	0.115888	0.218501	0.062754	0.47225	0.764674	0.981743	1.21038	1.29296	0.983237	1.1242	1.22538	1.95996	1.33725	0.6462	0.64287	0.893787	0.499845	0.472051	0.477837	0.440372	0.540346	0.366882	0.463119	0.438378	0.466686	0.530789	0.463733	0.579463	0.416798	0.69059	0.321913	0.394522	0.647997	0.587356	0.420388	0.643177	0.673805	0.381939	0.512802	0.667395	0.297476	0.521937	0.446279	0.65942	0.205678	0.371599	0.434009	0.560388	0.727424	0.619908	0.459462	0.501322	0.278594	0.419931	0.470597	0.378225	0.646911	0.396902	0.884009	0.322487	0.676978	0.334084	0.629533	0.634369	0.275276	0.391708	0.489069	0.560884	0.375275	0.56539	0.585477	0.34224	0.577914	0.265049	0.514255	0.396873	0.602692	0.577531	0.367493	0.380331	0.726243	0.499106	0.739677	0.531347	0.408511	0.619651	0.538192	0.440759	0.651302	0.47413	0.523726	0.494947	0.851869	0.475151	0.501699	0.687801	0.612075	0.387591	0.633308	0.165973	0.566452	0.439363	0.535157	0.547297	0.507265	0.356278	0.34986	0.519391	0.595692	0.540398	0.498714	0.523288	0.500482	0.621676	0.650014	0.389368	0.481921	0.408574	0.405995	0.52733	0.361555	0.507017	0.492523	0.575696	0.460389	0.639411	0.195667	0.493869	0.66479	0.512327	0.583682	0.49214	0.674505	0.215594	0.450214	0.651749	0.443656	0.567263	0.439674	0.586943	0.602208	0.326887	0.412705
g8	-1.46881	-1.77618	-1.63141	-0.561939	-1.95996	-1.89678	-0.917166	-0.394912	0.0726141	-1.05556	-0.725806	-0.431172	-0.0570891	0.205976	0.553339	-0.112486	0.520382	1.94803	1.95996	1.50148	0.42883	0.329126	0.686475	0.341921	0.237435	0.566435	0.408953	0.482252	0.321765	0.412119	0.56216	0.42099	0.25878	0.429638	0.369512	0.590213	0.38039	0.44983	0.515268	0.417456	0.689178	0.480746	0.446314	0.601823	0.59287	0.568095	0.575063	0.764661	0.25862	0.353522	0.28259	0.575056	0.565067	0.505932	0.583569	0.459935	0.388071	0.21583	0.551047	0.548567	0.59238	0.234697	0.622966	0.296969	0.368097	0.591522	0.555487	0.600208	0.416569	0.276735	0.599402	0.805245	0.561138	0.678077	0.593687	0.569957	0.430733	0.45055	0.504405	0.591608	0.350098	0.578671	0.345869	0.40228	0.738914	0.356617	0.575435	0.434118	0.532222	0.522068	0.237629	0.526154	0.482061	0.174918	0.596108	0.531534	0.702821	0.422819	0.459877	0.622475	0.514596	0.591655	0.651591	0.359252	0.484242	0.391674	0.574778	0.46979	0.550283	0.455541	0.467895	0.134411	0.67662	0.564986	0.620908	0.532373	0.443933	0.525517	0.216978	0.319662	0.319465	0.432015	0.507231	0.536235	0.494018	0.411891	0.377796	0.693969	0.527623	0.516035	0.465762	0.430979	0.516893	0.506435	0.555169	0.616243	0.565845	0.484641	0.420088	0.272708	0.526378	0.543188	0.543069	0.433894	0.537857	0.400439	0.634094	0.494699	0.695911	0.479546
g9	1.3524	1.95996	1.67968	1.10192	1.19957	0.892539	0.76129	0.388365	-0.153267	0.126482	-0.0503492	-0.338082	-1.326	-1.57425	-1.73294	-1.25454	-1.48511	-1.61443	-1.95996	-1.67423	0.593502	0.450495	0.451777	0.526036	0.518112	0.388253	0.718338	0.504421	0.295652	0.452118	0.68067	0.598583	0.710757	0.573227	0.572554	0.656037	0.401229	0.535367	0.514107	0.510804	0.4814	0.402084	0.592467	0.600869	0.60968	0.335927	0.41252	0.377852	0.509265	0.40897	0.455281	0.418726	0.694852	0.604068	0.529526	0.449809	0.778475	0.356457	0.659317	0.395363	0.538352	0.462746	0.559573	0.373253	0.525308	0.647273	0.354153	0.372486	0.421607	0.390005	0.172972	0.706202	0.605051	0.608234	0.431427	0.546978	0.726096	0.585664	0.529787	0.520316	0.472818	0.637478	0.427006	0.525362	0.554665	0.490512	0.311757	0.546667	0.593625	0.494406	0.455287	0.35387	0.510673	0.435591	0.456036	0.445319	0.32396	0.755485	0.440385	0.710805	0.348906	0.595301	0.680195	0.378176	0.486209	0.453221	0.433755	0.690664	0.780906	0.843489	0.654755	0.277545	0.448705	0.364989	0.483623	0.345261	0.499754	0.34189	0.279451	0.522878	0.515499	0.194509	0.541505	0.402752	0.361758	0.673914	0.509561	0.531194	0.643979	0.408281	0.456104	0.483776	0.374881	0.424363	0.489273	0.372948	0.437965	0.606624	0.269394	0.611761	0.556054	0.481308	0.548403	0.373489	0.263371	0.354048	0.459165	0.533112	0.437569	0.736883
