V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	6.20769434845699	0	0	0	9.08686976317774	0	7.93335354854643	0	0	0	-1.21581310178419	0	4.32714774083424	0	0	0	14.3897097180751	0	0	0	0	0	0	0	0	2.0750795113413	-9.78569408000452	6.97357359708469	0	-10.688342381821	7.39977347510073	-20.1504781152805	0	0	0	0	0	0	0	0	16.3025676754388	0	-10.5749279296737	0	0	0	0	9.7817327190786	0	0	0	0	-2.85870071041235	8.59578523114351	0	0	-15.9201964946736	0	10.0880391384732	0	0	0	0	-11.9508979924669	11.0050444833801	0	9.5657906852163	0	0	0	0	0	0	4.16301682461365	0	0	0	3.01165783178656	0	0	0	-21.5426425120285	-5.64021375923732	0	0	0	6.28706304949808	0	-12.7940904080644	12.9166841135699	0	0	0	0	-23.9242249505092	5.96827680109412	0	0	0
2	0	0	0	0	0	0	-5.37632284671866	0	-8.3717942723537	0	0	0	0	0	-6.90243053546143	0	-9.19137007536012	0	0	0	0	-6.77097931016804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.96261023561607	0	0	0	0	0	0	0	0	-3.77565858551874	0	0	0	0	0	0	0	0	0	0	0	-8.31844635839354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.08270059300304	0	0	-7.96682996443244	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	6.10232877456461	0	0	0	8.9326348421687	0	7.79869770007646	0	0	0	0	0	4.25370140481362	0	0	0	14.1454676633794	0	0	0	0	0	0	0	0	2.03985839198333	0	6.85520846135274	0	0	7.27417428559305	0	0	0	0	0	0	0	0	0	16.0258579499562	0	0	0	0	0	0	9.61570362296762	0	0	0	0	2.75485923227973	8.44988567599544	0	0	0	0	9.91681098618212	0	0	0	0	0	10.8182516481319	0	9.40342685595774	0	0	0	0	0	0	4.09235634550065	0	0	0	2.96053980986067	0	0	0	0	8.93053827131031	0	0	0	6.18035032024256	0	0	12.6974442866684	0	0	0	0	0	5.86697495293657	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	-0.60652688543562	0	0	0	0	0	0	0	0	0	0	0	2.68425348974779	0	0	0	0	0	0	0	3.22429011429234	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67562612385555	0	0	0	0	0	0	0	0	1.92270273237889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61325731742636	0	0	0	0	0	0	0	0	4.73792977147348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	-7.88074421665657	-9.59937669143678	0	0	0	-10.3285820863095	0	-23.0625409141008	-16.3460033356055	-9.8269167611712	-4.73047602756349	-5.6441899146886	0	0	0	0	0	0	-11.5951573292139	0	0	0	-14.4888365685352	0	0	-7.67516550970623	0	0	0	0	0	0	0	-8.03358656737025	-1.57876092631614	0	-6.68258323320908	0	0	-5.37404384543283	-19.6180772085012	0	0	0	0	-3.71250181113785	-5.81591580712288	0	0	-4.46246031090936	-10.9160796864626	0	0	0	0	-11.6236308839255	-7.64842661126214	0	0	-1.9605041975994	0	0	0	-5.10062800151665	-25.9220251414645	0	0	0	0	0	0	0	-5.7348507253211	0	0	0	0	-11.3772125057465	0	0	-4.63114465678182	0	-3.61926933788384	-19.0134451764909	0	0	0	0	-12.4276377790237	0	0	0	-2.675245987851	0	0	0	-10.0257052952294	0
11	0	0	-2.75734192028286	-2.6152089622099	0	0	0	0	0	-1.99030028273741	-3.14342144623497	0	0	-1.53767651002547	2.70116910198669	0	0	0	0	0	0	0	3.24460892603176	0	0	0	0	-2.09098593300684	0	0	0	0	0	0	0	-2.18863247740007	2.69248736821279	0	-1.82057149375042	0	0	-1.46407918760206	-5.35786682579294	0	0	1.93481920870865	0	0	0	0	0	0	-2.97392532305777	0	0	0	0	-3.16668723795149	0	0	0	0	0	0	0	0	-2.53494133366726	0	0	0	0	0	0	0	0	4.76778722835506	0	0	0	-3.09955417590155	0	0	0	0	0	-5.17993342967803	0	0	0	0	-3.3857270886967	0	0	0	-0.72883141358388	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	-2.86839838909628	-1.81006214975582	-4.51284037748511	0	0	0	2.31113311247682	0	3.59880377449604	0	0	0	0	-4.33069711458566	0.858020764205158	0	3.95111683874384	0	0	0	0	2.91065751328079	-1.57771593315767	0	-2.30841392038331	0	0	0	0	-2.28779379389959	-0.0134521982401603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10677170750437	4.28265174147524	0	0	0	0	0	0	0	-4.39800097699761	1.62305163346460	-1.22671133827448	0	0	0	0	0	0	0	0	0	-1.67407360144273	3.57587097563889	0	-4.30687595662161	0	0	-3.17830021805224	0	0	-2.18871382875858	0	0	0	-2.26957962551996	0	0	0	-4.96396873464325	-3.17575596480075	0	0	2.18491299280220	-3.88568470336828	0	3.42472077239744	0	0
14	0	0	-1.18808446632234	0	0	0	0	0	0	0	0	0	0	0	5.2580024915967	0	0	0	0	0	0	0	6.3158436859004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.24110292844792	0	0	0	0	0	0	0	0	3.76625225451337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16010057433564	0	0	0	0	0	0	0	0	9.28080996767502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0	0	0	0	0	0	0	-11.3047401228199	0	-17.2461470182447	-5.26215603762871	-11.1574293923388	-5.17755503146146	0	0	0	0	0	0	0	-12.6910198509938	0	0	0	-15.8581817640202	0	0	-3.23369650782340	0	0	-3.5319779212329	0	-6.6587541138752	0	0	0	-1.72797019367480	0	0	0	0	0	0.0530724323843249	-3.49449995443289	0	0	0	-4.06337170288273	-6.36558011799821	0	0	-4.88420905228564	0	-1.87072732261785	0	0	0	-5.26085154387585	-8.37128218241932	0	0	-2.14579215988763	0	0	-3.9491912160385	-5.58269020263232	-11.6656692211458	0	0	0	0	0	0	0	-6.27685354593379	0	0	0	0	0	0	0	-12.1876326329629	-4.86588089028539	-3.96132779478992	0	0	0	0	-4.22782534739893	0	0	0	0	0	-7.90579411560835	0	0	-10.9732383364389	0
16	0	-3.52550544230927	0	0	0	-5.1606614316637	0	-4.50555061850237	0	0	0	0	0	-2.45749581948720	0	0	0	-8.17227735075813	0	0	0	0	0	0	0	0	-1.17848974189212	0	-3.96046749224652	0	0	-4.20251710118556	0	0	0	0	0	0	0	0	0	-9.25863740015825	0	0	0	0	0	0	-5.55529154635298	0	0	0	0	-1.59156800215031	-4.88176219901206	0	0	0	0	-5.72925065064721	0	0	0	0	0	-6.25004100413805	0	-5.43265264487515	0	0	0	0	0	0	-2.36428175224971	0	0	0	-1.71039607950028	0	0	0	0	-5.15945017736317	0	0	0	-3.57058091989604	0	0	-7.33570913495433	0	0	0	0	0	-3.38953420744621	0	0	0
17	0	0	-5.48078584497983	-6.67603546627693	0	0	0	0	0	-5.08078530935742	-8.02444216265876	0	0	-3.92533945276647	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.33781294342299	0	0	0	0	0	0	0	-5.58708242932201	0	0	-4.64750619808982	0	0	-3.73746217725173	-13.6774190779602	0	0	0	0	0	0	0	0	0	-7.5917569944452	0	0	0	0	-8.08383445325386	0	0	0	0	0	0	0	0	-10.6153630799003	0	0	0	0	0	0	0	0	0	0	0	0	-7.91245896866298	0	0	0	0	0	-13.2231954651387	0	0	0	0	-8.64299352361256	0	0	0	-1.8605413320055	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	0	0	0.7571656484076	0	0	0	0	0	0	0	0	0	0	0	-3.35092241227776	0	0	0	0	0	0	0	-4.02508408722717	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.34015232896125	0	0	0	0	0	0	0	0	-2.40023071691395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.01393054805828	0	0	0	0	0	0	0	0	-5.91465564622225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	2.07639464551029	6.97638716048409	3.23327844997969	10.6429513035008	3.24738449699271	7.36112012881602	3.19517547964450	0	2.66579411494720	0	3.54980758289643	0	0	0	7.8318888342421	2.61502621500393	0	0	9.78640945702136	0	0	5.82386762470477	0	0	6.36107062517312	0	11.9923754164456	0	0	0	1.06636587324265	0	0	0	0	0	-0.0327520873402711	6.29357303628118	0	0	0	2.50759007887696	3.92833014485591	0	0	3.01414565494551	0	7.21683742397707	0	0	0	9.4747614411655	5.1660900560049	0	0	1.32421238442174	1.45820061290235	0	7.11246921633226	3.44519270920572	7.1991239151595	0	0	0	0	0	0	0	7.0862500586415	0	0	0	0	0	0	0	15.9489921291982	8.76342171073968	2.44461668873354	0	0	0	0	7.61428758204526	0	0	0	0	1.96299452189422	14.2382868293549	0	3.07687680808356	6.7718106040078	0
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	0	0	0	0	0	0	0	8.93421094096626	0	13.6297441343995	4.15871674480625	8.96193303598443	4.09185600968944	0	0	0	0	0	0	0	10.0297969854159	0	0	0	12.5328260075562	0	0	3.71577095692043	0	0	4.05851969980793	0	7.65143082715142	0	0	0	1.36562628085802	0	0	0	0	0	-0.0419434945801701	4.01545457597117	0	0	0	3.21130955074552	5.03076009867892	0	0	3.86002274079804	0	2.14961244411269	0	0	0	6.04513111484345	6.61587971519248	0	0	1.69583374616537	0	0	4.53793050410855	4.41203701690591	9.21945559622967	0	0	0	0	0	0	0	4.96063890152798	0	0	0	0	0	0	0	12.1859904751909	5.59127885013752	3.13066357478881	0	0	0	0	4.85810297867783	0	0	0	0	0	9.08437761400897	0	0	8.67222288510142	0
27	0	0	-5.12688864351828	-6.24496037317918	0	0	-1.82005100926303	0	-2.83411042252411	-4.75271635117042	-7.50629974568105	0	0	-3.67187823636205	-2.33668550431305	0	-3.11156209534167	0	0	0	0	-2.29218521255507	0	0	0	0	0	-4.99314757680719	0	0	0	0	0	0	0	-5.22632160195212	0	0	-4.34741429816898	0	0	-3.49613229454717	-12.7942609922743	0	0	0	0	0	0	0	0	0	-7.10155328452078	-3.37265066313755	0	0	0	-7.56185704508611	0	0	0	0	-1.27817681622303	0	0	0	-9.92992354755365	0	0	0	0	0	0	0	-2.81605050919421	0	0	0	0	-7.40154736494577	0	0	0	0	0	-12.3693668351115	0	0	0	0	-8.08491092254569	0	0	0	-3.46105603295816	0	0	-2.69701752123053	0	0
28	0	0	0	0	0	0	5.99804093790362	0	9.33990874449288	0	0	0	0	0	7.70062775303793	0	10.2542603112237	0	0	0	0	7.55397550518631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1146867004227	0	0	0	0	0	0	0	0	4.21227582664805	0	0	0	0	0	0	0	0	0	0	0	9.28039167659952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67046420036809	0	0	8.8881143551764	0	0
29	0	6.80464667808345	0	0	0	9.96069308141014	0	8.69625094921054	0	0	0	0	0	4.74326051629184	0	0	0	15.7734715878889	0	0	0	0	0	0	0	0	2.27462599010168	0	7.64417539719362	0	0	8.11136005889692	0	0	0	0	0	0	0	0	0	17.8702762652094	0	0	0	0	0	0	10.7223763472380	0	0	0	0	3.07191638078485	9.42238424370206	0	0	0	0	11.0581382005463	0	0	0	0	0	12.0633257989912	0	10.4856686163323	0	0	0	0	0	0	4.56334623070707	0	0	0	3.30126876586383	0	0	0	0	9.95835521590765	0	0	0	6.89164773476681	0	0	14.1587949907849	0	0	0	0	0	6.5422059509973	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0	0	-5.39340497917535	-6.56959858374136	0	0	0	0	0	-4.99978170296674	-7.89650746066462	0	0	-3.86275726662369	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.25271151277214	0	0	0	0	0	0	0	-5.49800686355394	0	0	-4.57341041567701	0	0	-3.6778753424078	-13.4593582460272	0	0	0	0	0	0	0	0	0	-7.47072064711929	0	0	0	0	-7.95495285241692	0	0	0	0	0	0	0	0	-10.4461209961943	0	0	0	0	0	0	0	0	0	0	0	0	-7.78630962897339	0	0	0	0	0	-13.0123763780357	0	0	0	0	-8.50519717859981	0	0	0	-1.83087848491495	0	0	0	0	0
32	0	5.3814122519991	0	0	0	7.87735180422337	0	6.87737565497248	0	0	0	0	0	3.75117790303637	0	0	0	12.4743513183454	0	0	0	0	0	0	0	0	1.79887373304391	0	6.04534828698469	0	0	6.41481835374565	0	0	0	0	0	0	0	0	0	14.1325961787178	0	0	0	0	0	0	8.4797242495218	0	0	0	0	2.42940585025767	7.4516336278584	0	0	0	0	8.74525941051208	0	0	0	0	0	9.54020573377256	0	8.29252542150007	0	0	0	0	0	0	3.60889381591780	0	0	0	2.61078774905110	0	0	0	0	7.87550291791762	0	0	0	5.45021649335386	0	0	11.1973944337715	0	0	0	0	0	5.17386264494695	0	0	0
33	3.69103976985348	4.60760104580752	5.80709896213061	0	0	0	0	0	0	0	0	3.77626193890141	0	5.57271798153588	2.71403527902791	0	0	0	0	2.67586860052927	0	0	2.03019645979204	0	2.97045473801937	0	0	4.62161487319866	1.38144455334538	2.94392086908397	5.06523034594335	0	9.51672396441819	0	0	0	0	0	4.22148698963529	0.418901174107308	0	0	0	4.99435643534456	0	0	2.58904278694479	0	0	0	0	0	1.42418793849425	2.67365264396109	0	0	0	7.51883477068546	0	0	0	5.65932423322378	0	4.66154593125890	5.64420341148037	0	0	0	4.43629787118317	0	0	0	0	2.15418899413542	0	0	10.5565946781442	0	0	4.08981979280111	0	2.93352859320055	12.9906445433738	6.95434077976998	0	0	2.92048297422264	0	0	6.04242867552747	6.38760852938915	4.08654586126792	0	0	0	16.2990780182732	2.37449457840786	0	0	0
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	0	-1.70463345984017	-0.798437343760602	0	0	-2.4952553031824	0	-2.17849964068470	0	0	0	0	0	-1.18823518212222	3.53357497878277	0	0	-3.95141566029506	0	0	0	0	4.24448395642043	0	0	0	-0.569817031623087	0	-1.91494397452145	0	0	-2.03197850165253	0	0	0	0	3.52221783819748	0	0	0	0	-4.476686637732	0	0	0	2.53106284213481	0	0	-2.68606473711120	0	0	0	0	-0.769546413832593	-2.36040344387274	0	0	0	0	-2.77017650907588	0	0	0	0	0	-3.02198626420165	2.12370616745725	-2.62676703402774	0	0	0	0	0	0	-1.14316481688212	6.23705255694078	0	0	-0.827001527697503	0	0	0	0	-2.49466964400733	0	0	0	-1.72642811271195	0	0	-3.54692268888047	0	0	0	0	0	-1.63888937851164	0	0	0
36	0	0	0	0	0	0	0	0	0	0	0	-0.591616775258788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.7617358019793	0	0	-5.20096603952963	0	-9.80525778591342	0	0	0	0	0	0	0	0	0	0	-5.14577836936168	0	0	0	0	0	0	0	0	0	-2.75471406988846	0	0	0	-7.74679537327185	0	0	0	0	0	0	-5.81532780110224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.4826874087934	-7.16518671043577	0	0	0	0	0	-6.22562670074927	0	0	0	0	0	-11.6415695759614	0	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	0	-5.49833891595594	0	0	0	-8.04850993598332	-5.15892470468928	1.28071666715497	-8.03327060624374	12.6736893637305	3.86700466682981	7.90402179739264	3.80483386016276	-3.83268303543869	-6.62332237609707	0	-8.8197058665585	-12.7453924905094	0	0	9.32625954830826	-6.49718654070139	0	0	11.6537142666214	0	-1.83795944040749	0	-6.17670087150221	0	0	-6.55419873846045	0	0	0	0	1.26983478925767	0	0	0	0	-14.4396674913853	-0.0390013793286673	0	0	0	0	2.9860530979603	-3.98609188373216	0	0	3.58926247414590	0	-12.0419516764871	-7.6135418074093	0	0	0	6.15181059536815	-8.93527533206287	0	1.57687993989466	-3.62298524635533	0	0	-5.64493829538448	8.57275933995147	-8.47270439458526	0	0	0	0	0	0	-7.05671108958149	0	0	0	-2.66751462435833	0	0	0	3.72493928703221	-8.04662087730316	2.91106401249900	0	0	-5.5686381274098	0	0	-11.4406900437043	0	0	0	-4.87717542330738	0	-5.28627969655265	-7.6446815218052	8.06391212153544	0
39	-11.4051952727959	-9.11219900975104	-18.4411341172998	0	0	0	0	0	0	0	0	0	0	-17.2195209866733	-17.0747538720319	0	0	0	0	0	0	0	-13.5959831716738	0	-9.17861048607927	0	0	-8.6660621795561	0	-23.0178444584186	-0.0534880190843113	0	0	-7.3987409339617	0	0	2.19415160016295	0	0	-9.33923766230065	0	-5.65528117898314	0	0	0	1.57671553558003	-6.97566502773593	-4.18040390063118	-9.17100416925448	0	-4.1472022882551	0	-4.40069534778608	0	0	0	0	0	0	0	0	-17.4871315446556	0	-4.87759385500882	0	0	1.32295431448581	-7.30018054648973	0	0	-8.2536949474671	-8.8336014296019	0	-6.6563753480222	0	3.88534709571384	-17.1248043813242	0	0	-12.6374128364632	0	-18.4324462552142	-8.70266442351654	0	0	0	-9.0241993283121	-9.08760541186369	0	0	-19.7375068128166	-12.6272964923504	0	0	0	-15.450082868159	0	0	0	0
40	0	0	0	0	0	0	6.62235981573493	0	10.3120730572704	0	0	0	0	0	8.50216400914985	0	11.3215968560674	0	0	0	0	8.34024714944279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.2715825602699	0	0	0	0	0	0	0	0	4.6507195359249	0	0	0	0	0	0	0	0	0	0	0	10.2463610284851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26068655513477	0	0	9.81325268579265	0	0
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	0	0	-0.407161294392246	0	0	0	-8.01777860517496	0	-12.4849632206837	0	0	0	0	0	-8.49174393556679	0	-13.7072070341620	0	0	0	0	-10.0976475180023	2.16446487032229	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79614691790009	0	0	0	0	0	0	0	0	1.29070969819357	0	0	0	0	0	0	0	-14.8573672891634	0	0	0	0	0	0	0	0	-5.63068764478931	0	0	0	1.08297909511350	0	0	0	0	0	0	0	-12.4054047984357	3.18057066358597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.57989600568018	0	0	-11.8810348003708	0	0
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
