V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	-11.5794897099097	0	-7.70628931639088	-5.16200730970273	0	0	0	0	-3.47177063154295	0	0	0	-12.3464293479728	-2.93717211941056	-10.2685469261383	0	-1.74298917952360	0	0	0	0	0	-1.49255426127017	0	0	-2.7707947117489	-7.4684422779494	0	0	0	0	0	0	0	-12.3023727541016	0	0	-2.29262581934809	-5.32691425669947	0	0	-6.94188119881344	0	0	0	0	0	-5.22148203567544	0	-8.41092109998004	0	0	0	0	0	0	-8.15333524917248	0	-4.04021565169461	-6.38745966078694	0	-1.79940792475944	0	0	0	0	0	-8.3966210429522	0	-3.59490240741974	0	0	0	0	0	0	0	0	0	0	0	0	-6.21592739790894	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	-5.48787781900042	0	0	0	0	0	0	-4.75856625057454	0	-6.54189247582059	0	0	-2.261622396035	0	0	0	0	0	-4.97740950294377	0	0	-1.56940336694129	0	0	0	0	0	-11.9060569120716	-3.09757123379506	-0.270343076075786	0	0	-14.7624139262993	-5.8014081782423	-6.26046893309723	0	-3.89050463920582	0	-9.8353880070506	0	0	0	-14.2499468201235	0	0	0	0	0	0	0	0	0	0	-1.04477241903935	0	0	0	0	0	0	-4.0615490258133	0	0	-5.2522085457037	0	0	-14.0611245327428	0	0	0	0	0	0	0	0	-1.01260628523629	0	-3.90884426381056	0	0	0	-7.9700751120965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	-2.73855902755039	0	-11.5700407590669	0	0	0	0	-7.86924129527477	-9.94399174945186	-10.8183279814081	0	0	-3.74004509258394	0	0	-7.22864735245648	0	0	-8.23114239490289	0	0	-2.59532244246605	0	0	0	0	-7.95658009825734	6.17599380847692	-2.09708693916075	-5.52737779785279	-6.81092532290805	0	7.6576634632544	-9.59378905388932	3.24747459671291	0	-14.5062953356636	0	4.64254716329052	0	0	-7.71633934933104	-6.33049592982296	0	0	0	0	-11.2933632792212	0	0	0	0	-5.63916036078541	-3.31742328374766	0	0	-3.31637408084735	0	0	0	-11.8920593549308	-2.73480769888581	0	-8.6855775884714	0	0	-7.23567709142911	-4.44617050825939	0	0	-4.86868119520599	0	0	0	0	-1.67454707490394	0	-6.46405599456814	0	0	0	-13.1801136930644	-2.78762377739288	0	0	0	-7.18272390978652	-10.216030549283	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	11.6264550976640	8.90945636868007	0	0	0	0.784354087248209	0	8.37985725824238	0	11.5203030197441	0	0	3.98272753868440	0	0	9.9654942877969	0	0	16.3517114055165	0	1.05466641620947	2.76372661492001	0	0	0	0	6.47038573626325	0	0	0	0	0	0	10.2163067341136	0	0	6.85119673076701	5.14180066415618	0.776521292158279	0	0	0	11.1235422595503	0	4.10785952117359	0	0	0	0	1.15621150304012	7.53145729014952	0	0	2.92552053036464	0	0	0	0	0	0	7.15240668963251	0	0	9.24916363163038	0	0	11.7778991745527	0	4.53687778775639	0	0	0	0	0	3.13059955929476	1.78320436918466	0	11.1107272098783	0	0	3.30060387320321	14.0353392723649	0	3.99409255973436	0	0	0	0	0	0	0	7.45067583871264	0	11.3587636467035	0	0	0	6.57289616647762	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	9.98929633258743	0	6.64799654687732	4.4531168453368	0	0	0	0	2.99499775085747	0	0	0	10.6509133386687	2.53381482393793	8.85838328976544	0	1.50362717658052	0	0	0	0	0	1.28758409755607	0	0	2.39028576783819	6.44281267363747	0	0	0	0	0	0	0	10.6129069685601	0	0	1.97778306842053	4.59537737685599	0	0	5.98856341149644	0	0	0	0	0	4.50442399935866	0	7.25586233958216	0	0	0	0	0	0	7.03365035448955	0	3.48537909730135	5.51027972410943	0	1.55229802296430	0	0	0	0	0	7.24352608722539	0	3.10122003076833	0	0	0	0	0	0	0	0	0	0	0	0	5.36230372107181	0	0	0	0	0	0	0	0	0	0	0	0
9	-1.89965090293613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.21744159099238	0	0	-1.74958682190419	0	0	-3.15205742725476	0	-4.3964181118794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.86194883912544	-0.802391220280664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.53843398822134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	-4.07118954222862	0	0	0	0	0	0	-9.25140070008888	0	-12.7184671692667	0	0	-4.39694939951475	0	0	0	0	0	-9.67686637852384	0	0	-3.05116681014780	0	0	0	0	0	-8.83252433605263	-2.29793738659285	-0.200554374647891	0	0	-10.9515166293821	-11.2788493120616	-4.64433729949823	0	-7.56375249341166	0	-7.55060952914588	0	0	0	-18.1658137714931	0	0	0	0	0	0	0	0	0	0	-0.775065824475048	0	0	0	0	0	0	-7.89628966420667	0	0	-10.2111189081100	0	0	-18.4724904208751	0	0	0	0	0	0	0	0	-1.96866577091751	0	-7.5994076061018	0	0	0	-15.4950786831870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
