V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	0	-8.79660949234411	0	0	0	0	0	0	-8.01467213272686	0	0	0	0	0	0	0	0	0	0	0	0	-7.47691959700159	0	-10.4219461175786	-12.2199469135649	0	-3.63602622488989	0	-12.3672815582192	0	0	-8.11032366742777	0	-9.6478917428263	0	-13.9621508865553	0	0	0	0	0	0	-0.00779316125640415	0	0	0	0	0	0	0	0	0	0	0	-6.07445105191594	0	0	0	0	-3.72596653639283	0	0	-10.1012368528389	0	-0.355459922925801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.7669076812416	0	-13.2261336967688	-4.97076801792288	0	-9.39940589207037	0	-19.3089761288627	0	0	0	0	-7.69943196784288	0	0
2	7.67020721061953	0	0	0	8.28528912236938	0	0	0	0	0	4.53244451052498	0	0	0	0	0	0	5.43989978005045	0	0.255974153529111	0	0	0	0	6.26623077549552	0	0	7.97990508957055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05766052903314	10.5662112270143	0	0	0	0	0	0	0	0	0	0	0	0	8.12211689202698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5190466984922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17465201533884	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	-10.5354641541651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.01348766618835	-7.61341637982213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.26081107965775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.19860665599306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	-6.76564954961103	0	-6.39193496634361	0	0	0	0	0	0	0	0	0	0	-4.43132992691456	0	0	0	-4.1205620615602	0	0	0	0	0	0	-14.8183675026607	0	0	0	0	0	0	-9.17834234143938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.6428774890049	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.0894105941622	0	0	0	0	0	0	0	0	0	0	-9.07383675595991	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	4.898662876301	0	0	0	5.51522309938553	0	0	0	0	0	0	0	0	0	9.5062083523288	0	0	15.3761047449568	0	0	0	0	0	0	8.73951245106771	0	0	0	0	5.88611216405821	0	0	0	0	0	0	0	0	0	0	0	0	-7.42602414480932	-5.17880311517959	0	0	0	0	0	3.36253275825031	0	0	0	0	10.0503195462932	0	0	0	0	-0.622062602657052	0	0	0	7.79642727164385	0	0	0	0	0	0	-2.04856311804745	0	0	0	-1.82385513992834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5377174076294	0	0	0	-12.1844182486887	-8.24096535649201	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	5.44006598610247	0	0	0	0	0	0	0	0	0	5.83167441954808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49651964699104	0	0	0	0	0	0	6.17823291194514	0	0	0	3.74461468025017	0	14.1541806201706	9.87092329073439	0	10.3279387165528	0	0	0	9.40049993355948	2.07307898976032	0	0	0	0	0	0	0	0	17.8036986229781	0	0	0	0	0	0	0	0	0	2.62826703880088	3.90461057212305	0	0	0	9.71536158870803	0	0	0	0	0	0	0	0	3.29415416929265	0	0	0	0	0	9.15889645765574	5.2684224155069	0	6.20522150892205	23.2237942242876	15.7074781694440	0	0	0	0	0
