V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	3.99883356051977	0	0	0	0	0	0	0	0	0	3.71536996052035	0	0	0	0	0	0	0	0	7.14574750020109	7.72056313190855	9.05895631857582	0	0.610834275708894	0	0	0	0	0	1.58279848129931	7.1442922635607	0	7.06690447141077	0	0	0	0	0	0	0	0	0	0	6.24441947589183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.56378902368516	0	0	1.70416954791323	0	0	0	0	3.23300799824315	0	0	0	3.79478413196889	0	0	0	0	0	0	0	0
3	0.30815861455936	4.98934044944777	5.76257179760557	0	0	0	0	0	0	-4.72649247313743	0	4.6356632123188	0	0.701046808717622	0	0	0	0	0	0	13.5751634595020	5.07300228995375	14.1303406062242	0	0.762137286681014	0	0	0	0	-1.08124752823506	5.43322165868261	8.4673912470952	0	8.81736931481841	1.96599228778270	0	5.39203960806363	2.16087949179484	2.22786396641718	0	0	0	0	-3.57531248666514	7.7911556464823	0	0	0	4.66294252218353	0	0	0	0	0	0	0	0	0	0	0	-4.34707747372588	5.23818263395136	0	0	3.33721253063982	0.698869863199248	0	0	0	-1.36930465906287	0	0	1.28442503086963	-1.28755144182803	0	0	0	0	0	4.44653583602994	-3.73302178340584	0	2.12629056184459	-3.95837896311421	0	3.12832118484016	0	9.33417154496304	2.03066711913017	5.06165963493536	0	4.73474819094345	-1.31867426646552	5.48443905562479	-3.75090164315033	0	-2.86442865203953	0	0	0
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	-12.4344468875302	0	-4.87614746168708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.4072066295486	0	-3.77139873975513	0	0	0	0	0	0	0	-5.66388107576552	0	0	0	0	0	0	0	0	0	0	-7.66249317113735	-6.92982435728964	-9.04688733323085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.17844560313118	0	-2.91408252481545	0	1.08843240592516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.176405618047	0	-13.8087736776597	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	-4.10854339708402	0	0	0	0	0	0	0	0	0	-3.81730284294104	0	0	0	0	0	0	0	0	-7.34179436699655	-7.9323803297405	-9.30749294859861	0	-0.627592794797434	0	0	0	0	0	-1.62622328507507	-7.34029920527012	0	-7.26078824347576	0	0	0	0	0	0	0	0	0	0	-6.41573799409734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.66156321343842	0	0	-1.75092422268269	0	0	0	0	-3.32170705853913	0	0	0	-3.89889577868139	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
