V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	4.95407916563443	3.10928925946015	0	-0.982891048555963	0	0	-1.80739880384239	0	0	0	-4.03046757033139	-6.61914258901947	-1.65247033743617	-5.14406040017468	0	0	0	0	0	5.26777010584347	7.47546166308899	8.45331838066027	0	7.96432960274508	0	0	0	0	-1.60932504627133	-1.23992851341949	0	0	0	0	13.7105280955736	0	0	0	0	0	-6.64207596047005	0	9.60327320857275	12.3715000917331	0	10.0126438998275	1.15384165029944	9.65863495458108	0	0	0	0	2.8280859839307	0	0	0	0	-2.95163568093192	0	-8.31775549058985	-4.88041825299913	0	0	0	0	0	0	0	-5.62219585896508	0	0	0	0	0	8.09337245518497	0	0	0	0	0	-8.72258511271205	0	-4.8988031131017	-9.18349456559307	0	0	0	0	0	0	0	0	-4.15248926901216	0	7.04902152583293	17.3437737342395	7.298655184727	0	0
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	4.21778021534761	6.31391647010263	0	0	0	0	-0.503418365209377	0	0	0	0	0	4.80575736729308	0	0	0	0	0	0	7.37437726736311	9.3396700699842	7.19694575478534	0	6.7806328287981	0	0	2.97501326539741	0	0.173260371198932	-0.715849794018178	0	0	0	4.60166280179865	11.6728038067337	0	0	0	0	0	0	0	8.17598879377392	10.5327885519167	0	13.4919855380581	5.34379539703817	15.5412667479963	0	0	0	0	2.40776231293777	0	0	0	0	0	0	8.60013795352778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8904967150534	0	0	0	7.49380525097204	4.69216598366534	0	8.83287380265855	0	0	0	0	0	0	0	0	5.45715031906609	0	0	0	6.00136221791889	14.7660590939250	6.21389412796022	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	8.36115723106706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86682775394898	0	0	0	0	0	0	0	0	0	0	0	0	0.123215385698758	0	10.3860430128996	0	5.79691713090414	0	0	0	0	0	0	0	8.23694624912062	0	0	0	0	1.80405029908662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05749172779740	0	0	0	0	0	0	0	0	12.5789576434426	0	0	0	0	0	0	13.9202964399835	0	0	10.6625668880716	6.18346579417071	0	0	0	0	0	0	0	0	0	7.7353305324493	4.12359609664233	0	0
7	0	0	0	0	1.56829006920701	0	0	0	0	0	0	6.43096940815381	10.5614305922060	2.63666336535238	8.20780579174809	0	0	0	0	0	5.41535548770842	5.57600401235531	0	0	0	0	0	0	0	0	1.97841620083864	0	0	0	0	0	0	0	0	0	0	10.5980228256506	0	0	0	0	0	8.17391715775632	0	0	0	0	0	0	0	0	0	0	4.70959719607116	0	13.2717185217517	7.78714130218204	0	0	0	0	0	0	0	8.97071343330042	0	0	0	0	0	0	0	0	0	0	0	13.9176601823537	0	7.81647598130542	14.6530821996962	0	0	0	0	0	0	0	0	6.62566587888673	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4919023625687	0	0	0	0	0	9.20496236259893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86087109796944	0	0	0	0	8.65156947147231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11564584955031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8087963053304	0	0	0	0	0	0	0	0	0	0	0
10	0	0	5.50447674286777	0	0	0	-6.66569089759076	1.55426530783496	0	0	0	-6.33179518189694	-2.91930091083132	7.21435009188216	0	0	0	0	0	0	0	0	-8.60510773111364	0	0	7.0799985065849	0	4.46605718604136	0	2.31693484392103	-7.64024037956169	0	0	0	0.485802419949549	0	0	0	0	0	0	0	0	0	0	0	7.45710934147631	0	10.9859177703683	0	0	0	0	0	0	-5.25339835016936	0	0	0	0	16.1444128742522	0	0	0	-8.4567865712563	0	0	-11.2273958058527	0	0	0	0	0	0	0	0	8.22637662025897	0	0	11.2496180037797	7.04382795639338	0	18.9750996355993	0	-7.54294460421047	0	0	-9.23912482056484	-4.41897821808995	0	0	8.19221402514228	0	0	0	0	3.37552622489702	0	0	0
