V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	-10.0879242247173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.39538623070414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.30921926850678	0	0	0	0	-8.87560022785827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.18360327831195	0	0	0	0	-4.17634665744291	0	0	0	0	-2.39084970702988	0	-3.32743635374794	0	0	0	0	-5.72432352453913	0	0	0	0
4	0	0.294062732933306	7.06053383633777	0	0	0	4.47902037485887	0	8.04010237464836	2.56088016314302	0	0	0	0	0	0	-0.82236085652656	0	0	0	0	0	0	0	0	4.195729355696	0	0	0	0	0	0	0	0	9.87258965339593	0	0	0	0	0	0	0	0	0	0	0	0	6.04521683276187	0	6.59380191895225	0	3.65210106473233	0	0	0	0	0	0	0	9.23497721939107	0	0	0	0	8.38267376985976	8.51624062139183	0	-0.611026675119166	0	0	5.55530916223001	0	0	0	0	2.03038144959475	0	0	0	0	0	0	5.32928664245555	0	0	0	6.03492678073228	0	0	7.38595497552837	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	-1.49297028571932	0	-8.86964555808231	0	0	-10.6781151472218	0	0	-1.96280450737200	0	0	0	0	0	0	0	0	0	-5.59489940069053	0	0	0	0	1.27762954093585	0	0	0	0	0	0	0	0	-9.35674559110847	0	0	0	0	-12.5355807848836	0	0	0	0	0	-13.3707992780073	0	-2.83473354707404	-10.4664676587282	0	-3.84917157694901	0	0	0	0	0	0	-4.61874635046951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.9687132161816	0	0	0	0	0	0	0	0	0	0	0	0	-10.7486407954347	-9.7021895102402	0	-11.1406517923075	0	0	-5.04306139414459	-5.26722851983239	0	0	0
8	0	0	0	0	0	0	0	0	0	0	-0.439579194241999	0	0	0	0	0	-0.280221338102614	0	0	0	0	0	0	0	-0.254973401187330	0	0	-0.22349952114498	0	0	0	0	0	-0.376683410512598	-0.108856637989098	0	0	0	0	0	0	0	0	0	-0.105673661013053	0	0	0	0	0	0	0	0	0	0	0	-0.331344081565823	0	0	0	0	-0.110113564379283	0	0	-0.356802844708554	0	0	0	0	0	0	-0.362096833608465	-0.315560933072927	0	-0.410700714151123	0	-0.259572487722713	-0.233046605695431	0	0	-0.150796321469407	0	0	0	0	0	0	0	0	0	0	-0.217767952103315	0	0	0	0	0	0	-0.365342402155232	0
9	0	0	0	0	0	0	0	0	0	0	0	-5.60813226420156	0	0	0	0	-2.14473289520201	0	-13.5977592241204	0	0	0	0	0	0	0	0	0	0	0	0	-10.2993071632628	0	0	0	0	0	0	0	0	0	0	0	-4.75533587158446	0	0	0	0	0	0	0	0	0	-5.35855617952509	0	-4.48150650901309	0	0	0	0	0	0	-10.7644006796304	0	0	0	0	0	0	-6.11620043936889	0	0	0	0	0	0	-7.70509339436312	0	-6.60064392195738	0	0	-9.50353740227191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.2662505056012	0	0	0
10	0	0	0	0	-8.4848372422509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.06126296813607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.98878892554637	0	0	0	0	-7.46516544762934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.88313475843676	0	0	0	0	-3.51267722340716	0	0	0	0	-2.01091623836026	0	-2.79866851361994	0	0	0	0	-4.8146627934315	0	0	0	0
