V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	5.25864000061414	1.84719985361737	7.68224479816057	0	-0.201958859728616	7.63698202319331	0	0	0	0	0	0	0	0	2.26487758617520	0	9.10366032811236	0	0	0	0	0	0	0	0	0	2.55974458335847	0	0	7.15479068300998	0	0	0	0	4.51654848346409	0	0	0	6.39946057982392	11.2873272109487	0	0	0	0	5.10631859151588	0	6.74894766164562	0	7.21720408068103	0	3.69752978476415	9.44738769624919	0	0	0	0	7.79993280924528	0	0	10.6194895362781	0	0	0	0	0	0	0	6.12270010644383	0	2.74208628011016	0	0	2.69767348906916	0	0	0	0	5.18275695064466	0	4.3155828727858	0	0	0	0	8.60714701541564	0	0	2.72085692299804	0	0	0	0	7.76288107403128	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	4.96434123387133	8.31399604681966	0	0	0	0	0	0	0	0	16.0828574717703	0	0	0	0	-1.21297565587442	0	0	0	0	0	0	0	0	0	0	6.3311927846833	0	4.16640542541821	0	0	0	0	0	0	4.36226635405511	0	6.14176214848362	0	0	0	0	0	0	0	0	0	0	0	3.70247568733333	8.8609227726399	4.6194153081636	0	0	11.3679879707374	0	10.2340756983789	0	0	0	0	10.4330910416146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17594224477551	0	6.99567691106626	0	0	0	0	0	0	0	0
3	0	0	0	0	0	-10.3475753426690	-3.63478763635478	0	0	0	-15.0275065162043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.02393432623764	0	0	0	0	0	0	0	0	0	0	0	0	-11.4563809090291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.26303572178643	0	0	0	0	0	0	0	0	0	0	0	0	-5.3956810841254	0	0	-5.30828877329575	0	0	0	0	0	0	0	0	0	0	0	-12.7588663394047	0	0	-5.35390747494728	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0	0	0	-4.64607215253388	0	-7.75456504246023	4.17812085588351	0	0	0	0	0	0	0	0	8.08228941252742	0	0	0	0	-0.609569556798927	0	0	0	-5.30098359448336	0	0	0	0	0	0	3.18168164470361	0	-1.51753666279798	0	0	0	0	0	0	-2.77309043741188	0	3.08648505242812	0	0	0	0	0	0	-7.98586866058586	0	0	0	0	1.86064448437722	4.45297376018141	2.32144390403083	0	0	5.71287589776274	0	5.14303890395088	0	0	0	0	5.24305220099016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59604003360742	0	3.51561191977347	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	4.0615579936477	6.80206607731168	0	0	0	0	0	0	0	0	13.1581322169157	0	0	0	0	-0.992391686857299	0	0	0	0	0	0	0	0	0	0	5.17984269262293	0	3.40872967090302	0	0	0	0	0	0	3.56897258791299	0	5.02486069633123	0	0	0	0	0	0	0	0	0	0	0	3.02916721791263	7.24953221844606	3.77935808337238	0	0	9.30067862765214	0	8.3729723647405	0	0	0	0	8.53579605475247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59838576841185	0	5.72348799982879	0	0	0	0	0	0	0	0
7	0	6.835756949716	0	0	0	0	0	0	0	7.1751818917892	0	0	10.2867074006048	0	0	3.21727148660209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75760685067497	0	0	10.076844705097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65656762004294	0	0	0	0	0	0	5.49645642400845	0	0	-1.46055389723133	0	0	0	4.97420968665716	0	0	0	0	0	0	0	0	0	0	0	0	9.17845192274764	0	0	0	0	0	0	0	0	1.66575223221726	9.0335102223799	0	6.34167744057689	0	0	0	0	0	0	0
8	0	-10.4656534957008	0	0	0	0	0	0	0	-10.9853185244120	0	0	-15.749113969136	0	0	-4.92569423226416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.81498840682757	0	0	-15.4278108173396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.06724762214126	0	0	0	0	0	0	-8.41516291627091	0	0	2.23613143542993	0	0	0	-7.61559478759338	0	0	0	0	0	0	0	0	0	0	0	0	-14.0523570625806	0	0	0	0	0	0	0	0	-2.55029337647827	-13.8304489952978	0	-9.70920984505425	0	0	0	0	0	0	0
9	0	0	0	0	0	-4.20278271033641	-1.47630938919804	0	0	0	-6.1035887610634	0	-3.55828108985852	-5.95920657361558	0	0	0	0	0	0	0	0	-11.5276780778550	0	0	0	0	0.869422172131964	0	0	0	-2.44668786610481	0	0	0	0	0	0	-4.53799658417502	0	-2.98634621181922	0	0	0	-4.65313641244541	0	0	-3.12673306392674	0	-4.40221876011446	0	0	0	0	0	0	0	0	0	0	0	-6.41610109870763	-6.35122616581165	-3.31104921335622	0	0	-8.14821035065505	0	-7.3354582842252	0	0	0	0	-7.47810611987269	-2.19151583050974	0	0	-2.15602047234051	0	0	0	0	0	0	0	0	0	0	0	-7.45856921190696	0	-5.01427756286508	-2.17454901494299	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	-4.87311241403613	0	-10.7502045827266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.5600275055544	0	0	0	0	0	0	0	0	-3.78779980432453	0	0	0	0	0	0	-5.20794687601412	0	0	0	0	0	0	0	0	-8.3761152279004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
