V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.63531339761220	-5.64324414215542	0	0	0	0	0	0	0	0	0	0	0	0	-6.2678528091142	0	-3.76235338871696	0	0	0	0	0	-4.97355382156061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.97512374319055	0	-7.61886035799626	0	0	0	0	0	0	0	0	0	0	-10.1280693203885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	-6.92016813138173	0	0	0	0	0	-10.4333756323954	0	-12.6462571438354	-0.345939446199868	1.98829990838032	0	-8.35274274514054	0	0	0	0	-10.9904668523439	0	0	0	0	-1.31275957239552	0	0	0	-10.4459727626578	-5.39281395257386	-18.6890100427646	0	0	0	0	0	0	0	0	0	-2.75442682962208	0	0	0	0	0	0	0	0	0	0	0	-16.1117336091473	0	0	-4.21351543071458	0	-9.53763421656032	0	0	-8.9629424287702	0	0	-13.3528765113780	0	0	-4.57438427990553	-17.2499109844059	0	0	0	0	0	-6.42654042299107	0	0	0	0	0	0	0	0	-11.2887594398245	0	-7.7537392628442	0	0	0	-5.12346561846838	0	-15.2371381119999	0	0	0	0	-5.3748955415804	-5.86453771664678	0
3	0	0	0	0	-3.33715959351849	0	0	0	0	0	0	0	-6.0984903182151	-0.166824724449557	0	0	0	0	0	0	0	-5.30000734046087	0	0	0	0	-0.633060948495801	0	0	0	-5.03743226417476	-2.60061323312081	-6.9683442875917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.76967052840155	0	0	0	0	-4.59939800897718	0	0	-4.32226049200805	0	0	-6.43924816637593	0	0	-2.20593634349732	-8.3185415203859	0	0	0	0	0	-3.09911415713492	0	0	0	0	0	0	0	0	-0.909809252442818	0	-3.73913825146833	0	0	0	-2.47072355990866	0	-7.34790841246134	0	0	0	0	0	0	0
4	0	0	0	0	0	-4.47350491271703	0	0	0	0	0	0	0	0	-4.02894610630733	0	-0.670025114140724	0	0	0	0	0	0	0	0	0	0	0	-3.98093283379741	0	0	-1.10951216026913	-2.01122131802896	0	0	0	0	0	0	0	-1.98202877279497	0	0	0	0	0	0	0	-4.20539774057202	0	0	0	-0.436153621618612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.04992459566807	0	0	0	0	-1.43174606702330	-4.7046894986835	-2.45828181169356	0	-5.0347417918788	-1.7700820234009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	-5.53221611159814	0	0	0.398431537656508	0	6.31179665291502	0	0	0	0	0	0	0	-2.93255984692390	-0.595210031650637	0	-4.90437948252779	0	0	0	0	0	0	0	-1.93969564577655	0	0	-6.9748264062604	5.616812549912	-4.18672272060182	0	1.56544259505504	2.8376899614706	0	0	-5.53453879407242	0	0	0	0	-3.54817138333494	0	-3.74397012473479	0	0	0	0	-9.20772700369963	5.93351653815383	0	-3.58835863975509	-3.23285007930246	0.615381680092335	0	-4.66386551657656	0	-2.36114000326859	0	-8.51487954107424	0	0	0	0	0	-9.71458792674268	0	0	-5.62712981382858	0	0	0	4.30322626892767	-9.60666133602092	0	-8.4782189417867	0	2.02009167531533	6.63798162965676	3.46846046080352	-5.01316806507162	-1.87196495854902	2.49745960017314	0	-7.99534298256554	0	-11.2704505819857	0	0	0	0	0	-5.36874013427485	0	0	0	0	0	0	-0.485753443304996	0
6	7.81004559634540	2.58576200081776	0	-0.562481366119375	0	6.08266855293977	0	0	0	0	0	0	12.0377972643740	0	0	5.82364329585321	8.25830248249614	0	0	0	0	0	0	0	2.7383441158034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.95702236188296	12.4936843453543	5.2855088802897	0	0	7.52205967861902	0	12.9989079036214	0	0	5.06582606810552	4.56394074565667	0	0	6.58416113993123	0	3.33331357866201	0	12.0207880751006	0	0	0	0	0	13.7144632687983	0	0	7.94403897751206	0	0	0	7.84550333741962	4.17533398407944	0	11.9102902411671	0	12.246883564565	0	0	7.07728519286668	12.6712430563329	0	0	18.2501576911171	0	0	0	0	0	0	0	7.57926017309968	2.2071711463669	0	0	0	0	0	0.685757111483821	0
7	0	0	0	0	0	0	0	0	0	0	0.738281883567641	0	0	0	1.83413851685494	4.98148268034792	-7.70511889361941	0	0	0	3.59113479478112	7.29752196289606	0	0	2.21875941985757	0	0	0	4.12596737717551	5.30731836381926	0	6.53449223192802	-3.91029781466124	0	0	0	0	0	2.01495318367959	0	0	0	-2.54086434283644	0	0	0	0	0	0	3.22177060640183	0	0	0	0	0	0	6.63137905581992	-3.88682356734184	0	0	0	0	0	0	0	0	0	0	6.42970541680921	0	7.92016734128332	0	0	7.31596110438113	0	0	2.43472809649261	0	0	0	0	0	0	0	-8.67312899684985	0	0	4.64147397511955	0	6.75168052440786	7.16505205718833	6.18598843186314	0	4.624060059792	-0.833207295414674	0	0	-4.95815691351872	-5.40983503761894	0
8	0	0	0	0	0	0	0	0	0	0	-22.5776730609177	0	0	0	0	-10.8533628243807	0	0	0	0	-7.82415424885008	-15.8994136213008	0	0	-4.83410312731323	0	0	0	-8.98941616774155	-11.5632745355657	0	-14.2369691148376	0	0	0	0	0	0	-4.39006203170983	0	0	0	0	0	0	0	0	0	0	-7.01940517953619	0	0	0	0	0	0	-14.4480604545203	0	0	0	0	0	0	0	0	0	0	0	-14.0086657367726	0	-17.255996919125	0	0	-15.9395877432538	0	0	-5.30464303613767	0	0	0	0	0	0	0	0	0	0	-10.1125717631471	0	-14.7101662512626	-15.6107959461597	-13.4776694383173	0	-10.0746313439244	1.81534327535287	0	0	0	0	0
9	-5.00139140856643	0	0	0.360201414612040	0	0	0	0	0	0	0	0	0	0	0	0	-5.2884458324579	0	0	0	0	0	0	0	-1.75357884477476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.73589156867678	0	-3.38473039339902	0	0	0	0	-8.32423133871846	0	0	-3.24405007138121	-2.92265310784032	0	0	-4.21636039785454	0	-2.13458496352173	0	-7.6978636630673	0	0	0	0	0	-8.78245817127675	0	0	-5.08719799408563	0	0	0	0	-2.67379738802575	0	0	0	0	0	0	-4.53214682589574	-8.1144015583539	0	0	-7.22817744189561	0	0	0	0	0	0	0	-4.85360120442426	0	0	0	0	0	0	-0.439144648187894	0
10	-5.58881882624525	0	0	0.402508078807007	0	0	0	0	0	0	0	0	0	0	0	0	-5.9095885955646	0	0	0	0	0	0	0	-1.95954158760626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.4095880857105	0	-3.78227645050782	0	0	0	0	-9.30193560539295	0	0	-3.62507283096532	-3.26592689460474	0	0	-4.71158372636121	0	-2.38529794127226	0	-8.60199929330292	0	0	0	0	0	-9.81398246181496	0	0	-5.6847036353694	0	0	0	0	-2.98784237405786	0	0	0	0	0	0	-5.0644601541262	-9.0674607301013	0	0	-8.07714711100498	0	0	0	0	0	0	0	-5.42367024902539	0	0	0	0	0	0	-0.49072341609449	0
