V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
1	0	-10.4926628304271	0	0	0	0	0	0	0	-7.85633946178216	0	0	0	0	0	0	-3.30968506721759	0	0	0	-9.67799176499948	0	0	0	0	0	-5.25082390012973	0	-8.50418502756234	0	-7.02113158265778	0	0	0	0	-2.22687603762503	0	0	0	0	0	-6.59104718799894	0	0	0	-2.97411037332452	0	0	0	-2.70621479722712	0	0	-7.73257690173261	0	0	0	0	0	0	0	0	0	0	0	0	-8.92577762392205	0	0	0	-6.39747161819629	-3.61389953385544	0	0	0	-4.5466981451844	0	0	-8.28957877136088	-10.5081684864784	0	0	0	-3.38142513002764	0	-7.16959154310764	0	0	0	0	0	0	0	-5.3404417119577	0	0	-3.99625983349344	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.0903285684782	0	0	0	-4.7044049520853	0	0	0	-2.12055136965539	0	0	0	0	0	0	0	0	0	0	0	0	-9.29400637275322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.7199163405671	0	0	0	0	0	-9.04084251652788	0	0	0	0
3	0	0	0	0	0	-7.2693666684238	0	0	0	0	0	0	0	0	-5.32221629772503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.96049553943526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.17337691783819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.58521501444866	0	0	0	0	0	0	-4.57299662389451	0	0	0	-5.47661740884542	0	0	-4.13832718757879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	-4.88022093043745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8546535811111	-5.28340844233835	0	0	7.740984842458	0	0	0	-6.0782313873308	0	6.71859598168045	0	0	6.33755748344394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.32631646096576	0	0	-3.75051852950445	0	0	0	0	0	0	-3.61471142220999	-4.58916479740703	0	0	0	0	0	0	6.82047555421411	0	6.56131253173088	0	0	0	12.8766045535570	0	0	0	0	-2.44755188880462	0	0	0.103621380805366	0	0	0	-3.58731340288718	-5.65201037743533	0	0	0	0	-7.11796869358618	6.13606974847257	0	0	0
5	5.42513352397236	0	0	0	0	3.74906446166468	0	0	0	0	0	0	0	6.07017609728082	0	0	0	0	0	0	5.77468959955745	0	0	0	7.85247965196252	0	0	2.68735936570204	0	4.39079916792424	0	0	0	0	0	0	0	0	0	4.6828011653478	0	0	2.11049527072784	0	0	0	0	0	0	0	0	0	0	10.2881816484722	0	0	0	12.0139413293046	0	0	0	0	0	0	0	6.182847391566	0	0	4.68245671437295	11.3194043902652	0	0	0	0	0	0	0	0	9.52645821645472	0	0	0	0	0	0	0	0	0	0	0	4.62187566802067	0	0	4.79986177646195	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8596852412222	0	0	0	0	0	0	0	0	0	0	0	7.15343152367667	0	0	0	6.55249613815102	0	5.82088467771106	0	15.4113746428852	0	0	0	0	6.6035273731352	0	7.60196452411948	0	0	0	0	0	0	0	0	0	0	3.03891606013274	0	0	0	0	0	0	0	0	0	0	1.09234055069793	0	0	0	0	0	0	0	5.93722487477442	0	0	8.13319420129734	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7306990807064	0	0	0	0	0	12.5357226763252	0	0	0
