genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.110422	-0.220845	-0.358873	-0.165634	-0.138028	-0.0276056	-0.331267	-0.248451	-0.276056	-0.303662	-0.0552112	-0.193239	-0.386479	-0.0828169	-0.414084	0.448514	0.648332	0.420525	0.661518	0.446143	0.382452	0.485747	0.689103	0.36312	0.463203	0.525495	0.408124	0.369839	0.550928	0.502774	0.470638	0.555168	0.59261	0.485407	0.200982	0.454832	0.62281	0.351095	0.510629	0.491415	0.804013	0.667323	0.743347	0.140288	0.556101	0.539292	0.293851	0.522833	0.37656	0.552733	0.740443	0.471059	0.322655	0.58893	0.872881	0.646	0.374254	0.462051	0.501509	0.475966	0.462024	0.703047	0.362477	0.453136	0.415705	0.434332	0.443934	0.50082	0.483231	0.490195	0.538046	0.69955	0.426176	0.499435	0.518779	0.64134	0.571689	0.234879	0.718942	0.538192	0.411519	0.318894	0.478523	0.524509	0.362251	0.31463	0.517992	0.569125	0.533066	0.363323	0.296813	0.545644	0.584143	0.576396	0.384911	0.682732	0.799009	0.619007	0.307856	0.203292
g1	-0.0918223	-0.183645	-0.298422	-0.137733	-0.114778	-0.0229556	-0.275467	-0.2066	-0.229556	-0.252511	-0.0459111	-0.160689	-0.321378	-0.0688667	-0.344333	0.517757	0.555128	0.278136	0.317095	0.393664	0.54846	0.517428	0.514157	0.332736	0.664064	0.469179	0.415453	0.705413	0.275984	0.267136	0.539793	0.548414	0.451735	0.566785	0.564095	0.310695	0.422159	0.37529	0.323025	0.182718	0.257744	0.298322	0.36257	0.423337	0.496105	0.41747	0.577266	0.702054	0.271508	0.596613	0.480505	0.583147	0.461078	0.661023	0.45083	0.46029	0.637698	0.744672	0.318827	0.672594	0.549985	0.623793	0.650248	0.327151	0.469757	0.477316	0.404773	0.563428	0.672894	0.335568	0.769677	0.32925	0.496234	0.518359	0.473586	0.559103	0.486647	0.508091	0.753314	0.607983	0.746792	0.561738	0.745854	0.65055	0.482565	0.421491	0.294829	0.434693	0.653519	0.420974	0.505658	0.511918	0.469471	0.593875	0.723538	0.650617	0.543487	0.614528	0.537324	0.397502
g2	-0.390291	-0.780582	-1.26845	-0.585437	-0.487864	-0.0975728	-1.17087	-0.878155	-0.975728	-1.0733	-0.195146	-0.68301	-1.36602	-0.292718	-1.46359	0.559375	0.295603	0.686896	0.514305	0.672154	0.482824	0.657881	0.417514	0.525256	0.446109	0.57407	0.945075	0.451464	0.646762	0.507435	0.28902	0.605838	0.447021	0.544023	0.443005	0.458495	0.375985	0.34667	0.33309	0.427998	0.510289	0.347246	0.57544	0.531334	0.48687	0.566645	0.540983	0.237344	0.672015	0.409542	0.437464	0.251194	0.327302	0.399478	0.51964	0.353294	0.396857	0.295747	0.297418	0.377947	0.441817	0.765648	0.505027	0.533811	0.650796	0.649647	0.593661	0.464826	0.611259	0.346801	0.571743	0.540512	0.660509	0.669278	0.370898	0.275844	0.685554	0.425638	0.698226	0.532771	0.524545	0.609925	0.637807	0.845537	0.234949	0.653352	0.205908	0.371433	0.391697	0.63597	0.555982	0.417907	0.630704	0.490015	0.464907	0.508636	0.652621	0.697056	0.6549	0.317174
g3	-0.467252	-0.934503	-1.51857	-0.700877	-0.584064	-0.116813	-1.40175	-1.05132	-1.16813	-1.28494	-0.233626	-0.81769	-1.63538	-0.350439	-1.75219	0.515369	0.635378	0.627712	0.561104	0.451126	0.688826	0.63343	0.494136	0.401373	0.500849	0.466772	0.633278	0.549989	0.709729	0.376006	0.402568	0.506738	0.446873	0.4537	0.35178	0.569559	0.417123	0.605116	0.692666	0.236023	0.462044	0.596057	0.542783	0.325787	0.710758	0.574173	0.579658	0.649278	0.397072	0.716469	0.517134	0.516858	0.406683	0.509005	0.705981	0.682699	0.691485	0.613121	0.553024	0.522581	0.67644	0.561409	0.68587	0.565419	0.541618	0.454533	0.647424	0.439682	0.524351	0.384563	0.392502	0.59628	0.68682	0.501976	0.663984	0.327789	0.469735	0.544546	0.613753	0.431393	0.695507	0.575772	0.255811	0.346745	0.754064	0.503551	0.354359	0.46349	0.168942	0.376808	0.261917	0.509783	0.741609	0.683144	0.688097	0.73113	0.411132	0.338979	0.725829	0.422118
g4	0.11688	0.233761	0.379861	0.175321	0.146101	0.0292201	0.350641	0.262981	0.292201	0.321421	0.0584402	0.204541	0.409081	0.0876603	0.438302	0.709324	0.391428	0.737987	0.826079	0.52443	0.486017	0.80483	0.606921	0.558415	0.764848	0.452943	0.467809	0.593501	0.633791	0.653205	0.499851	0.186597	0.481944	0.739094	0.292518	0.461815	0.546228	0.348648	0.513075	0.749862	0.712373	0.436855	0.386035	0.507053	0.695161	0.563072	0.486041	0.350174	0.489341	0.480399	0.372038	0.65512	0.558246	0.678689	0.506484	0.615805	0.538036	0.518797	0.730011	0.523182	0.559695	0.37648	0.405243	0.487825	0.643198	0.604971	0.409395	0.433199	0.338441	0.388679	0.591791	0.225846	0.71758	0.182639	0.525133	0.438277	0.472249	0.434823	0.45194	0.464987	0.546419	0.523899	0.372179	0.640301	0.305574	0.421184	0.490703	0.701404	0.586964	0.490761	0.574324	0.695445	0.471126	0.429742	0.429265	0.669317	0.435097	0.580199	0.396178	0.503241
g5	0.479425	0.958849	1.55813	0.719137	0.599281	0.119856	1.43827	1.07871	1.19856	1.31842	0.239712	0.838993	1.67799	0.359569	1.79784	0.596708	0.5769	0.240187	0.474404	0.376206	0.680814	0.215609	0.42927	0.538274	0.484093	0.690302	0.621862	0.346965	0.799432	0.587401	0.376261	0.491094	0.380161	0.627644	0.480132	0.241813	0.565853	0.519853	0.443285	0.25487	0.489937	0.582711	0.436416	0.281888	0.395191	0.627795	0.517292	0.133006	0.43999	0.234014	0.302224	0.487535	0.584668	0.434676	0.633866	0.410232	0.533582	0.579678	0.594571	0.362751	0.697598	0.599522	0.433558	0.484496	0.565684	0.371527	0.395179	0.747238	0.575939	0.534062	0.555346	0.631327	0.624504	0.494726	0.497095	0.19802	0.405466	0.539618	0.426322	0.255732	0.579386	0.43832	0.358781	0.796373	0.659602	0.620961	0.351629	0.493589	0.328464	0.534016	0.755068	0.473223	0.706252	0.532012	0.463351	0.633661	0.471894	0.242736	0.452612	0.635218
g6	0.38037	0.760741	1.2362	0.570555	0.475463	0.0950926	1.14111	0.855833	0.950926	1.04602	0.190185	0.665648	1.3313	0.285278	1.42639	0.333765	0.237555	0.543162	0.498602	0.587575	0.531292	0.462662	0.477411	0.786644	0.22683	0.421329	0.620876	0.457944	0.539334	0.500424	0.439775	0.414938	0.620878	0.62661	0.386564	0.346097	0.550136	0.575337	0.570541	0.569291	0.384031	0.362344	0.343209	0.264343	0.598194	0.611506	0.547709	0.41313	0.669802	0.452517	0.387882	0.572623	0.308092	0.125213	0.589289	0.323698	0.291689	0.457919	0.401076	0.421258	0.519575	0.578154	0.446549	0.375399	0.531748	0.477831	0.451987	0.329025	0.604453	0.409674	0.413562	0.367308	0.695574	0.635639	0.610851	0.411131	0.470384	0.460978	0.467705	0.541532	0.709908	0.477429	0.313878	0.429783	0.414687	0.74029	0.417554	0.416401	0.521958	0.555813	0.682878	0.469634	0.443491	0.500346	0.0781544	0.626454	0.622173	0.653432	0.59851	0.474631
g7	0.422622	0.845245	1.37352	0.633934	0.528278	0.105656	1.26787	0.950901	1.05656	1.16221	0.211311	0.739589	1.47918	0.316967	1.58483	0.576043	0.423356	0.713844	0.41558	0.435713	0.169435	0.391747	0.457347	0.602963	0.75322	0.630645	0.430286	0.613208	0.467285	0.506043	0.486977	0.437769	0.565682	0.388961	0.636777	0.332149	0.510346	0.264762	0.485619	0.489749	0.393989	0.699132	0.451498	0.609115	0.522254	0.460175	0.487663	0.594761	0.499315	0.821622	0.525746	0.743109	0.489276	0.325339	0.297926	0.47613	0.622079	0.497136	0.542601	0.393714	0.453183	0.606868	0.415458	0.598515	0.570869	0.316756	0.51268	0.578333	0.663457	0.602628	0.614177	0.500096	0.546182	0.668597	0.295445	0.651989	0.517376	0.351391	0.721503	0.420107	0.400238	0.451444	0.695456	0.517964	0.36066	0.378412	0.346578	0.491994	0.707588	0.307839	0.614615	0.203653	0.659432	0.464455	0.513634	0.371854	0.384485	0.396012	0.597424	0.456978
g8	0.282794	0.565589	0.919082	0.424192	0.353493	0.0706986	0.848383	0.636288	0.706986	0.777685	0.141397	0.49489	0.989781	0.212096	1.06048	0.316554	0.482607	0.670566	0.509676	0.593029	0.572308	0.453452	0.258788	0.41491	0.483074	0.468047	0.696777	0.595771	0.797188	0.277938	0.746084	0.608374	0.224914	0.381676	0.413181	0.687741	0.488433	0.277033	0.631937	0.68427	0.561782	0.547441	0.343522	0.570381	0.501743	0.34222	0.346753	0.560232	0.436442	0.46254	0.604758	0.712452	0.455943	0.645568	0.41975	0.554187	0.653627	0.53876	0.387578	0.5769	0.624606	0.392037	0.512615	0.614141	0.662807	0.399238	0.640676	0.542155	0.579781	0.443824	0.606913	0.449027	0.32061	0.546774	0.526049	0.563521	0.465026	0.341568	0.529368	0.227726	0.573827	0.625829	0.308109	0.64144	0.460053	0.469156	0.679372	0.643386	0.433506	0.530698	0.731696	0.622213	0.50442	0.408824	0.603075	0.380321	0.928457	0.660706	0.830906	0.776943
g9	-0.251233	-0.502466	-0.816508	-0.37685	-0.314041	-0.0628083	-0.753699	-0.565274	-0.628083	-0.690891	-0.125617	-0.439658	-0.879316	-0.188425	-0.942124	0.44419	0.546831	0.633109	0.309539	0.568708	0.669232	0.484383	0.518101	0.646726	0.574912	0.261277	0.500686	0.278031	0.503443	0.479424	0.635061	0.313603	0.655212	0.339211	0.446221	0.544344	0.442949	0.52955	0.32706	0.599346	0.716648	0.694238	0.433951	0.645078	0.147557	0.406658	0.452912	0.613472	0.606128	0.703493	0.668886	0.378801	0.28323	0.582402	0.51532	0.591636	0.632755	0.61143	0.383537	0.201554	0.564053	0.720313	0.214754	0.37638	0.52283	0.532786	0.535053	0.470902	0.486909	0.563354	0.570285	0.608324	0.464311	0.389108	0.509199	0.440911	0.297383	0.32979	0.307514	0.512929	0.326132	0.645583	0.694834	0.572825	0.392211	0.657663	0.164007	0.485401	0.741937	0.502438	0.571131	0.607036	0.162357	0.454072	0.683213	0.554341	0.51524	0.678508	0.379913	0.464185
