genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	-0.0659835	-0.131967	-0.197951	-0.0395901	-0.171557	-0.184754	-0.0263934	-0.0791803	-0.250737	-0.263934	-0.211147	-0.092377	-0.11877	-0.145164	-0.224344	-0.0527868	-0.237541	-0.158361	-0.105574	-0.0131967	0.423358	0.542581	0.518551	0.635128	0.406376	0.601973	0.637151	0.384679	0.524963	0.600608	0.442186	0.402221	0.393204	0.579313	0.485028	0.558212	0.4976	0.452134	0.395877	0.387097	0.472194	0.483422	0.671749	0.322702	0.391383	0.40054	0.43032	0.498585	0.425725	0.346038	0.491487	0.620797	0.474644	0.57731	0.270989	0.356651	0.370233	0.515427	0.685837	0.374909	0.625859	0.574435	0.5216	0.558325	0.484282	0.428687	0.282765	0.387782	0.790249	0.674016	0.559116	0.568696	0.348275	0.545009	0.277012	0.516234	0.489496	0.371409	0.480488	0.707107	0.435832	0.548525	0.491994	0.359558	0.367737	0.466269	0.593052	0.62635	0.492013	0.405669	0.602845	0.565353	0.451005	0.467686	0.356464	0.355665	0.527966	0.391383	0.294428	0.48933	0.341254	0.317692	0.600426	0.532161	0.553368	0.504949	0.222162	0.511448	0.367004	0.385293	0.473642	0.493025	0.252585	0.636059	0.38553	0.513295	0.516815	0.561103	0.601836	0.514696	0.46036	0.480636	0.665148	0.26686	0.747771	0.670935	0.538466	0.420138	0.62332	0.353554	0.541461	0.691526	0.388254	0.409879	0.741007	0.429318	0.566089	0.424596	0.374891	0.712526	0.29118	0.460889	0.570598	0.374801	0.606619	0.700416	0.478556	0.447628	0.522782	0.647614
g1	0.448085	0.89617	1.34425	0.268851	1.16502	1.25464	0.179234	0.537702	1.70272	1.79234	1.43387	0.627319	0.806553	0.985787	1.52349	0.358468	1.61311	1.0754	0.716936	0.089617	0.520967	0.619417	0.604129	0.52828	0.562777	0.456329	0.546557	0.489703	0.607283	0.490511	0.589005	0.468763	0.334643	0.466997	0.294446	0.343738	0.468632	0.420257	0.45419	0.431602	0.510098	0.57133	0.671777	0.41857	0.725167	0.39401	0.37852	0.363145	0.104209	0.499929	0.679528	0.479152	0.415576	0.428764	0.598611	0.526091	0.602859	0.505806	0.308956	0.454634	0.629502	0.530191	0.410706	0.429377	0.489453	0.570026	0.410163	0.56274	0.420137	0.519571	0.475386	0.330877	0.597341	0.408502	0.413164	0.542291	0.408826	0.384942	0.329588	0.368707	0.614122	0.473249	0.72224	0.677297	0.742528	0.564112	0.285514	0.499577	0.384314	0.628319	0.298854	0.409199	0.364203	0.68418	0.343412	0.625567	0.573331	0.43116	0.680977	0.679115	0.59835	0.513392	0.360639	0.551233	0.355028	0.567928	0.76293	0.483448	0.691423	0.54152	0.288473	0.561476	0.437052	0.255222	0.520625	0.493002	0.506132	0.44915	0.644442	0.45727	0.419315	0.440162	0.3314	0.473297	0.532933	0.423813	0.506583	0.660302	0.290151	0.567666	0.353504	0.401147	0.370876	0.386544	0.521094	0.474966	0.571041	0.645027	0.450561	0.453145	0.635034	0.656017	0.455339	0.618203	0.496461	0.543333	0.577089	0.573895	0.451728	0.509696
g2	0.481863	0.963727	1.44559	0.289118	1.25284	1.34922	0.192745	0.578236	1.83108	1.92745	1.54196	0.674609	0.867354	1.0601	1.63834	0.385491	1.73471	1.15647	0.770981	0.0963727	0.573911	0.429204	0.549095	0.479927	0.46738	0.389879	0.340894	0.496498	0.48085	0.423413	0.572883	0.396694	0.500432	0.345285	0.543591	0.443818	0.483833	0.751063	0.462687	0.54985	0.450072	0.257147	0.608667	0.390511	0.570442	0.366428	0.224229	0.395346	0.534395	0.395889	0.720581	0.512388	0.262447	0.439067	0.468157	0.666377	0.348855	0.519795	0.456093	0.524494	0.454904	0.352205	0.806694	0.396798	0.337112	0.453707	0.646668	0.569384	0.527506	0.472904	0.479179	0.465272	0.598045	0.681197	0.525585	0.577456	0.598022	0.577863	0.465064	0.580394	0.532143	0.527008	0.568507	0.393442	0.391874	0.285248	0.583703	0.574133	0.755002	0.615667	0.635744	0.603882	0.263681	0.598826	0.363115	0.468116	0.375802	0.478358	0.50711	0.587992	0.512088	0.541162	0.586924	0.543718	0.733062	0.498808	0.328565	0.420557	0.412602	0.448139	0.443992	0.558005	0.623003	0.38205	0.391128	0.539779	0.409278	0.365337	0.564362	0.650511	0.440702	0.390794	0.577099	0.557627	0.630303	0.39517	0.72197	0.611974	0.743123	0.381021	0.417584	0.517941	0.460798	0.196591	0.327918	0.531838	0.237502	0.593402	0.688234	0.538338	0.357091	0.605938	0.272713	0.661551	0.509645	0.519405	0.595848	0.609968	0.395314	0.529572
g3	0.152287	0.304574	0.456861	0.0913722	0.395946	0.426404	0.0609148	0.182744	0.578691	0.609148	0.487319	0.213202	0.274117	0.335031	0.517776	0.12183	0.548233	0.365489	0.243659	0.0304574	0.666301	0.488476	0.475164	0.366963	0.362376	0.355464	0.180609	0.0258057	0.891849	0.521819	0.508007	0.329803	0.620022	0.64904	0.319343	0.197504	0.358062	0.488121	0.399138	0.615932	0.443905	0.401195	0.561283	0.369301	0.436019	0.598678	0.485415	0.56343	0.602904	0.561892	0.4498	0.496639	0.604641	0.458544	0.38705	0.338252	0.526341	0.362766	0.517062	0.421083	0.221819	0.492024	0.468599	0.548972	0.444223	0.364319	0.325046	0.397579	0.351923	0.488644	0.594266	0.463451	0.625964	0.414977	0.356672	0.643998	0.34289	0.43382	0.489931	0.498109	0.662413	0.598637	0.397244	0.582289	0.6833	0.499204	0.388338	0.624244	0.571924	0.334743	0.400688	0.541608	0.29362	0.628782	0.644255	0.30042	0.371957	0.253269	0.272152	0.343411	0.433649	0.254525	0.456633	0.297391	0.405867	0.375317	0.225569	0.525154	0.483091	0.564086	0.525515	0.583843	0.498213	0.430937	0.630086	0.521796	0.414079	0.556055	0.484993	0.433803	0.23861	0.35642	0.385257	0.355616	0.384663	0.606599	0.469234	0.666128	0.434348	0.650871	0.359887	0.409228	0.550223	0.54914	0.588832	0.539864	0.345216	0.410357	0.453767	0.497014	0.369088	0.479323	0.52618	0.357022	0.487679	0.499299	0.680178	0.539099	0.272336	0.539708
g4	0.285345	0.57069	0.856035	0.171207	0.741897	0.798966	0.114138	0.342414	1.08431	1.14138	0.913104	0.399483	0.513621	0.627759	0.970173	0.228276	1.02724	0.684828	0.456552	0.057069	0.66744	0.404113	0.444572	0.555556	0.52	0.377646	0.323258	0.326839	0.332112	0.302849	0.521677	0.327727	0.515896	0.405338	0.50551	0.582099	0.387847	0.521102	0.15486	0.256058	0.597738	0.802837	0.621313	0.459276	0.50167	0.367515	0.766635	0.545808	0.438772	0.462248	0.439827	0.396751	0.438771	0.588656	0.237793	0.459824	0.435661	0.551095	0.504113	0.447851	0.545553	0.512186	0.366464	0.33667	0.306277	0.369754	0.257917	0.596171	0.298225	0.441518	0.369144	0.436113	0.621317	0.547137	0.475835	0.463696	0.559453	0.792987	0.475993	0.109446	0.465952	0.386972	0.640927	0.328636	0.412738	0.682844	0.314378	0.260033	0.429393	0.389385	0.537826	0.573482	0.37978	0.588623	0.63697	0.521702	0.567856	0.652338	0.336771	0.505303	0.792431	0.681037	0.545164	0.573925	0.400435	0.558019	0.412083	0.526648	0.489371	0.310731	0.35254	0.535028	0.72108	0.602674	0.623761	0.45886	0.582501	0.336376	0.532505	0.644073	0.598609	0.516259	0.380833	0.458066	0.394303	0.41101	0.647929	0.468845	0.725933	0.425854	0.607126	0.57882	0.543922	0.508073	0.480611	0.578812	0.62651	0.338697	0.492081	0.298737	0.461735	0.252581	0.617263	0.532762	0.670101	0.576465	0.30662	0.55021	0.561345	0.489277
g5	0.228742	0.457484	0.686227	0.137245	0.59473	0.640478	0.0914969	0.274491	0.869221	0.914969	0.731975	0.320239	0.411736	0.503233	0.777724	0.182994	0.823472	0.548981	0.365988	0.0457484	0.637477	0.693365	0.503767	0.358335	0.480908	0.439369	0.611541	0.726488	0.494718	0.275272	0.504339	0.294766	0.279969	0.517614	0.482576	0.314344	0.482432	0.663344	0.580516	0.53107	0.707688	0.637019	0.422786	0.637106	0.528474	0.740265	0.601821	0.661696	0.407335	0.471468	0.372322	0.306885	0.507897	0.451284	0.543772	0.365523	0.466214	0.514713	0.582119	0.406494	0.110672	0.63123	0.450388	0.373465	0.531768	0.561435	0.554905	0.49057	0.453609	0.69168	0.290457	0.401398	0.326588	0.519642	0.645373	0.312571	0.498401	0.660829	0.323213	0.363231	0.53779	0.725634	0.456429	0.575114	0.603123	0.479922	0.509474	0.47902	0.427386	0.7964	0.647245	0.567721	0.689739	0.386589	0.554172	0.553115	0.458678	0.861442	0.519692	0.474845	0.436522	0.370134	0.313702	0.337204	0.434135	0.508505	0.737554	0.416792	0.61724	0.359216	0.65497	0.473741	0.419185	0.387786	0.458625	0.621503	0.303148	0.513262	0.490712	0.60425	0.646946	0.372846	0.492746	0.339813	0.488326	0.405278	0.392067	0.379167	0.609136	0.67234	0.611059	0.542839	0.446917	0.363935	0.351404	0.342805	0.501641	0.516841	0.444007	0.556823	0.453538	0.390322	0.587672	0.425982	0.572179	0.400406	0.470782	0.632025	0.400382	0.350674
g6	0.103	0.206001	0.309001	0.0618002	0.267801	0.288401	0.0412001	0.1236	0.391401	0.412001	0.329601	0.1442	0.185401	0.226601	0.350201	0.0824002	0.370801	0.247201	0.1648	0.0206001	0.484275	0.713193	0.40847	0.542042	0.463494	0.506652	0.241445	0.596903	0.319062	0.479269	0.438575	0.551332	0.409822	0.460505	0.551171	0.630607	0.411846	0.473001	0.507046	0.244422	0.541603	0.472515	0.290693	0.547478	0.463842	0.513214	0.426924	0.395118	0.312399	0.320916	0.538535	0.343941	0.454901	0.672912	0.544646	0.723458	0.548282	0.759101	0.551798	0.423035	0.622463	0.655502	0.383151	0.400207	0.252301	0.549584	0.216255	0.628019	0.413844	0.565386	0.409647	0.369057	0.455386	0.296609	0.571814	0.37906	0.418979	0.46095	0.51314	0.479598	0.475856	0.526606	0.472869	0.608909	0.621355	0.707275	0.640869	0.343966	0.485483	0.200722	0.435308	0.501246	0.603288	0.448045	0.523206	0.308631	0.473624	0.237553	0.463139	0.432018	0.472808	0.447727	0.601526	0.483172	0.49461	0.777105	0.333768	0.737396	0.303801	0.372847	0.667964	0.473503	0.397416	0.534411	0.339212	0.567552	0.417916	0.638767	0.507684	0.36789	0.277442	0.442152	0.51662	0.327197	0.338945	0.494092	0.641451	0.440435	0.291726	0.465852	0.455709	0.697307	0.403148	0.533809	0.366924	0.566001	0.525873	0.492282	0.576785	0.736296	0.540558	0.503949	0.43785	0.483798	0.411105	0.592145	0.596338	0.375233	0.415673	0.56589
g7	-0.330127	-0.660254	-0.990381	-0.198076	-0.85833	-0.924355	-0.132051	-0.396152	-1.25448	-1.32051	-1.05641	-0.462178	-0.594229	-0.726279	-1.12243	-0.264102	-1.18846	-0.792305	-0.528203	-0.0660254	0.666468	0.349256	0.511578	0.354709	0.542021	0.574191	0.512208	0.345727	0.56198	0.557552	0.444079	0.333921	0.502414	0.254289	0.463666	0.594508	0.455777	0.473398	0.424161	0.486239	0.393351	0.416813	0.53285	0.487264	0.601416	0.655382	0.580763	0.665419	0.269584	0.496024	0.306181	0.657809	0.634179	0.317047	0.370374	0.476163	0.378785	0.675621	0.679898	0.448202	0.46818	0.577173	0.446929	0.574484	0.523548	0.558295	0.639147	0.59885	0.476476	0.635552	0.404256	0.45249	0.454651	0.256758	0.50432	0.545786	0.312319	0.527276	0.529166	0.460334	0.458369	0.354554	0.326468	0.195973	0.59606	0.260065	0.497987	0.484322	0.525399	0.537512	0.651239	0.378182	0.405568	0.57849	0.575472	0.344057	0.605326	0.407977	0.572914	0.664324	0.453493	0.607627	0.536964	0.609967	0.59587	0.451508	0.711116	0.495077	0.582584	0.284039	0.408809	0.456257	0.401254	0.23963	0.476034	0.787657	0.516273	0.590254	0.256808	0.425436	0.361681	0.44985	0.429511	0.641616	0.488555	0.535681	0.58462	0.331966	0.386104	0.318534	0.513466	0.605693	0.58614	0.205942	0.472591	0.475216	0.34344	0.569669	0.452765	0.693066	0.444506	0.539744	0.459477	0.540036	0.627071	0.402649	0.71482	0.644937	0.404442	0.56981
g8	-0.300768	-0.601535	-0.902303	-0.18046	-0.781996	-0.842149	-0.120307	-0.360921	-1.14292	-1.20307	-0.962456	-0.421075	-0.541382	-0.661689	-1.02261	-0.240614	-1.08276	-0.721842	-0.481228	-0.0601535	0.483251	0.55611	0.460716	0.25762	0.506336	0.363375	0.558868	0.71865	0.344453	0.535361	0.670984	0.552547	0.63068	0.332993	0.254306	0.342255	0.279484	0.339972	0.672927	0.534231	0.423898	0.315293	0.472711	0.510241	0.473587	0.630118	0.467303	0.348677	0.554494	0.469969	0.742287	0.622092	0.399309	0.331081	0.314379	0.522835	0.645447	0.437166	0.522141	0.607922	0.566991	0.273497	0.458871	0.305959	0.508457	0.69274	0.384743	0.597478	0.466651	0.491803	0.530405	0.508327	0.539713	0.72984	0.453015	0.396061	0.666917	0.711514	0.590554	0.575995	0.576208	0.539379	0.580838	0.414897	0.288999	0.50638	0.312756	0.385652	0.559506	0.613959	0.510472	0.530939	0.308713	0.436271	0.567	0.527274	0.459266	0.700679	0.472254	0.624055	0.49432	0.42187	0.535887	0.412097	0.598806	0.869336	0.524368	0.281529	0.165352	0.401443	0.35278	0.561789	0.457014	0.496599	0.344541	0.482466	0.538139	0.426578	0.466999	0.41515	0.677044	0.509498	0.407808	0.631661	0.521372	0.459159	0.142133	0.412116	0.196343	0.618288	0.525514	0.522581	0.317793	0.209466	0.631918	0.445846	0.494261	0.681702	0.502662	0.511871	0.501675	0.662877	0.598415	0.43914	0.455402	0.567833	0.241074	0.325663	0.4519	0.397134
g9	0.330955	0.66191	0.992865	0.198573	0.860483	0.926674	0.132382	0.397146	1.25763	1.32382	1.05906	0.463337	0.595719	0.728101	1.12525	0.264764	1.19144	0.794292	0.529528	0.066191	0.48167	0.589306	0.581414	0.557724	0.564777	0.504592	0.252904	0.294863	0.621649	0.468644	0.631304	0.417889	0.545816	0.435629	0.498625	0.525419	0.408126	0.573117	0.538317	0.46691	0.428214	0.225243	0.374115	0.627757	0.472107	0.649989	0.647823	0.384183	0.637687	0.460014	0.478866	0.707125	0.623715	0.746434	0.37945	0.539269	0.547235	0.557257	0.559899	0.701899	0.576042	0.429234	0.176313	0.446945	0.437196	0.451721	0.50949	0.432106	0.507677	0.633255	0.553162	0.575251	0.24045	0.503912	0.493414	0.354775	0.558778	0.520389	0.494817	0.602195	0.360238	0.48245	0.537996	0.358017	0.62651	0.558706	0.65769	0.367057	0.515347	0.394186	0.399614	0.429546	0.348286	0.476956	0.546871	0.690867	0.460041	0.602919	0.557517	0.638094	0.465165	0.495816	0.219146	0.740356	0.623888	0.464425	0.31855	0.361878	0.49108	0.462383	0.745455	0.486414	0.300204	0.532326	0.579928	0.291177	0.43828	0.473927	0.28268	0.586135	0.574619	0.446186	0.368573	0.384592	0.51554	0.49845	0.498014	0.626621	0.408227	0.483517	0.434532	0.365422	0.516143	0.430273	0.343932	0.284222	0.532753	0.348529	0.429587	0.717979	0.551871	0.566152	0.389243	0.313983	0.434757	0.526391	0.349781	0.577833	0.475818	0.402279
