genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	0.661411	0.377949	0.188974	1.32282	1.41731	1.22833	0.566923	0.283462	0.944872	0.850385	0.472436	0.0944872	0.755898	1.13385	1.03936	0.62048	0.428581	0.586528	0.449349	0.429125	0.390899	0.328232	0.594685	0.202775	0.445539	0.733141	0.456036	0.60921	0.574697	0.637522	0.421052	0.299944	0.363744	0.398007	0.198071	0.289318	0.392925	0.707069	0.626114	0.44504	0.578698	0.406454	0.379784	0.24854	0.516146	0.27131	0.62352	0.823622	0.610892	0.496592	0.280935	0.252074	0.589871	0.383871	0.645796	0.476875	0.446402	0.605759	0.429049	0.434866	0.334147	0.244988	0.33159	0.622359	0.616917	0.490488	0.360083	0.531189	0.31094	0.353634	0.629082	0.361053	0.548519	0.381337	0.694125	0.430889	0.76246	0.6095	0.711637	0.294587	0.30266	0.58112	0.379299	0.450972	0.63041	0.549704	0.493204	0.560588	0.371274	0.195414	0.267669	0.452062	0.58085	0.242288	0.599898	0.54364	0.54862	0.604291	0.69021	0.660196
g1	-0.545703	-0.31183	-0.155915	-1.09141	-1.16936	-1.01345	-0.467746	-0.233873	-0.779576	-0.701618	-0.389788	-0.0779576	-0.623661	-0.935491	-0.857533	0.317448	0.683301	0.358462	0.242405	0.424914	0.52875	0.352808	0.585423	0.540109	0.598691	0.70969	0.503275	0.531935	0.468353	0.378838	0.396944	0.632458	0.563176	0.495513	0.417724	0.549503	0.52275	0.325132	0.530144	0.5941	0.494349	0.468273	0.637614	0.534377	0.516795	0.472677	0.666304	0.553757	0.25827	0.684307	0.62521	0.55165	0.26347	0.531684	0.272022	0.397008	0.623192	0.158458	0.598826	0.362292	0.614995	0.533918	0.661351	0.515263	0.685584	0.284254	0.441121	0.631696	0.315556	0.403226	0.505389	0.299204	0.39766	0.481035	0.499106	0.249022	0.381368	0.348574	0.440134	0.534076	0.628271	0.343916	0.32841	0.554564	0.609264	0.529835	0.479589	0.664089	0.670706	0.457021	0.636749	0.576989	0.401933	0.549193	0.371013	0.489512	0.36697	0.373621	0.621833	0.13716
g2	0.708326	0.404758	0.202379	1.41665	1.51784	1.31546	0.607136	0.303568	1.01189	0.910705	0.505947	0.101189	0.809515	1.21427	1.11308	0.216637	0.419602	0.35196	0.527019	0.404141	0.30348	0.388484	0.544944	0.504164	0.193306	0.389774	0.438376	0.479602	0.388112	0.253856	0.552916	0.630164	0.292472	0.597784	0.297979	0.546532	0.483982	0.500242	0.40947	0.507674	0.497305	0.406347	0.467789	0.448464	0.306182	0.464392	0.320624	0.414976	0.664688	0.321872	0.383185	0.395786	0.505752	0.427317	0.564635	0.313462	0.556325	0.137608	0.34143	0.553664	0.22793	0.467867	0.380314	0.445751	0.564909	0.454824	0.798639	0.425038	0.578645	0.440644	0.329265	0.66993	0.39649	0.638556	0.486466	0.592903	0.526954	0.294104	0.61079	0.606782	0.574395	0.187576	0.61176	0.464799	0.469826	0.559219	0.513171	0.381041	0.580694	0.401002	0.515788	0.394579	0.482745	0.631249	0.459407	0.635192	0.418772	0.493763	0.459302	0.488389
g3	-0.208831	-0.119332	-0.0596659	-0.417661	-0.447494	-0.387828	-0.178998	-0.0894989	-0.29833	-0.268497	-0.149165	-0.029833	-0.238664	-0.357995	-0.328163	0.417226	0.516753	0.514633	0.276951	0.419685	0.469747	0.369719	0.683568	0.418029	0.472577	0.485332	0.575439	0.430288	0.54075	0.521794	0.391893	0.391857	0.573261	0.475259	0.558811	0.954726	0.384916	0.338212	0.452302	0.700879	0.56921	0.422957	0.476382	0.523012	0.443878	0.62979	0.56513	0.308096	0.61096	0.497643	0.590355	0.404128	0.349116	0.550414	0.613177	0.444914	0.709452	0.534843	0.251824	0.621822	0.487593	0.448271	0.713029	0.412994	0.405588	0.407725	0.509545	0.651589	0.301907	0.477797	0.131957	0.152816	0.38584	0.574581	0.591291	0.49057	0.567293	0.418538	0.631858	0.709171	0.547238	0.649465	0.20999	0.536403	0.563599	0.329753	0.361314	0.397147	0.445863	0.437265	0.538129	0.399376	0.530876	0.691276	0.594353	0.680563	0.400861	0.851605	0.649927	0.341209
g4	0.30506	0.17432	0.08716	0.61012	0.6537	0.56654	0.26148	0.13074	0.4358	0.39222	0.2179	0.04358	0.34864	0.52296	0.47938	0.457424	0.640955	0.457599	0.59779	0.345787	0.581859	0.451652	0.414621	0.381593	0.394916	0.493549	0.65476	0.491113	0.367496	0.596641	0.621045	0.44948	0.266505	0.40051	0.445514	0.529301	0.48644	0.652292	0.408126	0.4091	0.401175	0.32587	0.372738	0.339281	0.272165	0.546584	0.431902	0.408452	0.464465	0.596331	0.628178	0.486475	0.466358	0.713848	0.499146	0.51162	0.434671	0.499174	0.3334	0.314354	0.589347	0.631634	0.44022	0.40053	0.418459	0.61383	0.441901	0.382474	0.472787	0.490907	0.415346	0.567092	0.436067	0.510408	0.368198	0.771243	0.226304	0.672298	0.499933	0.296323	0.328154	0.417361	0.744057	0.400893	0.553708	0.589419	0.502337	0.308206	0.454604	0.4737	0.421098	0.36511	0.302426	0.499177	0.566012	0.534568	0.493796	0.449891	0.478799	0.877281
g5	-0.827825	-0.473043	-0.236521	-1.65565	-1.77391	-1.53739	-0.709564	-0.354782	-1.18261	-1.06435	-0.591304	-0.118261	-0.946086	-1.41913	-1.30087	0.540693	0.226821	0.361595	0.454474	0.270852	0.583237	0.258481	0.605578	0.459718	0.531921	0.339465	0.352024	0.579617	0.43908	0.588926	0.537196	0.478205	0.253036	0.441343	0.736875	0.445772	0.303524	0.707371	0.495592	0.484784	0.263963	0.620527	0.479531	0.519033	0.371053	0.0880521	0.23062	0.659616	0.357386	0.616989	0.646804	0.499512	0.480328	0.209089	0.665958	0.648818	0.611014	0.311996	0.395103	0.561173	0.710487	0.406747	0.301186	0.589244	0.499248	0.471188	0.679186	0.542991	0.730034	0.575175	0.474037	0.420706	0.45089	0.602781	0.723385	0.472333	0.490756	0.425606	0.431137	0.484622	0.301051	0.369349	0.641441	0.386613	0.399504	0.507249	0.491753	0.356274	0.479227	0.550499	0.53082	0.570632	0.616587	0.490496	0.499653	0.439401	0.554531	0.634081	0.589191	0.503623
g6	-0.844127	-0.482358	-0.241179	-1.68825	-1.80884	-1.56766	-0.723537	-0.361769	-1.2059	-1.08531	-0.602948	-0.12059	-0.964716	-1.44707	-1.32649	0.368651	0.410688	0.590469	0.495537	0.538963	0.383945	0.524906	0.148369	0.461363	0.455343	0.209903	0.412878	0.299589	0.573579	0.294591	0.638756	0.644036	0.0763988	0.493261	0.330004	0.647356	0.331011	0.463428	0.497553	0.51327	0.378163	0.458191	0.649523	0.495814	0.544227	0.55443	0.389906	0.417086	0.625578	0.742769	0.536695	0.599703	0.351912	0.326416	0.630348	0.415016	0.263782	0.722697	0.499375	0.539353	0.447139	0.56732	0.616951	0.644251	0.356591	0.334721	0.440133	0.644167	0.457118	0.650917	0.347564	0.540394	0.210486	0.521876	0.386219	0.430931	0.754735	0.506264	0.411627	0.591312	0.42102	0.436669	0.281555	0.525003	0.646124	0.57293	0.28524	0.277836	0.359982	0.337037	0.50006	0.478725	0.564677	0.393712	0.593748	0.648857	0.45762	0.58285	0.500792	0.540403
g7	0.407335	0.232763	0.116382	0.814671	0.872861	0.75648	0.349145	0.174572	0.581908	0.523717	0.290954	0.0581908	0.465526	0.698289	0.640098	0.240061	0.375782	0.528698	0.569653	0.491247	0.499595	0.423663	0.360736	0.405116	0.471643	0.186304	0.560809	0.168839	0.160543	0.283827	0.197692	0.435904	0.62489	0.635712	0.323599	0.437717	0.418017	0.490133	0.45084	0.567781	0.486838	0.527198	0.476744	0.413853	0.480934	0.456575	0.482501	0.335449	0.502922	0.315604	0.77804	0.371046	0.314432	0.470987	0.592663	0.377289	0.499407	0.477575	0.581621	0.455787	0.43325	0.801114	0.465889	0.607853	0.426082	0.547135	0.576369	0.425932	0.447724	0.433144	0.297592	0.611869	0.475907	0.357907	0.545752	0.344216	0.808884	0.618669	0.554134	0.549293	0.571572	0.642855	0.697718	0.584623	0.49501	0.367583	0.440124	0.516298	0.602284	0.554573	0.436017	0.549266	0.487768	0.545318	0.576322	0.478247	0.599174	0.328022	0.485015	0.514575
g8	-0.206843	-0.118196	-0.059098	-0.413686	-0.443235	-0.384137	-0.177294	-0.088647	-0.29549	-0.265941	-0.147745	-0.029549	-0.236392	-0.354588	-0.325039	0.50071	0.608553	0.20505	0.40985	0.412778	0.329534	0.38001	0.532331	0.616788	0.512018	0.411188	0.437966	0.375919	0.394589	0.66485	0.371068	0.718477	0.695319	0.23957	0.515748	0.682793	0.578086	0.200053	0.411204	0.480904	0.492766	0.394758	0.685798	0.285299	0.585484	0.564894	0.445613	0.406066	0.838418	0.434052	0.712119	0.42407	0.278656	0.597774	0.576254	0.454012	0.494133	0.515747	0.526514	0.515862	0.347884	0.414628	0.507622	0.461912	0.373352	0.373798	0.242258	0.609115	0.253717	0.391829	0.441134	0.384886	0.541285	0.429491	0.444135	0.421118	0.652202	0.627654	0.323511	0.405609	0.543416	0.362844	0.542105	0.476247	0.734745	0.520202	0.434912	0.514407	0.606158	0.338885	0.577023	0.576895	0.541083	0.602571	0.458734	0.40151	0.633074	0.548519	0.614771	0.502749
g9	0.254467	0.14541	0.0727049	0.508934	0.545287	0.472582	0.218115	0.109057	0.363524	0.327172	0.181762	0.0363524	0.290819	0.436229	0.399877	0.695296	0.480968	0.236539	0.58805	0.578698	0.406091	0.348533	0.54202	0.311685	0.348556	0.544554	0.224509	0.432157	0.615643	0.549453	0.601874	0.463063	0.333266	0.564652	0.413451	0.52857	0.563575	0.248784	0.190678	0.567947	0.538629	0.560511	0.585384	0.484272	0.64585	0.727412	0.341485	0.444103	0.62349	0.42987	0.470809	0.463948	0.375553	0.380811	0.640986	0.267462	0.492879	0.66993	0.348371	0.412428	0.381766	0.594789	0.610252	0.591574	0.427298	0.604352	0.499743	0.750862	0.307002	0.739355	0.437073	0.629427	0.622871	0.352539	0.392183	0.386314	0.365591	0.397904	0.423226	0.364363	0.652064	0.635213	0.519097	0.413537	0.634326	0.488756	0.361854	0.554214	0.405319	0.604075	0.305886	0.472557	0.152425	0.445492	0.270061	0.516348	0.502873	0.160901	0.478936	0.468195
