genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	1.03938	0.479713	0.559665	0.399761	0.239857	1.27923	1.35919	0.159904	0.879474	0.71957	1.59904	1.11933	1.19928	0.0799522	0.639617	1.43914	0.319809	1.51909	0.799522	0.959426	0.602408	0.645383	0.34985	0.552383	0.438925	0.656859	0.433626	0.641328	0.672052	0.595077	0.418967	0.389642	0.304344	0.454183	0.747622	0.55444	0.408597	0.427568	0.369191	0.282963	0.672141	0.442052	0.491031	0.638486	0.711062	0.643237	0.575348	0.512375	0.575266	0.758107	0.65265	0.509534	0.354167	0.451239	0.644595	0.601954	0.566293	0.72785	0.691123	0.447128	0.949053	0.331605	0.378491	0.486041	0.570883	0.465973	0.341816	0.358297	0.650674	0.769682	0.64472	0.650001	0.805452	0.59637	0.577712	0.597147	0.628645	0.535367	0.242625	0.773338	0.365985	0.540737	0.376428	0.492197	0.42025	0.434215	0.51486	0.59323	0.197829	0.480859	0.790576	0.52811	0.52684	0.676221	0.572219	0.402424	0.471409	0.690915	0.561793	0.669713	0.448336	0.585875	0.391657	0.534768	0.402102	0.642407	0.642293	0.355997	0.584472	0.443368	0.714577	0.409609	0.606603	0.545059	0.247896	0.35805	0.485381	0.540915	0.291598	0.51134	0.456311	0.525954	0.479907	0.528967	0.305122	0.397011	0.540732	0.574164	0.482579	0.511951	0.616658	0.344807	0.517695	0.501244	0.693468	0.494693	0.672828	0.211149	0.665314	0.448165	0.49976	0.44931	0.460916	0.48654	0.39944	0.502545	0.388984	0.46295	0.492996	0.433571
g1	0.882543	0.407327	0.475215	0.339439	0.203664	1.08621	1.15409	0.135776	0.746767	0.610991	1.35776	0.95043	1.01832	0.0678879	0.543103	1.22198	0.271552	1.28987	0.678879	0.814655	0.703856	0.471581	0.554395	0.625475	0.468402	0.606897	0.67712	0.655998	0.549761	0.455424	0.517325	0.600534	0.355001	0.518724	0.504345	0.411247	0.48595	0.502863	0.501377	0.469649	0.489242	0.443496	0.476061	0.58684	0.813255	0.332698	0.496359	0.467643	0.593734	0.496416	0.560787	0.484584	0.711769	0.436375	0.389942	0.31784	0.31146	0.419863	0.476986	0.582956	0.588213	0.214368	0.582925	0.722177	0.449155	0.624517	0.717725	0.510056	0.568188	0.455119	0.676314	0.685277	0.547485	0.555053	0.734424	0.382992	0.536111	0.391289	0.454139	0.643599	0.443273	0.523897	0.375019	0.492704	0.436196	0.519734	0.377094	0.46675	0.461054	0.426287	0.414366	0.702441	0.421796	0.633479	0.382657	0.540905	0.41355	0.631209	0.544944	0.444254	0.364051	0.456299	0.482838	0.538804	0.330716	0.460003	0.534169	0.657445	0.535232	0.530215	0.635199	0.504343	0.54388	0.376945	0.700898	0.417821	0.615299	0.55504	0.697956	0.421422	0.526866	0.49368	0.444691	0.569831	0.647608	0.657138	0.487205	0.351075	0.576365	0.354571	0.452898	0.568661	0.348043	0.479217	0.355116	0.531714	0.439852	0.423966	0.332127	0.439859	0.490565	0.447723	0.542063	0.408211	0.557367	0.362235	0.217526	0.126886	0.449478	0.417954
g2	0.537705	0.248172	0.289534	0.20681	0.124086	0.661791	0.703153	0.0827239	0.454981	0.372257	0.827239	0.579067	0.620429	0.0413619	0.330896	0.744515	0.165448	0.785877	0.413619	0.496343	0.548639	0.373148	0.252792	0.556959	0.65012	0.362722	0.728125	0.250743	0.557679	0.465494	0.329876	0.292124	0.416396	0.530287	0.366269	0.644212	0.315644	0.382081	0.583789	0.492839	0.562871	0.671122	0.526932	0.453356	0.733036	0.467258	0.309849	0.463847	0.404327	0.628675	0.353244	0.494365	0.409192	0.436447	0.324054	0.503678	0.328477	0.475565	0.474738	0.391352	0.451214	0.512315	0.529077	0.599779	0.482993	0.4308	0.391794	0.34444	0.409096	0.361159	0.273832	0.636978	0.675238	0.687455	0.578573	0.443796	0.704966	0.496477	0.500331	0.451088	0.418979	0.432243	0.453384	0.620161	0.399344	0.570957	0.531035	0.416729	0.588778	0.456346	0.656702	0.265322	0.431412	0.707242	0.651438	0.388665	0.546632	0.47284	0.476011	0.482057	0.598892	0.39723	0.508289	0.412117	0.40639	0.439215	0.248625	0.571907	0.559889	0.564028	0.8192	0.554734	0.509138	0.383208	0.368535	0.65882	0.70708	0.494032	0.41412	0.474977	0.256393	0.342925	0.575007	0.480663	0.551913	0.405647	0.524042	0.498397	0.410615	0.332392	0.455697	0.585249	0.472657	0.241575	0.525028	0.46952	0.666697	0.591592	0.570699	0.661623	0.530402	0.57225	0.304306	0.496747	0.378068	0.728369	0.406816	0.748863	0.581787	0.572978
g3	-0.161812	-0.0746823	-0.0871294	-0.0622353	-0.0373412	-0.199153	-0.2116	-0.0248941	-0.136918	-0.112024	-0.248941	-0.174259	-0.186706	-0.0124471	-0.0995765	-0.224047	-0.0497882	-0.236494	-0.124471	-0.149365	0.47145	0.71694	0.414177	0.439811	0.551944	0.624887	0.42102	0.446136	0.68132	0.426745	0.376035	0.560917	0.662721	0.433055	0.278293	0.43099	0.361466	0.397975	0.566444	0.692201	0.670756	0.338372	0.403376	0.545501	0.385378	0.621262	0.408501	0.443557	0.926606	0.689394	0.728624	0.335947	0.501161	0.705575	0.350612	0.723686	0.232666	0.399981	0.3633	0.531196	0.529227	0.484513	0.37176	0.476479	0.558558	0.566348	0.477874	0.298812	0.630773	0.564214	0.297646	0.644425	0.451402	0.664917	0.426276	0.534593	0.415383	0.584283	0.529076	0.727166	0.617516	0.650037	0.397426	0.5287	0.57089	0.536223	0.733396	0.577466	0.513673	0.34453	0.520424	0.415122	0.462327	0.504743	0.390079	0.53044	0.336159	0.419436	0.428835	0.721664	0.544796	0.218654	0.691829	0.471551	0.428544	0.505328	0.335778	0.648576	0.366247	0.596027	0.514154	0.401046	0.62377	0.549939	0.507827	0.526489	0.604239	0.412961	0.440144	0.57464	0.698821	0.453294	0.496857	0.497869	0.394219	0.516105	0.581094	0.364864	0.565947	0.492922	0.390851	0.531677	0.684572	0.401099	0.380233	0.382067	0.163467	0.511127	0.114646	0.482256	0.503117	0.441049	0.53161	0.625551	0.427498	0.512171	0.492089	0.705631	0.334043	0.456245
g4	-0.207406	-0.0957258	-0.11168	-0.0797715	-0.0478629	-0.255269	-0.271223	-0.0319086	-0.175497	-0.143589	-0.319086	-0.22336	-0.239314	-0.0159543	-0.127634	-0.287177	-0.0638172	-0.303132	-0.159543	-0.191452	0.507324	0.562421	0.682908	0.653697	0.404365	0.793583	0.636336	0.422427	0.162723	0.595282	0.424885	0.342707	0.488299	0.600599	0.446124	0.303759	0.38965	0.563395	0.476589	0.536505	0.624649	0.241874	0.549493	0.558771	0.356953	0.542867	0.496761	0.528288	0.565307	0.54741	0.61467	0.482387	0.543744	0.414769	0.3994	0.666696	0.382766	0.421343	0.147783	0.565082	0.696378	0.846484	0.518635	0.422961	0.541019	0.405776	0.474981	0.551612	0.563375	0.606173	0.560877	0.565445	0.52926	0.208906	0.407697	0.354183	0.549939	0.392371	0.56754	0.35095	0.371045	0.522399	0.36934	0.53476	0.492556	0.470656	0.494576	0.419486	0.531547	0.508493	0.698546	0.558843	0.493882	0.607154	0.548265	0.464685	0.307732	0.576121	0.370151	0.48169	0.611434	0.631376	0.454243	0.283327	0.478747	0.547427	0.655796	0.529769	0.425044	0.57745	0.61888	0.411069	0.565606	0.600289	0.374969	0.63251	0.765671	0.554476	0.137694	0.555757	0.577804	0.604598	0.327199	0.574594	0.593725	0.553475	0.474834	0.538002	0.355423	0.537066	0.482306	0.447162	0.481844	0.419503	0.571717	0.449625	0.476133	0.302876	0.491852	0.41618	0.500288	0.535618	0.528586	0.324178	0.265049	0.23861	0.479499	0.418549	0.306164	0.407796
g5	0.34399	0.158765	0.185226	0.132304	0.0793824	0.423373	0.449833	0.0529216	0.291069	0.238147	0.529216	0.370451	0.396912	0.0264608	0.211686	0.476294	0.105843	0.502755	0.264608	0.317529	0.307577	0.306252	0.568144	0.508331	0.585985	0.593746	0.556429	0.312367	0.405374	0.407021	0.497734	0.396288	0.498055	0.492336	0.389486	0.603854	0.587467	0.684611	0.570485	0.384422	0.418056	0.50259	0.434408	0.500537	0.708487	0.563051	0.343692	0.271141	0.594771	0.422173	0.416613	0.40495	0.637594	0.5549	0.382732	0.494856	0.581835	0.655265	0.407332	0.576955	0.561623	0.769764	0.518853	0.398392	0.512141	0.43059	0.340309	0.610525	0.427831	0.221597	0.277425	0.514211	0.672284	0.773705	0.438487	0.549302	0.451479	0.545405	0.382523	0.308203	0.425526	0.414069	0.577189	0.445076	0.288196	0.558438	0.400935	0.603616	0.813784	0.517272	0.453358	0.572822	0.320716	0.637949	0.539295	0.47839	0.303238	0.587481	0.743758	0.54059	0.460721	0.686575	0.57171	0.461335	0.499181	0.645499	0.339782	0.409676	0.50163	0.729729	0.498489	0.414966	0.496012	0.565307	0.432248	0.686833	0.537575	0.559429	0.442894	0.688512	0.752163	0.619329	0.509835	0.494473	0.508053	0.446295	0.494823	0.620089	0.564829	0.497853	0.715923	0.221591	0.543102	0.608984	0.38246	0.61023	0.41295	0.520006	0.556733	0.548434	0.469839	0.30847	0.476466	0.548353	0.587182	0.57858	0.373539	0.472033	0.688917	0.482386
g6	1.18225	0.545653	0.636596	0.454711	0.272827	1.45508	1.54602	0.181884	1.00036	0.81848	1.81884	1.27319	1.36413	0.0909422	0.727538	1.63696	0.363769	1.7279	0.909422	1.09131	0.379507	0.668084	0.37608	0.293376	0.611422	0.598212	0.539122	0.445519	0.619704	0.503868	0.515046	0.560852	0.564438	0.528472	0.520334	0.384543	0.505321	0.507102	0.420092	0.559544	0.722941	0.511957	0.65315	0.402397	0.692654	0.697256	0.540943	0.595128	0.543535	0.464913	0.432751	0.632921	0.744696	0.745465	0.585373	0.404976	0.381345	0.638708	0.52675	0.526974	0.495795	0.779499	0.384882	0.705844	0.747371	0.521957	0.238297	0.557244	0.754336	0.635849	0.40572	0.380497	0.343351	0.444477	0.494123	0.575749	0.308917	0.542424	0.671898	0.617791	0.458729	0.735363	0.378444	0.393762	0.549334	0.483943	0.435988	0.398979	0.314357	0.597108	0.512494	0.558462	0.438996	0.573254	0.425534	0.746627	0.299152	0.282511	0.486842	0.449439	0.625855	0.430648	0.409799	0.334862	0.521453	0.411648	0.592461	0.541064	0.593943	0.42524	0.734726	0.260405	0.498975	0.325341	0.454826	0.584681	0.616419	0.563338	0.336059	0.755761	0.304081	0.270846	0.507271	0.277865	0.556008	0.497786	0.579764	0.512526	0.379135	0.655105	0.511048	0.435815	0.59841	0.694166	0.661673	0.560151	0.65634	0.37529	0.423606	0.194451	0.385496	0.711749	0.572526	0.413716	0.474111	0.703303	0.478067	0.560638	0.31383	0.605526
g7	0.640732	0.295722	0.345009	0.246435	0.147861	0.788593	0.83788	0.0985741	0.542157	0.443583	0.985741	0.690019	0.739306	0.049287	0.394296	0.887167	0.197148	0.936454	0.49287	0.591444	0.567801	0.307195	0.425885	0.540774	0.448142	0.319758	0.718395	0.487619	0.639672	0.563056	0.551047	0.499873	0.433849	0.545274	0.582738	0.640294	0.559353	0.514111	0.57926	0.474336	0.231487	0.431613	0.55232	0.682175	0.33483	0.348979	0.556486	0.425776	0.802294	0.483449	0.458343	0.601925	0.426577	0.533244	0.562169	0.646837	0.368087	0.214318	0.538855	0.486471	0.437156	0.559197	0.503995	0.560102	0.566899	0.669559	0.427839	0.45284	0.515651	0.508565	0.35972	0.437309	0.634578	0.499256	0.65085	0.169224	0.610492	0.544038	0.501176	0.609442	0.631889	0.377615	0.453179	0.528291	0.701027	0.515758	0.658329	0.212629	0.655878	0.596848	0.520527	0.537784	0.471704	0.449737	0.665728	0.565691	0.520692	0.463715	0.416826	0.46807	0.698116	0.473553	0.578279	0.468027	0.613225	0.638144	0.493551	0.548283	0.494097	0.744524	0.549257	0.445953	0.789513	0.609908	0.49327	0.301176	0.59687	0.458537	0.383808	0.372752	0.414531	0.662291	0.534426	0.4465	0.5394	0.611402	0.471848	0.570705	0.401372	0.765206	0.674914	0.684959	0.5111	0.539879	0.356875	0.322536	0.484216	0.502843	0.280419	0.592563	0.582873	0.429939	0.51983	0.483363	0.673941	0.434453	0.221162	0.399176	0.399836	0.470296
g8	-0.9276	-0.428123	-0.499477	-0.356769	-0.214062	-1.14166	-1.21302	-0.142708	-0.784892	-0.642185	-1.42708	-0.998954	-1.07031	-0.0713539	-0.570831	-1.28437	-0.285415	-1.35572	-0.713538	-0.856246	0.467614	0.378223	0.565236	0.323113	0.59786	0.351656	0.320931	0.446408	0.681123	0.590794	0.513793	0.623943	0.549791	0.58382	0.419992	0.405904	0.563631	0.315556	0.411184	0.595889	0.505288	0.552883	0.475873	0.325745	0.570832	0.724701	0.460421	0.618144	0.440455	0.620603	0.223781	0.666319	0.474081	0.400322	0.495126	0.585458	0.277543	0.511979	0.458889	0.452639	0.338901	0.476081	0.406495	0.705538	0.622546	0.564478	0.54672	0.683616	0.561493	0.40374	0.503247	0.532545	0.656582	0.509507	0.317585	0.513318	0.67938	0.362692	0.583176	0.475165	0.292766	0.513742	0.358656	0.461072	0.479929	0.614983	0.442017	0.631899	0.412767	0.545328	0.433729	0.636307	0.198072	0.534805	0.715651	0.530404	0.322645	0.291888	0.470839	0.515533	0.612635	0.441124	0.670164	0.569342	0.42096	0.164789	0.447623	0.395746	0.707586	0.313882	0.575139	0.534853	0.663941	0.372816	0.531011	0.492328	0.672712	0.341223	0.380543	0.41009	0.431513	0.327492	0.617675	0.285715	0.487815	0.57157	0.558989	0.506966	0.468117	0.32024	0.571897	0.626854	0.629604	0.585832	0.462314	0.47597	0.502142	0.298991	0.479525	0.291376	0.593916	0.514996	0.449772	0.506005	0.619548	0.567298	0.588251	0.363731	0.513727	0.4062
g9	1.08025	0.498577	0.581673	0.415481	0.249288	1.32954	1.41263	0.166192	0.914058	0.747865	1.66192	1.16335	1.24644	0.0830962	0.664769	1.49573	0.332385	1.57883	0.830962	0.997154	0.633196	0.470342	0.622757	0.508769	0.516373	0.546693	0.412695	0.568912	0.481345	0.465481	0.500976	0.684418	0.652717	0.459789	0.704825	0.566502	0.594453	0.60252	0.411411	0.598414	0.455691	0.437178	0.301109	0.512765	0.343788	0.697194	0.664042	0.555191	0.597644	0.661254	0.543674	0.500155	0.557161	0.652638	0.581597	0.514034	0.479389	0.406788	0.57962	0.578374	0.430417	0.494769	0.506604	0.407807	0.575404	0.547353	0.432021	0.64763	0.665198	0.561286	0.319362	0.658031	0.467064	0.508058	0.527908	0.554492	0.784057	0.467672	0.252313	0.397737	0.564347	0.62759	0.36579	0.508263	0.513884	0.422986	0.562316	0.497838	0.462052	0.45622	0.489886	0.493558	0.225156	0.477066	0.456577	0.565769	0.400213	0.587575	0.444382	0.573547	0.46649	0.505411	0.487329	0.656307	0.320412	0.551346	0.251052	0.526049	0.584741	0.559055	0.522434	0.797284	0.580058	0.158509	0.718863	0.586928	0.533496	0.708922	0.567264	0.610512	0.64985	0.71149	0.352409	0.444681	0.567434	0.545405	0.365186	0.737507	0.35586	0.637318	0.627648	0.377479	0.41915	0.357584	0.498991	0.422979	0.418989	0.611595	0.442207	0.516023	0.407267	0.43899	0.373292	0.784001	0.367462	0.239088	0.393352	0.51799	0.591248	0.574901
