genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-0.21443	-0.0268038	-0.160823	-0.134019	-0.294842	-0.0804114	-0.321645	-0.268038	-0.187627	-0.402057	-0.348449	-0.375253	-0.0536076	-0.241234	-0.107215	0.434761	0.430322	0.500965	0.5464	0.569665	0.536697	0.46259	0.520398	0.343174	0.503082	0.404122	0.656932	0.28572	0.547153	0.416322	0.335169	0.431011	0.519836	0.62596	0.693441	0.370461	0.656631	0.476615	0.538494	0.510398	0.447816	0.688877	0.495134	0.459919	0.70075	0.262271	0.525584	0.565271	0.568672	0.559856	0.619965	0.464399	0.646084	0.536806	0.443165	0.493353	0.452243	0.573239	0.375081	0.490789	0.499542	0.745231	0.535263	0.58327	0.463241	0.670816	0.533244	0.49268	0.724077	0.517617	0.396293	0.68068	0.431009	0.146735	0.465617	0.425706	0.624985	0.510326	0.510499	0.309966	0.500673	0.619663	0.404109	0.393942	0.365677	0.469748	0.681232	0.747156	0.719094	0.489493	0.635428	0.448732	0.378512	0.388866	0.830689	0.363113	0.607312	0.540214	0.659698	0.566011
g1	0.253189	0.0316486	0.189892	0.158243	0.348135	0.0949458	0.379783	0.316486	0.22154	0.474729	0.411432	0.44308	0.0632972	0.284837	0.126594	0.614276	0.480682	0.468851	0.657486	0.708157	0.556731	0.604074	0.484398	0.620865	0.613505	0.501746	0.595773	0.740396	0.471703	0.716325	0.602304	0.373805	0.455166	0.484852	0.454696	0.529614	0.504964	0.519641	0.571611	0.576341	0.345383	0.547993	0.510431	0.604331	0.482664	0.501072	0.633862	0.397348	0.57737	0.660959	0.477788	0.350972	0.556856	0.690312	0.634941	0.430193	0.54853	0.438593	0.488118	0.485132	0.5381	0.602542	0.509115	0.456366	0.550901	0.235504	0.408573	0.691371	0.60906	0.74308	0.539732	0.569988	0.229236	0.490956	0.434468	0.507764	0.680357	0.51648	0.639614	0.593313	0.655557	0.376122	0.560862	0.612197	0.563972	0.415839	0.502591	0.797787	0.652104	0.52944	0.577926	0.533627	0.395679	0.382357	0.763335	0.499506	0.525712	0.53047	0.531174	0.628594
g2	-0.998914	-0.124864	-0.749186	-0.624321	-1.37351	-0.374593	-1.49837	-1.24864	-0.87405	-1.87296	-1.62324	-1.7481	-0.249729	-1.12378	-0.499457	0.50288	0.672168	0.428019	0.675058	0.430979	0.44545	0.334112	0.725747	0.361414	0.508665	0.586857	0.577564	0.632135	0.660183	0.35995	0.534423	0.586779	0.453233	0.386377	0.576542	0.44424	0.588093	0.65428	0.670634	0.699421	0.760512	0.467198	0.532521	0.530084	0.648293	0.32482	0.512619	0.385875	0.653479	0.486809	0.667729	0.382919	0.390666	0.523031	0.37517	0.535242	0.403148	0.395927	0.562939	0.432245	0.584684	0.641991	0.38907	0.443678	0.704108	0.563465	0.661398	0.403993	0.467142	0.510352	0.720593	0.240578	0.642562	0.63913	0.472219	0.525669	0.599207	0.557768	0.482507	0.440362	0.56955	0.652877	0.489554	0.463408	0.329658	0.652404	0.539792	0.432938	0.604163	0.447627	0.636771	0.662891	0.525175	0.525962	0.766691	0.661828	0.388403	0.53081	0.686079	0.503972
g3	-0.742823	-0.0928528	-0.557117	-0.464264	-1.02138	-0.278559	-1.11423	-0.928528	-0.64997	-1.39279	-1.20709	-1.29994	-0.185706	-0.835676	-0.371411	0.582823	0.51013	0.514122	0.470004	0.670881	0.31013	0.637167	0.524787	0.652875	0.560896	0.440286	0.519686	0.621584	0.552821	0.558117	0.539662	0.741209	0.354634	0.54141	0.501561	0.594227	0.42962	0.61943	0.395393	0.540188	0.577802	0.420472	0.449759	0.580378	0.467299	0.33738	0.449348	0.486049	0.528553	0.603885	0.445612	0.371921	0.686272	0.611921	0.366066	0.723945	0.30921	0.279487	0.612325	0.553431	0.498991	0.516761	0.544953	0.397284	0.77873	0.408054	0.494599	0.619131	0.598995	0.452032	0.62625	0.388372	0.575857	0.501876	0.470649	0.463817	0.598825	0.509396	0.51302	0.402933	0.651314	0.66416	0.674141	0.455172	0.365526	0.650218	0.501109	0.392648	0.51877	0.501407	0.653833	0.361259	0.637747	0.638959	0.757506	0.645033	0.452753	0.589128	0.634768	0.455643
g4	-0.16225	-0.0202813	-0.121688	-0.101406	-0.223094	-0.0608439	-0.243376	-0.202813	-0.141969	-0.30422	-0.263657	-0.283938	-0.0405626	-0.182532	-0.0811252	0.45017	0.502478	0.536874	0.484713	0.310281	0.474886	0.458038	0.703752	0.498188	0.588809	0.490618	0.557727	0.698982	0.67149	0.605627	0.654862	0.558959	0.803591	0.561819	0.475523	0.278824	0.544879	0.563592	0.599503	0.577794	0.290277	0.481417	0.484388	0.36144	0.453247	0.719743	0.79073	0.664308	0.465714	0.620989	0.597298	0.569431	0.523546	0.411213	0.425024	0.49953	0.63555	0.471114	0.522358	0.436542	0.520733	0.391201	0.741007	0.66503	0.58583	0.672502	0.578136	0.384477	0.633257	0.595177	0.541335	0.329863	0.557999	0.56224	0.577897	0.658964	0.741382	0.484567	0.622112	0.443389	0.534248	0.522479	0.447336	0.412717	0.419064	0.636383	0.501272	0.484905	0.611911	0.376326	0.467084	0.426307	0.437227	0.469559	0.486975	0.563837	0.584836	0.752009	0.426323	0.543744
g5	0.377333	0.0471666	0.282999	0.235833	0.518832	0.1415	0.565999	0.471666	0.330166	0.707499	0.613166	0.660332	0.0943332	0.424499	0.188666	0.57772	0.58937	0.47607	0.415625	0.509228	0.359526	0.625449	0.523833	0.533736	0.322423	0.519684	0.53777	0.701712	0.512825	0.504132	0.539289	0.480178	0.648958	0.347276	0.457369	0.499668	0.356745	0.353383	0.591975	0.564426	0.638798	0.414221	0.4572	0.539592	0.555231	0.694448	0.59134	0.592121	0.559077	0.468348	0.573842	0.648446	0.543478	0.424803	0.570536	0.677238	0.594003	0.628126	0.638193	0.739806	0.49007	0.570018	0.61743	0.556324	0.461884	0.431605	0.566597	0.690239	0.516273	0.365813	0.701069	0.559673	0.470188	0.488672	0.529626	0.620419	0.450173	0.551465	0.324853	0.426389	0.564485	0.667945	0.434962	0.489522	0.596898	0.466394	0.485684	0.604639	0.435544	0.524132	0.522104	0.522757	0.49944	0.568011	0.524366	0.471028	0.54184	0.415718	0.650021	0.5203
g6	0.623694	0.0779618	0.467771	0.389809	0.857579	0.233885	0.935541	0.779618	0.545732	1.16943	1.0135	1.09146	0.155924	0.701656	0.311847	0.446914	0.680632	0.440998	0.632278	0.35248	0.625223	0.302721	0.459441	0.559458	0.56065	0.423738	0.588822	0.619247	0.599617	0.751766	0.354699	0.497714	0.39079	0.401819	0.577182	0.456241	0.44715	0.41127	0.612625	0.49547	0.358244	0.562209	0.625178	0.535248	0.449035	0.386979	0.497315	0.410879	0.361584	0.639856	0.720985	0.454739	0.728368	0.74194	0.634774	0.487773	0.624214	0.597835	0.490949	0.495751	0.472759	0.421866	0.403692	0.517755	0.66965	0.600593	0.637031	0.298871	0.702345	0.457463	0.441377	0.509837	0.702415	0.50591	0.550683	0.556917	0.609187	0.792255	0.452279	0.567973	0.590001	0.378154	0.492125	0.466306	0.358749	0.63754	0.437003	0.713435	0.561926	0.637695	0.415721	0.467682	0.691123	0.312843	0.643923	0.648928	0.367624	0.598488	0.593717	0.517113
g7	0.76609	0.0957612	0.574567	0.478806	1.05337	0.287284	1.14913	0.957612	0.670328	1.43642	1.2449	1.34066	0.191522	0.861851	0.383045	0.626775	0.628119	0.644336	0.436406	0.455044	0.531717	0.50856	0.468256	0.596566	0.606156	0.309636	0.493451	0.485508	0.678811	0.480558	0.732273	0.599468	0.721301	0.684448	0.740251	0.451216	0.322723	0.547186	0.517193	0.689459	0.615911	0.472513	0.203998	0.261556	0.354853	0.598404	0.347238	0.58247	0.471816	0.669511	0.554271	0.433396	0.304292	0.466614	0.559459	0.473428	0.453609	0.503954	0.478283	0.413218	0.198868	0.454901	0.550015	0.528113	0.615971	0.438607	0.690815	0.45764	0.514188	0.50421	0.627583	0.62926	0.463674	0.481184	0.439128	0.428986	0.712311	0.344179	0.46998	0.662692	0.585947	0.477679	0.518575	0.553697	0.614872	0.570694	0.472836	0.425141	0.396898	0.500247	0.36096	0.396942	0.50941	0.558409	0.363829	0.590795	0.60214	0.438817	0.621951	0.395455
g8	-0.426389	-0.0532986	-0.319792	-0.266493	-0.586285	-0.159896	-0.639584	-0.532986	-0.37309	-0.799479	-0.692882	-0.746181	-0.106597	-0.479688	-0.213195	0.734808	0.682303	0.355253	0.580259	0.483274	0.442932	0.563711	0.477147	0.722719	0.415897	0.580977	0.417818	0.682811	0.508662	0.619584	0.759824	0.466871	0.658799	0.519388	0.391371	0.521071	0.757835	0.29248	0.316019	0.667849	0.438091	0.690963	0.609397	0.529574	0.555993	0.606648	0.641391	0.593919	0.561695	0.535962	0.495809	0.522622	0.57341	0.460173	0.346298	0.551351	0.527623	0.474395	0.398112	0.528797	0.606935	0.568209	0.341665	0.419954	0.388838	0.635693	0.449771	0.547296	0.664355	0.736216	0.570899	0.432934	0.50285	0.464089	0.281567	0.356814	0.717287	0.745515	0.67564	0.606404	0.626796	0.411724	0.646775	0.581158	0.445016	0.383815	0.536174	0.432713	0.57695	0.56465	0.488842	0.554365	0.415521	0.816121	0.511611	0.605054	0.570157	0.751039	0.578519	0.778556
g9	0.318352	0.0397939	0.238764	0.19897	0.437733	0.119382	0.477527	0.397939	0.278558	0.596909	0.517321	0.557115	0.0795879	0.358145	0.159176	0.508895	0.471605	0.617831	0.617295	0.617088	0.567707	0.562004	0.549851	0.691575	0.541935	0.687249	0.624813	0.690818	0.502266	0.531529	0.646002	0.523715	0.759437	0.223574	0.572228	0.567593	0.583942	0.658816	0.370715	0.497375	0.641397	0.705504	0.398162	0.577007	0.222602	0.556627	0.494055	0.411935	0.55715	0.444365	0.320995	0.472133	0.731603	0.598754	0.431415	0.534804	0.533434	0.614995	0.536094	0.58605	0.711372	0.428605	0.522256	0.637624	0.525088	0.458761	0.546326	0.556186	0.520336	0.880076	0.544657	0.372311	0.64516	0.500639	0.558001	0.567005	0.701974	0.633263	0.508365	0.29438	0.453057	0.692747	0.432115	0.588761	0.603216	0.500037	0.761175	0.644722	0.812144	0.635872	0.601419	0.455413	0.743368	0.455961	0.466679	0.375554	0.606643	0.633062	0.579986	0.501315
