genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	-0.925711	-0.277713	-0.83314	-0.0925711	-1.11085	-1.66628	-1.01828	-0.647998	-1.57371	-1.48114	-0.555427	-1.75885	-0.462856	-0.740569	-1.20342	-0.185142	-1.38857	-0.370285	-1.85142	-1.296	0.665589	0.548563	0.469411	0.42163	0.519867	0.553156	0.427088	0.395263	0.40381	0.65029	0.331537	0.475722	0.249757	0.587312	0.436586	0.488901	0.539948	0.521631	0.573777	0.514348	0.241271	0.366544	0.518632	0.440907	0.626605	0.475064	0.609267	0.551846	0.520105	0.541025	0.55127	0.441153	0.40931	0.49132	0.455265	0.573332	0.553115	0.770498	0.396421	0.685904	0.475337	0.48402	0.774817	0.719178	0.494699	0.517077	0.474418	0.364094	0.359869	0.456227	0.379615	0.55294	0.51822	0.246818	0.536304	0.656023	0.262613	0.519287	0.471027	0.353102	0.484501	0.436962	0.373262	0.476373	0.571941	0.422139	0.694614	0.435901	0.314297	0.536955	0.618198	0.386105	0.361034	0.731274	0.398889	0.710105	0.422969	0.384993	0.480594	0.80269	0.513196	0.487915	0.485595	0.569933	0.701264	0.650541	0.257665	0.515433	0.523741	0.413831	0.588501	0.423184	0.422031	0.701215	0.639168	0.369897	0.650634	0.577734	0.391324	0.620857	0.573906	0.487689	0.680218	0.586823	0.774319	0.530133	0.466754	0.703366	0.646968	0.390578	0.569074	0.586111	0.455152	0.423782	0.591266	0.467292	0.747132	0.481279	0.472199	0.356661	0.496938	0.280248	0.385203	0.596365	0.315818	0.861413	0.568942	0.6237	0.458418	0.497763
g1	-0.170022	-0.0510066	-0.15302	-0.0170022	-0.204027	-0.30604	-0.187024	-0.119015	-0.289038	-0.272035	-0.102013	-0.323042	-0.0850111	-0.136018	-0.221029	-0.0340044	-0.255033	-0.0680088	-0.340044	-0.238031	0.294595	0.630694	0.412977	0.499079	0.514525	0.55276	0.662356	0.462551	0.512252	0.465009	0.741231	0.423576	0.677841	0.358424	0.489825	0.40474	0.489474	0.314429	0.227313	0.530284	0.655845	0.51414	0.704365	0.449927	0.561628	0.318581	0.554029	0.396969	0.505208	0.59793	0.496603	0.701478	0.414372	0.471102	0.400543	0.504459	0.472676	0.553123	0.636615	0.493191	0.641813	0.585411	0.606621	0.563164	0.358182	0.537494	0.458314	0.488147	0.642836	0.522494	0.437558	0.389029	0.679473	0.533936	0.451735	0.542883	0.580381	0.464277	0.58233	0.527572	0.399546	0.523439	0.67815	0.504644	0.645152	0.886743	0.523342	0.367952	0.450553	0.496292	0.630974	0.61273	0.592562	0.405796	0.305818	0.512528	0.664784	0.712966	0.388203	0.516066	0.745967	0.537987	0.49215	0.477509	0.643157	0.445871	0.543452	0.476983	0.575059	0.452328	0.634891	0.731008	0.640263	0.605196	0.615346	0.656618	0.42684	0.432161	0.639965	0.594786	0.435496	0.472077	0.358258	0.567127	0.448516	0.515299	0.45164	0.646255	0.359017	0.485989	0.447694	0.497273	0.605234	0.395212	0.559808	0.857547	0.337518	0.298999	0.413074	0.575113	0.481174	0.540993	0.581469	0.50658	0.49841	0.327149	0.499726	0.355896	0.424731	0.557725
g2	-0.096894	-0.0290682	-0.0872046	-0.0096894	-0.116273	-0.174409	-0.106583	-0.0678258	-0.16472	-0.15503	-0.0581364	-0.184099	-0.048447	-0.0775152	-0.125962	-0.0193788	-0.145341	-0.0387576	-0.193788	-0.135652	0.682367	0.706452	0.526721	0.57794	0.516494	0.617977	0.5636	0.557786	0.549532	0.406958	0.628	0.354626	0.397437	0.541327	0.462703	0.529836	0.505068	0.320599	0.326534	0.453178	0.528121	0.560122	0.443652	0.706949	0.360997	0.577864	0.354221	0.566213	0.593403	0.624126	0.419051	0.399921	0.555455	0.690061	0.492954	0.544231	0.51361	0.550838	0.760208	0.200642	0.33073	0.544924	0.631832	0.586531	0.43152	0.480964	0.48787	0.491211	0.519818	0.173711	0.636432	0.25186	0.430542	0.594251	0.486857	0.39971	0.356275	0.406102	0.466547	0.741348	0.507572	0.66279	0.262164	0.560315	0.469932	0.431352	0.282199	0.380709	0.628223	0.594314	0.518373	0.398573	0.408799	0.327493	0.474123	0.526328	0.49113	0.643015	0.634159	0.534476	0.529458	0.518127	0.731055	0.53671	0.62743	0.301962	0.225087	0.290349	0.494375	0.450011	0.706527	0.602366	0.195953	0.703031	0.482827	0.507121	0.439789	0.51063	0.42646	0.503788	0.28433	0.625026	0.561443	0.383761	0.446163	0.733854	0.707862	0.626168	0.69874	0.452375	0.49229	0.544549	0.809268	0.355889	0.613065	0.490132	0.571359	0.581242	0.368896	0.46965	0.428913	0.418681	0.496947	0.547202	0.477674	0.440902	0.687612	0.385463	0.497775	0.259335
g3	-0.647481	-0.194244	-0.582733	-0.0647481	-0.776977	-1.16547	-0.712229	-0.453237	-1.10072	-1.03597	-0.388489	-1.23021	-0.323741	-0.517985	-0.841725	-0.129496	-0.971222	-0.258992	-1.29496	-0.906474	0.287009	0.455824	0.524984	0.580478	0.554108	0.531523	0.556962	0.522909	0.471677	0.521518	0.707343	0.371454	0.377508	0.424239	0.753593	0.496089	0.514559	0.667464	0.456471	0.441826	0.458572	0.557217	0.690412	0.566475	0.373301	0.567433	0.674594	0.163356	0.411821	0.488122	0.50628	0.503866	0.498827	0.501756	0.637883	0.629857	0.391313	0.519789	0.49416	0.348521	0.662355	0.392005	0.567048	0.44478	0.568817	0.489005	0.562817	0.555961	0.453598	0.421471	0.596674	0.427032	0.48024	0.586505	0.352903	0.375662	0.461592	0.393272	0.557981	0.437459	0.617263	0.576348	0.374435	0.494811	0.443235	0.304171	0.653649	0.768768	0.444901	0.392967	0.460266	0.555258	0.324437	0.234263	0.509214	0.67115	0.679115	0.597736	0.490896	0.490296	0.406528	0.585068	0.576814	0.485887	0.50487	0.401672	0.520588	0.311094	0.553904	0.438745	0.388856	0.381661	0.623778	0.63648	0.483021	0.322179	0.58086	0.390316	0.572056	0.44242	0.416228	0.234985	0.291868	0.528057	0.358272	0.624467	0.610429	0.645113	0.535298	0.594318	0.330228	0.623721	0.704747	0.476651	0.610702	0.530337	0.446442	0.575689	0.65355	0.416713	0.405422	0.566936	0.591732	0.494962	0.364618	0.661394	0.476903	0.442414	0.538514	0.399139
g4	-0.934258	-0.280277	-0.840832	-0.0934258	-1.12111	-1.68166	-1.02768	-0.65398	-1.58824	-1.49481	-0.560555	-1.77509	-0.467129	-0.747406	-1.21453	-0.186852	-1.40139	-0.373703	-1.86852	-1.30796	0.236539	0.520928	0.367705	0.36767	0.520636	0.630332	0.386097	0.447387	0.444466	0.54898	0.468424	0.549828	0.372171	0.582948	0.573024	0.536859	0.542039	0.443292	0.457452	0.516819	0.481607	0.398513	0.435882	0.403154	0.466711	0.629415	0.471022	0.445034	0.474237	0.307927	0.2802	0.436749	0.39522	0.519733	0.713251	0.395597	0.270313	0.461763	0.347529	0.361658	0.359356	0.594871	0.514516	0.476922	0.527007	0.436785	0.639512	0.205955	0.300861	0.370209	0.563576	0.283968	0.369209	0.517328	0.45913	0.374913	0.502408	0.465111	0.500701	0.548694	0.503359	0.406962	0.434193	0.552909	0.650853	0.407801	0.468367	0.492933	0.559623	0.45054	0.588513	0.62083	0.623214	0.279725	0.615533	0.508513	0.396431	0.381728	0.439865	0.689038	0.586092	0.464154	0.346187	0.578656	0.529707	0.459211	0.598869	0.469277	0.510555	0.478591	0.501141	0.167164	0.345711	0.510433	0.367607	0.690671	0.35947	0.543506	0.485484	0.543472	0.519256	0.554697	0.579556	0.62318	0.682979	0.507988	0.638191	0.443795	0.562074	0.641943	0.646338	0.35743	0.47651	0.450952	0.598508	0.626532	0.574118	0.473084	0.575769	0.249081	0.655179	0.50963	0.436125	0.524579	0.516177	0.645271	0.603656	0.422671	0.470417	0.532724
g5	0.729634	0.21889	0.656671	0.0729634	0.875561	1.31334	0.802598	0.510744	1.24038	1.16742	0.437781	1.38631	0.364817	0.583708	0.948525	0.145927	1.09445	0.291854	1.45927	1.02149	0.286581	0.507457	0.683355	0.425641	0.435447	0.514169	0.642769	0.38344	0.426195	0.397514	0.466642	0.791675	0.515263	0.429001	0.520746	0.49825	0.34023	0.343984	0.422232	0.702712	0.358625	0.402558	0.598825	0.465899	0.665884	0.514849	0.556506	0.647926	0.443441	0.659907	0.503193	0.411582	0.687841	0.427386	0.482495	0.560198	0.523379	0.618038	0.790124	0.481646	0.451456	0.521762	0.257264	0.516269	0.527771	0.518623	0.49872	0.698428	0.571244	0.301007	0.56996	0.637569	0.447059	0.445005	0.529289	0.740254	0.533867	0.41787	0.370447	0.324778	0.337885	0.407144	0.540373	0.707735	0.662509	0.437117	0.448744	0.532705	0.692817	0.384105	0.46432	0.385175	0.346621	0.541993	0.397626	0.703541	0.378619	0.540026	0.665821	0.565338	0.727141	0.472789	0.553138	0.610428	0.469875	0.53675	0.552403	0.348904	0.479818	0.482106	0.463264	0.51486	0.376583	0.562274	0.506446	0.662117	0.322511	0.560023	0.431405	0.608682	0.262328	0.511043	0.459103	0.461133	0.54485	0.575777	0.415564	0.59227	0.536724	0.694003	0.391859	0.721855	0.47368	0.333552	0.62716	0.525544	0.50949	0.55404	0.569752	0.572781	0.39124	0.423093	0.497144	0.487115	0.523317	0.558642	0.663015	0.253479	0.640997	0.377157
g6	0.953971	0.286191	0.858574	0.0953971	1.14476	1.71715	1.04937	0.667779	1.62175	1.52635	0.572382	1.81254	0.476985	0.763177	1.24016	0.190794	1.43096	0.381588	1.90794	1.33556	0.489148	0.430871	0.361722	0.222231	0.448772	0.353774	0.334587	0.348413	0.461979	0.43241	0.65907	0.646375	0.51433	0.546196	0.503875	0.528602	0.438959	0.391433	0.557061	0.555064	0.398985	0.484648	0.300076	0.549372	0.653409	0.531131	0.521543	0.49733	0.685228	0.418665	0.473382	0.383648	0.429367	0.38222	0.758814	0.453782	0.459046	0.490757	0.595335	0.477927	0.597394	0.319844	0.499112	0.400672	0.550061	0.617329	0.273281	0.408036	0.521475	0.397958	0.520366	0.721189	0.53162	0.51536	0.40504	0.630477	0.630596	0.498664	0.492942	0.562973	0.569393	0.595843	0.494741	0.501767	0.182288	0.52952	0.188683	0.335005	0.447839	0.575976	0.394224	0.53573	0.420714	0.617802	0.642451	0.353668	0.341252	0.277347	0.587082	0.505168	0.496314	0.637317	0.56289	0.628958	0.615592	0.596951	0.529354	0.132587	0.655589	0.452216	0.614013	0.449662	0.493951	0.342596	0.562792	0.637686	0.291559	0.524144	0.523282	0.395729	0.530236	0.26463	0.624223	0.600415	0.490815	0.497073	0.42607	0.482124	0.328308	0.573884	0.550969	0.628042	0.61318	0.386479	0.500898	0.514267	0.559299	0.337407	0.393258	0.37608	0.541908	0.539987	0.495021	0.42517	0.339732	0.503501	0.478151	0.685775	0.614326	0.458003
g7	0.0562414	0.0168724	0.0506172	0.00562414	0.0674896	0.101234	0.0618655	0.039369	0.0956103	0.0899862	0.0337448	0.106859	0.0281207	0.0449931	0.0731138	0.0112483	0.084362	0.0224965	0.112483	0.0787379	0.527456	0.484302	0.575652	0.473881	0.360829	0.664194	0.585576	0.562707	0.801791	0.528333	0.595107	0.396818	0.58758	0.668189	0.434347	0.30369	0.251761	0.413558	0.520165	0.624129	0.437749	0.38187	0.478407	0.405668	0.551494	0.458933	0.299058	0.425964	0.720846	0.550457	0.372561	0.551337	0.483607	0.45811	0.437442	0.632884	0.570049	0.232464	0.469587	0.330784	0.547888	0.549982	0.328784	0.624427	0.366025	0.55337	0.392937	0.371688	0.395128	0.334585	0.515278	0.684141	0.570604	0.546426	0.323196	0.391046	0.330587	0.641604	0.641005	0.513055	0.73199	0.495866	0.269417	0.487396	0.370613	0.208782	0.544672	0.378833	0.687577	0.564994	0.316726	0.755685	0.419194	0.339319	0.438612	0.586591	0.527221	0.4485	0.509233	0.749263	0.297516	0.363779	0.493133	0.54054	0.50995	0.343253	0.448332	0.660096	0.398012	0.565566	0.50047	0.495042	0.361242	0.621964	0.466289	0.321824	0.463746	0.547644	0.369132	0.629242	0.429387	0.424005	0.664236	0.330616	0.376372	0.431998	0.610442	0.59913	0.506032	0.51259	0.574222	0.640902	0.619856	0.278255	0.645684	0.615337	0.497167	0.495757	0.216141	0.549504	0.449665	0.551246	0.539536	0.531105	0.636517	0.478739	0.512603	0.567668	0.585402	0.209021
g8	-0.610014	-0.183004	-0.549013	-0.0610014	-0.732017	-1.09803	-0.671015	-0.42701	-1.03702	-0.976022	-0.366008	-1.15903	-0.305007	-0.488011	-0.793018	-0.122003	-0.915021	-0.244006	-1.22003	-0.85402	0.33531	0.444288	0.455925	0.449589	0.546362	0.652319	0.400468	0.566959	0.521204	0.634337	0.356559	0.519624	0.473134	0.231247	0.559324	0.347466	0.57272	0.30348	0.587515	0.456066	0.45875	0.466625	0.53516	0.458802	0.384035	0.692812	0.44236	0.465669	0.544689	0.598433	0.596868	0.479601	0.521913	0.28358	0.574999	0.551224	0.518882	0.405994	0.567132	0.447105	0.662201	0.486922	0.607454	0.535265	0.54324	0.303957	0.605	0.350128	0.51165	0.385149	0.42853	0.406393	0.390378	0.601309	0.540809	0.632457	0.523065	0.508879	0.445086	0.664905	0.378858	0.540754	0.565784	0.438958	0.57695	0.562327	0.425186	0.392226	0.401992	0.526557	0.281079	0.433982	0.580892	0.210199	0.517657	0.564902	0.387405	0.5769	0.565842	0.359055	0.368751	0.663761	0.559677	0.511533	0.53588	0.467221	0.281659	0.562767	0.424144	0.433192	0.524242	0.498798	0.399582	0.694598	0.269407	0.360102	0.434806	0.531377	0.366425	0.509458	0.540438	0.575233	0.39292	0.77737	0.380556	0.606978	0.505109	0.690638	0.321766	0.473843	0.400717	0.583078	0.412182	0.304115	0.309037	0.54447	0.551711	0.403369	0.300119	0.467871	0.526645	0.680475	0.590585	0.530279	0.72061	0.445339	0.434404	0.595561	0.503908	0.472482
g9	-0.303774	-0.0911323	-0.273397	-0.0303774	-0.364529	-0.546794	-0.334152	-0.212642	-0.516416	-0.486039	-0.182265	-0.577171	-0.151887	-0.24302	-0.394907	-0.0607549	-0.455662	-0.12151	-0.607549	-0.425284	0.377863	0.627003	0.589445	0.578514	0.626738	0.698509	0.495228	0.447574	0.460444	0.625176	0.51449	0.47554	0.575256	0.452154	0.21608	0.753985	0.564605	0.540304	0.307672	0.331511	0.61962	0.505067	0.447032	0.597008	0.437968	0.687577	0.842062	0.486105	0.452284	0.701237	0.800025	0.561176	0.626481	0.560667	0.524495	0.53063	0.598351	0.385115	0.312307	0.729698	0.537348	0.522171	0.566838	0.458984	0.413302	0.489477	0.480114	0.566473	0.506247	0.381145	0.592349	0.488228	0.374267	0.439754	0.586314	0.570208	0.272219	0.274747	0.583935	0.452094	0.497378	0.410048	0.645809	0.629082	0.536488	0.350812	0.424385	0.618947	0.412719	0.515326	0.556349	0.646543	0.347408	0.383594	0.416928	0.334775	0.543219	0.491403	0.438265	0.529582	0.353608	0.683889	0.612969	0.391713	0.399009	0.660952	0.660233	0.51061	0.442405	0.59028	0.529675	0.587922	0.585384	0.795875	0.661351	0.5756	0.63888	0.279476	0.567878	0.454869	0.374277	0.584537	0.56472	0.545839	0.393505	0.53772	0.565662	0.371611	0.40235	0.409231	0.533919	0.609794	0.678586	0.459512	0.567542	0.737542	0.417545	0.388987	0.337114	0.562358	0.562621	0.401417	0.329133	0.212113	0.475574	0.583414	0.635686	0.461928	0.529039	0.571985
