-3.10721	-2.8030782	-2.9303067	-1.9623616	-0.91707146	-0.18456557	-1.5109223	2.9637108	-0.26712364	1.7832475	0.019768847	-2.9607067	-3.3524885	-1.9742	0.16737929	0.6691814	4.5335183	0.9602991	1.2071551	-1.0725148	-0.828189	1.8265771	0.2851928	-1.3392454	1.3416568	-0.1390173	0.04934474	-0.68794554	-1.0717432	0.11086542	1.5580031	0.3122225	-0.6786196	0.26696774	-0.41293687	1.5637317	-0.13899587	-0.62098056	0.8754334	0.7510253	-0.4695527	-1.4449769	0.2957965	-0.730486	-0.022391627	-0.4480985	1.4277523	0.443756	-0.22606783	1.4197569	1.3765097	-0.38495296	-0.47703192	0.5341346	-0.4496323	-0.08718259	-0.18663685	1.1894705	0.9026986	-0.6821006	0.52217543	0.600135	-0.4030252	-1.086561	0.1688675	0.17514455	0.9261402	-0.5654849	1.3070384	-1.2391964	-0.98919815	-0.6960662	-0.26756164	-1.5603994	-1.2137456	0.28689617	2.378362	-0.17137212	-0.21998107	0.6537393	-0.46619236	-0.5109199	-0.21647981	-2.016047	0.22190675	-0.35760775	0.12077294	0.59068877	-0.95128685	1.2593839	1.0175833	1.2702137	0.8608145	0.44076312	0.009076846	1.5057266	0.034801118	-0.2508303	-0.96278065	1.2977618	1.0917797	1.2768401	0.09428836	0.60499763	-0.71338207	-1.2825526	-0.56733966	-1.3839722	0.7013466	-1.39981	0.5742945	-0.7980233	-0.19697575	1.2634454	0.54965085	1.6344212	0.72022456	0.012490485	-2.0654569	0.29016903	-0.8636827	1.3608445	-1.2131767	-0.62896657	-1.2736627	-1.1526124	-1.7439737	0.6122995	-1.0349816	0.26931605	0.076651275	-0.022393674	-0.6107908	0.528726	-0.7438557	0.22709596	0.7833494	-1.394777	1.3625122	-0.9959655	0.23465	-0.72896314	-1.2621648	-2.25617	-0.5151521	-0.1714776	0.9698351	1.2486367	-0.4623296	0.5718731
-3.3995814	-3.0668325	-3.2060328	-2.1470091	-1.0033629	-0.2019322	-1.6530919	3.24258	-0.29225853	1.9510415	0.021628989	-3.239293	-3.6679394	-2.1599617	0.18312877	0.73214775	4.960098	1.050658	1.3207419	-1.1734326	1.3973012	1.4839954	0.30555096	-0.44880432	-0.6736911	1.1011235	-0.07471319	-1.16975	-0.007847375	-0.7129727	0.41661102	-0.2512587	-0.46489117	0.044868715	-0.80677253	-0.46758297	-0.75954056	1.991978	-2.0181522	-0.65198565	-1.83579	1.3613446	0.54232556	0.0013155852	0.28420073	1.0121524	-0.90827197	1.1667521	0.30247	0.81600434	0.25537536	0.94582707	-0.16574639	0.46874464	-0.27235052	-0.8710354	0.062391505	-0.12048706	-0.32066372	-1.2782714	-0.5568606	-1.1226865	-0.7196317	0.017251117	-0.30768403	0.43451664	-0.6579173	-1.2146833	0.56764245	-0.103987634	0.027056953	-0.5895915	-1.2832017	0.91176236	0.75384855	2.4481504	0.12690958	-0.7196129	-0.99894446	-0.5769311	0.31016263	1.104584	-1.2814392	-1.2341951	1.6860063	0.42130622	-0.46254718	0.09199088	-0.041116137	1.0976878	-1.9235066	0.58813703	-0.43990847	1.313053	1.3128171	-0.08482054	1.2159058	-0.8060756	-1.6180159	-0.6604736	0.019331299	-1.5827847	-0.5280146	0.79713887	1.418284	0.28640926	-1.1983631	0.6922636	-0.28479826	-0.5866257	0.67689145	1.4027101	0.64808106	-2.03793	-0.7046471	-0.08278422	-0.3729196	-1.4540083	0.35244024	-1.7256072	1.1503258	0.4078913	-0.70539635	0.89780873	-0.6128642	-1.6212199	0.8759911	-1.1315534	-3.0420005	-0.32969752	-1.3221596	0.12980868	-1.5096284	0.42537665	0.31307268	0.69717777	0.017397104	0.5064833	1.0355817	0.35563734	0.95262694	0.7896881	1.0854975	0.26209635	-0.7669063	1.015611	-0.9052136	-0.7892252	0.25376725	-0.5631566
-1.7637751	-1.5911379	-1.663358	-1.113914	-0.520566	-0.10476672	-0.8576592	1.6823194	-0.15162994	1.0122418	0.011221578	-1.6806141	-1.903005	-1.120634	0.0950111	0.3798538	2.5734043	0.5451037	0.685229	-0.6088018	-0.6715799	-2.2797647	-0.88765	1.7064593	-0.27468368	0.533635	-0.71426916	1.2486275	-0.654811	-1.067433	-0.9766028	1.7242494	1.0101602	0.66374856	-0.8572778	-1.2634442	2.4407835	-1.4741098	1.0841322	0.9325476	0.07901492	0.26278612	-0.706089	-0.34874496	1.6361809	0.8370933	1.794952	-0.7769031	0.23293751	0.61177504	-1.0201464	-0.35508895	-0.4826101	-0.054600522	1.1568676	0.23648117	1.2763815	-0.5039325	-1.0558441	1.5803294	-1.111143	0.5434722	0.9332314	-0.18989696	-0.9914975	-0.6589298	-0.024160082	-1.1920096	-0.35205117	-1.7360927	-0.13511662	-1.7727969	0.11433588	1.1125052	0.2322242	-0.19295654	-0.25698107	1.5180774	-1.1494187	-1.0893383	-0.42165154	-0.1047428	-2.6561773	-1.8620518	1.1101938	1.143455	0.22896753	0.07687014	0.3535532	-1.0892394	-0.30328655	1.1285177	-1.2939252	0.51756805	-0.5065256	-0.04870749	-0.22858699	0.20011859	0.8342547	-1.8737146	-0.7518029	-1.8540689	1.81042	-0.1853921	-0.7645354	0.4615652	1.0554456	-0.08870303	-1.2098788	-0.3669471	0.15619966	1.2157369	1.7209674	-2.128301	0.38584852	-2.3280256	0.40852925	-1.4872854	1.6004546	0.4941257	-0.3307438	0.2934848	-0.03995387	1.370907	-1.5044909	1.0113938	-0.46083835	-0.4078108	-2.453652	-0.4011369	0.82429636	-0.88785934	-2.0176682	0.27504843	0.3902783	1.5482651	0.15316062	-1.3823526	-2.2094429	-0.67763764	0.9364317	-0.3084235	0.40443367	0.7153714	0.46834385	-0.8239685	-2.314721	-0.6193365	1.6137966	1.7925491
1.1080209	0.9995685	1.0449378	0.69977176	0.3270247	0.065815486	0.53879	-1.0568496	0.09525542	-0.63590026	-0.0070495065	1.0557784	1.1954864	0.7039933	-0.05968691	-0.23862791	-1.6166378	-0.34243953	-0.4304676	0.3824553	0.35486847	-0.17041421	-0.9058505	0.5508337	0.5266408	0.36301455	0.18249625	0.92783326	1.9204216	0.80075383	-1.3997108	0.8918878	-0.7079934	0.7689647	-1.6003515	0.8978218	1.7439095	-1.2491121	0.47243926	1.0929455	1.0386399	-1.4496422	0.08168998	0.11371448	-2.0084176	1.1808258	-0.5205995	0.47382635	0.14996575	-0.040884167	0.909696	0.16735353	-0.91524476	-0.9815329	-1.483973	0.01796016	-0.36585099	0.8745014	0.45326397	1.2412144	-1.9852484	0.0036966414	1.4281517	-0.69837993	0.015659785	0.6941235	0.398447	0.78793657	-0.54049486	1.7485174	1.1201769	0.45532268	1.2326866	0.71281683	1.2584367	-0.52801013	0.8852174	1.3723271	0.09661494	-0.87441134	1.5706192	2.1468537	-0.22741611	1.485959	1.2285616	0.71709543	-2.6174874	-0.87123376	-0.51800215	-0.23065756	0.49098554	-0.14512351	2.3605788	1.2444191	-0.018873837	-1.3882043	0.06600685	1.0770923	0.5623303	-0.38835785	0.7070836	0.26363587	-2.4881501	0.7032579	1.1765791	-0.17442454	-1.5201858	0.01998197	-0.7997967	1.4267442	1.6456084	0.26000068	-1.6669024	0.67232853	-0.19107947	-0.63236463	0.30206934	-0.0011200523	-0.32034308	-1.2737603	0.61888415	1.4270039	0.2994814	1.721685	1.0230606	1.173869	-0.43579566	0.99518615	0.8560559	-0.048065808	1.8533919	0.32803643	-0.76683223	0.5352992	0.7063077	-0.5707964	-0.12207559	-0.2820933	-0.18881868	-0.23610033	-2.2204912	-0.4983731	0.3904588	0.23634136	0.5962689	-0.63063526	1.1185832	-0.22822738	-0.026698139	0.35780996
-5.680429	-5.124432	-5.357024	-3.5874805	-1.6765392	-0.33741257	-2.7621844	5.418092	-0.48834062	3.2600343	0.036140308	-5.4125996	-6.1288333	-3.6091232	0.30599353	1.2233603	8.287927	1.7555655	2.206854	-1.9607121	0.8394476	-1.3685462	-0.07048094	-0.5799206	-0.60804504	0.6592282	0.5297663	-0.83437705	1.7852201	-0.9552327	-0.43196067	-0.08867676	-0.027377829	-1.1907436	0.008010192	-1.5919037	0.3288008	-1.0037571	1.0318099	1.0654042	0.29163992	-0.89240235	1.512772	-1.4094291	0.50614226	0.3459998	0.96804214	-0.5089524	1.6380224	0.05460786	-0.812105	1.7472765	1.7925075	0.4605565	-1.105915	0.8205246	-1.1642817	0.5280807	0.41507182	0.50422317	-0.9649992	-0.58475643	1.1793216	0.61436045	-1.3324797	-0.9915567	-0.24223134	-0.32841212	-1.5470135	-0.26038468	-0.84178096	0.42775926	-0.20134582	0.8474613	-1.5147849	-0.106765606	-0.25540972	-0.61415863	-1.4116508	1.2430948	-2.4336326	0.29278484	-0.9372677	-1.2287312	-0.42227465	0.7315153	1.5904155	0.0174999	0.18213129	1.1877221	0.096545406	1.2174304	-0.7743973	1.6229341	1.0865494	-0.037345376	0.9485142	-0.94179815	-0.90212137	1.4998066	0.1782942	0.41083372	0.22399248	0.58147347	0.4976576	-0.23784444	-0.23963945	0.023185687	0.6241578	0.2560291	-0.77670866	-0.03862708	-1.862623	1.9634225	-0.54487705	0.54946214	-0.9333349	0.3520141	-0.40797222	-0.10588845	0.104400165	-1.1330781	0.50517267	1.1117133	1.1100669	2.5180135	0.969755	0.16107419	0.58489627	0.6276207	-0.050989307	0.45331976	-0.3662806	0.7400493	1.3200843	0.5119177	1.2628419	-0.38938144	1.7468165	0.38694873	1.0047731	-0.34468836	0.8760919	-0.68600696	-0.547803	-0.11642172	0.96198905	-0.7216923	-0.5093644	-0.9218568
-5.8359375	-5.2647195	-5.5036793	-3.6856923	-1.7224364	-0.34664965	-2.8378026	5.566418	-0.5017095	3.3492815	0.037129693	-5.560776	-6.296618	-3.7079272	0.31437048	1.2568513	8.514819	1.8036263	2.2672694	-2.014389	0.25396353	0.021535218	1.5756551	1.1189977	-1.7573435	2.0529103	-0.089265026	0.13793512	0.7428269	1.0456938	-0.19182506	-1.0803878	0.5191899	-0.6174037	1.2372595	0.7866385	-0.6703825	-0.57485765	0.101664536	-1.175599	-0.3417843	0.4420831	-1.8830577	0.8020628	-0.7620984	0.8031084	-0.90030164	-1.032563	0.0011684934	1.6259452	-1.8464451	-0.3009637	0.2489876	-0.8595268	-0.13359089	0.67088336	1.1502732	0.22754987	-0.8494906	-0.65528107	-0.14377692	1.5719578	1.0489486	0.22798671	0.8849903	-0.93509656	1.152106	-1.4479651	1.1935474	2.342243	0.479395	0.37621954	-0.33594006	-0.01378282	0.16236724	-0.76139927	-0.7662884	-0.8120316	-0.43666688	-0.3158119	0.51836336	-1.4009262	-0.29524148	0.5208711	-0.093450546	-0.26026973	-0.5529394	-1.0909078	0.040983915	0.4477565	0.8310486	0.24886088	-2.4506598	1.3622371	-1.559366	0.8244936	1.0527589	2.3588703	0.97629535	-0.6183447	0.9147617	-0.84540707	-1.442667	-0.1614681	-1.0536251	0.6166324	1.1288483	-1.6378108	-0.78845847	0.98258	-0.059556216	1.5354301	-0.24408838	2.6370533	1.2986126	1.7268735	2.1585877	0.2514935	-1.9302387	-1.9007969	0.16898283	0.7530103	-0.53248197	-0.6707325	1.3365285	-0.64887726	0.2117645	-1.1025822	0.4388372	-1.0070571	1.6277982	-0.26979813	-1.081812	-0.6604718	-0.042172123	0.29278216	-1.9152813	0.6519656	-0.52351654	-1.4845448	-1.2536535	-2.977867	-1.7997211	0.13165817	-1.986228	0.19763881	-1.7933668	0.041343424	1.4520111	-0.2996835
1.2584753	1.1352965	1.1868263	0.79479134	0.37143025	0.074752346	0.6119504	-1.2003555	0.10818982	-0.722247	-0.008006735	1.1991389	1.3578175	0.7995862	-0.06779159	-0.27103037	-1.8361555	-0.38893822	-0.48891932	0.43438756	0.56977165	-0.44810534	-0.0044895476	-0.70000166	-0.7088528	-0.17097868	-1.4196246	0.28882322	0.26231825	0.31515905	-0.3505725	-1.001549	1.219288	-0.6945209	-0.28021985	-0.22822168	-1.2894294	-0.044924825	0.31586364	-0.2220633	0.6121237	1.0950058	0.64094216	-1.026763	-0.50873345	-0.6646636	-0.76189536	1.6584369	-0.64405984	-0.6435789	1.3647381	0.032569338	1.0047982	-0.6190247	-0.14034195	0.5818397	0.17568828	0.38654736	0.315028	0.294188	1.4836595	0.3302012	-0.44214985	0.20054823	0.9836127	0.22499925	-0.48645934	0.8688316	1.1197256	0.28842053	0.70574087	0.64511955	0.86580396	0.6421617	-0.9039342	0.29572526	-0.48872116	0.28820387	2.7939637	-0.99287975	-1.5148575	-0.90829283	-0.2531062	-0.7067939	-0.009064739	0.58067787	-1.4252774	-1.9164042	0.45198154	-0.409892	-0.57123035	0.16327323	0.8533962	-0.88486487	0.30888304	2.143577	-0.55107355	1.1512542	-0.7551227	-0.4276619	-0.60375524	-1.2764331	-1.1087888	-0.54188263	0.29036143	-2.13086	-0.9180856	0.19103539	-0.3691743	-0.35030612	0.46106574	-0.6619532	0.17762713	0.053869363	0.04436654	-1.82676	-0.7152216	2.0373845	0.31543234	0.67710716	0.641263	-0.19633222	-0.2508137	-1.7182863	1.1967281	0.943975	0.29689047	-0.73892397	-2.9266136	0.95376396	-0.42678943	-0.0399827	-1.6961138	0.4551503	-1.7062597	0.7487297	-0.8852538	-1.0220476	0.02799742	-1.3762616	0.41017574	-0.70124125	0.33108974	-1.1821412	0.8006506	0.6212867	-1.0567535	-0.3334955	1.1781045	-1.1111857
5.9551377	5.3722525	5.616093	3.7609735	1.7576176	0.35373005	2.8957653	-5.680114	0.51195705	-3.4176915	-0.037888076	5.6743565	6.4252276	3.7836626	-0.32079157	-1.2825228	-8.688736	-1.8404658	-2.3135788	2.0555334	0.7661155	0.4701211	0.6289575	1.5248213	1.0183691	1.5934203	-0.92902225	0.76834494	0.20432761	0.5421605	0.94474787	0.26627624	0.16616024	0.4162468	-0.018454092	0.12261037	0.9543869	1.7741008	0.6874444	0.3833337	-0.5460603	-0.3072388	-0.86494917	-0.036440358	-1.1264843	-0.09843752	-0.38470316	-1.4388552	0.5521229	-0.7965805	-0.088821106	-0.02764181	-0.44759312	0.8552398	1.5934215	-1.5879929	0.13314344	-1.2334417	0.19402942	-0.018444981	-0.5763734	0.12730215	0.015788032	-0.8153176	-0.1204489	0.1540497	0.01535493	2.3272092	0.7293631	0.47187915	-0.11124136	0.7697311	-1.7363492	-0.048306648	-0.2383036	-0.2069746	-0.1257809	-0.2290317	0.59558886	-0.46811786	0.09165571	-1.0080527	-0.9496362	-2.3569999	-0.7348269	-1.8193426	-1.9013373	-0.29098964	0.52312726	-1.1932689	0.45240337	0.18500534	1.6541836	0.07496512	-0.67898834	0.28191173	-1.4194058	0.122265816	1.3878603	-1.4784504	1.5022179	-0.6566698	-1.1096051	1.6395478	-0.30366707	-0.34411666	0.22871344	1.7391073	-0.50969833	-0.36848766	1.0759674	-1.2483599	-2.6966395	-0.6081523	-1.3219112	0.21099088	-1.4025564	0.91704917	1.2656409	1.0071902	0.66258675	-0.2011541	-0.53909874	-1.3313375	0.25517166	-0.38973647	0.5698345	0.69120586	2.1169403	-0.42017773	-0.357811	1.721148	-0.808015	-0.34698847	-0.5682746	-0.3105215	0.20658734	-0.7298851	-0.6924728	0.049703363	-1.2776415	0.5261935	0.19847545	-0.14909694	0.68724936	1.1494839	-0.79201555	1.2061265	-0.72144365	-0.8710328
-2.858179	-2.5784223	-2.6954541	-1.805086	-0.8435718	-0.16977337	-1.3898278	2.7261808	-0.24571472	1.6403272	0.018184451	-2.7234175	-3.0837996	-1.8159757	0.15396449	0.61554915	4.1701746	0.8833349	1.1104064	-0.98655695	0.63014	-0.45744935	-0.24153881	-0.46322498	1.979659	-0.9163255	-0.6313842	-1.3316908	-0.73079866	0.65844893	1.0080955	-2.618232	0.0454289	1.1492021	-1.2485789	0.6736429	-0.9807953	0.0727751	-2.7728012	0.45490542	-0.20425029	-0.7482647	0.18591869	-0.7690611	0.2874097	0.2231376	2.1954322	-0.08660565	1.9460893	0.50314945	-1.4947016	0.08657746	0.7948859	1.005654	0.8795938	0.3109324	-0.74474084	-0.89458245	0.57642055	-0.048227057	-1.9692802	0.57673293	-1.1177894	0.16197777	2.290539	0.62184995	-1.2953464	0.17801447	-0.8665423	-0.6170939	-0.05624018	1.6351734	-0.8567229	1.3670913	0.6111908	-1.104409	0.9277126	-2.033401	-0.966942	1.7319714	-2.843489	0.19864933	0.7820226	1.0860939	0.009733679	-1.0567492	1.0166864	-1.0296749	-1.3028232	0.22859564	-0.07490047	0.1546721	-0.76838064	-0.5979773	0.07378189	0.45891285	1.5250163	1.0254345	-0.661929	-0.107096925	0.99488735	-0.037519068	0.040628385	-0.046597682	3.4712973	-0.7883768	0.2354979	-1.3369856	0.47515908	-1.0062338	1.2328088	1.728988	0.91101635	0.562204	0.2676741	1.4041151	1.1196537	0.64121014	-2.023216	-1.0493337	0.16976972	2.1977825	0.44677323	-1.6644529	0.45785192	-0.5560935	-1.2492298	-0.35787255	-0.22354671	-0.10973093	-0.11729605	-0.7607262	-1.598018	1.9252193	1.2346245	-0.8627203	1.1299653	-0.3142846	-0.6974046	0.68351436	-0.38843894	0.41778654	-0.32902044	0.5752597	0.501288	0.6232343	0.036707617	0.5725911	-0.0051664608	1.2532216
-1.7632687	-1.5906811	-1.6628804	-1.1135942	-0.52041656	-0.10473664	-0.857413	1.6818364	-0.1515864	1.0119512	0.011218357	-1.6801316	-1.9024585	-1.1203122	0.09498382	0.37974474	2.5726652	0.5449472	0.68503225	-0.608627	-0.8205043	-1.0571734	0.28850847	0.7754156	-0.5737672	0.5225769	-0.8759034	0.054085568	-0.089852154	-0.24487051	-0.045415144	-1.5645303	-0.028578002	0.6227058	0.976633	-0.37953585	0.52541745	0.21597627	0.53337884	-0.08666683	1.1364075	0.13447776	-1.6510726	1.2252022	-0.7313732	0.17328227	0.16207583	0.35050115	-0.5784898	0.8885728	2.4961734	-0.4416647	-0.97865784	-1.2759205	0.7430723	-1.4012352	0.69382286	1.6314958	-0.2720458	-0.95011663	1.1943427	1.3722227	-0.7015236	-0.35434145	-1.5160593	-1.848384	0.07879274	0.74720114	1.7306839	0.35665244	-1.1164957	1.3224306	0.21223341	-0.3803876	0.17232253	-0.15939188	-0.79680616	0.6426888	-0.26285684	0.1992648	-0.83882433	1.0925034	1.1463774	-0.66065615	1.3908004	0.52995634	0.54271716	1.9353666	-0.28895542	-0.15348528	-0.06510291	-0.6125472	-1.8131444	0.6975711	0.526567	0.07629693	0.07552908	0.39013675	-0.2564119	0.5958447	-0.36317435	1.2307957	-0.3089464	1.6083246	1.2114007	-1.3809563	-0.48277125	-1.0159688	1.0767825	0.51315045	1.3636458	-0.9410423	0.41142377	-1.7704127	-0.22562559	-2.1535838	0.46450588	-0.54254943	-0.85176206	-1.27586	-0.006586431	-0.38166985	0.43081927	0.81325334	0.36990088	-0.34070382	-0.76985973	1.2989962	1.3835493	-0.39404482	0.53034216	-1.0391347	-0.118485495	-0.27183068	-0.12437384	-0.34543455	-0.55754566	1.1562904	-0.41898414	-1.7539544	-0.8952717	0.8045031	0.2086624	-0.6574859	-1.9142872	-0.09138529	-0.65543	0.26462597	0.6282692	0.25923863
