-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	-1.008220463991165161e-01	1.834516882896423340e+00	5.495855212211608887e-01	-9.172791242599487305e-02	-8.234134316444396973e-01	-6.826937664300203323e-03	-2.370914444327354431e-02	1.531867146492004395e+00	-2.662799060344696045e-01	-2.027711570262908936e-01	-1.146497949957847595e-01	1.251963973045349121e+00	1.442671060562133789e+00	-1.317002028226852417e-01	-1.667182087898254395e+00	-2.027307033538818359e+00	-4.739932119846343994e-01	1.507517397403717041e-01	-1.320755779743194580e-01	3.828392326831817627e-01	-2.449903637170791626e-01	-6.658121943473815918e-01	8.494585156440734863e-01	3.927839696407318115e-01	-8.671181797981262207e-01	1.266014218330383301e+00	-8.506924510002136230e-01	7.794945687055587769e-02	6.917473673820495605e-01	8.264868259429931641e-01	-1.410152912139892578e+00	8.063752055168151855e-01	7.796105146408081055e-01	1.219323515892028809e+00	-6.075433492660522461e-01	5.915133953094482422e-01	8.064483106136322021e-02	6.134198307991027832e-01	-5.133063197135925293e-01	-2.638315558433532715e-01	-3.216902613639831543e-01	1.411080956459045410e+00	1.468073129653930664e+00	-3.535412847995758057e-01	-1.279040455818176270e+00	2.758857309818267822e-01	7.940018177032470703e-01	4.905506670475006104e-01	1.638288646936416626e-01	6.954388022422790527e-01	-2.675641328096389771e-02	7.373929023742675781e-02	-1.350979208946228027e+00	-1.005420327186584473e+00	-1.423004031181335449e+00	1.179492592811584473e+00	9.986175894737243652e-01	5.662834644317626953e-01	-6.695636510848999023e-01	6.459059119224548340e-01	-2.456984817981719971e-01	-8.875856399536132812e-01	-6.595605015754699707e-01	5.962563157081604004e-01	-1.707520484924316406e+00	-7.381078004837036133e-01	-1.445693671703338623e-01	3.318862915039062500e-01	-1.305136084556579590e+00	-1.298998951911926270e+00	-5.314038991928100586e-01	8.446422219276428223e-02	-1.147190690040588379e+00	1.382700353860855103e-01	-2.549278438091278076e-01	-1.015988826751708984e+00	-1.815126895904541016e+00	8.396257162094116211e-01	2.401540279388427734e+00	-6.093242168426513672e-01	-8.521054387092590332e-01	-1.244868874549865723e+00	-6.116763949394226074e-01	7.385685294866561890e-02	1.822135806083679199e+00	-1.282493710517883301e+00
-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	-2.512542009353637695e-01	3.483689129352569580e-01	-1.146077990531921387e+00	4.798511788249015808e-02	-2.892578840255737305e-01	1.053912520408630371e+00	7.799226045608520508e-01	-3.129557967185974121e-01	1.637700676918029785e+00	1.039068847894668579e-01	8.624564409255981445e-01	5.727396607398986816e-01	-3.968214094638824463e-01	2.314176708459854126e-01	9.200860857963562012e-01	2.289791852235794067e-01	8.694772124290466309e-01	2.920763194561004639e-01	2.233384996652603149e-01	-9.421601891517639160e-01	1.650301098823547363e+00	1.891632199287414551e+00	-4.661273658275604248e-01	-8.613193631172180176e-01	-5.876640081405639648e-01	-1.626768857240676880e-01	9.343731403350830078e-01	8.029590845108032227e-01	7.089647054672241211e-01	-9.592594504356384277e-01	-2.629341483116149902e-01	2.565867900848388672e-01	4.345787465572357178e-01	3.109421730041503906e-01	-1.112725734710693359e+00	-3.797667324542999268e-01	1.751286268234252930e+00	2.129509598016738892e-01	9.337329268455505371e-01	1.228659033775329590e+00	-1.179596662521362305e+00	1.624641180038452148e+00	4.129533171653747559e-01	4.442651271820068359e-01	2.164654254913330078e+00	-5.454106926918029785e-01	1.584081292152404785e+00	-1.356027424335479736e-01	5.858585238456726074e-01	2.889444530010223389e-01	7.239189147949218750e-01	3.946851789951324463e-01	-1.235705733299255371e+00	1.601863503456115723e+00	-4.896458685398101807e-01	-5.278306007385253906e-01	-1.452180147171020508e-01	5.981775522232055664e-01	1.418792456388473511e-01	-1.414371490478515625e+00	-1.761142134666442871e+00	8.181068897247314453e-01	-1.275760412216186523e+00	1.146388351917266846e-01	-5.014024972915649414e-01	-8.312420845031738281e-01	5.896545052528381348e-01	1.365919709205627441e+00	-2.794910669326782227e-01	-3.042015135288238525e-01	1.292786002159118652e+00	-2.034049946814775467e-03	6.496525406837463379e-01	-7.648800313472747803e-02	7.260109484195709229e-02	1.297218918800354004e+00	-2.791728079319000244e-01	2.220154047012329102e+00	1.311067223548889160e+00	-1.955173611640930176e+00	-9.205808639526367188e-01	5.307528972625732422e-01	-7.285103946924209595e-02	1.326528549194335938e+00	1.432848215103149414e+00	2.680392265319824219e-01
2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	2.500362098217010498e-01	3.525812625885009766e-01	-1.202513813972473145e+00	1.919605970382690430e+00	2.052834481000900269e-01	1.592525959014892578e+00	1.056564927101135254e+00	1.119072437286376953e-01	-2.543982267379760742e-01	1.873320817947387695e+00	-1.923410892486572266e+00	1.204154491424560547e+00	9.715995788574218750e-01	-2.520984649658203125e+00	-1.201800465583801270e+00	-7.235198020935058594e-01	1.789843440055847168e+00	7.272661328315734863e-01	-5.075028538703918457e-01	5.403016805648803711e-01	-1.062451824545860291e-01	-5.782348513603210449e-01	1.484182834625244141e+00	-5.613006949424743652e-01	-7.619017958641052246e-01	-1.011500582098960876e-01	-4.127042889595031738e-01	-8.418273329734802246e-01	-6.457871198654174805e-01	4.580902159214019775e-01	5.217737555503845215e-01	1.351751089096069336e+00	7.330230474472045898e-01	4.769867658615112305e-01	7.346357107162475586e-01	6.745455861091613770e-01	-9.098862409591674805e-01	2.703538239002227783e-01	-5.284951329231262207e-01	2.174704790115356445e+00	1.432313770055770874e-01	-1.380896568298339844e+00	1.150904372334480286e-01	7.675907015800476074e-02	-1.035188212990760803e-01	6.943734288215637207e-01	-1.143527626991271973e+00	-1.088917732238769531e+00	3.122365951538085938e+00	1.717298746109008789e+00	1.052438020706176758e+00	-9.184861183166503906e-01	-3.872298076748847961e-02	-1.251701831817626953e+00	-1.439157128334045410e+00	1.444840073585510254e+00	-3.386706411838531494e-01	7.503089308738708496e-01	7.742698490619659424e-02	-1.095492720603942871e+00	-9.821129441261291504e-01	-1.135467290878295898e+00	6.772238612174987793e-01	-3.243511021137237549e-01	-4.524448886513710022e-02	-3.897064030170440674e-01	1.915402770042419434e+00	-7.710652351379394531e-01	2.087136656045913696e-01	-1.390686273574829102e+00	3.254512846469879150e-01	-1.025724172592163086e+00	6.994580030441284180e-01	1.364654660224914551e+00	-6.100315451622009277e-01	2.286100625991821289e+00	-4.254617094993591309e-01	1.047081828117370605e+00	-1.286929249763488770e+00	-9.037848711013793945e-01	5.894246101379394531e-01	-9.211716651916503906e-01	-1.022828936576843262e+00	1.184896707534790039e+00	7.911406159400939941e-01	5.947391390800476074e-01
1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	1.072989106178283691e+00	6.304812431335449219e-01	-3.016338348388671875e-01	-2.899760007858276367e-01	3.008481347933411598e-03	-2.120203971862792969e-01	-9.553323686122894287e-02	-4.124885797500610352e-01	3.228165954351425171e-02	4.091374874114990234e-01	9.874699711799621582e-01	-1.555160880088806152e+00	4.482399299740791321e-02	1.939543634653091431e-01	6.755220293998718262e-01	-6.930884122848510742e-01	4.501558840274810791e-01	9.103432893753051758e-01	2.247172355651855469e+00	1.361062288284301758e+00	8.090971112251281738e-01	-8.372331261634826660e-01	1.307756900787353516e+00	1.871979951858520508e+00	-4.407546520233154297e-01	4.853534698486328125e-01	-2.447511553764343262e-01	2.045444965362548828e+00	5.084649920463562012e-01	2.612607240676879883e+00	-7.325715422630310059e-01	4.648928642272949219e-01	5.627765655517578125e-01	-1.374790191650390625e+00	1.312462210655212402e+00	8.755197525024414062e-01	9.919636845588684082e-01	-1.189720928668975830e-01	2.924679219722747803e-01	3.532173037528991699e-01	6.046520471572875977e-01	1.056111693382263184e+00	-5.328158140182495117e-01	1.107514619827270508e+00	1.708097934722900391e+00	1.059707164764404297e+00	-4.300856292247772217e-01	-1.169254705309867859e-01	-6.854209899902343750e-01	-5.242039561271667480e-01	4.422964155673980713e-01	-9.149581789970397949e-01	9.412187337875366211e-01	6.802613735198974609e-01	1.197462797164916992e+00	-1.700339615345001221e-01	1.960172206163406372e-01	-6.935520470142364502e-02	4.518068134784698486e-01	-5.426338911056518555e-01	4.269314408302307129e-01	3.829194307327270508e-01	1.977385580539703369e-01	-9.443851113319396973e-01	-9.688577651977539062e-01	-2.324795722961425781e-01	-2.138188838958740234e+00	1.248295545578002930e+00	-1.456617116928100586e+00	-2.068433165550231934e-01	5.894326567649841309e-01	-5.482287406921386719e-01	2.509914338588714600e-02	-9.136069416999816895e-01	3.024039030075073242e+00	6.349838972091674805e-01	2.424322962760925293e-01	-6.467900872230529785e-01	7.953567802906036377e-02	3.546885848045349121e-01	-2.125227749347686768e-01	8.736369609832763672e-01	-3.224274143576622009e-02	-4.729269444942474365e-01	3.805152177810668945e-01	2.054268598556518555e+00
-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-4.434009268879890442e-02	-6.388137936592102051e-01	-8.640905618667602539e-01	4.821315109729766846e-01	3.745543360710144043e-01	-8.934035897254943848e-01	4.557555019855499268e-01	-2.473813295364379883e-01	5.313568115234375000e-01	-3.373609781265258789e-01	-9.331123232841491699e-01	-1.388689726591110229e-01	-3.468606770038604736e-01	1.529132962226867676e+00	-2.509762048721313477e-01	-2.920751571655273438e-01	2.277422696352005005e-02	-4.532691836357116699e-01	-1.876351237297058105e-01	-1.524584144353866577e-01	2.413814544677734375e+00	-5.599954724311828613e-01	-1.119747400283813477e+00	-1.248433351516723633e+00	1.388591527938842773e-01	-1.746897250413894653e-01	3.366278950124979019e-03	-1.356219053268432617e+00	1.098662018775939941e+00	8.173888325691223145e-01	-6.147555708885192871e-01	-7.163033485412597656e-01	4.441989660263061523e-01	-5.050828456878662109e-01	-1.028009578585624695e-01	3.902532160282135010e-01	-1.669086933135986328e+00	-9.107587933540344238e-01	1.252847790718078613e+00	-5.390719696879386902e-02	6.904717087745666504e-01	-5.824738740921020508e-01	-6.264145374298095703e-01	-5.732219815254211426e-01	1.323252469301223755e-01	-5.591840147972106934e-01	9.394335150718688965e-01	1.185755848884582520e+00	-1.671453475952148438e+00	2.680676937103271484e+00	-4.374565482139587402e-01	-1.951880007982254028e-01	-1.036534070968627930e+00	7.017365694046020508e-01	2.695441842079162598e-01	-1.406012773513793945e-01	-5.981785655021667480e-01	-7.460488677024841309e-01	-2.215884208679199219e+00	7.519719004631042480e-01	2.078829526901245117e+00	3.059236407279968262e-01	-2.829973697662353516e-01	1.055026724934577942e-01	-1.337213397026062012e+00	9.903016090393066406e-01	-3.206842660903930664e+00	-5.579977035522460938e-01	9.531607627868652344e-01	-3.257623016834259033e-01	-1.053704380989074707e+00	-4.376957118511199951e-01	-1.716981768608093262e+00	2.490645885467529297e+00	1.978466957807540894e-01	2.869477570056915283e-01	3.995456099510192871e-01	-1.072646856307983398e+00	-1.643682718276977539e-01	-7.424867749214172363e-01	-9.850565791130065918e-01	5.990280583500862122e-02	-7.389854192733764648e-01	1.593549013137817383e+00	1.777266263961791992e-01	5.295408964157104492e-01
-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-2.264074236154556274e-01	-4.378358423709869385e-01	-1.551933288574218750e+00	-5.959733724594116211e-01	9.558815956115722656e-01	-8.032702207565307617e-01	-1.238044023513793945e+00	-6.277970671653747559e-01	-4.129092693328857422e-01	3.898642659187316895e-01	-1.258156061172485352e+00	-2.456208169460296631e-01	7.180450856685638428e-02	-5.597818493843078613e-01	-1.680623926222324371e-02	-4.874204397201538086e-01	-9.399145245552062988e-01	-7.647379636764526367e-01	2.031117677688598633e+00	-1.823251485824584961e+00	1.368777453899383545e-01	2.948567569255828857e-01	-2.286064773797988892e-01	-2.209488451480865479e-01	-9.642170667648315430e-01	-6.053248643875122070e-01	3.566156700253486633e-02	-2.627580463886260986e-01	2.811319231986999512e-01	-4.401428699493408203e-01	-1.079594373703002930e+00	-1.139540076255798340e+00	7.956018447875976562e-01	-1.525080949068069458e-01	1.768505454063415527e+00	3.525430560111999512e-01	-3.488109111785888672e-01	-7.195726037025451660e-01	-1.102886319160461426e+00	1.016459584236145020e+00	-1.011592149734497070e+00	1.749488115310668945e-01	6.214923262596130371e-01	7.072744965553283691e-01	1.075722336769104004e+00	1.074091672897338867e+00	1.047291994094848633e+00	1.034835219383239746e+00	9.169037342071533203e-01	-1.016406059265136719e+00	-1.736508131027221680e+00	8.590692877769470215e-01	1.404985070228576660e+00	-1.093010067939758301e+00	-1.351473927497863770e+00	-2.560223340988159180e-01	-3.352907001972198486e-01	-3.038335144519805908e-01	7.532424330711364746e-01	-4.366999864578247070e-01	1.335489511489868164e+00	-1.155503749847412109e+00	-1.052345514297485352e+00	1.255106568336486816e+00	1.627871692180633545e-01	1.363367319107055664e+00	-9.499333500862121582e-01	1.891619712114334106e-01	-1.020091295242309570e+00	9.369531869888305664e-01	-1.850729823112487793e+00	-1.179635524749755859e-01	-1.018959283828735352e+00	9.852778315544128418e-01	-6.358984112739562988e-01	-6.109680533409118652e-01	3.302480280399322510e-01	-2.266991734504699707e-01	1.592350840568542480e+00	1.170573458075523376e-01	2.050998359918594360e-01	-5.811713933944702148e-01	-1.186581850051879883e+00	1.068444773554801941e-01	6.118301153182983398e-01	-1.159061789512634277e+00
-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	-5.067288279533386230e-01	1.143328428268432617e+00	1.328758835792541504e+00	1.516266822814941406e+00	-6.260530352592468262e-01	2.119017839431762695e+00	1.129143163561820984e-01	-1.623590588569641113e-01	-8.801019191741943359e-02	-1.622854948043823242e+00	1.330981492996215820e+00	4.676307439804077148e-01	-1.008636802434921265e-01	-1.505404710769653320e-01	-9.940808415412902832e-01	-8.505893945693969727e-01	1.407116055488586426e-01	-3.827576339244842529e-01	1.027614995837211609e-01	-1.871835231781005859e+00	-8.178258538246154785e-01	2.502980232238769531e-01	3.096800446510314941e-01	-7.074478268623352051e-01	-7.863856852054595947e-02	2.653588652610778809e-01	-2.644270896911621094e+00	-1.673737883567810059e+00	-1.467058181762695312e+00	4.463359117507934570e-01	-1.140018254518508911e-01	-2.777258157730102539e-01	2.423863410949707031e+00	-1.025163650512695312e+00	-1.461485505104064941e+00	-7.524914741516113281e-01	-4.802933633327484131e-01	7.171096205711364746e-01	-3.935733139514923096e-01	1.419332027435302734e+00	-1.162022233009338379e+00	1.519129872322082520e-01	-8.525795936584472656e-01	-8.005037307739257812e-01	1.249202251434326172e+00	-2.189128875732421875e+00	-6.606776714324951172e-01	-2.213946104049682617e+00	-5.878893136978149414e-01	-1.147651001811027527e-01	2.745076715946197510e-01	-8.770240545272827148e-01	-3.121513724327087402e-01	-8.399406075477600098e-01	2.774733901023864746e-01	-6.998145580291748047e-02	-2.189460277557373047e+00	3.789973556995391846e-01	-3.874435722827911377e-01	2.125130295753479004e-01	6.311146020889282227e-01	-6.257647871971130371e-01	-1.955262422561645508e+00	3.258650749921798706e-02	-1.238327264785766602e+00	1.594959944486618042e-01	3.557740747928619385e-01	-8.805506825447082520e-01	-1.044228911399841309e+00	-1.393103122711181641e+00	2.181149721145629883e-01	-2.736887522041797638e-02	1.490276098251342773e+00	-1.457716703414916992e+00	2.649040460586547852e+00	-4.924984574317932129e-01	-4.710238054394721985e-02	3.756577670574188232e-01	-8.525990843772888184e-01	1.559282302856445312e+00	-4.274876713752746582e-01	1.463644504547119141e+00	-1.135209918022155762e+00	-8.675678968429565430e-01	7.111352086067199707e-01	-8.600714802742004395e-01
-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-3.407581448554992676e-01	-4.754064679145812988e-01	4.650852680206298828e-01	1.249776482582092285e+00	-9.342737197875976562e-01	-3.957101404666900635e-01	1.647260427474975586e+00	9.097751379013061523e-01	1.055400848388671875e+00	1.672214388847351074e+00	4.986186623573303223e-01	1.510758280754089355e+00	1.133621811866760254e+00	-1.053612589836120605e+00	7.788740396499633789e-01	5.130770802497863770e-01	1.468418836593627930e+00	-3.074708878993988037e-01	-1.283490806818008423e-01	-1.902840584516525269e-01	9.954193979501724243e-02	6.194633245468139648e-01	-7.868422269821166992e-01	-4.242585897445678711e-01	-3.302291929721832275e-01	1.274466216564178467e-01	1.049173548817634583e-01	-1.221929550170898438e+00	9.899383038282394409e-02	1.463675200939178467e-01	6.316376328468322754e-01	-8.822426795959472656e-01	-4.467665851116180420e-01	-5.642477273941040039e-01	8.529611825942993164e-01	-1.876367807388305664e+00	9.257786720991134644e-02	6.256288290023803711e-01	-3.573506474494934082e-01	5.142620205879211426e-01	-5.914285778999328613e-01	-7.294255495071411133e-01	-3.799265921115875244e-01	4.619120955467224121e-01	9.415781497955322266e-01	3.113000690937042236e-01	-7.425698041915893555e-01	-1.504838943481445312e+00	-5.745078921318054199e-01	1.208706974983215332e+00	6.923189759254455566e-01	-4.608488380908966064e-01	1.270904064178466797e+00	-4.534348845481872559e-01	6.839304566383361816e-01	-1.804177910089492798e-01	1.109273266047239304e-02	-4.837480783462524414e-01	4.252611398696899414e-01	2.089263200759887695e+00	4.497835934162139893e-01	1.520013809204101562e+00	-9.729980230331420898e-01	-1.063246130943298340e+00	9.855410456657409668e-02	-9.901350140571594238e-01	1.884065628051757812e+00	4.833342134952545166e-01	-4.378170669078826904e-01	-8.192669153213500977e-01	6.370978355407714844e-01	8.909926414489746094e-01	8.175207972526550293e-01	-1.665135622024536133e+00	1.750132203102111816e+00	1.824477195739746094e+00	-7.373328804969787598e-01	-1.055140495300292969e+00	-7.835431098937988281e-01	1.967856884002685547e+00	1.143186569213867188e+00	1.981218218803405762e+00	-2.967934906482696533e-01	1.698796033859252930e+00	4.241303801536560059e-01	-2.236104011535644531e-01
-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	-1.634115695953369141e+00	1.237449169158935547e+00	2.087276726961135864e-01	1.019565105438232422e+00	1.696754455566406250e+00	-1.557258665561676025e-01	-4.101226851344108582e-02	-1.500052332878112793e+00	-1.511615753173828125e+00	1.378817915916442871e+00	6.768340468406677246e-01	-6.673896908760070801e-01	4.461282193660736084e-01	-7.542030811309814453e-01	7.645757198333740234e-01	-9.227550625801086426e-01	-6.335426121950149536e-02	-5.302656888961791992e-01	3.136063098907470703e+00	-1.891203880310058594e+00	1.421558618545532227e+00	4.114351868629455566e-01	1.084120035171508789e+00	-1.584495425224304199e+00	-2.719648778438568115e-01	-3.068639934062957764e-01	5.085374712944030762e-01	-9.425517916679382324e-01	2.392020821571350098e-01	1.313803672790527344e+00	6.059545874595642090e-01	-1.384562015533447266e+00	-1.501393198966979980e+00	8.605898022651672363e-01	-1.235207319259643555e+00	9.541625380516052246e-01	8.821620345115661621e-01	-5.336739420890808105e-01	-4.209163188934326172e-01	-2.337731122970581055e+00	-2.212646961212158203e+00	-1.400753140449523926e+00	-1.073264330625534058e-01	-6.839466691017150879e-01	-1.111817061901092529e-01	-6.014533042907714844e-01	-7.137375473976135254e-01	-9.567237496376037598e-01	4.044998884201049805e-01	-8.553701639175415039e-02	-4.584721028804779053e-01	-3.756901025772094727e-01	-3.499546945095062256e-01	4.109647274017333984e-01	-6.657815575599670410e-01	4.013684988021850586e-01	-9.005671143531799316e-01	9.593196958303451538e-02	6.688750386238098145e-01	-2.170560598373413086e+00	3.793925279751420021e-03	1.188009381294250488e+00	-1.342586874961853027e+00	8.380998671054840088e-02	4.738333821296691895e-01	-1.939003467559814453e+00	-8.471024036407470703e-02	1.831664443016052246e+00	4.889312386512756348e-01	-1.467948317527770996e+00	-1.823301017284393311e-01	-2.305966317653656006e-01	1.540773034095764160e+00	1.878517270088195801e+00	-1.493458390235900879e+00	1.411036729812622070e+00	-2.615051567554473877e-01	1.935174345970153809e+00	1.837478637695312500e+00	1.117773175239562988e+00	4.111364185810089111e-01	-1.150399446487426758e+00	1.554594397544860840e+00	-1.487989783287048340e+00	1.168928742408752441e+00	1.182557821273803711e+00
-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-6.864323019981384277e-01	-5.141031742095947266e-01	1.918562650680541992e-01	-7.640935182571411133e-01	7.753305435180664062e-01	-1.239025313407182693e-02	-1.185109019279479980e+00	1.038539409637451172e+00	-4.664536714553833008e-01	-2.435709089040756226e-01	6.542718410491943359e-01	5.908581018447875977e-01	1.116324067115783691e+00	8.341628313064575195e-01	1.271247386932373047e+00	1.634026885032653809e+00	-6.758374571800231934e-01	-6.966569423675537109e-01	-1.864156126976013184e-01	-8.552613258361816406e-01	1.438400268554687500e+00	-2.085020303726196289e+00	-3.658366203308105469e-01	-5.414893478155136108e-02	-1.352878451347351074e+00	2.278205394744873047e+00	1.290496349334716797e+00	-8.303302526473999023e-01	-6.280525922775268555e-01	-7.715013623237609863e-01	-1.794057250022888184e+00	-1.435991406440734863e+00	2.592257261276245117e-01	1.145341277122497559e+00	1.080355286598205566e+00	-1.372372150421142578e+00	1.001517996191978455e-01	4.913665354251861572e-01	-6.159477233886718750e-01	-1.511712193489074707e+00	4.900429546833038330e-01	-1.266509771347045898e+00	-1.935624122619628906e+00	1.239614725112915039e+00	7.067201137542724609e-01	-1.164949655532836914e+00	2.777743637561798096e-01	2.655484378337860107e-01	2.078928470611572266e+00	-1.626246124505996704e-01	3.999636471271514893e-01	4.662729501724243164e-01	4.997467696666717529e-01	-2.128460854291915894e-01	-6.772420406341552734e-01	1.007053479552268982e-01	1.026500582695007324e+00	-3.469750165939331055e+00	6.865849494934082031e-01	7.425388693809509277e-01	2.860787212848663330e-01	-1.007689714431762695e+00	9.167249798774719238e-01	-1.118339300155639648e+00	9.944954514503479004e-01	-2.002896219491958618e-01	-2.884040772914886475e-01	4.740644097328186035e-01	4.213961958885192871e-02	1.513378500938415527e+00	-1.539260268211364746e+00	-1.191666007041931152e+00	7.114977240562438965e-01	-1.773397684097290039e+00	7.104610800743103027e-01	-2.160982638597488403e-01	-4.138324037194252014e-02	-1.930371224880218506e-01	-4.804488420486450195e-01	-1.962955951690673828e+00	-5.027129054069519043e-01	-3.846960887312889099e-02	-1.323861122131347656e+00	-7.216545939445495605e-01	2.446680516004562378e-01	-4.554196298122406006e-01
