genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	4.30565103316	0.217033242837	-2.64826925296	-1.01597697207	6.6355616791	1.09313747164	-1.42453582766	-2.96029371294	-0.178936344892	-3.81549030906	1.01835116339	-0.439568735126	-1.17541939537	-5.15419913678	-9.54218925816	-4.18488869104	-1.84665248626	7.83336045464	3.18278164123	-3.96230341042	-0.578598585329	-0.957292763739	-1.14759024592	0.65512608071	0.680706586189	-0.0391073296027	-0.0346607475431	0.044224197006	0.459068103677	-0.551146305089	1.64588313218	1.09725480585	0.37913231068	1.58958178502	-1.03791946099	-0.0817879093831	0.0275058707736	0.927092968638	0.289398136041	-0.450977061093	0.23356695525	-0.355449541811	-0.753423268163	-0.452522625159	-0.420321794267	-1.49332813242	-0.961845476487	1.55799466082	-0.505604222592	-0.623468924515	0.429619660693	1.79360290488	1.19138644444	0.121773093394	-0.170641537367	-0.837006998661	-1.25858011309	0.0379165192856	-1.19561279435	1.43937984667	0.778585967051	-0.229194318974	-1.64126568151	-0.109974250598	-1.27229753451	-0.467814404243	-1.39261813761	0.751965574772	-0.400601244284	-1.15236925622	-1.31138703367	-0.560027627906	-0.977449667579	0.165366129368	-1.84242481726	-1.25191456497	2.26486399035	1.01407908036	0.523537999473	-1.67300806097	0.104730024659	-0.28199111646	1.87161632233	-1.32650236702	0.750463395975	0.284746234016	-1.5906744279	0.793093165099	0.249191474479	1.43053368442	-0.495262266317	-2.29622056176	1.11816622612	-1.04516808342	0.225296955127	-0.15555028892	0.580580016412	1.03268158539	-0.554042290454	-2.03104555738	-0.968488252232	-1.29328017137	-0.755097486625	0.569073408109	0.691333314498	-2.4823212498	0.700414173442	-0.0292526243693	0.667774217183	0.34928718006	0.38735786199	-1.15297458221	0.670848449677	2.5791599934	-0.757858368509	-1.13199957882	1.62218056082	-0.221765441329	-0.380183362128	-0.66146293724	-1.44868368888	0.387899030385	0.243974901661	-1.33059534414	-1.3319042933	0.0811347128447	-0.810526532608	-0.0246415223477	0.377879652988	0.159570618032	0.755537807515	0.811001703554	-0.358070451422	0.218488878485	-0.456590761915	-0.796222975366	1.90140766366	-1.68163294765	0.370096035867	0.466519536294	-1.20016035205	-0.369370070645	-1.02585349369	-0.227477709789	0.655085629241	-0.494259033783	1.26739481002	0.0017171682416	-0.630455665351	-0.0696021946687
g1	0.139556307091	-2.03083872462	-3.55185111074	-2.68536780553	1.37636217881	-1.56576902063	-2.90224650532	-3.71748565338	-2.24103455851	-4.17145678459	-1.60546845946	-2.37938822077	-2.77000595493	-4.8820947404	-7.21140807977	-4.36754760405	-3.1263222066	2.01219967811	-0.456505803504	-4.24939080584	-0.394078268891	-0.502826514228	-0.859834090586	-0.510698603797	-1.00031962323	0.464784214144	0.232266673582	-1.92185555145	-1.46009634751	0.304847582133	-1.16174605569	1.50513033775	-1.75152713865	0.0685797619167	0.347019713717	-0.363305942376	-0.80627602807	1.06142992866	1.0862324093	-0.838542130812	-0.890411990523	-2.7329762326	-1.28359958507	-1.06082772185	1.86730291828	2.71852197662	-1.5218136051	-0.859550730876	0.266706472626	-0.0341810793532	-0.75620730677	-0.85639711195	-2.31641219665	-0.49231010751	-0.49823761857	-1.05344210837	1.5173724384	1.54313561469	1.23960239231	1.31453841588	-0.380836291425	0.76529080074	-1.12732080083	-1.03246190112	-2.69669224237	0.666761499673	1.1672916292	0.181559040604	0.337756158815	-0.533634867614	0.226451069231	1.86583453075	1.66477016029	-1.17938900903	0.67227748593	-1.0204322468	0.125750284933	-2.10628319606	0.0520039726713	0.240404418046	-2.14975215331	0.772465143363	0.254517271768	-1.72943885886	-1.25422827946	1.89830477708	0.684467761722	-0.356112308839	-0.742439608908	-0.277693230488	-1.15744246148	-0.645121288877	1.58273024953	-0.203051506734	-1.2663194941	-0.797517978475	0.556440371248	-0.588335609475	-0.69456286656	-0.771742893277	1.12035023848	-1.06274399873	-0.83896903207	0.923978569819	-0.622620359963	-0.701188832513	-1.42226172774	0.490462722067	0.625466138784	-0.482651162031	-1.69549299637	-0.177366687826	0.62257192622	1.66014835034	-0.0509645535517	-0.615159293056	-0.55345245329	0.694037667899	1.78418116369	-1.35710815991	0.247672470811	-0.196364460971	0.553549775974	0.1194345842	-1.98240929557	0.0777609294987	-0.145692949987	-0.295688966356	0.0322447923048	-1.23366945957	-3.20919556211	-1.16848177443	0.708037677177	-2.18522252176	1.85958246131	-1.22673862691	-0.147181657969	1.09019920578	-0.160906122884	2.07200200773	-2.22830204767	0.4392219217	-0.827805642774	0.564191231856	-1.29310203478	0.465673081134	1.58760992974	-1.3480768229	-0.159559811985	-0.826947920311
g2	-3.73225925154	-0.482020204173	1.79574664319	0.498158954608	-5.58441735158	-1.1784776184	0.822942050919	2.04378990269	-0.167244922744	2.72362683352	-1.11902638287	0.0399443072573	0.624907410101	3.7878309064	7.2760554271	3.01727938475	1.15850289732	-6.53660524265	-2.8396363335	2.84033563321	-0.626998615847	-0.290513411688	-0.56001350682	-0.498265657275	2.88010646281	0.0475713960309	0.178948024874	-0.657668955195	-0.898437181428	-0.0229275472765	1.67351091148	-0.187564283692	0.404956865574	0.39417299293	0.425117266325	-0.74842806781	0.539179700085	0.771125402433	0.780368298752	0.165603376205	2.33857890458	0.50223508233	-0.736303283507	1.38167631985	1.75413555099	1.01313659587	0.305299127888	0.29011609267	-1.11056663301	0.661168847907	-0.649929577454	0.526312608793	-0.266021131511	0.375351071306	-1.08303867735	-0.789142140663	0.51052304482	-0.706048536194	0.272787219862	0.391283827501	0.535429818012	0.64607721895	-0.140033747469	0.464018750653	-0.401334167249	0.518236496866	1.09001148604	0.0403532404721	1.60925373323	0.939954732874	-3.02726844325	0.108151732496	-0.930115994627	1.61624035776	0.496138940199	-0.91676059011	-0.475444413932	-0.613853529021	-0.264519369489	-1.01083105418	-1.31373143116	-0.456269422416	1.45107744887	-3.15658439421	0.801814432407	-0.0258449253978	-0.74279906917	1.37136119614	-2.05990906965	-0.856936563429	-0.1845260143	1.32850079932	-0.962678398915	-0.270448015493	-0.690781192733	0.0711672112031	0.721866579072	-0.964345997654	1.29429030091	0.289198990849	0.344708743881	-0.880024952535	0.340495591967	0.987056500571	2.17807557269	-0.159694372436	0.218247817516	-1.62488976702	-1.3611589828	0.611696246429	-1.95283931692	2.28809798761	1.60308352969	-0.422062251863	-0.11081983938	0.920404387081	-0.170942780448	-0.592641497752	-1.20332515467	0.55739842428	1.77059259752	0.704209633408	-0.304005546529	-0.222194552663	-1.16597220051	0.429798242894	0.837334382167	1.45798219301	-0.37685902249	-0.198469269382	-0.656138993729	-1.95852103933	-0.256732647423	-0.563957428378	0.745717683851	0.311366972508	0.195508475973	-0.178824866081	0.794222075421	0.265086265424	0.260570662689	-0.590599026678	1.33871372086	-0.283908484791	-0.487725025233	-0.464427788919	1.02222005962	0.789376362749	1.40117720047	-0.415164357699
g3	0.0840154671086	1.8930213583	3.16077231003	2.43856580805	-0.946851760056	1.50538969585	2.61933236892	3.29882729957	2.06821780699	3.67720839555	1.53847884214	2.18353441362	2.5091109893	4.26951911768	6.21098207341	3.84064843408	2.80609756961	-1.47681693473	0.580828191902	3.74216574272	-1.29596567791	-0.370485798813	-0.276224352497	-0.0291152660421	0.859926504037	0.152209562264	-0.0247962825251	0.490362155499	-0.563632028275	0.878195209862	0.555298186748	0.92329688028	-0.469212799925	-1.3062668183	2.70428642212	-0.503107440759	0.149123864374	-0.814378973013	0.829649157887	-0.442738448403	-2.57458560819	-0.22232328338	-2.83459565602	-0.995865314086	-0.0579751895423	-1.26791941061	1.48401025371	-0.382261874546	0.616101347363	-0.050106684447	1.18057916947	1.51275467395	2.1581068398	0.292336479261	1.2142840116	1.01873200504	0.523617638763	-1.44394825129	0.0882949056586	-1.04831162948	-1.05731339032	-0.871227082925	-0.920094102596	-0.726031461236	0.688917550592	-0.148141579431	-1.44427191467	1.79584787466	-0.697151099395	-1.03633585145	0.747552837375	1.54584036689	-0.75724599125	1.05630474294	0.30700096985	-2.12880030578	-0.538178769447	0.532606694846	-0.98905998903	0.797968270694	-0.0172037013588	-0.397687101889	1.45456954226	0.160221673133	-1.37572206509	-0.640330104424	-0.911319405121	-0.402908900911	0.362503984621	1.28707736993	-0.412805665821	-0.767316037044	-0.598791581623	1.8026518644	0.54097985272	0.629721961795	0.421748173556	-1.25713983435	-0.971599839187	0.112869723688	0.829815686603	0.840214864691	1.41960924888	0.505192065003	-0.21950860611	-0.2225714814	0.736379764315	0.0799244727184	0.539995289552	-1.54635574679	2.03146483551	-0.779056412616	0.544535318324	-0.899171997415	-0.693991255239	-1.55641417216	1.16052498434	1.17907806509	0.843839100749	-1.74718355621	-0.0159553718457	-0.898644389886	0.708122236249	-1.61105989891	1.5099154907	-0.825101158626	0.196459378492	-0.367623649151	1.46849081168	0.0596188376452	1.29045880617	-1.66444855822	-0.256323894918	0.677655808234	-0.0937996771341	0.468714400109	0.182501921063	0.1232085933	-1.10421912915	-1.46867773285	1.00335983853	0.629810504771	0.149564218161	-1.07117718728	-0.339120339351	0.41023575095	0.542802346922	1.05983735642	0.53362412502	-0.47999228418
g4	-5.10744076115	-5.37884463283	-5.56904440958	-5.46069227996	-4.9527804817	-5.32068852926	-5.48781255897	-5.58975670181	-5.40512923186	-5.64652494945	-5.32565287042	-5.42243010062	-5.47127612351	-5.73538890728	-6.02666521848	-5.67104574259	-5.51583280966	-4.87327018217	-5.18197722212	-5.65627045421	-1.17762735672	1.65501154653	-0.762280939482	-0.837202291622	0.111649943261	-0.530019232625	0.564064136057	-0.674519855051	-0.764690334324	-0.997932350432	2.5145019178	0.0916281920193	0.0671843968158	1.93620284546	-0.188744742082	0.248376629436	0.0187531129073	0.308029928711	0.997489015969	-0.540226750435	-0.298318067796	-0.0132060370857	0.403681107105	-0.0231074980682	0.450361668302	0.279339063558	-1.55367616291	-1.04342336897	-1.63526811841	-0.311004401805	0.162425451332	-0.283498766893	-0.761611716558	0.540323764989	-0.104919003204	-0.519857834448	2.24884232293	-1.34410473687	-0.116126532478	0.111623383795	-0.351956098311	0.30105273032	1.61639906877	0.0121735326498	0.317917400941	1.60093350606	0.0998218800182	-0.312658548252	1.11951956837	0.602134655322	1.53163290324	-0.315754387918	-1.22513513698	0.863452990868	-0.0385608567895	-1.98603451898	-0.974129770619	0.498076705756	-0.874445654224	-1.99689136843	0.125277861123	-0.280427737054	-1.22458226852	-0.239685240989	1.49200906756	0.755191474191	0.590336137833	1.16711085853	-0.592989201038	-2.53755068371	1.81837990713	-0.54968925157	-0.898847822329	-0.843867025089	0.729109980826	0.339529086509	0.280787649369	0.799048970448	-0.0235842227605	-1.01077273825	1.49756355919	-0.296205256096	0.906757217495	0.297748257585	-1.10387577828	-0.230237761261	1.20303505489	1.03537439244	-1.29929165503	-1.26876290618	-0.180309918209	0.841194964896	-0.620307612077	1.5715067047	-1.49732959294	0.421671511784	-0.284168269038	0.641890546818	1.14358167974	1.8656059046	0.754239381799	0.779836521606	0.800660458759	-0.571895467094	2.1436729239	-0.758986715246	1.15581011764	-0.411639233477	-0.527879155715	1.65699985366	-1.55174021543	0.0439012541512	0.178814663792	-0.695282456218	-0.214336096813	-0.231726480141	1.90160617091	-0.76180069551	-0.0427081767119	-0.182885388504	-1.24732869957	0.0413883717508	0.678720387311	-0.162614483929	-0.852465495119	-1.44031335015	-0.960026602941	0.587435105033	-0.839891499766	-0.09002358171
g5	8.24724514286	6.7360249906	5.67696222268	6.28028420477	9.10841830741	7.05984747388	6.12927415502	5.56163286785	6.5896681406	5.2455381883	7.03220522852	6.49333413711	6.22135167168	4.75072946266	3.1288563898	5.10900249148	5.97325291904	9.5511443681	7.83221421053	5.19127365961	0.0309979254847	0.594925535518	1.73532951949	1.54735631421	0.28144108809	0.745253066376	-0.867601217393	-0.453177382198	1.66639943391	-0.936450077315	-0.625481937736	0.269899752561	-0.103258702084	-0.43029393284	-0.257865567725	-1.53188391419	1.3443633525	0.570867325328	-0.568033179228	-0.581671782978	-1.33095991936	-2.15497418711	0.9346472344	-0.505885274586	0.872208007633	-0.427169220469	-1.6633401777	-1.60041156462	1.19380570702	-1.31381706074	0.476073348261	-0.328729066085	0.39462574993	-1.88744902643	-0.61775370568	-0.965251872137	-0.37389764748	0.11580804474	1.14623561344	0.124646568198	0.260621595555	0.43693075609	1.40514859725	0.369760275553	0.500179705101	-1.33257668887	0.342846497154	-2.09478488799	-0.618636178153	0.265373660296	-1.45759698877	0.435045351924	0.959636994857	-0.0232075807111	0.42324904849	-0.752522160824	1.31282925981	-1.26810647326	-1.35287903426	-1.24368584903	-0.155118464704	1.90174726454	-0.386832755201	-2.08456425057	-0.860887694407	-0.655907560367	0.752827048465	0.504854872348	-0.689216645766	0.255998292331	-0.718805665298	-0.172905909882	0.883455712926	-0.148233147826	0.420696205893	0.0806371306746	-1.95449656428	0.346134422054	-1.7147720855	-0.878541220293	-1.09753438488	-0.310194055482	-0.00475442195004	-1.06051816994	0.241874166101	-1.13521949457	-0.702637801388	-0.566681346397	-0.177980057205	0.32947463149	1.22641837392	-1.61975159763	1.26431543849	0.020733633474	1.45994916382	1.22678089597	-1.05492379702	0.839928864671	-1.59553970246	1.51340376567	0.445655793735	0.0199125117434	-1.84061856689	-2.04971633708	1.31184871975	0.459359742033	-2.78872173758	-0.276132362121	-0.753232649404	-0.719590316518	2.08225889304	-1.07646226773	-0.405417111935	-1.93187425849	-0.206363819829	0.361114025559	-0.672773151122	0.336333457898	-1.52613790884	0.203867200722	0.00987103353686	0.114975368883	0.363058783031	-1.66833392	-1.37359563281	-0.513021172739	0.354802198558	0.571261058641	0.145894985119	-0.717589409787
g6	5.86712932147	2.55957169421	0.241635998004	1.56210689072	7.75195057965	3.26831126657	1.23159618312	-0.0107815512589	2.2392452912	-0.702607534849	3.20781159726	2.02840223997	1.43312320225	-1.78557904768	-5.33531906706	-1.00143870432	0.890117657772	8.72093048414	4.95876482956	-0.821374516275	0.419197924298	-0.956031865043	-0.721237290253	1.14114977048	-0.727362587241	-0.931750336399	1.49536884432	1.17430611811	0.941649940093	0.265797834844	-0.413395202425	-0.941700152908	0.0344416406877	-0.292927793324	-0.383095501442	0.310592299616	0.137319727531	-0.162427188077	-0.103666782083	-1.96584179946	-0.165871303554	0.697760752119	0.0785527587206	-0.63971481484	-0.702456660992	0.972903277943	1.43054686112	0.510473465041	1.18954090852	-0.85522264157	0.998192263378	0.212006490736	-1.74315573229	-0.0936604646378	0.973792663917	-0.554805824978	-2.66201586847	-0.534617691959	0.163847257134	-0.254282571142	-2.4388079789	0.415538517458	-0.00324856054558	-0.479767223974	1.9863061412	0.535683247283	-0.152591618903	0.0218515128864	-0.391953886024	0.299802447604	0.00429672235577	1.71946416739	-0.142215213605	-0.891949953604	-0.661566943459	-1.70090128272	0.387898327507	-0.321683000952	-0.656813798124	-0.610416445749	0.118640858392	0.415275432416	-1.25958323125	-0.151811364714	-1.02890906777	-1.55495400871	-1.44467489653	0.493933161782	-0.884359850102	2.1683087975	-0.859943320951	-0.829138123135	0.357482990171	-1.55098293172	-0.255835290907	1.29483534698	0.752557957225	1.0142147233	0.223459632604	0.292910333601	0.368297736566	0.0897879641814	1.33578146256	1.82417963639	-0.0425195764936	-0.0413406970259	-1.63875875901	0.89717814134	0.122483167513	-1.33038966158	-1.88035527944	-1.04445683596	-0.982226181892	-0.666201767381	-0.883947122568	0.0560524842259	1.36200026817	-1.15059974571	-0.520722148021	0.758924973164	-0.0227549116906	1.35892326855	2.14200842204	-1.34754500955	-1.1592585805	-0.569741808538	-2.50830065264	0.192575381442	-0.792181029871	0.880399141499	-0.74786113826	2.34891534042	0.164203951901	-0.0426377452943	-0.053504194232	0.097206125759	0.383025341678	0.884820694343	0.712920908708	-1.91128984902	1.31788479919	0.438774825359	0.463730944532	1.08847063218	-1.6564176158	1.65028855367	0.0456320834687	-2.20555438231	0.496613682406	-0.753684479724
g7	-10.9032538454	-6.10364178236	-2.74007464834	-4.65621602509	-13.6383266293	-7.13209703073	-4.17661041941	-2.37379038336	-5.63881466784	-1.36987852132	-7.04430568275	-5.33285934789	-4.4690472024	0.201626414561	5.35267045907	-0.936243238907	-3.68108936302	-15.0444178188	-9.58512195949	-1.19753520913	-1.65878050804	-0.19455573621	-0.372884952768	-0.297266759627	-0.569518126532	-0.678187981535	0.23462124764	0.224479037622	-1.36245392622	-2.18623229974	-0.147768063257	-0.429161994346	0.295719682982	-0.164125791098	0.384873119361	-1.09053883316	-0.280426659805	-0.30005319584	1.96223347022	0.314207693704	0.697003365244	-0.65561745838	0.442058668896	0.942796129777	1.13286215765	-0.946429420017	-0.883757137559	0.0659752040426	-2.55011268493	1.75667427146	-1.37242102151	-1.38019020347	-1.84645622978	0.979680318073	-0.991130285723	-0.0878861791465	-0.769217055576	1.70157040378	-1.13979110011	0.25677684594	-0.423626760758	-0.802085573691	0.037053288386	-0.136441657329	0.489326149588	0.480784763097	-0.354641772894	-0.268327477623	1.45977520235	-0.826714036941	0.460292259283	0.971760498215	1.52973193339	-1.83062822096	0.272603144442	-0.397789712794	-1.12829415423	-0.200674974311	-0.0237523102368	-0.846405534229	-0.198683145359	-0.81897021832	-0.960328755185	-0.458197959223	0.189811592055	0.335422852651	0.859394643984	-0.907413420755	-0.236774151769	1.9281275544	0.597578626458	0.6863925018	0.953314932776	1.2060255139	0.138720944259	-0.176594196097	-0.561773235553	2.0337470018	0.693239292905	0.169081398571	-0.615106060515	0.0237993303874	-1.8933458464	1.46675743289	1.00594034426	1.80281703621	2.15270267596	-2.09403089564	0.00332340811052	-0.830321144226	-0.505635374747	-0.966673908744	1.9619164983	-0.418535869075	0.147421429214	-1.83833862988	-0.178694005683	0.726761893291	0.397676036277	1.37684180503	-1.01845047036	-1.0111351507	-0.344484465216	-0.239457089518	-0.657909309449	0.499762908119	1.88469343532	0.652895947756	1.52504737867	0.383160785648	0.41471949643	0.0349346462832	-1.67952740368	0.575388907241	1.51502746955	-0.585122809786	-0.28339407063	0.577113423247	0.349478621909	0.980272984782	0.00309494901791	0.714628699224	0.0535766479323	0.312765842102	1.69788438672	-0.0958588028019	-1.04617485372	1.38729551302	-0.820499671386	-0.473090749926
g8	7.11531398999	2.54411605666	-0.659378502829	1.1655734696	9.72022432295	3.52362699298	0.708792353814	-1.00823125448	2.10141012182	-1.96436682726	3.44001364607	1.81001525326	0.987312034255	-3.46108364952	-8.36698887298	-2.37736535313	0.23685320558	11.0593994594	5.859912163	-2.12850829998	1.31026139792	0.102043427751	-1.00796242093	-1.31978864659	1.346620685	-1.43112186814	-1.0331105199	0.944520015874	-1.61911254947	-1.36734001367	-0.114915025229	-1.05264186393	0.145652961926	0.251897687716	-1.01682843747	0.855871859828	2.14662616557	0.114969757486	1.08408072253	-0.17434345514	-0.480778818469	-0.0263500881483	0.470324849343	-0.0622548329966	0.481739393074	1.66565987716	-0.0327536053724	0.38235673029	0.359779170156	1.92202614484	-0.875705479863	0.0220835237381	-0.855823667534	-0.707430200976	0.771483499241	-1.56197496165	-1.05541350771	0.623143881323	-1.76280161399	0.920907527695	0.910984696161	0.960584042292	-0.00544863665846	-1.57653079731	-0.432806925609	-0.262199558921	0.733521665727	-0.600833331478	2.00530928613	1.08421722002	-0.953548408332	-0.0762131215624	0.895956074854	1.02502604481	-0.0559586444309	-1.46191358902	1.21075314425	2.65138937333	-0.447767745078	1.42134298517	-1.51571495594	-0.872580609012	0.186410543055	-1.31834453353	2.38003415173	0.751660530184	0.277085562117	0.698779424284	0.403020158475	-0.937245267268	1.03346558193	0.859968337367	-0.723670956005	0.768042847181	-0.914599863723	1.43946545999	0.786395605746	1.34763447099	-0.693617982728	1.05109600717	0.743226840799	-0.957920350425	2.14995168051	-2.00266773752	-1.30698552133	0.5082027539	0.701273923707	-0.524704916542	0.498307697899	-0.673233182386	1.52472526459	0.761678255732	-1.57881044904	1.02554523839	1.16021635473	1.43957922425	1.28179207151	-0.690481010677	-1.41662822674	-0.295587144304	0.838617223653	0.331450680658	1.42487809004	0.139608767678	1.37430612468	1.34235038871	-0.229445188796	-1.63890636678	0.838621034366	-0.488424053449	2.91378104237	-0.97517159344	0.471956973872	0.437040940612	-0.578998591586	2.83607858002	0.149517493453	-0.168794768535	-0.154763183557	-0.827510360279	0.362735540978	-0.416453825819	1.38848807548	-0.120620617506	-0.40434326032	1.07902937037	0.398358428888	0.646301187874	-0.46480052943	1.28803760611
g9	-1.44665552679	-1.32077079754	-1.2325508055	-1.28280756276	-1.518391303	-1.3477452298	-1.27022841657	-1.22294386333	-1.30857926316	-1.19661315758	-1.3454426291	-1.3005546349	-1.27789847923	-1.15539556108	-1.02029343691	-1.18523972585	-1.25723183826	-1.55527041039	-1.41208342525	-1.19209291909	0.0452014252843	1.29645311104	1.18917232203	0.225894016692	1.94764442635	-0.456993235615	1.13889296993	1.07788609525	0.933198848229	-0.519399797595	-1.594187671	-1.70608693738	-0.434495529387	-2.20063813957	-0.931672968692	1.69611451422	-0.808130779323	-0.286123137707	1.91140390885	-0.855589345167	-1.13186820546	1.39903304637	0.836851155669	-0.777431175176	0.448007139981	-0.290275713439	0.947677738125	-0.228639279481	-0.661399812112	-0.320439002295	2.06601656689	1.65527154149	0.984536676714	0.91841762171	0.922564641425	0.083996273757	-0.570903660057	-0.0551831587139	1.80101845872	-0.600969541483	-0.537478575041	0.749629608709	-0.922915992755	2.09753632721	-1.04513639756	0.872353974049	-1.13594301034	0.704738087188	-3.13729002569	-1.40703717092	0.0649251266176	0.0745320405938	0.201425682603	1.47272335411	-0.59600214312	-1.3135935744	0.349613151386	0.703757708174	1.45652926866	-0.704785008831	-0.103434598072	0.0936996266353	0.215744253251	0.837960485375	0.203002212091	1.06087737753	0.668067004819	0.234808450138	0.373774929087	-1.21778489492	1.45207412665	0.526252078799	1.76051092529	0.705074346123	-1.01899912221	-1.32462645071	0.685482453409	-0.716916894071	0.90768799697	0.0595189280312	0.936839761681	0.186685523078	1.39088195167	0.825235158688	0.747315744811	2.44247862222	2.1609219298	2.18017462921	0.474472480144	1.2245208628	-0.277059081514	0.00583989922229	0.598138888547	-1.35330209758	-0.530544520257	0.784078982072	0.549845141709	-2.4885920972	0.719760284445	1.08491788169	0.517616376937	0.436039665755	0.0154520981422	0.719687657965	-0.239069095686	2.90639503248	-1.83836799983	-0.986155849242	-0.287649740565	2.11173024163	-1.23411943462	0.415183931719	-0.270375427599	-0.867837223794	-0.989309495377	-2.00611609359	-2.0876526158	0.157581053085	0.605925480627	0.416290564373	-0.371231386904	1.61257866051	1.2099122803	-0.453077435119	0.285575658652	0.827318815462	-0.142754273554	0.754574974359	1.20657798883	1.01972367396
