genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99	c100	c101	c102	c103	c104	c105	c106	c107	c108	c109	c110	c111	c112	c113	c114	c115	c116	c117	c118	c119	c120	c121	c122	c123	c124	c125	c126	c127	c128	c129	c130	c131	c132	c133	c134	c135	c136	c137	c138	c139	c140	c141	c142	c143	c144	c145	c146	c147	c148	c149
g0	-3.10720984459	-2.80307807196	-2.93030673212	-1.96236157823	-0.917071440359	-0.184565579386	-1.51092230534	2.96371067677	-0.267123629833	1.78324752728	0.0197688463482	-2.9607066007	-3.35248844526	-1.97420006858	0.167379290636	0.669181392876	4.53351825534	0.960299081347	1.20715514112	-1.07251477683	-0.828189011618	1.8265771027	0.285192799649	-1.33924544691	1.34165677628	-0.139017304174	0.0493447426637	-0.687945530947	-1.07174320276	0.110865423017	1.55800309938	0.312222510552	-0.678619608832	0.266967755507	-0.412936856746	1.56373168443	-0.13899586525	-0.62098058173	0.875433388985	0.751025339975	-0.469552706971	-1.44497692202	0.295796504953	-0.730486003229	-0.0223916262378	-0.448098501265	1.42775230039	0.443756024316	-0.226067820035	1.41975684752	1.37650962661	-0.384952967423	-0.477031923271	0.534134599739	-0.449632293734	-0.0871825883816	-0.186636851107	1.18947047348	0.902698601363	-0.682100602285	0.522175408245	0.600135043044	-0.403025197907	-1.08656091213	0.168867491236	0.175144550468	0.926140169995	-0.565484885521	1.30703838986	-1.239196403	-0.989198150446	-0.696066219881	-0.267561638541	-1.56039938233	-1.21374558435	0.286896165082	2.37836183886	-0.171372110043	-0.219981081113	0.653739249285	-0.466192377485	-0.51091991302	-0.216479811361	-2.01604692052	0.221906752385	-0.357607742405	0.120772939779	0.59068877137	-0.951286852984	1.25938392073	1.01758324193	1.27021372792	0.860814538361	0.440763112629	0.00907684599064	1.50572656911	0.0348011180704	-0.250830280424	-0.962780678681	1.29776185076	1.09177966873	1.27684014354	0.0942883542874	0.604997626893	-0.713382062591	-1.28255255373	-0.567339649908	-1.38397212873	0.701346604833	-1.39980999454	0.57429453055	-0.79802325678	-0.196975748984	1.26344538523	0.549650871954	1.63442122041	0.720224567252	0.0124904852921	-2.06545691057	0.290169021908	-0.863682673287	1.36084453043	-1.21317672311	-0.628966573846	-1.27366264232	-1.15261250572	-1.74397375345	0.612299478432	-1.03498161919	0.269316038874	0.0766512745481	-0.0223936737841	-0.610790781884	0.528726011188	-0.743855721098	0.227095964359	0.783349421441	-1.39477703103	1.36251218389	-0.995965460528	0.234649997869	-0.728963161275	-1.26216487431	-2.2561700394	-0.515152071005	-0.171477594396	0.969835111236	1.24863669771	-0.46232960685	0.571873147621
g1	-3.39958152618	-3.06683259466	-3.20603278529	-2.14700921492	-1.00336291488	-0.201932204592	-1.65309194216	3.2425798609	-0.292258522149	1.95104149818	0.0216289881278	-3.23929311748	-3.66793951977	-2.15996164334	0.183128778798	0.732147751411	4.9600978628	1.05065804366	1.32074192675	-1.17343263064	1.39730122219	1.48399547899	0.305550951009	-0.448804311505	-0.673691091506	1.10112342525	-0.0747131896244	-1.16974995702	-0.00784737535755	-0.712972711728	0.416611003973	-0.251258708423	-0.464891168748	0.0448687139211	-0.806772529119	-0.467582981211	-0.759540586165	1.9919780448	-2.01815213471	-0.651985670998	-1.83579008063	1.36134460806	0.542325542326	0.00131558525946	0.28420073645	1.01215238782	-0.908271956849	1.16675214501	0.302470007526	0.816004362313	0.255375365337	0.9458270396	-0.165746391129	0.468744630298	-0.272350534667	-0.871035381642	0.0623915054064	-0.120487057459	-0.320663723929	-1.27827142972	-0.556860634835	-1.12268651472	-0.719631673018	0.017251116782	-0.307684044227	0.434516638839	-0.657917346101	-1.21468335096	0.56764246665	-0.103987635723	0.0270569538133	-0.589591473399	-1.28320168852	0.911762346672	0.753848552779	2.44815049443	0.126909589534	-0.719612872217	-0.998944440336	-0.576931137761	0.310162631516	1.10458396295	-1.28143914752	-1.2341951262	1.68600632669	0.421306234915	-0.462547194843	0.0919908830393	-0.0411161354557	1.09768782104	-1.92350666371	0.588137000901	-0.439908475613	1.31305299485	1.31281712961	-0.0848205356071	1.21590575563	-0.806075600685	-1.61801589637	-0.660473610096	0.0193312986319	-1.58278466188	-0.528014581093	0.797138840707	1.41828400182	0.286409260416	-1.19836307973	0.692263594668	-0.284798259266	-0.586625675528	0.676891447571	1.40271005298	0.6480810655	-2.03793011044	-0.704647130561	-0.0827842219837	-0.372919584809	-1.45400829365	0.352440238775	-1.72560712318	1.15032571918	0.407891295354	-0.705396329339	0.897808750606	-0.612864178557	-1.62121988506	0.87599108123	-1.13155345045	-3.04200057397	-0.329697522645	-1.32215967691	0.129808681844	-1.50962842931	0.425376665138	0.313072690141	0.697177751769	0.0173971033572	0.506483294028	1.03558176276	0.355637351659	0.952626965485	0.789688103778	1.08549744426	0.262096335593	-0.766906319696	1.01561099692	-0.905213582739	-0.789225197534	0.253767252338	-0.563156599423
g2	-1.76377515619	-1.59113793772	-1.66335795541	-1.11391401684	-0.520566007401	-0.104766719948	-0.857659237184	1.68231935507	-0.151629933444	1.01224179996	0.0112215787795	-1.68061412272	-1.9030049874	-1.12063401201	0.0950111029669	0.379853815729	2.57340420146	0.545103725498	0.685228984863	-0.60880179088	-0.671579915764	-2.27976471354	-0.887650007354	1.70645926203	-0.274683676696	0.533635040034	-0.714269152827	1.24862755612	-0.654811014042	-1.06743297748	-0.976602765862	1.72424938271	1.01016022909	0.663748576854	-0.857277784525	-1.26344423877	2.44078358243	-1.4741097233	1.08413216404	0.932547623022	0.0790149186728	0.262786113479	-0.706089039599	-0.348744965367	1.63618092459	0.837093313832	1.79495205591	-0.7769031131	0.232937510012	0.611775019422	-1.02014634349	-0.355088957147	-0.482610102931	-0.0546005229653	1.15686763856	0.236481177891	1.27638148881	-0.50393245752	-1.05584406777	1.58032942672	-1.1111429877	0.543472141111	0.933231399505	-0.189896962417	-0.991497514136	-0.658929808689	-0.0241600806768	-1.19200954553	-0.352051170569	-1.73609268684	-0.135116625575	-1.77279685551	0.114335878771	1.11250519734	0.232224198649	-0.192956541446	-0.256981062853	1.51807732163	-1.14941876334	-1.08933829827	-0.421651527702	-0.104742799428	-2.65617738157	-1.8620518245	1.11019380727	1.14345498449	0.228967537523	0.0768701452658	0.353553209508	-1.08923939178	-0.303286544268	1.128517784	-1.29392520212	0.51756808082	-0.506525562196	-0.0487074896126	-0.228586985979	0.200118584657	0.834254704305	-1.87371457822	-0.751802895176	-1.85406892268	1.81042008524	-0.185392097562	-0.764535402088	0.461565205131	1.05544551496	-0.0887030268546	-1.20987886092	-0.366947108193	0.15619965865	1.21573689996	1.72096739679	-2.12830084635	0.38584851879	-2.32802550836	0.408529254628	-1.48728542027	1.60045461385	0.494125682207	-0.330743782997	0.293484806195	-0.0399538671512	1.37090693245	-1.5044908288	1.01139377813	-0.460838345086	-0.407810810011	-2.45365194773	-0.401136915049	0.824296334972	-0.887859356104	-2.01766814069	0.275048434442	0.390278305382	1.54826515403	0.153160617834	-1.38235262759	-2.20944285689	-0.677637637172	0.936431730666	-0.308423476811	0.404433658789	0.715371397802	0.468343860345	-0.823968504116	-2.31472119648	-0.619336472527	1.61379660524	1.79254911362
g3	1.10802093193	0.999568530253	1.04493785697	0.699771760981	0.327024695083	0.0658154857575	0.538789983476	-1.05684959506	0.0952554182275	-0.635900272546	-0.00704950635759	1.0557783513	1.19548648375	0.703993328164	-0.059686911046	-0.238627909812	-1.61663787559	-0.342439531367	-0.43046759998	0.382455283669	0.354868477703	-0.170414204614	-0.905850507083	0.550833705167	0.526640794726	0.363014561721	0.182496247142	0.927833262777	1.92042158569	0.800753806417	-1.39971073421	0.891887810574	-0.707993363724	0.768964687679	-1.60035146665	0.897821760303	1.74390950526	-1.24911218114	0.472439245489	1.09294550387	1.0386398457	-1.44964217237	0.081689985221	0.113714478438	-2.00841771955	1.18082579481	-0.520599492896	0.473826334835	0.14996575107	-0.0408841682773	0.909696005214	0.167353519029	-0.915244755545	-0.981532867781	-1.48397306593	0.0179601586735	-0.365850972382	0.874501409664	0.453263953451	1.24121435472	-1.98524844812	0.0036966414582	1.4281517547	-0.698379952097	0.0156597847304	0.694123524524	0.398447014861	0.787936592886	-0.540494852035	1.74851743195	1.12017688993	0.455322678698	1.23268669201	0.71281685152	1.25843673119	-0.528010131262	0.885217400063	1.37232703244	0.0966149389464	-0.874411316174	1.57061924456	2.14685358385	-0.227416112121	1.48595910156	1.22856160788	0.717095409919	-2.61748746053	-0.871233786615	-0.518002124953	-0.230657558623	0.490985538829	-0.14512350489	2.36057883269	1.244419111	-0.0188738368892	-1.38820428164	0.0660068460801	1.07709229923	0.562330315339	-0.388357848607	0.707083573569	0.263635884324	-2.48815019838	0.703257941052	1.17657913743	-0.174424549556	-1.52018584612	0.0199819688143	-0.799796695848	1.42674427359	1.64560836747	0.260000679938	-1.66690246466	0.672328533219	-0.191079473539	-0.632364647123	0.302069329955	-0.00112005226416	-0.320343082783	-1.27376033521	0.618884158521	1.42700387633	0.299481404765	1.72168508191	1.02306051616	1.17386906145	-0.435795658885	0.995186175113	0.856055911351	-0.0480658065129	1.85339187522	0.328036420414	-0.766832236004	0.535299163488	0.706307728295	-0.570796365681	-0.122075590349	-0.282093282247	-0.188818677625	-0.236100333271	-2.22049107719	-0.498373088009	0.390458789523	0.236341353703	0.596268903326	-0.630635265019	1.11858317686	-0.228227371579	-0.0266981377572	0.35780996431
g4	-5.68042878756	-5.12443194058	-5.35702432408	-3.58748065245	-1.67653916878	-0.337412560713	-2.76218439959	5.41809156392	-0.488340611878	3.26003427382	0.0361403089941	-5.41259967858	-6.1288335281	-3.60912312424	0.305993540354	1.22336032592	8.2879267557	1.75556554568	2.20685410951	-1.96071205941	0.839447644675	-1.36854625024	-0.0704809462991	-0.579920568735	-0.608045058559	0.659228217656	0.529766313913	-0.834377059376	1.78522014033	-0.955232654786	-0.431960677192	-0.0886767599835	-0.0273778286724	-1.19074355023	0.00801019199909	-1.59190372156	0.32880079554	-1.00375712043	1.03180994798	1.06540420694	0.29163991271	-0.892402376901	1.51277199988	-1.40942906014	0.506142269442	0.345999818904	0.968042150864	-0.508952356029	1.63802238868	0.0546078605014	-0.812104985124	1.7472764878	1.79250755295	0.460556519606	-1.10591494171	0.820524570644	-1.16428166872	0.528080721343	0.415071825421	0.504223195992	-0.964999170933	-0.584756452672	1.17932163188	0.614360443657	-1.33247966932	-0.991556682764	-0.242231346136	-0.328412128807	-1.54701348857	-0.260384684053	-0.841780942579	0.427759271314	-0.201345823023	0.847461311598	-1.51478489853	-0.106765607413	-0.255409729849	-0.614158632627	-1.41165078252	1.24309485514	-2.43363262039	0.292784841215	-0.937267727767	-1.22873117304	-0.422274642331	0.731515281845	1.59041549575	0.0174998994957	0.182131288022	1.18772209691	0.0965454039905	1.21743035544	-0.774397296769	1.62293412652	1.0865494032	-0.037345376749	0.948514202929	-0.941798171234	-0.902121366211	1.49980669197	0.17829419228	0.410833712888	0.223992482014	0.581473470127	0.497657595248	-0.237844440141	-0.239639450497	0.0231856867743	0.62415777873	0.256029090748	-0.77670863845	-0.038627081827	-1.86262299078	1.96342258713	-0.544877042381	0.549462137328	-0.933334880084	0.352014093362	-0.407972206363	-0.105888452254	0.104400167284	-1.13307809314	0.5051726735	1.11171334756	1.1100668325	2.51801343517	0.969754995247	0.16107419404	0.584896272125	0.627620706348	-0.0509893066519	0.453319772876	-0.366280577542	0.740049316206	1.32008428204	0.511917691048	1.2628419231	-0.389381435592	1.74681653955	0.386948724563	1.00477309162	-0.344688341302	0.876091886848	-0.686006974371	-0.547802964425	-0.116421724122	0.961989055534	-0.721692309651	-0.50936442393	-0.921856831515
g5	-5.83593739762	-5.26471946432	-5.50367934571	-3.68569227533	-1.72243645674	-0.346649637753	-2.83780253913	5.56641837511	-0.501709526907	3.34928165595	0.0371296936742	-5.56077614276	-6.2966177604	-3.70792723597	0.314370483702	1.25685129483	8.5148187771	1.80362627631	2.26726941054	-2.01438892404	0.253963542242	0.0215352184978	1.5756551085	1.11899764564	-1.7573434925	2.05291035664	-0.0892650238451	0.13793511054	0.742826871713	1.04569379057	-0.191825065987	-1.08038782249	0.519189905018	-0.617403678014	1.23725946936	0.786638470878	-0.670382482267	-0.574857675183	0.101664537611	-1.1755990245	-0.341784286634	0.442083079456	-1.88305776854	0.802062830745	-0.762098395612	0.803108378082	-0.900301630851	-1.0325630106	0.00116849339081	1.62594526501	-1.84644510702	-0.300963693518	0.248987598932	-0.859526837015	-0.133590889541	0.670883332522	1.15027326005	0.22754986989	-0.849490554584	-0.65528104581	-0.143776916339	1.57195786002	1.04894862029	0.22798670981	0.884990303827	-0.935096543799	1.15210604129	-1.44796511744	1.19354732946	2.34224293476	0.479395014517	0.376219539167	-0.335940052167	-0.0137828201734	0.162367236879	-0.761399285747	-0.76628837432	-0.812031622028	-0.436666862829	-0.315811907347	0.518363332564	-1.40092621605	-0.295241478173	0.520871090997	-0.0934505467953	-0.260269728973	-0.552939422078	-1.09090783019	0.0409839148079	0.447756502648	0.831048616479	0.248860881228	-2.45065963324	1.36223707705	-1.55936600622	0.824493601625	1.05275898566	2.35887017981	0.97629534694	-0.618344696711	0.914761702165	-0.845407074194	-1.44266695687	-0.161468102029	-1.05362511421	0.616632397884	1.12884836046	-1.63781077071	-0.788458447672	0.982580033431	-0.0595562153846	1.53543008579	-0.244088383394	2.63705317766	1.29861259406	1.72687355498	2.15858778684	0.251493502377	-1.93023867856	-1.9007968963	0.168982840152	0.753010290681	-0.53248196129	-0.670732521861	1.33652849863	-0.648877286893	0.211764497636	-1.10258224891	0.438837191714	-1.00705706504	1.62779818835	-0.269798133186	-1.08181200987	-0.660471793446	-0.0421721241676	0.292782162763	-1.91528127017	0.651965641538	-0.523516544896	-1.48454471387	-1.25365350635	-2.97786695586	-1.79972106946	0.131658169963	-1.98622803156	0.197638807796	-1.79336673586	0.0413434256966	1.45201109893	-0.299683498846
g6	1.25847528363	1.13529650332	1.18682637488	0.794791361792	0.371430253745	0.0747523442199	0.611950422359	-1.20035556692	0.108189823872	-0.722246983605	-0.00800673458165	1.19913886265	1.35781748193	0.799586161065	-0.0677915914254	-0.27103037301	-1.83615557288	-0.388938217634	-0.488919314944	0.434387571321	0.569771650413	-0.448105338363	-0.00448954753148	-0.700001639241	-0.708852820522	-0.170978681643	-1.41962460763	0.288823213637	0.26231826149	0.315159040744	-0.350572485671	-1.00154897835	1.21928797658	-0.694520872192	-0.280219865591	-0.228221678368	-1.28942938842	-0.0449248256511	0.315863638518	-0.222063309166	0.612123745324	1.09500579359	0.640942173132	-1.02676293833	-0.508733434828	-0.664663602933	-0.761895346158	1.65843689945	-0.644059857274	-0.64357891419	1.36473806592	0.0325693384241	1.00479817524	-0.619024672956	-0.140341950653	0.581839703851	0.175688287033	0.386547347733	0.31502801928	0.29418797851	1.48365947652	0.330201209258	-0.442149848477	0.200548231692	0.983612741861	0.224999251408	-0.486459346097	0.868831553384	1.11972563124	0.288420539973	0.705740850468	0.645119566749	0.865803945658	0.642161737023	-0.903934186028	0.295725265942	-0.488721163704	0.288203862977	2.79396355478	-0.992879765815	-1.51485751096	-0.908292816554	-0.253106200864	-0.706793929718	-0.00906473851926	0.580677862225	-1.42527730439	-1.91640421062	0.451981530298	-0.409891985008	-0.571230323476	0.163273233598	0.853396197095	-0.884864893681	0.308883028316	2.14357706572	-0.551073549117	1.15125421015	-0.75512273982	-0.427661887805	-0.603755227525	-1.27643307821	-1.1087888396	-0.541882648033	0.290361441335	-2.13085997323	-0.918085571568	0.191035386586	-0.369174288535	-0.35030613702	0.461065727214	-0.661953238374	0.17762713058	0.0538693631789	0.0443665386929	-1.82676004214	-0.715221606124	2.03738462592	0.315432338928	0.677107145066	0.641263034991	-0.196332218451	-0.250813684287	-1.71828631743	1.19672811523	0.943974985493	0.296890477485	-0.738923988562	-2.92661357547	0.953763962581	-0.426789439105	-0.0399826987811	-1.69611379506	0.455150301414	-1.70625976951	0.748729723245	-0.885253795508	-1.02204761123	0.0279974184752	-1.3762615584	0.410175751749	-0.70124126611	0.331089733919	-1.18214113096	0.80065060306	0.621286693443	-1.05675347436	-0.333495484034	1.17810451462	-1.11118569013
g7	5.9551378692	5.37225266766	5.61609336401	3.76097345595	1.7576176494	0.353730042746	2.89576536119	-5.68011385368	0.511957068669	-3.41769156607	-0.0378880768942	5.67435637733	6.42522774286	3.78366257118	-0.320791578953	-1.28252279485	-8.68873606655	-1.84046579121	-2.31357895166	2.05553331839	0.766115501067	0.470121081278	0.628957525514	1.52482125856	1.01836913652	1.59342020765	-0.929022249177	0.768344947204	0.20432761701	0.542160510353	0.944747853782	0.266276246786	0.166160243623	0.416246810243	-0.0184540922049	0.122610367828	0.954386897182	1.77410082329	0.687444360432	0.383333698565	-0.546060328289	-0.307238802265	-0.864949145913	-0.0364403581001	-1.12648424766	-0.0984375214405	-0.384703161213	-1.43885518776	0.552122868137	-0.796580484833	-0.088821107301	-0.0276418104755	-0.447593130686	0.855239825509	1.59342141018	-1.58799294087	0.133143437106	-1.2334417181	0.194029415288	-0.0184449812533	-0.576373427276	0.127302152607	0.0157880312516	-0.815317570196	-0.12044890068	0.154049688027	0.0153549306662	2.32720914982	0.729363109276	0.471879151585	-0.111241363628	0.769731078482	-1.73634923868	-0.0483066491375	-0.238303604846	-0.206974588665	-0.12578089418	-0.229031692831	0.595588891258	-0.468117861721	0.0916557089292	-1.00805265159	-0.949636198528	-2.35699980213	-0.734826904365	-1.81934260677	-1.90133725125	-0.290989646277	0.523127243651	-1.19326894408	0.452403367311	0.185005331239	1.65418361716	0.0749651227862	-0.67898830953	0.281911723671	-1.41940586506	0.122265816551	1.38786034572	-1.47845047506	1.50221793062	-0.656669813778	-1.10960509008	1.63954785859	-0.303667074356	-0.34411664832	0.228713441362	1.73910729868	-0.50969832164	-0.368487670069	1.07596748038	-1.24835987888	-2.69663954216	-0.608152253309	-1.32191122339	0.210990878731	-1.40255645572	0.9170491737	1.26564082887	1.00719018849	0.662586741454	-0.201154098151	-0.53909873932	-1.33133740999	0.255171671212	-0.389736471948	0.569834487385	0.691205851524	2.11694035165	-0.42017772922	-0.357811016606	1.72114800881	-0.808014959924	-0.346988464015	-0.568274617742	-0.310521515954	0.206587343451	-0.729885074478	-0.692472803177	0.0497033615402	-1.27764148786	0.526193473564	0.198475454929	-0.149096929104	0.687249355074	1.14948392822	-0.792015560861	1.20612640892	-0.721443635068	-0.871032749107
g8	-2.85817915562	-2.57842235238	-2.69545413416	-1.80508599007	-0.843571759276	-0.169773371683	-1.38982780528	2.72618088358	-0.24571471801	1.64032722819	0.018184450806	-2.72341757243	-3.08379963791	-1.81597567183	0.153964496608	0.615549127386	4.17017453828	0.883334874289	1.11040638853	-0.986556921662	0.63013997906	-0.45744933827	-0.241538812352	-0.463224963493	1.97965892945	-0.916325518504	-0.631384167632	-1.33169084431	-0.730798660846	0.658448956208	1.00809549905	-2.61823212395	0.045428898238	1.14920208842	-1.24857886442	0.673642848155	-0.980795305725	0.0727751008036	-2.77280126993	0.454905413143	-0.204250284254	-0.748264693794	0.185918682152	-0.769061100234	0.287409705601	0.223137597302	2.19543210954	-0.0866056513122	1.94608922935	0.503149474874	-1.49470161172	0.0865774571192	0.794885888945	1.00565398607	0.879593776812	0.310932392041	-0.744740821858	-0.894582453283	0.57642056049	-0.0482270570576	-1.9692802579	0.576732916704	-1.11778935417	0.161977765519	2.29053901275	0.621849941481	-1.2953463215	0.178014467571	-0.86654225671	-0.617093928864	-0.0562401775396	1.63517343926	-0.856722903799	1.36709132168	0.61119078323	-1.10440894252	0.927712633327	-2.03340104815	-0.966942008612	1.73197143531	-2.8434889055	0.1986493283	0.782022611708	1.08609388134	0.00973367854904	-1.05674921615	1.01668640903	-1.02967485226	-1.30282322669	0.228595650002	-0.0749004698886	0.154672096825	-0.768380629939	-0.597977300142	0.073781890108	0.458912842679	1.52501627966	1.02543450671	-0.661929020823	-0.107096926142	0.994887380711	-0.0375190663737	0.040628385655	-0.0465976813266	3.47129718927	-0.788376816874	0.235497912388	-1.33698563324	0.475159066686	-1.00623382316	1.23280881363	1.72898801094	0.911016365885	0.562203999985	0.267674081795	1.4041150221	1.11965369457	0.641210147977	-2.02321609489	-1.04933372808	0.169769724159	2.19778248451	0.446773223436	-1.66445290406	0.457851913856	-0.556093536417	-1.24922973061	-0.357872549077	-0.223546718503	-0.109730930721	-0.117296050334	-0.760726224255	-1.59801802038	1.92521929491	1.23462444961	-0.862720286506	1.12996532337	-0.314284592355	-0.697404646569	0.683514371056	-0.38843893883	0.417786543523	-0.329020447986	0.575259685309	0.501287993232	0.623234297071	0.036707616191	0.57259115444	-0.00516646087337	1.25322163515
g9	-1.76326874578	-1.59068109444	-1.66288037652	-1.11359419282	-0.520416543879	-0.104736639607	-0.857412988355	1.68183633203	-0.151586397862	1.0119511678	0.0112183568698	-1.68013158928	-1.90245860169	-1.12031225857	0.0949838236329	0.379744753116	2.57266533252	0.544947216773	0.685032243747	-0.608626993336	-0.82050432621	-1.05717340704	0.288508466988	0.775415615074	-0.573767178221	0.52257695517	-0.875903417515	0.0540855657545	-0.0898521529628	-0.244870519163	-0.04541514509	-1.56453021458	-0.0285780016454	0.622705819897	0.976633005153	-0.379535849246	0.525417441944	0.215976268535	0.53337881755	-0.0866668292752	1.13640748126	0.134477763096	-1.65107266779	1.22520221736	-0.731373219687	0.173282262708	0.162075835258	0.350501158755	-0.578489780569	0.888572785872	2.49617348613	-0.441664689181	-0.978657846688	-1.27592056255	0.743072290537	-1.40123527575	0.693822883791	1.63149579433	-0.272045800149	-0.950116647092	1.19434276689	1.37222271311	-0.701523607783	-0.354341461443	-1.51605924037	-1.84838402691	0.0787927420756	0.747201135902	1.73068390064	0.356652427333	-1.11649575793	1.32243056002	0.212233415026	-0.38038760146	0.172322522638	-0.159391883012	-0.796806164898	0.64268881359	-0.262856849828	0.199264790518	-0.838824355862	1.09250347058	1.14637744766	-0.660656133394	1.39080030516	0.529956316373	0.542717146952	1.93536665211	-0.28895540756	-0.153485288718	-0.0651029155556	-0.612547247523	-1.8131444776	0.697571085017	0.52656696762	0.0762969297933	0.075529085748	0.390136759952	-0.256411896109	0.59584470106	-0.36317433457	1.230795691	-0.308946405316	1.60832470655	1.21140078856	-1.38095634163	-0.482771240961	-1.01596874789	1.07678249745	0.513150435424	1.36364584502	-0.941042301839	0.411423784169	-1.77041266298	-0.225625586801	-2.15358379877	0.464505885034	-0.542549409826	-0.85176206461	-1.2758599693	-0.00658643094538	-0.381669838501	0.430819265463	0.813253344255	0.369900879394	-0.340703825351	-0.769859744422	1.29899620902	1.3835492831	-0.39404480941	0.530342179256	-1.03913469335	-0.11848549857	-0.27183069252	-0.124373838132	-0.345434552574	-0.557545669499	1.15629043945	-0.418984141217	-1.75395441643	-0.895271747715	0.804503057614	0.208662404988	-0.657485931768	-1.91428723029	-0.0913852873945	-0.655430043479	0.264625957935	0.628269201038	0.259238630797
