genes	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	c60	c61	c62	c63	c64	c65	c66	c67	c68	c69	c70	c71	c72	c73	c74	c75	c76	c77	c78	c79	c80	c81	c82	c83	c84	c85	c86	c87	c88	c89	c90	c91	c92	c93	c94	c95	c96	c97	c98	c99
g0	-1.32033296353	-1.19224215861	-0.849524725241	-0.71905919728	-0.430188353996	0.329176556951	0.336977273124	0.347031883641	0.459896400626	0.823415467003	0.282293464905	1.8252859435	-0.277557359441	-0.594318571019	0.540498051175	1.02813191152	0.839532043996	0.114393864152	-1.18205184793	0.0824387165291	-0.172856975855	2.21004000678	-0.370352345223	-1.75205641318	-0.297063258496	1.51658006022	1.17492046208	-1.42703850412	-1.33770440626	2.39432345281	0.197155501502	-0.643565099448	-0.872911133734	1.74245216926	-1.29071633226	0.581338560312	-0.441167848129	1.61124624101	2.241893939	-0.794794713076	0.143267930695	0.11565271099	0.550581105817	1.60499177486	0.14774177244	0.641568363613	-1.38835637867	1.43949880571	-0.273626392395	0.0288430446411	1.31260012419	-0.43365432943	-0.0955328554605	-0.88824588362	-0.0660027870667	-1.46303674929	-0.173695761278	1.15071190717	-0.945597398756	1.17001254145	-0.237642883601	-0.395139760787	0.673456823955	0.994095759244	0.955527418318	-0.506402591205	-0.970972799411	0.8905468622	0.256664855918	-1.7527361769	-0.418900182365	-1.94887429541	2.11424976543	0.708582649971	-1.53247175624	0.0891818108103	0.108046522546	0.982070654166	1.16642884511	0.46380668356	2.19376252847	0.520400949726	-0.462808954309	-0.956354465554	1.06868393244	0.204267575492	1.13895733953	0.175011153597	0.162942762922	-2.09099659925	-0.998084116816	-1.5169245472	0.285384676956	-0.417814763483	-1.10842368583	0.148043907515	0.611852008061	1.45875193998	-0.401382806236	-0.772124804954
g1	-1.25660376479	-1.14698195889	-0.527976025472	-0.459314531972	-0.252321462532	-0.172912169493	0.138195341692	0.411504003135	0.582636264384	0.950674592377	-0.195633847214	-0.357508501184	-0.594279424409	-1.42002569516	-1.240091602	1.88092424565	0.372120987688	-2.18279043659	0.238865224943	0.467800272533	-1.46642923814	1.86962422078	-1.39918771403	0.912575825727	-0.71748348076	2.19837995837	0.36899777881	2.2663425688	-0.834158906743	0.581910788638	-1.68636460298	-0.824250152045	0.223619993507	0.929070572109	0.794574018911	-0.130955580458	-0.586464815943	1.79914713875	-0.454458567598	0.402813761045	0.142277373923	-0.586155824709	1.79512021774	0.700801035841	0.38996106081	-0.00012050830502	-1.96067019448	0.626061200959	-1.3022291742	0.725582770437	-0.297551167527	-0.906019376337	-0.785202252817	-1.20526459942	-0.178875788626	1.11415513041	-0.779016910842	-0.160437236153	-0.0166443036229	0.18865335878	1.05335959665	-0.564693216812	0.717560991755	1.59747160734	0.442793291312	0.487323134465	0.826052495201	-1.07201212464	1.09520796268	0.86239560726	0.141368732147	1.06631030967	0.945956720539	-1.97945243715	0.803519388315	0.799510067213	-0.0610147909185	-0.510298789993	0.206329710997	-1.2290171537	0.432616523537	-0.0127945424146	-1.18290783951	0.692599465992	0.164811645791	-1.66742869599	0.460903727092	1.21372756989	-0.809963866863	-0.844328490535	1.04570579671	-1.88834218142	0.673908444291	-0.321390350624	0.309255073952	-0.839091707342	-0.738346186929	-0.438232144057	-0.23829342177	0.322867715263
g2	-1.70354224103	-1.65309611776	-1.02237335736	-0.150129666532	0.283210775294	0.849597428194	1.12956274433	1.71393769363	1.81888781327	2.85261155196	-0.116826576242	-1.89168083521	2.6726488468	-0.0638211827522	-1.38685329472	1.10143669048	-1.2416604755	-1.56984592435	1.33629223775	0.599205220633	0.160587837449	-1.37093680473	-0.989161582147	-0.791537327741	0.813329886938	0.262657654398	-0.596215168298	1.90077272536	0.618991497199	0.309278164736	-1.60616606857	2.68361967325	-0.263482212654	1.84690326497	0.422684611917	-1.56210173501	0.998412626516	0.865082622978	-0.0282128585838	0.503710774629	0.59189528908	0.887317732625	-0.85869516218	2.03480479198	-2.42813713976	-0.718000374478	-0.458921222021	-1.81007149558	-1.44726020925	0.315241670251	0.22308734193	0.654822069249	0.457348942205	0.969818235152	-1.12273095114	-0.196721518581	0.647865209469	0.502679164252	0.791145355962	0.101542069548	-1.04411832281	-2.09576425841	0.106780184367	0.741228749242	-0.915859853219	0.936109491582	0.134809543928	-0.314928966932	1.17926984336	-0.052546797621	0.364152349461	-0.703128709783	0.0535710616772	-0.345672796301	1.08981119701	1.60187153452	-0.652876780962	0.226554098298	-1.38089642109	-0.121680176135	-0.0455642120866	0.721012288852	0.0594004047525	-0.997639566741	0.18372570281	-0.790502795346	-1.15141931104	-0.359937692614	1.56488972255	-0.491351845755	0.110287269156	-0.376922025757	0.00321310734465	-0.437381500122	0.379650237253	-0.203565653012	-0.61964207006	-1.28763714926	0.698476448542	-1.36062261339
g3	-1.01452249896	-0.955405501916	-0.766109949417	-0.312029739775	-0.238962236278	-0.079618458329	0.586363326819	0.736054161584	0.885523377794	1.04154404146	1.11314562516	-0.411267788971	-1.99105862249	1.09343787092	0.414715153324	-0.935772464912	-0.188736160783	-0.332981539122	0.0756657006798	-0.863225057881	-0.0731827990229	0.966134082099	-0.43931990207	-0.340653155739	1.24592324739	-0.948476937836	0.816252257903	-2.37189155099	0.837331949495	-1.98500217407	-0.357264924613	-0.10352093916	-0.0900727024656	0.0575862060972	1.02095138749	1.91601413532	-0.642380240347	-1.79895258591	1.06194050886	0.054797283006	-0.201537995502	1.29154895512	0.642548442874	-0.0350905716246	0.848319847095	-1.52116455458	-0.0276962917314	0.405465685284	0.155313118794	1.16971781663	0.108442022918	-0.745481669096	0.476874450548	0.798654456378	0.718999748566	1.47742549189	0.09238141439	0.601244317386	-0.647046917599	0.542940695205	0.287005319212	-1.89682455837	1.63530737893	1.31191334176	-0.486023442817	0.0647801876592	0.274261155351	0.61840985369	1.47816159436	0.00652770714856	0.240738553418	-1.23441696088	1.80559016611	1.14074156315	-1.73573657131	-0.784081234228	0.80857240223	1.37593413314	1.14450960192	1.01017907422	0.225065509313	0.0886179006538	1.40144418986	1.48777635749	0.344378045497	-1.33492825232	0.374635834626	1.87361812498	-1.36756238785	0.42371360537	1.36083360389	-1.42793708651	-1.25754484062	-0.565616730492	-1.68041697291	-0.602569129386	-0.287333075406	0.653992218486	-0.213184392094	-1.33859833334
g4	-1.89186327946	-1.70871799357	-1.03153555052	-0.767702070764	-0.170635176895	-0.0351967966238	0.0735327342651	0.598068781561	1.00800628651	2.23035270049	-0.532784836089	-0.673077312779	-2.27187507742	1.33915259076	1.02938021059	-0.253391580915	-0.282264926771	-0.674346616219	-0.137641857314	0.856349960612	0.577592365781	0.823983120877	-0.476301264761	-0.353408011152	-0.322017529849	0.403737721463	0.297739706867	-1.34198675903	-0.656813395114	0.164110944381	0.688045694083	-1.09808737179	1.44968825922	0.453501012806	1.2939807057	0.498120816678	0.612633350493	-0.439399863066	0.550047385952	0.594593301822	0.0123064340296	0.86135196395	-0.710552999659	1.23933228457	0.963848664613	2.66516294336	0.678210025106	-1.46661964898	0.0709268558635	-0.380503562973	0.198465869021	-0.54510381246	0.37146371755	0.929974769513	-1.4701573031	-1.15997100703	-0.814526251569	1.1461004055	-0.673201895332	-0.692041949132	-0.637685262946	-0.161471200573	-0.160095356211	0.775026449671	-0.776653416825	-0.87740618449	-1.19736452126	-0.0232030052755	-1.30656094892	2.61648552311	1.39815588817	-1.69688076479	-0.0937862098122	0.252665551112	2.52146240859	0.00822856650909	0.554837751214	-1.71220832808	0.383408470824	0.49680308076	-0.728529632881	0.0647430455694	1.1300354801	1.89612329743	0.216162514078	0.234102224481	-0.710422483164	-1.76919249622	0.377862215847	1.29944669543	0.520359413509	1.40251594705	0.913339112804	1.31657774205	-0.553105161178	0.29493575645	-0.468187373563	-0.330351558767	-0.0159660960303	-0.37258445978
g5	-2.24483079057	-0.962142140616	-0.891814816301	-0.701598184129	-0.474330888452	-0.249002500335	0.647980484661	0.797616152756	1.12318617752	1.91282083195	1.9118958039	-0.721563769203	0.17200141345	0.0471815278125	0.478792339702	1.04152296251	-0.604667412046	0.157600418167	-0.757719040283	-0.0347307648941	1.29576644428	-0.0255508739822	0.574010221346	0.812134769909	-0.586097212052	-0.0716558891356	0.12421865952	-1.29038329443	0.652537817078	0.255088318083	0.99306782299	1.52290290832	1.4150646338	-0.428687441957	0.233948385123	1.24506227078	-1.66231768999	-1.17966611317	0.708023302164	-0.00478016010139	-0.535039824389	0.766511949289	1.99043585821	0.53835060243	-1.0951301778	0.026905901237	1.41560134017	0.534846635453	-0.106146865656	0.288894978523	0.215340858378	-0.65702492017	-0.674043121825	-1.46459330407	1.41375237916	0.80752713819	-1.30355270358	-0.476345132739	-0.814707168895	-1.93020643697	-1.17458457367	-0.169100345898	-1.33607494886	1.03663008979	-0.565430326734	-0.330921973293	-0.421436080411	-0.744455961784	-0.298624861375	-0.268924518843	0.747143797938	1.2337052744	-0.137195445073	1.1845722044	0.91777207687	-0.0587164484609	-0.773752271977	0.457666092876	0.212789329442	-0.0708334089393	-0.474420937394	0.813168335496	0.854254175987	1.17399626659	-1.16715748406	-1.12397883389	1.36571019858	0.72880436254	-0.0613587982216	-0.421362070716	-0.984535017604	-1.66932464326	-0.244368805287	0.575553750136	-0.197117987031	0.815478146274	-0.206157864737	0.43681060798	-0.821961781091	-0.970372270958
g6	-0.833374764913	-0.303737989875	-0.0967815454971	0.0196459697341	0.133002077388	0.249423518141	0.534803567032	0.88086518171	1.03103748228	2.06279622336	-0.0677185689512	-0.952790852048	0.346417262237	-1.73048748393	-1.18942620877	0.285826241774	1.26172865375	1.15109575174	-0.379775880289	-1.30935007267	-0.813389666112	0.450921495905	-0.0933221397225	0.781647673615	-0.895230419998	1.68731652636	0.368908517449	1.8221025523	0.916211691709	-0.935833134156	0.535232456935	1.35157784969	-0.163476019045	0.631455442347	0.858739126102	0.806173484631	-0.440777817077	1.00551468458	-1.45873549921	0.33569875581	0.412095799234	-0.573468438841	-0.234946646765	-1.2709799578	-1.45226750639	-0.900130462255	-0.566392976688	0.761270376254	1.21579328883	-0.488952313178	-1.55662881927	-0.939595598896	1.50673011209	-0.345055270611	1.21208265046	1.36289983293	0.385330672282	-0.261872618298	0.855710255732	-0.597286976099	0.854333855472	0.351042500051	0.626215094409	-1.02719460434	-0.358506914674	-0.826714738422	-0.29112248585	-0.235722536647	1.12459599119	0.366811835318	0.309682000083	1.57034930349	0.120457542577	-1.56820649169	2.2339214656	-0.954889081992	-0.299943668012	1.98558299592	-1.07686754116	0.251710294223	-0.891970500109	0.853664375361	-0.818410642537	0.61154643596	-0.302217300193	0.818019131264	-0.470408876355	2.37624230157	0.369395866741	2.34650677269	0.663908769798	-1.10735242454	0.330049699337	0.573203762575	-0.162686260276	1.10155417347	-0.683648886119	-1.91777944331	-0.681436122315	1.68057818796
g7	-0.22672438118	-0.0663504096329	0.00830784258174	0.453979935231	0.672998015946	0.867476858784	0.941879625831	0.997223332572	1.44881454483	2.29964337168	-1.13360295654	0.436579561608	-0.469851963471	-0.0694810887469	-0.162105603483	0.71258532946	-0.196375905905	-0.537458886257	1.53686623135	0.193773500366	0.263928673295	0.526996998289	0.718921077126	-0.29095762355	-0.77140629307	0.783358810208	0.227005262515	-0.437520015354	0.257535673999	0.15189393347	1.77896003823	0.266141028218	-1.23589961997	-0.441394523452	-1.55318223672	0.443486777364	1.11652469892	0.573435322562	0.269843473143	-1.06608042091	1.24981351255	-0.864685006681	0.321580057704	-1.0963497683	0.530351359795	0.428014162407	0.0184977054409	0.881076023903	-0.446315954995	2.07200259646	-0.905887322621	0.167131225509	1.41600326197	-0.517881193294	1.76061676888	0.418497836026	-1.67728680237	0.151983057783	1.15052296386	-0.352349553683	-1.19302698494	-0.192265393098	0.0749739546752	0.689463144825	0.844859861916	-0.0658142703738	0.763111948131	-2.27057514249	0.483031636589	0.350025898143	0.914927276292	-0.616094825804	0.256195306671	-0.0962766506356	1.77629828696	-0.141585067412	-0.562027106275	-0.139317879704	-0.0854422121882	-0.708528855321	0.254237453573	0.0206097492081	1.17491371992	-0.1048161134	-0.869793879834	-0.891034758486	0.892041502731	1.83201101445	0.198720492349	-0.192328880775	-1.29788151582	0.0247839417779	0.25893738309	-0.0026850899262	0.423948568344	0.862684412772	-0.0055237789489	1.58318288694	-1.08747236999	-0.0164708405411
g8	-2.35275078633	-1.25487606609	-0.745426538159	-0.545745332658	-0.385275947636	-0.0986263295836	0.186365711092	0.335056524847	1.04536091274	1.24717250581	-0.592899542943	2.09762885551	-0.813837122827	1.12533697676	1.65972855743	0.634128815713	0.369931778564	0.689424986061	-1.22978414462	0.477068332038	-0.61571585606	-0.542943025167	1.60625849936	0.12770667329	-0.426720579803	-0.130348699754	-0.324120762639	-1.76108044701	-0.921825867089	0.413579093296	1.57513613634	-0.959320380259	-0.532207350569	0.711378806525	-0.15739692674	-1.05691170067	-0.122000197811	1.43740157823	-0.0941726766729	-1.95561664886	-0.765441710777	0.0922168892699	0.737427291093	0.236132942804	-0.169902229066	1.53070354468	0.677210041288	-0.113601576595	0.315515522478	-0.13855083486	0.140375568905	0.386895216581	1.10970608045	-0.336117227943	0.511112843781	0.637838006598	0.623767254641	0.429855885718	-0.144598699249	1.00609006481	-0.13729063473	0.632951239006	-2.06122886203	0.51687321451	0.145173391638	0.364586561441	-0.122538630082	-0.474731174983	-0.658127854378	1.35796086178	-0.799211733611	-0.203062281358	-0.680200801126	0.406855934662	-1.14372473165	1.22419322267	0.659392716804	0.915584731296	-0.410471669442	-0.0582796226686	0.577756061782	1.28109272817	-0.447451579822	-0.66363477058	-0.230154937061	0.347902450573	3.38631621894	0.853648609697	-0.82037105456	0.450054124001	-0.254892591826	0.396727405272	-0.162287806786	0.0147408008029	0.18739725388	0.2691453721	-0.713960888026	0.150048302804	1.02381116233	-1.90225126665
g9	-2.53636965789	-1.05030545153	-0.988440036175	-0.749807355136	-0.651788178697	-0.234523469673	-0.14803125151	-0.136589980464	-0.0341240784306	0.334906890559	1.1018935145	-2.39682442559	-0.447691971505	1.64448492564	-0.596078362977	-0.953983037038	0.921802480183	-1.38190158723	-0.775128584107	-0.300475407242	0.851342129742	0.506447924914	0.913298570226	-0.201444002113	0.532508008758	-1.57740249969	0.274028805036	-0.41260530701	0.486593237726	1.31860680067	0.896771642607	-0.891897530234	0.538811711552	0.103961188328	2.04885693382	0.159497067632	-2.07370390108	-1.32570457612	0.852386371863	0.256855589169	0.317368888304	-1.03155983194	0.362449374086	0.527153613508	1.49301059719	0.398605348799	1.13232622202	0.200164169232	-1.04257137578	1.14417590699	0.698112292714	-0.442255507862	-0.409801315259	-0.0730398374828	-0.205651497433	-1.63676117128	-1.53287535905	1.71743561447	-0.279247825453	1.59644141777	-1.0015121322	-2.0766319675	1.34554226774	-0.40495956687	-1.38338663575	-0.149893648485	0.252558752039	-0.635939895183	2.79726274328	-0.369060553109	-0.344109182624	0.15840283844	-0.60400907956	1.00433747702	1.79170902171	0.878223774595	-1.29524246863	1.0939498266	-0.628382641789	0.249066690427	-1.48769860396	0.16003582237	-0.84332781811	-0.7475503264	0.0507385849961	1.51364307373	0.732074804413	0.108773089653	1.97447314671	-0.499689123796	-1.83532722365	1.07125335557	-1.32875772586	-0.339518341089	1.45275615487	-0.391662706641	0.612774936639	0.701114382737	-0.284256300447	-0.230463993844
